model,task,fold,epoch,trajectory_provenance,coordinate_correlation,crossfit,direction,fit_trials,normalized_mse,r2,subject,test_trials
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.596482675652834,0,within_s1,1280,0.680307337903882,0.319692662096118,3,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6465812996436746,0,within_s1,1280,0.6171876777213399,0.38281232227866013,10,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7189938044346705,0,within_s1,1280,0.4929008971183221,0.5070991028816779,22,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6880997958649808,0,within_s1,1280,0.5455890696184268,0.4544109303815732,33,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6374495069275027,0,within_s1,1280,0.6201049072337596,0.37989509276624045,46,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6935008470089943,0,within_s1,1280,0.5535209814560651,0.4464790185439349,53,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7241389031903722,1,within_s1,1344,0.4538776370469121,0.5461223629530879,5,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7581647187196036,1,within_s1,1344,0.5327864272463997,0.4672135727536003,16,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5816675535003452,1,within_s1,1344,0.741663853916588,0.25833614608341204,23,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6606653717215151,1,within_s1,1344,0.5814023722777767,0.4185976277222233,34,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7060751967260218,1,within_s1,1344,0.5113289891630334,0.4886710108369666,47,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7245678638045557,2,within_s1,1344,0.3979691911522594,0.6020308088477406,6,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6104614731234516,2,within_s1,1344,0.6480567180144274,0.35194328198557256,19,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7272975635667943,2,within_s1,1344,0.4665088496933418,0.5334911503066582,27,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6546399530528556,2,within_s1,1344,0.5940631325134309,0.4059368674865691,38,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6992727162473663,2,within_s1,1344,0.5269121789443796,0.4730878210556204,48,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6006423742121602,3,within_s1,1344,0.6534013122792307,0.3465986877207693,7,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6340401315389524,3,within_s1,1344,0.6124208282071851,0.38757917179281487,20,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5680584381204911,3,within_s1,1344,0.7123082623428033,0.2876917376571967,30,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6713664065707518,3,within_s1,1344,0.5958117428810549,0.4041882571189451,41,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6256417696866446,3,within_s1,1344,0.6658137624550005,0.33418623754499954,49,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5763579192618615,4,within_s1,1344,0.8812452539272025,0.11875474607279746,9,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.5324462406035013,4,within_s1,1344,0.8138450389908212,0.18615496100917883,21,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.46813377724046984,4,within_s1,1344,0.9467319716830461,0.053268028316953875,32,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.7136684078788039,4,within_s1,1344,0.5103940081536893,0.4896059918463107,45,64
EEGNet,OpenBMI_MI,1,6,RETRAINED_REPLICA_TRAJECTORY,0.6725753552271665,4,within_s1,1344,0.5619883603024428,0.4380116396975572,50,64
