epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7396313567066223,0.6982574679943101,0.5637075062177394,0.9569290959078172,0.39286771913369495
1,0.7329971116984423,0.6968349928876245,0.5445094619311609,0.9576468802765412,0.35387034714221954
2,0.7339067805738168,0.703805120910384,0.5408743397521395,0.9570408810589264,0.3294268722335498
3,0.7311522333958568,0.7048719772403983,0.5335545657488352,0.9550301571983366,0.3180922170480092
4,0.7260327830819723,0.703022759601707,0.5193643223813853,0.9557112672628247,0.30999381343523663
5,0.7263264594604202,0.7003022759601707,0.5229658351582649,0.9557112672628247,0.3105415403842926
