BA,accuracy,dataset,fold,macro_F1,seed,subject_id,task,trials
0.8790909090909091,0.8974747474747474,OpenBMI,0,0.8355518733314922,0,4,OpenBMI_ERP,1980
0.9418181818181819,0.9373737373737374,OpenBMI,0,0.8980186915887851,0,12,OpenBMI_ERP,1980
0.8951515151515151,0.8818181818181818,OpenBMI,0,0.8229058846373186,0,13,OpenBMI_ERP,1980
0.7366666666666666,0.8156565656565656,OpenBMI,0,0.7066429718727154,0,17,OpenBMI_ERP,1980
0.8496969696969696,0.8888888888888888,OpenBMI,0,0.817569299375648,0,18,OpenBMI_ERP,1980
0.7878787878787878,0.8363636363636363,OpenBMI,0,0.745281400682299,0,24,OpenBMI_ERP,1980
0.7293939393939395,0.843939393939394,OpenBMI,0,0.7247266816071873,0,25,OpenBMI_ERP,1980
0.793030303030303,0.8772727272727273,OpenBMI,0,0.7850317510882673,0,29,OpenBMI_ERP,1980
0.916060606060606,0.9247474747474748,OpenBMI,0,0.8768273716951789,0,36,OpenBMI_ERP,1980
0.9063636363636364,0.9267676767676768,OpenBMI,0,0.8773260933936833,0,37,OpenBMI_ERP,1980
0.6812121212121212,0.8222222222222222,OpenBMI,0,0.6807732966422935,0,39,OpenBMI_ERP,1980
0.813030303030303,0.8621212121212121,OpenBMI,0,0.777961164769378,0,42,OpenBMI_ERP,1980
0.673030303030303,0.7944444444444444,OpenBMI,0,0.6585916194677256,0,51,OpenBMI_ERP,1980
0.6648484848484848,0.8171717171717172,OpenBMI,0,0.6668556820822682,0,54,OpenBMI_ERP,1980
0.8554545454545455,0.9065656565656566,OpenBMI,0,0.8393025652364463,1,4,OpenBMI_ERP,1980
0.946969696969697,0.95,OpenBMI,0,0.9160628590783528,1,12,OpenBMI_ERP,1980
0.9030303030303031,0.9090909090909091,OpenBMI,0,0.8549037169726825,1,13,OpenBMI_ERP,1980
0.7290909090909091,0.7727272727272727,OpenBMI,0,0.6733794341216216,1,17,OpenBMI_ERP,1980
0.8463636363636364,0.9156565656565656,OpenBMI,0,0.8476271052882601,1,18,OpenBMI_ERP,1980
0.776969696969697,0.8464646464646465,OpenBMI,0,0.749468903377042,1,24,OpenBMI_ERP,1980
0.6981818181818181,0.8383838383838383,OpenBMI,0,0.7025569958256579,1,25,OpenBMI_ERP,1980
0.7633333333333333,0.8641414141414141,OpenBMI,0,0.7592298174943753,1,29,OpenBMI_ERP,1980
0.9151515151515152,0.9232323232323232,OpenBMI,0,0.8747344516885209,1,36,OpenBMI_ERP,1980
0.9021212121212121,0.9378787878787879,OpenBMI,0,0.8911889110446785,1,37,OpenBMI_ERP,1980
0.6842424242424243,0.8191919191919191,OpenBMI,0,0.6807004014443347,1,39,OpenBMI_ERP,1980
0.813939393939394,0.8494949494949495,OpenBMI,0,0.7665981012658227,1,42,OpenBMI_ERP,1980
0.6957575757575758,0.8101010101010101,OpenBMI,0,0.6815516571735571,1,51,OpenBMI_ERP,1980
0.6563636363636364,0.7929292929292929,OpenBMI,0,0.6474138470198262,1,54,OpenBMI_ERP,1980
0.8696969696969696,0.9202020202020202,OpenBMI,0,0.8600641618610876,2,4,OpenBMI_ERP,1980
0.9490909090909091,0.9555555555555556,OpenBMI,0,0.9243229720432797,2,12,OpenBMI_ERP,1980
0.9081818181818182,0.9055555555555556,OpenBMI,0,0.8520095974330104,2,13,OpenBMI_ERP,1980
0.7184848484848485,0.7792929292929293,OpenBMI,0,0.6729634104995958,2,17,OpenBMI_ERP,1980
0.8112121212121213,0.9055555555555556,OpenBMI,0,0.8232817025972234,2,18,OpenBMI_ERP,1980
0.8033333333333333,0.8681818181818182,OpenBMI,0,0.7801301996135962,2,24,OpenBMI_ERP,1980
0.6718181818181819,0.842929292929293,OpenBMI,0,0.6881139601139601,2,25,OpenBMI_ERP,1980
0.7475757575757576,0.8762626262626263,OpenBMI,0,0.7629309186268075,2,29,OpenBMI_ERP,1980
0.9239393939393938,0.9358585858585858,OpenBMI,0,0.8927847359164313,2,36,OpenBMI_ERP,1980
0.9006060606060606,0.9434343434343434,OpenBMI,0,0.8986723593402737,2,37,OpenBMI_ERP,1980
0.646969696969697,0.8257575757575758,OpenBMI,0,0.6588210321275613,2,39,OpenBMI_ERP,1980
0.8236363636363637,0.8757575757575757,OpenBMI,0,0.7951582867783985,2,42,OpenBMI_ERP,1980
0.6566666666666666,0.8035353535353535,OpenBMI,0,0.6534585085605044,2,51,OpenBMI_ERP,1980
0.646969696969697,0.8156565656565656,OpenBMI,0,0.6532773613193403,2,54,OpenBMI_ERP,1980
0.8536363636363636,0.8550505050505051,OpenBMI,1,0.7848509733500073,0,4,OpenBMI_ERP,1980
0.9184848484848485,0.9065656565656566,OpenBMI,1,0.8555070055237112,0,12,OpenBMI_ERP,1980
