fold,seed,group_id,alpha,identity_BA,drop,baseline_identity_BA,outer_test_used,outer_membership_enumerated
0,0,P,0.0,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.05,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.1,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.15000000000000002,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.2,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.25,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.30000000000000004,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.35000000000000003,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.4,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.45,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.5,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.55,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.6000000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.65,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.7000000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.75,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.8,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.8500000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.9,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,0.9500000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,P,1.0,0.37617647058823533,0.017941176470588183,0.3941176470588235,False,False
0,0,N001,0.0,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.05,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.1,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.15000000000000002,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.2,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.25,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.30000000000000004,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.35000000000000003,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.4,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.45,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.5,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.55,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.6000000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.65,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.7000000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.75,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.8,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.8500000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.9,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,0.9500000000000001,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N001,1.0,0.36,0.03411764705882353,0.3941176470588235,False,False
0,0,N002,0.0,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.05,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.1,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.15000000000000002,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.2,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.25,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.30000000000000004,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.35000000000000003,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.4,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.45,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.5,0.3941176470588235,0.0,0.3941176470588235,False,False
0,0,N002,0.55,0.3941176470588235,0.0,0.3941176470588235,False,False
