diagnostic,task,fold,subject_id,method,BA,macro_F1,accuracy,trials,checkpoint_sha256,normalizer_sha256
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,2,sub-42,LiteBN_XC,0.655,0.6535361904044588,0.655,200,87a8e83302e57f6371802e2660726f1097d4341dbe08197a4d9afb0ffe0b3a32,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,2,sub-42,LiteBN_XNG,0.6799999999999999,0.6794871794871795,0.68,200,35d76b4fe63688eda6bf1150715ca9b0d8e5f967adde0affa880e7bd814ba4a5,62aeb00a88c0b46dd2feccb299b31c70d26eb2b41e2f808cc18ca646fd088354
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-17,LiteBN_XC,0.76,0.7596153846153846,0.76,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-17,LiteBN_XNG,0.7949999999999999,0.7947485669945684,0.795,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-19,LiteBN_XC,0.94,0.9398496240601504,0.94,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-19,LiteBN_XNG,0.935,0.9349202773397411,0.935,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-2,LiteBN_XC,0.71,0.71,0.71,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-2,LiteBN_XNG,0.755,0.7546995068959474,0.755,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-21,LiteBN_XC,0.865,0.8649696181640869,0.865,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-21,LiteBN_XNG,0.855,0.8545600441335038,0.855,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-25,LiteBN_XC,0.97,0.96999699969997,0.97,200,1822bdcafafaccdfca0dcf7a73c8036903587be0f3e435150cb95e8a7b22484f,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
INTERNAL_HELDOUT_DEVELOPMENT_DIAGNOSTIC,WBCIC_MI,3,sub-25,LiteBN_XNG,0.97,0.96999699969997,0.97,200,a43e39827a9c1c1436e19bd5f6c0c7fb2af4b75a7f4d49e03dea81fca4220e47,23765060e5268b3e9d17ac8856fddf0ebee518e507202d3f625e821bc4aa0035
