BA,accuracy,dataset,fold,macro_F1,seed,subject_id,task,trials
0.7839393939393939,0.9045454545454545,OpenBMI,0,0.8109953226115192,0,4,OpenBMI_ERP,1980
0.9448484848484848,0.9646464646464646,OpenBMI,0,0.9374199688996209,0,12,OpenBMI_ERP,1980
0.8848484848484848,0.9030303030303031,OpenBMI,0,0.8433696617714193,0,13,OpenBMI_ERP,1980
0.7763636363636364,0.8252525252525252,OpenBMI,0,0.7314991181657848,0,17,OpenBMI_ERP,1980
0.823030303030303,0.9212121212121213,OpenBMI,0,0.8472037817162961,0,18,OpenBMI_ERP,1980
0.766969696969697,0.8823232323232323,OpenBMI,0,0.7786674662668666,0,24,OpenBMI_ERP,1980
0.656969696969697,0.8565656565656565,OpenBMI,0,0.6856440071556351,0,25,OpenBMI_ERP,1980
0.8290909090909091,0.9151515151515152,OpenBMI,0,0.8414414414414414,0,29,OpenBMI_ERP,1980
0.956060606060606,0.9590909090909091,OpenBMI,0,0.9304195866390681,0,36,OpenBMI_ERP,1980
0.9106060606060606,0.9580808080808081,OpenBMI,0,0.9223621484057407,0,37,OpenBMI_ERP,1980
0.6145454545454545,0.804040404040404,OpenBMI,0,0.6220266033759011,0,39,OpenBMI_ERP,1980
0.723939393939394,0.8772727272727273,OpenBMI,0,0.7506373482167984,0,42,OpenBMI_ERP,1980
0.6542424242424242,0.8116161616161616,OpenBMI,0,0.6563074292676185,0,51,OpenBMI_ERP,1980
0.603030303030303,0.8131313131313131,OpenBMI,0,0.6152310924369748,0,54,OpenBMI_ERP,1980
0.8360606060606061,0.9065656565656566,OpenBMI,0,0.8332294526893856,1,4,OpenBMI_ERP,1980
0.9509090909090909,0.9626262626262626,OpenBMI,0,0.9350618268847228,1,12,OpenBMI_ERP,1980
0.8796969696969696,0.9005050505050505,OpenBMI,0,0.8391286900367101,1,13,OpenBMI_ERP,1980
0.7827272727272727,0.8338383838383838,OpenBMI,0,0.7411070374675848,1,17,OpenBMI_ERP,1980
0.8521212121212121,0.9252525252525252,OpenBMI,0,0.8617368016774274,1,18,OpenBMI_ERP,1980
0.7760606060606061,0.8691919191919192,OpenBMI,0,0.7698086766355492,1,24,OpenBMI_ERP,1980
0.71,0.8621212121212121,OpenBMI,0,0.7285190592638464,1,25,OpenBMI_ERP,1980
0.8003030303030303,0.8974747474747474,OpenBMI,0,0.809631164525487,1,29,OpenBMI_ERP,1980
0.9527272727272726,0.9454545454545454,OpenBMI,0,0.9106283100625903,1,36,OpenBMI_ERP,1980
0.9099999999999999,0.9570707070707071,OpenBMI,0,0.9206924776603008,1,37,OpenBMI_ERP,1980
0.656060606060606,0.8045454545454546,OpenBMI,0,0.6536131575104954,1,39,OpenBMI_ERP,1980
0.7918181818181818,0.8792929292929293,OpenBMI,0,0.7865854895991882,1,42,OpenBMI_ERP,1980
0.7072727272727273,0.8212121212121212,OpenBMI,0,0.6955719557195572,1,51,OpenBMI_ERP,1980
0.6736363636363636,0.8217171717171717,OpenBMI,0,0.6755392707780623,1,54,OpenBMI_ERP,1980
0.8012121212121213,0.9030303030303031,OpenBMI,0,0.8164187753525207,2,4,OpenBMI_ERP,1980
0.9496969696969697,0.9646464646464646,OpenBMI,0,0.938003109685292,2,12,OpenBMI_ERP,1980
0.9093939393939394,0.9176767676767676,OpenBMI,0,0.8666239629717639,2,13,OpenBMI_ERP,1980
0.7775757575757576,0.8292929292929293,OpenBMI,0,0.7352689873417722,2,17,OpenBMI_ERP,1980
0.8254545454545454,0.9131313131313131,OpenBMI,0,0.8376662376662376,2,18,OpenBMI_ERP,1980
0.7772727272727273,0.8732323232323232,OpenBMI,0,0.7742722712984045,2,24,OpenBMI_ERP,1980
0.6833333333333333,0.8560606060606061,OpenBMI,0,0.7058141201923703,2,25,OpenBMI_ERP,1980
0.8227272727272728,0.9085858585858586,OpenBMI,0,0.83112162890017,2,29,OpenBMI_ERP,1980
0.9490909090909091,0.9515151515151515,OpenBMI,0,0.9185185185185185,2,36,OpenBMI_ERP,1980
0.9051515151515152,0.955050505050505,OpenBMI,0,0.9167497735916978,2,37,OpenBMI_ERP,1980
0.6709090909090909,0.807070707070707,OpenBMI,0,0.6647786198643797,2,39,OpenBMI_ERP,1980
0.8081818181818181,0.8742424242424243,OpenBMI,0,0.7879694533575374,2,42,OpenBMI_ERP,1980
0.69,0.8126262626262626,OpenBMI,0,0.6798901853122855,2,51,OpenBMI_ERP,1980
0.6445454545454545,0.8176767676767677,OpenBMI,0,0.6525429290167342,2,54,OpenBMI_ERP,1980
0.8072727272727274,0.9030303030303031,OpenBMI,1,0.8187902187902187,0,4,OpenBMI_ERP,1980
0.9442424242424243,0.9616161616161616,OpenBMI,1,0.9326890905154599,0,12,OpenBMI_ERP,1980
0.9133333333333333,0.9181818181818182,OpenBMI,1,0.8681085526315789,0,13,OpenBMI_ERP,1980
0.7657575757575757,0.8318181818181818,OpenBMI,1,0.7323619442016829,0,17,OpenBMI_ERP,1980
0.8463636363636364,0.9257575757575758,OpenBMI,1,0.8607229143967028,0,18,OpenBMI_ERP,1980
0.7703030303030303,0.8797979797979798,OpenBMI,1,0.7776578297245116,0,24,OpenBMI_ERP,1980
0.6836363636363636,0.8646464646464647,OpenBMI,1,0.7126705653021442,0,25,OpenBMI_ERP,1980
0.8215151515151515,0.9005050505050505,OpenBMI,1,0.8211258259620231,0,29,OpenBMI_ERP,1980
0.9490909090909091,0.9555555555555556,OpenBMI,1,0.9243229720432797,0,36,OpenBMI_ERP,1980
0.9009090909090909,0.95,OpenBMI,1,0.9083236872566558,0,37,OpenBMI_ERP,1980
0.6481818181818182,0.8035353535353535,OpenBMI,1,0.647643476792971,0,39,OpenBMI_ERP,1980
0.7715151515151515,0.8717171717171717,OpenBMI,1,0.7702033863609778,0,42,OpenBMI_ERP,1980
0.6524242424242425,0.8065656565656566,OpenBMI,1,0.6522395499667758,0,51,OpenBMI_ERP,1980
0.6509090909090909,0.8222222222222222,OpenBMI,1,0.6598496029236067,0,54,OpenBMI_ERP,1980
0.8266666666666667,0.907070707070707,OpenBMI,1,0.8306669765280037,1,4,OpenBMI_ERP,1980
0.9524242424242424,0.9611111111111111,OpenBMI,1,0.9329643131480259,1,12,OpenBMI_ERP,1980
0.91,0.9166666666666666,OpenBMI,1,0.8655311519497983,1,13,OpenBMI_ERP,1980
0.7884848484848485,0.8434343434343434,OpenBMI,1,0.7515768274361498,1,17,OpenBMI_ERP,1980
0.8675757575757576,0.9308080808080809,OpenBMI,1,0.8734506144358485,1,18,OpenBMI_ERP,1980
0.7739393939393939,0.8898989898989899,OpenBMI,1,0.7898993596320951,1,24,OpenBMI_ERP,1980
0.6939393939393939,0.8474747474747475,OpenBMI,1,0.7065970041452079,1,25,OpenBMI_ERP,1980
0.8142424242424242,0.8883838383838384,OpenBMI,1,0.8049456733715942,1,29,OpenBMI_ERP,1980
0.9515151515151514,0.9555555555555556,OpenBMI,1,0.9246554491614546,1,36,OpenBMI_ERP,1980
0.9336363636363636,0.9580808080808081,OpenBMI,1,0.9258853373921867,1,37,OpenBMI_ERP,1980
0.6581818181818182,0.795959595959596,OpenBMI,1,0.6502494845036282,1,39,OpenBMI_ERP,1980
0.7918181818181818,0.8813131313131313,OpenBMI,1,0.7886612898610561,1,42,OpenBMI_ERP,1980
0.6590909090909091,0.7954545454545454,OpenBMI,1,0.6505539758799882,1,51,OpenBMI_ERP,1980
0.6457575757575758,0.8237373737373738,OpenBMI,1,0.6567620635205258,1,54,OpenBMI_ERP,1980
0.7951515151515152,0.8929292929292929,OpenBMI,1,0.8024472891566266,2,4,OpenBMI_ERP,1980
0.9439393939393939,0.955050505050505,OpenBMI,1,0.922864762958628,2,12,OpenBMI_ERP,1980
0.9042424242424243,0.9090909090909091,OpenBMI,1,0.8551888233726215,2,13,OpenBMI_ERP,1980
0.7869696969696969,0.8227272727272728,OpenBMI,1,0.7336603592814371,2,17,OpenBMI_ERP,1980
0.8490909090909091,0.9242424242424242,OpenBMI,1,0.8595122948028064,2,18,OpenBMI_ERP,1980
0.81,0.8772727272727273,OpenBMI,1,0.7917178021669764,2,24,OpenBMI_ERP,1980
0.7021212121212121,0.8590909090909091,OpenBMI,1,0.7209930952836712,2,25,OpenBMI_ERP,1980
0.8300000000000001,0.8904040404040404,OpenBMI,1,0.8127659574468085,2,29,OpenBMI_ERP,1980
0.9396969696969697,0.945959595959596,OpenBMI,1,0.9092800598119571,2,36,OpenBMI_ERP,1980
0.8996969696969697,0.947979797979798,OpenBMI,1,0.905092936232077,2,37,OpenBMI_ERP,1980
0.6745454545454546,0.7808080808080808,OpenBMI,1,0.6515277595293362,2,39,OpenBMI_ERP,1980
0.7990909090909091,0.8651515151515151,OpenBMI,1,0.7755539507319142,2,42,OpenBMI_ERP,1980
0.6457575757575758,0.7792929292929293,OpenBMI,1,0.6334263825734547,2,51,OpenBMI_ERP,1980
0.6342424242424243,0.7924242424242425,OpenBMI,1,0.6321318029375029,2,54,OpenBMI_ERP,1980
0.8818181818181818,0.908080808080808,OpenBMI,2,0.8484504398116607,0,4,OpenBMI_ERP,1980
0.9566666666666667,0.956060606060606,OpenBMI,2,0.9260775211895228,0,12,OpenBMI_ERP,1980
0.8863636363636364,0.9196969696969697,OpenBMI,2,0.8637165866030834,0,13,OpenBMI_ERP,1980
0.7466666666666666,0.8101010101010101,OpenBMI,2,0.7071425312061883,0,17,OpenBMI_ERP,1980
0.8615151515151516,0.9146464646464646,OpenBMI,2,0.8508408090488662,0,18,OpenBMI_ERP,1980
0.7963636363636364,0.898989898989899,OpenBMI,2,0.8097675705589376,0,24,OpenBMI_ERP,1980
0.733030303030303,0.854040404040404,OpenBMI,2,0.7350184373858227,0,25,OpenBMI_ERP,1980
0.8151515151515152,0.8757575757575757,OpenBMI,2,0.792100608486024,0,29,OpenBMI_ERP,1980
0.9463636363636363,0.9328282828282828,OpenBMI,2,0.892895446775333,0,36,OpenBMI_ERP,1980
0.9396969696969697,0.9601010101010101,OpenBMI,2,0.9297872025259011,0,37,OpenBMI_ERP,1980
0.6984848484848485,0.8166666666666667,OpenBMI,2,0.6874868199129429,0,39,OpenBMI_ERP,1980
0.740909090909091,0.8671717171717171,OpenBMI,2,0.7508171869818561,0,42,OpenBMI_ERP,1980
0.6557575757575758,0.8161616161616162,OpenBMI,2,0.6599472689904295,0,51,OpenBMI_ERP,1980
0.6481818181818182,0.8176767676767677,OpenBMI,2,0.6552816733292534,0,54,OpenBMI_ERP,1980
0.863939393939394,0.9247474747474748,OpenBMI,2,0.8643810056179233,1,4,OpenBMI_ERP,1980
0.9524242424242424,0.9590909090909091,OpenBMI,2,0.929955002268885,1,12,OpenBMI_ERP,1980
0.89,0.9156565656565656,OpenBMI,2,0.859616141469025,1,13,OpenBMI_ERP,1980
0.796969696969697,0.8292929292929293,OpenBMI,2,0.7428468670076727,1,17,OpenBMI_ERP,1980
0.8496969696969697,0.9191919191919192,OpenBMI,2,0.8531168166408261,1,18,OpenBMI_ERP,1980
0.8581818181818182,0.9131313131313131,OpenBMI,2,0.8480174795964269,1,24,OpenBMI_ERP,1980
0.6824242424242424,0.8585858585858586,OpenBMI,2,0.7070733542425753,1,25,OpenBMI_ERP,1980
0.8269696969696969,0.9055555555555556,OpenBMI,2,0.8289614394105622,1,29,OpenBMI_ERP,1980
0.9496969696969697,0.9404040404040404,OpenBMI,2,0.9033476687444464,1,36,OpenBMI_ERP,1980
0.9275757575757575,0.9621212121212122,OpenBMI,2,0.9312331584911304,1,37,OpenBMI_ERP,1980
0.6733333333333333,0.803030303030303,OpenBMI,2,0.6638697893723307,1,39,OpenBMI_ERP,1980
0.7306060606060606,0.8702020202020202,OpenBMI,2,0.7479342506956006,1,42,OpenBMI_ERP,1980
0.6412121212121212,0.8262626262626263,OpenBMI,2,0.6545315847562163,1,51,OpenBMI_ERP,1980
0.610909090909091,0.8181818181818182,OpenBMI,2,0.6245093019286567,1,54,OpenBMI_ERP,1980
0.8884848484848484,0.9252525252525252,OpenBMI,2,0.8712973389855223,2,4,OpenBMI_ERP,1980
0.9575757575757575,0.9616161616161616,OpenBMI,2,0.9343519656019657,2,12,OpenBMI_ERP,1980
0.886060606060606,0.9191919191919192,OpenBMI,2,0.863009907566281,2,13,OpenBMI_ERP,1980
0.7657575757575757,0.8398989898989899,OpenBMI,2,0.7390229430790936,2,17,OpenBMI_ERP,1980
0.8390909090909091,0.9136363636363637,OpenBMI,2,0.8428249725298829,2,18,OpenBMI_ERP,1980
0.813030303030303,0.9045454545454545,OpenBMI,2,0.8227600497306258,2,24,OpenBMI_ERP,1980
0.7687878787878788,0.8853535353535353,OpenBMI,2,0.782667876807414,2,25,OpenBMI_ERP,1980
0.8187878787878788,0.8858585858585859,OpenBMI,2,0.803908851884312,2,29,OpenBMI_ERP,1980
0.9451515151515151,0.942929292929293,OpenBMI,2,0.9060041952360167,2,36,OpenBMI_ERP,1980
0.9327272727272726,0.9505050505050505,OpenBMI,2,0.9145854462474645,2,37,OpenBMI_ERP,1980
0.6406060606060606,0.803030303030303,OpenBMI,2,0.6419722405620136,2,39,OpenBMI_ERP,1980
0.7251515151515151,0.8611111111111112,OpenBMI,2,0.7367121855596426,2,42,OpenBMI_ERP,1980
0.6315151515151515,0.8161616161616162,OpenBMI,2,0.6415177301295812,2,51,OpenBMI_ERP,1980
0.6363636363636364,0.8222222222222222,OpenBMI,2,0.6484857288110975,2,54,OpenBMI_ERP,1980
0.8493939393939394,0.9207070707070707,OpenBMI,3,0.854976251579768,0,4,OpenBMI_ERP,1980
0.9612121212121212,0.9696969696969697,OpenBMI,3,0.9471051183367143,0,12,OpenBMI_ERP,1980
0.8663636363636364,0.852020202020202,OpenBMI,3,0.7857838364167478,0,13,OpenBMI_ERP,1980
0.7442424242424243,0.8101010101010101,OpenBMI,3,0.7060546859576834,0,17,OpenBMI_ERP,1980
0.8354545454545454,0.9237373737373737,OpenBMI,3,0.8546647708629553,0,18,OpenBMI_ERP,1980
0.8009090909090909,0.852020202020202,OpenBMI,3,0.764047863948666,0,24,OpenBMI_ERP,1980
0.6645454545454546,0.8449494949494949,OpenBMI,3,0.6840366955309484,0,25,OpenBMI_ERP,1980
0.8733333333333333,0.9202020202020202,OpenBMI,3,0.8610301643259226,0,29,OpenBMI_ERP,1980
0.9436363636363636,0.9464646464646465,OpenBMI,3,0.9106088716478327,0,36,OpenBMI_ERP,1980
0.9024242424242424,0.9525252525252526,OpenBMI,3,0.912405873493976,0,37,OpenBMI_ERP,1980
0.6351515151515151,0.7858585858585858,OpenBMI,3,0.6296132893085867,0,39,OpenBMI_ERP,1980
0.7493939393939394,0.8712121212121212,OpenBMI,3,0.7590205035416684,0,42,OpenBMI_ERP,1980
0.6409090909090909,0.7954545454545454,OpenBMI,3,0.6383561643835616,0,51,OpenBMI_ERP,1980
0.6075757575757575,0.8065656565656566,OpenBMI,3,0.6169905214826024,0,54,OpenBMI_ERP,1980
