draw,alpha,fused_BA,base_BA,delta_BA,dims
56,0.0,0.7094444444444444,0.7094444444444444,0.0,"[3, 5, 7, 9, 14, 16, 17]"
57,0.0,0.7094444444444444,0.7094444444444444,0.0,"[4, 5, 6, 7, 9, 13, 17]"
58,0.0,0.7094444444444444,0.7094444444444444,0.0,"[8, 10, 11, 12, 13, 14, 18]"
59,0.0,0.7094444444444444,0.7094444444444444,0.0,"[5, 7, 11, 12, 15, 16, 18]"
60,0.0,0.7094444444444444,0.7094444444444444,0.0,"[2, 4, 10, 11, 14, 16, 18]"
61,0.0,0.7094444444444444,0.7094444444444444,0.0,"[3, 4, 8, 9, 16, 17, 18]"
62,0.0,0.7094444444444444,0.7094444444444444,0.0,"[3, 4, 5, 10, 16, 17, 18]"
63,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 4, 6, 7, 8, 9]"
64,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 4, 6, 7, 9, 14]"
65,0.0,0.7094444444444444,0.7094444444444444,0.0,"[2, 4, 5, 8, 10, 14, 18]"
66,0.0,0.7094444444444444,0.7094444444444444,0.0,"[4, 5, 8, 12, 13, 15, 19]"
67,0.0,0.7094444444444444,0.7094444444444444,0.0,"[2, 5, 10, 11, 13, 14, 19]"
68,0.0,0.7094444444444444,0.7094444444444444,0.0,"[2, 3, 5, 8, 10, 11, 16]"
69,0.0,0.7094444444444444,0.7094444444444444,0.0,"[3, 6, 7, 11, 13, 15, 19]"
70,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 3, 6, 10, 11, 12]"
71,0.0,0.7094444444444444,0.7094444444444444,0.0,"[5, 7, 8, 10, 13, 16, 17]"
72,0.0,0.7094444444444444,0.7094444444444444,0.0,"[0, 1, 4, 10, 12, 13, 18]"
73,0.0,0.7094444444444444,0.7094444444444444,0.0,"[3, 4, 5, 6, 8, 14, 19]"
74,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 5, 8, 10, 11, 16, 17]"
75,0.0,0.7094444444444444,0.7094444444444444,0.0,"[0, 1, 6, 7, 12, 16, 17]"
76,0.1,0.7083333333333334,0.7094444444444444,-0.0011111111111110628,"[0, 7, 8, 9, 12, 15, 19]"
77,0.0,0.7094444444444444,0.7094444444444444,0.0,"[4, 5, 7, 9, 11, 14, 17]"
78,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 4, 6, 8, 16, 17]"
79,0.1,0.7088888888888889,0.7094444444444444,-0.0005555555555555314,"[0, 1, 3, 9, 12, 15, 19]"
80,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 3, 5, 8, 13, 17]"
81,0.0,0.7094444444444444,0.7094444444444444,0.0,"[5, 6, 9, 14, 16, 18, 19]"
82,0.0,0.7094444444444444,0.7094444444444444,0.0,"[6, 10, 12, 15, 17, 18, 19]"
83,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 4, 10, 12, 16, 18]"
84,0.0,0.7094444444444444,0.7094444444444444,0.0,"[0, 1, 2, 6, 7, 8, 9]"
85,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 4, 6, 8, 11, 13, 17]"
86,0.0,0.7094444444444444,0.7094444444444444,0.0,"[2, 3, 7, 9, 11, 12, 18]"
87,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 5, 8, 9, 10, 12, 16]"
88,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 5, 13, 16, 17, 18]"
89,0.0,0.7094444444444444,0.7094444444444444,0.0,"[5, 6, 7, 12, 15, 17, 19]"
90,0.0,0.7094444444444444,0.7094444444444444,0.0,"[0, 1, 4, 6, 9, 12, 13]"
91,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 5, 10, 11, 14, 17, 19]"
92,0.0,0.7094444444444444,0.7094444444444444,0.0,"[0, 2, 4, 11, 14, 16, 18]"
93,0.1,0.7088888888888889,0.7094444444444444,-0.0005555555555555314,"[2, 3, 7, 9, 15, 16, 19]"
94,0.0,0.7094444444444444,0.7094444444444444,0.0,"[3, 8, 10, 11, 16, 18, 19]"
95,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 2, 5, 7, 8, 12, 15]"
96,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 11, 14, 16, 17, 18, 19]"
97,0.0,0.7094444444444444,0.7094444444444444,0.0,"[0, 1, 2, 3, 6, 13, 19]"
98,0.0,0.7094444444444444,0.7094444444444444,0.0,"[0, 2, 14, 15, 17, 18, 19]"
99,0.0,0.7094444444444444,0.7094444444444444,0.0,"[1, 3, 7, 8, 9, 10, 18]"
