task,subject_id,fold,seed,method,trials,BA,macro_F1,accuracy,AUROC,AUPRC
ERP,54,0,1,LOGIT50,1980,0.7424242424242424,0.7074631633590225,0.8131313131313131,0.8437704315886134,0.5644551122345098
ERP,4,0,2,EEGNet,1980,0.8836363636363637,0.8453831775700935,0.9050505050505051,0.9508356290174472,0.8599518897604603
ERP,4,0,2,LiteBN,1980,0.9030303030303031,0.8825245700245701,0.9313131313131313,0.9653094582185491,0.8921485002820521
ERP,4,0,2,LOGIT50,1980,0.8936363636363637,0.8705736136922364,0.9237373737373737,0.9652892561983472,0.8967911228843979
ERP,12,0,2,EEGNet,1980,0.9712121212121212,0.9426982118783938,0.9661616161616161,0.9953094582185491,0.986724124856188
ERP,12,0,2,LiteBN,1980,0.9684848484848485,0.9326787074311826,0.9595959595959596,0.9943985307621671,0.9856949732409169
ERP,12,0,2,LOGIT50,1980,0.9736363636363636,0.9429476039154819,0.9661616161616161,0.9955188246097336,0.9886669616650166
ERP,13,0,2,EEGNet,1980,0.8999999999999999,0.8039266709168738,0.8616161616161616,0.9795867768595041,0.9393341412844407
ERP,13,0,2,LiteBN,1980,0.9093939393939394,0.8238249880215734,0.8792929292929293,0.9800532598714418,0.9324123086446989
ERP,13,0,2,LOGIT50,1980,0.9154545454545455,0.8252639484764598,0.8792929292929293,0.9831349862258952,0.9455404674876783
ERP,17,0,2,EEGNet,1980,0.8027272727272727,0.6990007788091737,0.7702020202020202,0.9002938475665749,0.7512612430004814
ERP,17,0,2,LiteBN,1980,0.7872727272727272,0.664375482056168,0.7282828282828283,0.8967970615243344,0.7328873209366401
ERP,17,0,2,LOGIT50,1980,0.8084848484848485,0.7004474973590755,0.7696969696969697,0.90734435261708,0.7658948132200131
ERP,18,0,2,EEGNet,1980,0.9103030303030303,0.8867345612134345,0.9333333333333333,0.9741542699724519,0.9119256915829256
ERP,18,0,2,LiteBN,1980,0.9136363636363636,0.8894304381874072,0.9348484848484848,0.9779026629935721,0.9190644619018556
ERP,18,0,2,LOGIT50,1980,0.9163636363636364,0.8961137082684044,0.9393939393939394,0.9791827364554637,0.9254070650287416
ERP,24,0,2,EEGNet,1980,0.8112121212121213,0.7278712010338806,0.8045454545454546,0.90522681359045,0.7383987665058418
ERP,24,0,2,LiteBN,1980,0.8266666666666667,0.7456423461758304,0.8202020202020202,0.9158365472910928,0.8044044337362348
ERP,24,0,2,LOGIT50,1980,0.843939393939394,0.7618392645790688,0.8328282828282828,0.9346170798898071,0.8246810002071748
