frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,purpose,group_count_before,selected_count
1634,1634,erp,1,1,NonTarget,2,1,train_geometry,1650,32
1663,1663,erp,1,1,Target,2,1,train_geometry,330,32
1671,1671,erp,1,1,NonTarget,2,1,train_geometry,1650,32
1718,1718,erp,1,1,Target,2,1,train_geometry,330,32
1723,1723,erp,1,1,NonTarget,2,1,train_geometry,1650,32
1766,1766,erp,1,1,NonTarget,2,1,train_geometry,1650,32
1781,1781,erp,1,1,Target,2,1,train_geometry,330,32
1815,1815,erp,1,1,Target,2,1,train_geometry,330,32
1855,1855,erp,1,1,Target,2,1,train_geometry,330,32
1866,1866,erp,1,1,NonTarget,2,1,train_geometry,1650,32
1872,1872,erp,1,1,Target,2,1,train_geometry,330,32
1926,1926,erp,1,1,NonTarget,2,1,train_geometry,1650,32
1946,1946,erp,1,1,Target,2,1,train_geometry,330,32
1953,1953,erp,1,1,Target,2,1,train_geometry,330,32
1960,1960,erp,1,1,Target,2,1,train_geometry,330,32
2197,2197,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2209,2209,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2211,2211,erp,1,2,Target,2,1,train_geometry,330,32
2309,2309,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2325,2325,erp,1,2,Target,2,1,train_geometry,330,32
2340,2340,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2341,2341,erp,1,2,Target,2,1,train_geometry,330,32
2377,2377,erp,1,2,Target,2,1,train_geometry,330,32
2432,2432,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2479,2479,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2482,2482,erp,1,2,Target,2,1,train_geometry,330,32
2512,2512,erp,1,2,Target,2,1,train_geometry,330,32
2534,2534,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2573,2573,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2648,2648,erp,1,2,Target,2,1,train_geometry,330,32
2650,2650,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2677,2677,erp,1,2,Target,2,1,train_geometry,330,32
2741,2741,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2743,2743,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2833,2833,erp,1,2,Target,2,1,train_geometry,330,32
2849,2849,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2890,2890,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2892,2892,erp,1,2,Target,2,1,train_geometry,330,32
2917,2917,erp,1,2,Target,2,1,train_geometry,330,32
2941,2941,erp,1,2,NonTarget,2,1,train_geometry,1650,32
2952,2952,erp,1,2,Target,2,1,train_geometry,330,32
3000,3000,erp,1,2,Target,2,1,train_geometry,330,32
3025,3025,erp,1,2,Target,2,1,train_geometry,330,32
3072,3072,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3080,3080,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3137,3137,erp,1,2,Target,2,1,train_geometry,330,32
3162,3162,erp,1,2,Target,2,1,train_geometry,330,32
3205,3205,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3212,3212,erp,1,2,Target,2,1,train_geometry,330,32
3219,3219,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3245,3245,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3266,3266,erp,1,2,Target,2,1,train_geometry,330,32
3281,3281,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3288,3288,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3381,3381,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3403,3403,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3418,3418,erp,1,2,Target,2,1,train_geometry,330,32
3426,3426,erp,1,2,Target,2,1,train_geometry,330,32
3445,3445,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3457,3457,erp,1,2,Target,2,1,train_geometry,330,32
3458,3458,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3483,3483,erp,1,2,Target,2,1,train_geometry,330,32
3555,3555,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3583,3583,erp,1,2,Target,2,1,train_geometry,330,32
3594,3594,erp,1,2,Target,2,1,train_geometry,330,32
3618,3618,erp,1,2,Target,2,1,train_geometry,330,32
3628,3628,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3692,3692,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3722,3722,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3733,3733,erp,1,2,NonTarget,2,1,train_geometry,1650,32
3736,3736,erp,1,2,Target,2,1,train_geometry,330,32
3783,3783,erp,1,2,Target,2,1,train_geometry,330,32
3822,3822,erp,1,2,Target,2,1,train_geometry,330,32
3828,3828,erp,1,2,Target,2,1,train_geometry,330,32
4062,4062,erp,1,2,Target,2,1,train_geometry,330,32
4077,4077,erp,1,2,NonTarget,2,1,train_geometry,1650,32
4099,4099,erp,1,2,Target,2,1,train_geometry,330,32
4123,4123,erp,1,2,NonTarget,2,1,train_geometry,1650,32
4144,4144,erp,1,2,Target,2,1,train_geometry,330,32
4451,4451,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4505,4505,erp,10,1,Target,2,1,train_geometry,330,32
4512,4512,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4562,4562,erp,10,1,Target,2,1,train_geometry,330,32
4570,4570,erp,10,1,Target,2,1,train_geometry,330,32
4585,4585,erp,10,1,Target,2,1,train_geometry,330,32
4615,4615,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4633,4633,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4664,4664,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4723,4723,erp,10,1,Target,2,1,train_geometry,330,32
4741,4741,erp,10,1,Target,2,1,train_geometry,330,32
4751,4751,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4851,4851,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4853,4853,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4866,4866,erp,10,1,NonTarget,2,1,train_geometry,1650,32
4966,4966,erp,10,1,Target,2,1,train_geometry,330,32
5017,5017,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5058,5058,erp,10,1,Target,2,1,train_geometry,330,32
5083,5083,erp,10,1,Target,2,1,train_geometry,330,32
5097,5097,erp,10,1,Target,2,1,train_geometry,330,32
5125,5125,erp,10,1,Target,2,1,train_geometry,330,32
5145,5145,erp,10,1,Target,2,1,train_geometry,330,32
5168,5168,erp,10,1,Target,2,1,train_geometry,330,32
5191,5191,erp,10,1,Target,2,1,train_geometry,330,32
5201,5201,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5237,5237,erp,10,1,Target,2,1,train_geometry,330,32
5257,5257,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5263,5263,erp,10,1,Target,2,1,train_geometry,330,32
5293,5293,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5297,5297,erp,10,1,Target,2,1,train_geometry,330,32
5327,5327,erp,10,1,Target,2,1,train_geometry,330,32
5352,5352,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5355,5355,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5391,5391,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5427,5427,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5462,5462,erp,10,1,Target,2,1,train_geometry,330,32
5539,5539,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5547,5547,erp,10,1,Target,2,1,train_geometry,330,32
5603,5603,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5714,5714,erp,10,1,Target,2,1,train_geometry,330,32
5738,5738,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5775,5775,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5779,5779,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5821,5821,erp,10,1,Target,2,1,train_geometry,330,32
5825,5825,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5860,5860,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5862,5862,erp,10,1,Target,2,1,train_geometry,330,32
5908,5908,erp,10,1,Target,2,1,train_geometry,330,32
5922,5922,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5961,5961,erp,10,1,Target,2,1,train_geometry,330,32
5978,5978,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5982,5982,erp,10,1,Target,2,1,train_geometry,330,32
5991,5991,erp,10,1,NonTarget,2,1,train_geometry,1650,32
5997,5997,erp,10,1,NonTarget,2,1,train_geometry,1650,32
6049,6049,erp,10,1,Target,2,1,train_geometry,330,32
6121,6121,erp,10,1,NonTarget,2,1,train_geometry,1650,32
6175,6175,erp,10,1,Target,2,1,train_geometry,330,32
6186,6186,erp,10,1,NonTarget,2,1,train_geometry,1650,32
6205,6205,erp,10,1,Target,2,1,train_geometry,330,32
6211,6211,erp,10,1,Target,2,1,train_geometry,330,32
6213,6213,erp,10,1,NonTarget,2,1,train_geometry,1650,32
6247,6247,erp,10,1,Target,2,1,train_geometry,330,32
6255,6255,erp,10,1,NonTarget,2,1,train_geometry,1650,32
6268,6268,erp,10,1,Target,2,1,train_geometry,330,32
6544,6544,erp,10,2,Target,2,1,train_geometry,330,32
6623,6623,erp,10,2,NonTarget,2,1,train_geometry,1650,32
6634,6634,erp,10,2,Target,2,1,train_geometry,330,32
6656,6656,erp,10,2,NonTarget,2,1,train_geometry,1650,32
6719,6719,erp,10,2,NonTarget,2,1,train_geometry,1650,32
6769,6769,erp,10,2,NonTarget,2,1,train_geometry,1650,32
6817,6817,erp,10,2,Target,2,1,train_geometry,330,32
6894,6894,erp,10,2,NonTarget,2,1,train_geometry,1650,32
6915,6915,erp,10,2,NonTarget,2,1,train_geometry,1650,32
6932,6932,erp,10,2,Target,2,1,train_geometry,330,32
6972,6972,erp,10,2,Target,2,1,train_geometry,330,32
7001,7001,erp,10,2,Target,2,1,train_geometry,330,32
7003,7003,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7004,7004,erp,10,2,Target,2,1,train_geometry,330,32
7008,7008,erp,10,2,Target,2,1,train_geometry,330,32
7037,7037,erp,10,2,Target,2,1,train_geometry,330,32
7044,7044,erp,10,2,Target,2,1,train_geometry,330,32
7048,7048,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7144,7144,erp,10,2,Target,2,1,train_geometry,330,32
7222,7222,erp,10,2,Target,2,1,train_geometry,330,32
7270,7270,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7275,7275,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7349,7349,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7372,7372,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7385,7385,erp,10,2,Target,2,1,train_geometry,330,32
7430,7430,erp,10,2,Target,2,1,train_geometry,330,32
7434,7434,erp,10,2,Target,2,1,train_geometry,330,32
7467,7467,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7481,7481,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7522,7522,erp,10,2,Target,2,1,train_geometry,330,32
7617,7617,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7635,7635,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7673,7673,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7678,7678,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7708,7708,erp,10,2,Target,2,1,train_geometry,330,32
7717,7717,erp,10,2,Target,2,1,train_geometry,330,32
7729,7729,erp,10,2,Target,2,1,train_geometry,330,32
7742,7742,erp,10,2,Target,2,1,train_geometry,330,32
7781,7781,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7820,7820,erp,10,2,Target,2,1,train_geometry,330,32
7832,7832,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7855,7855,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7871,7871,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7894,7894,erp,10,2,Target,2,1,train_geometry,330,32
7896,7896,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7911,7911,erp,10,2,NonTarget,2,1,train_geometry,1650,32
7961,7961,erp,10,2,Target,2,1,train_geometry,330,32
7964,7964,erp,10,2,Target,2,1,train_geometry,330,32
7979,7979,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8042,8042,erp,10,2,Target,2,1,train_geometry,330,32
8054,8054,erp,10,2,Target,2,1,train_geometry,330,32
8124,8124,erp,10,2,Target,2,1,train_geometry,330,32
8173,8173,erp,10,2,Target,2,1,train_geometry,330,32
8203,8203,erp,10,2,Target,2,1,train_geometry,330,32
8219,8219,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8246,8246,erp,10,2,Target,2,1,train_geometry,330,32
8276,8276,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8284,8284,erp,10,2,Target,2,1,train_geometry,330,32
8320,8320,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8334,8334,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8356,8356,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8364,8364,erp,10,2,Target,2,1,train_geometry,330,32
8430,8430,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8518,8518,erp,10,2,NonTarget,2,1,train_geometry,1650,32
8728,8728,erp,11,1,Target,2,1,train_geometry,330,32
8839,8839,erp,11,1,Target,2,1,train_geometry,330,32
8880,8880,erp,11,1,NonTarget,2,1,train_geometry,1650,32
8915,8915,erp,11,1,NonTarget,2,1,train_geometry,1650,32
8929,8929,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9003,9003,erp,11,1,Target,2,1,train_geometry,330,32
9039,9039,erp,11,1,Target,2,1,train_geometry,330,32
9055,9055,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9149,9149,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9169,9169,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9259,9259,erp,11,1,Target,2,1,train_geometry,330,32
9316,9316,erp,11,1,Target,2,1,train_geometry,330,32
9381,9381,erp,11,1,Target,2,1,train_geometry,330,32
9405,9405,erp,11,1,Target,2,1,train_geometry,330,32
9423,9423,erp,11,1,Target,2,1,train_geometry,330,32
9433,9433,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9443,9443,erp,11,1,Target,2,1,train_geometry,330,32
9462,9462,erp,11,1,Target,2,1,train_geometry,330,32
9570,9570,erp,11,1,Target,2,1,train_geometry,330,32
9616,9616,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9653,9653,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9710,9710,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9718,9718,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9743,9743,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9760,9760,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9803,9803,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9852,9852,erp,11,1,Target,2,1,train_geometry,330,32
9897,9897,erp,11,1,Target,2,1,train_geometry,330,32
9903,9903,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9907,9907,erp,11,1,Target,2,1,train_geometry,330,32
9929,9929,erp,11,1,NonTarget,2,1,train_geometry,1650,32
9942,9942,erp,11,1,Target,2,1,train_geometry,330,32
9951,9951,erp,11,1,Target,2,1,train_geometry,330,32
9984,9984,erp,11,1,Target,2,1,train_geometry,330,32
10017,10017,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10048,10048,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10053,10053,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10064,10064,erp,11,1,Target,2,1,train_geometry,330,32
10141,10141,erp,11,1,Target,2,1,train_geometry,330,32
10159,10159,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10179,10179,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10209,10209,erp,11,1,Target,2,1,train_geometry,330,32
10210,10210,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10214,10214,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10293,10293,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10294,10294,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10300,10300,erp,11,1,Target,2,1,train_geometry,330,32
10377,10377,erp,11,1,Target,2,1,train_geometry,330,32
10394,10394,erp,11,1,Target,2,1,train_geometry,330,32
10403,10403,erp,11,1,Target,2,1,train_geometry,330,32
10407,10407,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10417,10417,erp,11,1,Target,2,1,train_geometry,330,32
10464,10464,erp,11,1,Target,2,1,train_geometry,330,32
10469,10469,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10472,10472,erp,11,1,Target,2,1,train_geometry,330,32
10492,10492,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10501,10501,erp,11,1,Target,2,1,train_geometry,330,32
10589,10589,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10601,10601,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10607,10607,erp,11,1,Target,2,1,train_geometry,330,32
10650,10650,erp,11,1,Target,2,1,train_geometry,330,32
10667,10667,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10684,10684,erp,11,1,Target,2,1,train_geometry,330,32
10687,10687,erp,11,1,NonTarget,2,1,train_geometry,1650,32
10964,10964,erp,11,2,Target,2,1,train_geometry,330,32
10980,10980,erp,11,2,Target,2,1,train_geometry,330,32
11003,11003,erp,11,2,Target,2,1,train_geometry,330,32
11016,11016,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11036,11036,erp,11,2,Target,2,1,train_geometry,330,32
11093,11093,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11134,11134,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11177,11177,erp,11,2,Target,2,1,train_geometry,330,32
11220,11220,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11264,11264,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11342,11342,erp,11,2,Target,2,1,train_geometry,330,32
11355,11355,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11379,11379,erp,11,2,Target,2,1,train_geometry,330,32
11395,11395,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11405,11405,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11434,11434,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11455,11455,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11496,11496,erp,11,2,Target,2,1,train_geometry,330,32
11559,11559,erp,11,2,Target,2,1,train_geometry,330,32
11596,11596,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11674,11674,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11720,11720,erp,11,2,Target,2,1,train_geometry,330,32
11726,11726,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11743,11743,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11768,11768,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11800,11800,erp,11,2,NonTarget,2,1,train_geometry,1650,32
11882,11882,erp,11,2,Target,2,1,train_geometry,330,32
11897,11897,erp,11,2,Target,2,1,train_geometry,330,32
11943,11943,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12020,12020,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12090,12090,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12097,12097,erp,11,2,Target,2,1,train_geometry,330,32
12102,12102,erp,11,2,Target,2,1,train_geometry,330,32
12125,12125,erp,11,2,Target,2,1,train_geometry,330,32
12157,12157,erp,11,2,Target,2,1,train_geometry,330,32
12164,12164,erp,11,2,Target,2,1,train_geometry,330,32
12178,12178,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12279,12279,erp,11,2,Target,2,1,train_geometry,330,32
12295,12295,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12303,12303,erp,11,2,Target,2,1,train_geometry,330,32
12322,12322,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12368,12368,erp,11,2,Target,2,1,train_geometry,330,32
12422,12422,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12426,12426,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12448,12448,erp,11,2,Target,2,1,train_geometry,330,32
12480,12480,erp,11,2,Target,2,1,train_geometry,330,32
12503,12503,erp,11,2,Target,2,1,train_geometry,330,32
12511,12511,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12512,12512,erp,11,2,Target,2,1,train_geometry,330,32
12551,12551,erp,11,2,Target,2,1,train_geometry,330,32
12552,12552,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12563,12563,erp,11,2,Target,2,1,train_geometry,330,32
12569,12569,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12635,12635,erp,11,2,Target,2,1,train_geometry,330,32
12642,12642,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12671,12671,erp,11,2,Target,2,1,train_geometry,330,32
12672,12672,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12775,12775,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12778,12778,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12782,12782,erp,11,2,Target,2,1,train_geometry,330,32
12787,12787,erp,11,2,Target,2,1,train_geometry,330,32
12846,12846,erp,11,2,Target,2,1,train_geometry,330,32
12857,12857,erp,11,2,NonTarget,2,1,train_geometry,1650,32
12860,12860,erp,11,2,Target,2,1,train_geometry,330,32
13124,13124,erp,12,1,Target,2,1,train_geometry,330,32
13168,13168,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13175,13175,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13247,13247,erp,12,1,Target,2,1,train_geometry,330,32
13253,13253,erp,12,1,Target,2,1,train_geometry,330,32
13263,13263,erp,12,1,Target,2,1,train_geometry,330,32
13268,13268,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13305,13305,erp,12,1,Target,2,1,train_geometry,330,32
13352,13352,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13361,13361,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13365,13365,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13399,13399,erp,12,1,Target,2,1,train_geometry,330,32
13408,13408,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13418,13418,erp,12,1,Target,2,1,train_geometry,330,32
13512,13512,erp,12,1,Target,2,1,train_geometry,330,32
13547,13547,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13653,13653,erp,12,1,Target,2,1,train_geometry,330,32
13676,13676,erp,12,1,Target,2,1,train_geometry,330,32
13700,13700,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13710,13710,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13718,13718,erp,12,1,Target,2,1,train_geometry,330,32
13739,13739,erp,12,1,Target,2,1,train_geometry,330,32
13752,13752,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13754,13754,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13762,13762,erp,12,1,Target,2,1,train_geometry,330,32
13770,13770,erp,12,1,Target,2,1,train_geometry,330,32
13884,13884,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13969,13969,erp,12,1,NonTarget,2,1,train_geometry,1650,32
13971,13971,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14020,14020,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14094,14094,erp,12,1,Target,2,1,train_geometry,330,32
14122,14122,erp,12,1,Target,2,1,train_geometry,330,32
14177,14177,erp,12,1,Target,2,1,train_geometry,330,32
14185,14185,erp,12,1,Target,2,1,train_geometry,330,32
14271,14271,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14353,14353,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14374,14374,erp,12,1,Target,2,1,train_geometry,330,32
14393,14393,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14428,14428,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14443,14443,erp,12,1,Target,2,1,train_geometry,330,32
14446,14446,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14453,14453,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14480,14480,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14486,14486,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14504,14504,erp,12,1,Target,2,1,train_geometry,330,32
14518,14518,erp,12,1,Target,2,1,train_geometry,330,32
14523,14523,erp,12,1,Target,2,1,train_geometry,330,32
14543,14543,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14548,14548,erp,12,1,Target,2,1,train_geometry,330,32
14560,14560,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14564,14564,erp,12,1,NonTarget,2,1,train_geometry,1650,32
14594,14594,erp,12,1,Target,2,1,train_geometry,330,32
