epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.7066666666666667,0.7072222222222222,1.8133602780355533,0.37231954596412015,4.804141252813205,4.2441283043849964e-05,71,2.2515082359313965
1,0.6988888888888889,0.6983333333333333,1.777426241149365,0.359765263930173,4.725832045917779,0.0003331802605239766,71,4.48684287071228
2,0.7033333333333334,0.7044444444444444,1.8186480898252675,0.36184577559921105,4.854987309012614,0.0010265399354287017,71,6.6888108253479
3,0.7055555555555556,0.7072222222222222,1.8615985160142603,0.3816326310936834,4.927985542257067,0.002369167370078954,71,8.893282651901245
4,0.7,0.7044444444444444,1.8179169196478078,0.396783977117337,4.7262609777316245,0.004555376581060634,71,11.139355421066284
5,0.6994444444444445,0.7038888888888889,1.7146093039445474,0.3770206253713285,4.44951611169627,0.008363933722213121,71,13.386394739151001
6,0.6983333333333334,0.7033333333333334,1.6320756027396297,0.3577529899251293,4.234027059984879,0.013534794659944067,71,15.608890771865845
7,0.7027777777777777,0.7072222222222222,1.6204708201784483,0.364176460554902,4.172375865385566,0.01975135372715517,71,17.79448390007019
8,0.6966666666666667,0.6994444444444444,1.5537482336373396,0.3492375824233176,3.993069071165273,0.029351068253983075,71,20.00806212425232
9,0.7,0.7038888888888889,1.494531492112388,0.3444583059196741,3.79683492888867,0.04060850796145453,71,22.216477632522583
10,0.7,0.7044444444444444,1.5349956255563548,0.3567811987349685,3.890875190076694,0.05085031433739293,71,24.499172687530518
11,0.6994444444444445,0.7055555555555555,1.555443224772601,0.3767248681733306,3.8930555229455654,0.06549119697490209,71,26.693979740142822
12,0.6961111111111111,0.6972222222222222,1.504379817297761,0.3694735276447216,3.7367402012919038,0.07878814448773021,71,28.92870020866394
13,0.6994444444444444,0.7005555555555556,1.4412797496352396,0.3608514758902536,3.540232927026883,0.10407375339680994,71,31.112850189208984
14,0.7005555555555556,0.7038888888888888,1.373458766601455,0.3522549876025025,3.338465628489642,0.12388224679399544,71,33.351155519485474
15,0.6955555555555555,0.7022222222222222,1.4004935928633515,0.3686285268672755,3.366148122599427,0.13716036920816127,71,35.6084258556366
16,0.6966666666666667,0.7005555555555556,1.393963101884009,0.3629068264239271,3.3583706365504735,0.16855085420776422,71,37.853238344192505
17,0.6938888888888889,0.6972222222222222,1.331513889238868,0.35428649879677193,3.1594093836529153,0.1874410585618355,71,40.09769892692566
18,0.6944444444444444,0.7038888888888889,1.4024266432708419,0.3718859788397668,3.3379769325256348,0.21022939524600204,71,42.32227277755737
19,0.6977777777777778,0.7044444444444444,1.3627497117284317,0.36479593309718117,3.2094893522665533,0.24582470229394,71,44.608086585998535
20,0.6983333333333334,0.7055555555555555,1.2603047162714138,0.36155506611709864,2.8823286513207664,0.2739126684380249,71,46.80469632148743
21,0.6938888888888889,0.7011111111111111,1.3462802591458174,0.3613833570984048,3.1491151863420512,0.29241737093723996,71,49.06504988670349
22,0.6972222222222222,0.7044444444444444,1.249010226256411,0.35676828635410524,2.8386888839829134,0.3226088778653615,71,51.2835898399353
23,0.6950000000000001,0.7027777777777777,1.3859101978825852,0.36686448773867647,3.2593731191796316,0.34272157642203316,71,53.525697469711304
