epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.7544444444444445,0.7555555555555555,1.391770942110411,0.3927374687832846,3.3304781678696753,1.1042211797248985e-05,71,1.327153205871582
1,0.7555555555555555,0.7577777777777778,1.2779237812673543,0.37707432390938345,3.0043564245734418,0.0001520649448010913,71,2.615330696105957
2,0.755,0.7555555555555555,1.2747832049786205,0.37763827409542783,2.9917813808145657,0.0006079495454889159,71,3.886148452758789
3,0.7516666666666667,0.7538888888888888,1.2312783901120576,0.3759157701697148,2.85473611824949,0.001687141183704715,71,5.167174577713013
4,0.7477777777777778,0.7533333333333334,1.2220010278930127,0.3786729502845818,2.8103020342302996,0.003924739337198331,71,6.442609786987305
5,0.7438888888888889,0.75,1.207859003627804,0.370944629882423,2.7835973115034505,0.008337815141331561,71,7.7507359981536865
6,0.745,0.7527777777777778,1.0864779852645499,0.3639714413545501,2.4018341168551376,0.014589719657956714,71,9.036275386810303
7,0.7444444444444445,0.7533333333333333,1.1412607511164437,0.384841317651977,2.508000095965157,0.022788337576137463,71,10.316829919815063
8,0.741111111111111,0.7511111111111111,1.0179418740977704,0.3652503060203203,2.162770771644485,0.03409675541530612,71,11.60823917388916
9,0.7416666666666667,0.7527777777777778,0.987671437397809,0.36527735708465037,2.048748561194245,0.05187861259344598,71,12.8925199508667
10,0.7455555555555555,0.7555555555555555,1.0033786141536605,0.37207347007704455,2.0658906958472563,0.06815450685754629,71,14.16516637802124
11,0.7433333333333334,0.7516666666666667,0.9959610222091138,0.3795871373633264,2.013723610992163,0.08869806325561563,71,15.448863744735718
12,0.7433333333333334,0.7533333333333334,0.9022088466395795,0.3580558935941105,1.753904422404061,0.10951258955707013,71,16.74578857421875
13,0.741111111111111,0.75,0.9445340637589844,0.3877765196309963,1.796400484484686,0.13109714139095494,71,18.034085988998413
14,0.74,0.755,0.8959442133634863,0.37660957285216157,1.667603396194082,0.16741131802260037,71,19.306837558746338
15,0.7394444444444443,0.7538888888888888,0.854074369853651,0.37750791810767753,1.5136642880003217,0.19976378473597514,71,20.592891216278076
16,0.74,0.7494444444444444,0.841177439605686,0.3677760828548754,1.4872827022008492,0.23642315579132295,71,21.88682222366333
17,0.7427777777777778,0.7527777777777778,0.7708608067371476,0.35301650347004476,1.2897293613830083,0.2788070387823481,71,23.17369246482849
18,0.7405555555555556,0.7505555555555555,0.8818032993397242,0.38117168214119657,1.556987314157083,0.2947049543891155,71,24.475712299346924
19,0.741111111111111,0.7488888888888889,0.7511310850230741,0.35986473841566435,1.1821771776172476,0.34059611277681,71,25.76873016357422
20,0.7416666666666667,0.7511111111111111,0.8496445161356053,0.3703832424862284,1.4651776128251788,0.3609258427586354,71,27.033392190933228
21,0.7394444444444445,0.7483333333333333,0.7664047802837801,0.35688855026809263,1.2165386353580045,0.40900566292480683,71,28.345834255218506
22,0.7433333333333334,0.7472222222222222,0.8158965673245174,0.3709087774787151,1.3272404301334435,0.43862132077485744,71,29.620678663253784
23,0.7422222222222222,0.7522222222222222,0.8125859121201744,0.36562529709977165,1.3178516059694156,0.46588867650905125,71,30.92669653892517
