subject_id,session,BA,macro_F1,trials,task,fold,seed,condition,arm,checkpoint,checkpoint_sha256,normalizer_sha256,protected_rank
13,S2,0.67,0.66996699669967,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
17,S1,0.69,0.6846709388668497,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
17,S2,0.6000000000000001,0.5993589743589745,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
18,S1,0.72,0.72,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
18,S2,0.72,0.719551282051282,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
24,S1,0.71,0.7092731829573935,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
24,S2,0.5700000000000001,0.5242836596968692,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
25,S1,0.8,0.7933030177759405,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
25,S2,0.97,0.96999699969997,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
29,S1,0.73,0.7266929851199515,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
29,S2,0.73,0.7297567811029927,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
36,S1,0.9199999999999999,0.9198717948717949,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
36,S2,0.8999999999999999,0.8993558776167472,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
37,S1,0.75,0.7493734335839599,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
37,S2,0.85,0.8474214220323466,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
39,S1,0.8400000000000001,0.8397435897435898,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
39,S2,0.8,0.7996794871794872,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
42,S1,0.69,0.6783898744683059,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
42,S2,0.71,0.7033248081841432,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
51,S1,0.68,0.6753246753246753,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
51,S2,0.6599999999999999,0.6510673234811166,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
54,S1,0.67,0.66996699669967,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
54,S2,0.73,0.7266929851199515,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R0,RANDOM_PRESERVE_R0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R0/final.pt,935fc7bbdd6d8813b15d4c6d0a7bf402fa0f05da5340bbcd8973368983102974,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
4,S1,0.72,0.72,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
4,S2,0.78,0.7767857142857143,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
12,S1,0.8300000000000001,0.8298468621759583,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
12,S2,0.79,0.7898108297467721,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
13,S1,0.72,0.7181964573268921,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
13,S2,0.68,0.68,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
17,S1,0.69,0.6846709388668497,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
17,S2,0.6000000000000001,0.5993589743589745,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
18,S1,0.7,0.6998799519807923,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
18,S2,0.72,0.719551282051282,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
24,S1,0.72,0.7198879551820728,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
24,S2,0.5700000000000001,0.5242836596968692,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
25,S1,0.79,0.7821350762527233,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
25,S2,0.97,0.96999699969997,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
29,S1,0.71,0.7050147492625369,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
29,S2,0.73,0.7297567811029927,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
36,S1,0.9199999999999999,0.9198717948717949,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
36,S2,0.88,0.8787878787878788,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
37,S1,0.71,0.7099709970997099,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
37,S2,0.8300000000000001,0.8260869565217391,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
39,S1,0.8600000000000001,0.8594941790445605,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
39,S2,0.81,0.8098288459613652,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
42,S1,0.6799999999999999,0.6692848284415047,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
42,S2,0.72,0.7144022847817217,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
51,S1,0.67,0.6643271284711627,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
51,S2,0.6499999999999999,0.6395839769333744,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
54,S1,0.6799999999999999,0.6798719487795117,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
54,S2,0.73,0.7266929851199515,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R1,RANDOM_PRESERVE_R1,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R1/final.pt,8460e678e03e16bf9679f24b57016c5ec81d94dc1a72d061df048690d365a23d,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
4,S1,0.73,0.72997299729973,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R2/final.pt,6958deb1e60a44ac06bb8cb20d121b4edfe9ea296f4554128ad9ee8d161baf7f,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
4,S2,0.78,0.7767857142857143,100,OpenBMI_MI,1,0,RANDOM_PRESERVE_R2,RANDOM_PRESERVE_R2,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_sire_protected_preservation_intervention_v1/runtime/checkpoints/OpenBMI_MI/fold1_seed0/RANDOM_PRESERVE_R2/final.pt,6958deb1e60a44ac06bb8cb20d121b4edfe9ea296f4554128ad9ee8d161baf7f,2dcccf19c978071b433212549388d9fa8a43224eec3dbb980ccdee27af1de9db,8
