epoch,loss,macro_f1,balanced_accuracy
1,1.3094265845261122,0.41170265749237916,0.42666320480761477
2,0.7282559083480584,0.41502241115725214,0.42145781237396135
3,0.3470781318059093,0.4029730947388808,0.412308253340862
4,0.15072981395611637,0.3989024526344494,0.4095530504691996
5,0.06435358844158288,0.3985786015527402,0.40390232179828456
