version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.805,0.8042857142857143,0.0007142857142857784,1,0,8.144655466079712
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8507142857142858,0.0,7,7,15.550954103469849
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8635714285714287,0.8642857142857143,-0.0007142857142856673,6,4,13.369641065597534
V2,V2__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7858333333333334,0.7966666666666666,-0.01083333333333325,7,11,20.471182823181152
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571428,0.8042857142857143,-0.0014285714285714457,1,1,8.259485006332397
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.805,0.8042857142857143,0.0007142857142857784,1,0,8.485579490661621
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8507142857142858,0.0,4,7,14.661525011062622
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8628571428571429,0.8642857142857143,-0.0014285714285714457,0,4,11.042515993118286
V2,V2__lg1__ld0.1__lr0.0003__b8,stage1,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7858333333333334,0.7966666666666666,-0.01083333333333325,1,11,20.17993712425232
V2,V2__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571429,0.8021428571428572,0.0007142857142857784,4,5,13.15018343925476
V2,V2__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8035714285714286,0.002142857142857113,5,0,12.78122878074646
V2,V2__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8514285714285714,0.0014285714285714457,15,20,26.236580848693848
V2,V2__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8607142857142858,0.8614285714285714,-0.0007142857142856673,0,5,8.529751539230347
V2,V2__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7858333333333334,0.7866666666666666,-0.0008333333333332416,1,1,5.643300533294678
V2,V2__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,1,5.35908055305481
V2,V2__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.805,0.8042857142857143,0.0007142857142857784,1,0,4.323659896850586
V2,V2__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.85,0.8492857142857142,0.0007142857142857784,1,1,4.313568115234375
V2,V2__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8635714285714287,0.8642857142857143,-0.0007142857142856673,9,4,9.213574886322021
V2,V2__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7925,0.7966666666666666,-0.004166666666666652,9,11,10.84761357307434
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571429,0.8021428571428572,0.0007142857142857784,4,5,6.760875225067139
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.805,0.8035714285714286,0.0014285714285714457,5,0,6.670536279678345
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8514285714285714,0.0014285714285714457,15,17,14.06097674369812
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8607142857142858,0.8614285714285714,-0.0007142857142856673,0,5,6.783332347869873
V2,V2__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7858333333333334,0.7866666666666666,-0.0008333333333332416,1,1,4.487727880477905
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,1,4.254428148269653
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.805,0.8042857142857143,0.0007142857142857784,1,0,4.353572607040405
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.85,0.8492857142857142,0.0007142857142857784,1,1,4.271454811096191
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8635714285714287,0.8642857142857143,-0.0007142857142856673,9,4,9.23832082748413
V2,V2__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7925,0.7966666666666666,-0.004166666666666652,9,11,10.758331775665283
V2,V2__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571429,0.8021428571428572,0.0007142857142857784,4,5,6.83421516418457
V2,V2__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713347,4,0,6.27618408203125
V2,V2__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8514285714285714,-0.0007142857142856673,15,20,15.107053995132446
V2,V2__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8621428571428571,0.8628571428571428,-0.0007142857142856673,8,13,11.889631271362305
V2,V2__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7841666666666667,0.7866666666666666,-0.0024999999999999467,1,1,4.458052635192871
V2,V2__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8049999999999999,0.8042857142857143,0.0007142857142856673,1,1,4.39678955078125
V2,V2__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8042857142857143,0.0,1,0,4.315446615219116
V2,V2__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8521428571428571,0.8507142857142858,0.0014285714285713347,7,7,8.020091772079468
V2,V2__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8657142857142857,0.8642857142857143,0.0014285714285713347,6,4,7.36961555480957
V2,V2__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7866666666666666,0.7966666666666666,-0.010000000000000009,1,11,10.867993354797363
V2,V2__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571429,0.8021428571428572,0.0007142857142857784,4,5,6.7388014793396
V2,V2__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8049999999999999,0.8035714285714286,0.0014285714285713347,4,0,6.129756927490234
V2,V2__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8514285714285714,-0.0007142857142856673,15,17,11.021857261657715
V2,V2__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8621428571428571,0.8628571428571428,-0.0007142857142856673,8,13,8.89981484413147
V2,V2__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7841666666666667,0.7866666666666666,-0.0024999999999999467,1,1,3.41796875
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8049999999999999,0.8042857142857143,0.0007142857142856673,1,1,3.314271926879883
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8042857142857143,0.8042857142857143,0.0,1,0,3.3818986415863037
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8528571428571429,0.8507142857142858,0.002142857142857113,7,7,6.609042167663574
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.865,0.8642857142857143,0.0007142857142856673,6,4,6.262424468994141
V2,V2__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7866666666666666,0.7966666666666666,-0.010000000000000009,1,11,9.219647884368896
