SP_penalty,X_BA,X_accuracy,X_macro_F1,X_parameter_normalized_drift,accuracy,dataset,delta_BA,delta_BA_pp,delta_F1,fold,gate_off_BA,gate_on_BA,gate_on_minus_off_BA,gate_penalty,lambda_channel,macro_F1,mean_abs_channel_residual,optimizer_step,rms_channel_residual,task,task_loss,train_loss,validation_BA
0.0,0.708554292929293,0.7085897435897436,0.7029707514107101,0.0,0.7085897435897436,WBCIC,0.0,0.0,0.0,0,0.708554292929293,0.708554292929293,0.0,0.0,0.0,0.7029707514107101,0.0,0,0.0,WBCIC_MI,,,0.708554292929293
1.402319048793288e-05,0.708554292929293,0.7085897435897436,0.7029707514107101,1.4297264342134908e-05,0.6008974358974359,WBCIC,-0.10825126262626261,-10.825126262626261,-0.1392455744740061,0,0.6003030303030303,0.6003030303030303,0.0,1.837614949096178e-09,-0.0005235574790276587,0.563725176936704,4.405804975249339e-05,32,4.405832214615657e-05,WBCIC_MI,0.16448286175727844,0.16448287665843964,0.6003030303030303
2.5373668904649094e-05,0.708554292929293,0.7085897435897436,0.7029707514107101,2.5675430545157862e-05,0.6144102564102564,WBCIC,-0.09397601010101009,-9.39760101010101,-0.10502049723132789,0,0.6145782828282829,0.6145782828282829,0.0,6.466291502249533e-09,-0.0009895230177789927,0.5979502541793822,8.393760890612612e-05,64,8.393817461183062e-05,WBCIC_MI,0.18679054081439972,0.1867905706167221,0.6145782828282829
5.695036452380009e-05,0.708554292929293,0.7085897435897436,0.7029707514107101,5.7402458818522906e-05,0.6465128205128206,WBCIC,-0.06206186868686869,-6.206186868686869,-0.06261455839893393,0,0.6464924242424243,0.6464924242424243,0.0,4.0878674667510495e-08,-0.0022913909051567316,0.6403561930117762,0.0002031078201980563,128,0.0002031094663834665,WBCIC_MI,0.14624200761318207,0.14624206721782684,0.6464924242424243
0.00012605023221112788,0.708554292929293,0.7085897435897436,0.7029707514107101,0.00012701833716327604,0.7006410256410257,WBCIC,-0.007948232323232385,-0.7948232323232385,-0.006780748344584975,0,0.7006060606060606,0.7006060606060606,0.0,1.740316974974121e-07,-0.004465601872652769,0.6961900030661251,0.00041739261359907687,256,0.0004173980814812239,WBCIC_MI,0.11506915092468262,0.11506927758455276,0.7006060606060606
0.00025819509755820036,0.708554292929293,0.7085897435897436,0.7029707514107101,0.00025841939613613363,0.6976666666666667,WBCIC,-0.01090656565656567,-1.090656565656567,-0.009280676732580706,0,0.6976477272727273,0.6976477272727273,0.0,5.872075803381449e-07,-0.00781207112595439,0.6936900746781294,0.0007689273188589141,512,0.0007689485209994018,WBCIC_MI,0.1328025460243225,0.1328027993440628,0.6976477272727273
0.0,0.8946906565656565,0.8946153846153846,0.894527013111162,0.0,0.8946153846153846,WBCIC,0.0,0.0,0.0,1,0.8946906565656565,0.8946906565656565,0.0,0.0,0.0,0.894527013111162,0.0,0,0.0,WBCIC_MI,,,0.8946906565656565
4.247661490808241e-05,0.8946906565656565,0.8946153846153846,0.894527013111162,4.430872743756836e-05,0.8907179487179488,WBCIC,-0.0039911616161614205,-0.39911616161614205,-0.003908108870379956,1,0.8906994949494951,0.8906994949494951,0.0,1.4323356367640372e-07,-0.001979334279894829,0.890618904240782,0.00040061547406367026,32,0.000402285331801977,WBCIC_MI,0.42616531252861023,0.4261653423309326,0.8906994949494951
8.633109246147797e-05,0.8946906565656565,0.8946153846153846,0.894527013111162,8.709219304664506e-05,0.8896923076923077,WBCIC,-0.005032828282828139,-0.5032828282828139,-0.004930581193870465,1,0.8896578282828284,0.8896578282828284,0.0,3.327895115035062e-07,-0.002958796452730894,0.8895964319172915,0.0006037979474058375,64,0.0006063092005206272,WBCIC_MI,0.3076231777667999,0.3076232671737671,0.8896578282828284
0.000123544130474329,0.8946906565656565,0.8946153846153846,0.894527013111162,0.00012277239460201095,0.8876923076923078,WBCIC,-0.007032828282828141,-0.7032828282828141,-0.006959093531628158,1,0.8876578282828284,0.8876578282828284,0.0,7.164436510720407e-07,-0.0042070443741977215,0.8875679195795338,0.0008622499735793099,128,0.0008659911036374979,WBCIC_MI,0.35989850759506226,0.3598986268043518,0.8876578282828284
