task,dataset,fold,X_BA,X_macro_F1,X_accuracy,selected_step,RPXS_BA,RPXS_macro_F1,RPXS_accuracy,delta_BA,delta_BA_pp,delta_F1,status,lambda_channel,mean_abs_channel_residual,rms_channel_residual,X_parameter_drift,gate_on_BA,gate_off_BA,BA_gate_on_minus_off,checkpoint_path,X_checkpoint_path
WBCIC_MI,WBCIC,0,0.708554292929293,0.7029707514107101,0.7085897435897436,0,0.708554292929293,0.7029707514107101,0.7085897435897436,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.708554292929293,0.708554292929293,0.0,/root/rivermind-data/rpxs_seed0_runtime/checkpoints/wbcic_mi/fold0_rpxs/selected_best.pt,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold0_litebn_x/selected_best.pt
WBCIC_MI,WBCIC,1,0.8946906565656565,0.894527013111162,0.8946153846153846,0,0.8946906565656565,0.894527013111162,0.8946153846153846,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.8946906565656565,0.8946906565656565,0.0,/root/rivermind-data/rpxs_seed0_runtime/checkpoints/wbcic_mi/fold1_rpxs/selected_best.pt,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold1_litebn_x/selected_best.pt
WBCIC_MI,WBCIC,2,0.877,0.8767241246539903,0.877,0,0.877,0.8767241246539903,0.877,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.877,0.877,0.0,/root/rivermind-data/rpxs_seed0_runtime/checkpoints/wbcic_mi/fold2_rpxs/selected_best.pt,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold2_litebn_x/selected_best.pt
WBCIC_MI,WBCIC,3,0.7450000000000001,0.7413544763320313,0.745,0,0.7450000000000001,0.7413544763320313,0.745,0.0,0.0,0.0,zero,0.0,0.0,0.0,0.0,0.7450000000000001,0.7450000000000001,0.0,/root/rivermind-data/rpxs_seed0_runtime/checkpoints/wbcic_mi/fold3_rpxs/selected_best.pt,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold3_litebn_x/selected_best.pt
WBCIC_MI,WBCIC,4,0.765,0.7621664583571769,0.765,128,0.766,0.7620191955126302,0.766,0.0010000000000000009,0.10000000000000009,-0.0001472628445466917,positive,-0.0063250744715332985,0.0022879958560224622,0.0022953449515625834,0.00010040740117778224,0.766,0.766,0.0,/root/rivermind-data/rpxs_seed0_runtime/checkpoints/wbcic_mi/fold4_rpxs/selected_best.pt,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/checkpoints/wbcic_mi/fold4_litebn_x/selected_best.pt
