fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
1,1,0,0.6748548800235525,0.9119383051000025,0.21839325415756594,True,0.0006184910581609419,0.07210454828344698,-0.07148605722528605,-0.09487806438704109,-0.05102600275467267,False,0.07878675866443476,0.6939310890991025,0.1135368625243752,False,False,False,False
1,1,1,0.19059566898646704,0.7894315395852035,0.059679351447647175,True,0.001654818385356165,0.011173950061893612,-0.009519131676537448,-0.012860648777280128,-0.0060990593485668885,False,0.1978587904414414,0.29477087691109505,0.6712291000888699,False,False,False,False
1,1,2,0.1832315905300628,0.7642585989792692,0.05320659370439259,True,0.0022715254397371793,0.015430398213201116,-0.013158872773463934,-0.015155483388216567,-0.011298568242379374,False,0.07551133584283075,0.34915397421861494,0.21626944390886704,False,False,False,False
1,1,3,0.1437463339686762,0.7312883091554379,0.04187369901558277,True,0.0026486978706909323,0.013734294486392445,-0.011085596615701514,-0.017079097001603413,-0.005683063098423557,False,0.27344582930924943,0.32774927519128366,0.8343140626311341,False,False,False,False
1,1,4,0.13265422237021232,0.730846565369422,0.03596129138722074,True,-8.619687886712727e-05,0.006707160176431867,-0.006793357055298994,-0.00792814538590361,-0.005748824744764584,False,0.06533287812354333,0.22238073331543584,0.2937883923193649,False,False,False,False
1,1,5,0.07305979949153175,0.6283812607092265,0.02382476900637485,True,1.1260566045701397e-05,0.0061128279450683425,-0.00610156737902264,-0.006752870264278887,-0.005486111247620819,False,0.018431362062793936,0.2152903966217225,0.08561163132222238,False,False,False,False
1,1,6,0.06660415169746678,0.9606631127399858,0.017952730682955144,True,0.3311043957534938,0.05121683997744389,0.2798875557760499,0.25172994495590284,0.3091167875878411,True,1.9057831512243248,0.8160706804647114,2.335316286745012,True,True,False,False
1,1,7,0.06189138746955881,0.7311180392536217,0.022426359393744072,True,0.020423729801419252,0.0213083562990994,-0.0008846264976801435,-0.0073343378090318465,0.005772236877227866,False,0.48853625718007704,0.39825438890300935,1.2266939694644643,True,False,False,False
1,1,8,0.05581160689277543,0.6352510157140459,0.01829700670675177,True,-8.403320686270255e-05,0.011927078701502832,-0.012011111908365533,-0.013500867164521403,-0.010534936680264026,False,0.06211387289098856,0.2998706844045238,0.20713552915095,False,False,False,False
1,1,9,0.048677962299249214,0.6391821792045738,0.01648237802763952,True,0.011990733364601344,0.006122002185885067,0.005868731178716277,0.0008417159029893283,0.010861478633125572,True,0.35690784129423836,0.2175152001093863,1.640840921070127,True,True,False,False
1,1,10,0.03424470941347226,0.629647632620622,0.012197106340710844,True,0.003297964636092444,0.010544260648103695,-0.007246296012011251,-0.009388284382640846,-0.00515055548470728,False,0.18045737299703135,0.28634238446667987,0.630215374273487,False,False,False,False
1,1,11,0.02892444980381441,0.6190836014273557,0.010055047581541025,True,-0.0002246788177430702,0.005848856446581511,-0.006073535264324581,-0.007230107820938572,-0.004992289191326152,False,0.05963927483363383,0.20820465561278545,0.28644544310550707,False,False,False,False
1,1,12,0.025100340817443452,0.6950040937475308,0.011220224664583904,True,0.037403685709125736,0.012925077916425765,0.024478607792699968,0.015951222149186876,0.032575960130368155,True,0.6210094267992061,0.32146271741437715,1.9318241063665942,True,True,False,False
1,1,13,0.020948200405624798,0.6988589330265832,0.009061474027656117,True,0.029044919021056468,0.009768227642696418,0.019276691378360047,0.013041478718211479,0.025791327977875943,True,0.4799275025018272,0.2741606727060435,1.7505337208462717,True,True,False,False
1,1,14,0.015545468326710714,0.4071105777885722,0.008664824125267203,True,0.00176175421737563,0.007794562905211385,-0.006032808687835754,-0.007939287520314997,-0.004258038779852141,False,0.1208132664244707,0.23813120468849197,0.5073390804977067,False,False,False,False
1,1,15,0.01213037839301032,0.5357039481075712,0.008058251637761376,True,0.017772975963803096,0.00895177628087648,0.00882119968292662,0.003736576543374719,0.01415680819254549,True,0.34112744063695005,0.26611594251430903,1.2818752511176879,True,True,False,False
