epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7403102946576908,0.7002667140825036,0.5637075062177394,0.9569566636728295,0.6357231736183167
1,0.7340606822754295,0.6961593172119488,0.5456822531743196,0.9603404764400203,0.5747761428356171
2,0.7319927214685084,0.7024359886201992,0.5344779398497836,0.9590642359355421,0.540573239326477
3,0.7295747226575652,0.7035028449502134,0.5261516526981275,0.9590696703243546,0.526373287041982
4,0.729682163666222,0.7036628733997154,0.5249204872301961,0.9604631303687544,0.5119556585947672
5,0.7261651733455198,0.70099573257468,0.5183825740556642,0.9591172134062155,0.5124138643344244
