dataset,fold,model,subject,future_session,absolute_ba,absolute_macro_f1,centered_ba,centered_macro_f1,centered_delta_ba,class_separation_norm,within_scatter,fisher_discriminability,margin_mean,margin_median,margin_positive_fraction
OpenBMI,1,Compact-ERM,34,2,0.69,0.6884735202492211,0.68,0.68,-0.009999999999999898,4.153237819671631,221.57848358154297,0.07784773409366608,1.361176609992981,1.8954415321350098,0.68
OpenBMI,1,Compact-ERM,27,2,0.85,0.8474214220323468,0.8899999999999999,0.8894583458948848,0.039999999999999925,9.86051082611084,120.75482940673828,0.8051825165748596,3.32147216796875,4.007864475250244,0.85
OpenBMI,1,Compact-TG,40,2,0.76,0.755201958384333,0.79,0.7889659330720531,0.030000000000000027,6.679538249969482,123.63345718383789,0.36087504029273987,2.1159262657165527,2.7680752277374268,0.77
OpenBMI,1,Compact-TG,43,2,0.8899999999999999,0.8894583458948848,0.88,0.879951980792317,-0.009999999999999898,9.924234390258789,128.22657775878906,0.7680968046188354,3.397801399230957,4.18744421005249,0.88
OpenBMI,1,Compact-TG,50,2,0.54,0.46236559139784944,0.5800000000000001,0.5757575757575757,0.040000000000000036,2.0512399673461914,103.90378952026367,0.04049501195549965,0.5370889902114868,1.0737545490264893,0.54
OpenBMI,1,Compact-TG,52,2,0.81,0.8084484323016432,0.8300000000000001,0.8295739348370927,0.020000000000000018,8.320622444152832,127.65113067626953,0.5423591136932373,2.677398681640625,3.04459285736084,0.78
OpenBMI,1,Compact-TG,23,2,0.8,0.7996794871794872,0.76,0.7599039615846339,-0.040000000000000036,6.166006088256836,130.15816497802734,0.29210329055786133,1.9143967628479004,1.9324207305908203,0.75
OpenBMI,1,Compact-TG,1,2,0.7,0.6816638370118846,0.79,0.7882851093860268,0.09000000000000008,6.646331310272217,127.04925918579102,0.3476897180080414,2.1308541297912598,2.6023738384246826,0.75
OpenBMI,1,Compact-TG,30,2,0.74,0.7383252818035426,0.73,0.72997299729973,-0.010000000000000009,5.458438396453857,158.0054702758789,0.18856656551361084,1.4561171531677246,1.974612832069397,0.72
OpenBMI,1,Compact-TG,48,2,0.64,0.6279454319966928,0.7,0.6998799519807923,0.05999999999999994,4.000507354736328,140.5102081298828,0.11389961838722229,1.1329598426818848,0.9628726243972778,0.63
OpenBMI,1,Compact-TG,11,2,0.68,0.6753246753246753,0.72,0.7195512820512822,0.039999999999999925,4.983748912811279,134.63156127929688,0.18448685109615326,1.5744801759719849,1.9764649868011475,0.66
OpenBMI,1,Compact-TG,8,2,0.8200000000000001,0.8197115384615385,0.81,0.8098288459613652,-0.010000000000000009,8.76368236541748,127.77862548828125,0.6010561585426331,2.8426718711853027,3.288630485534668,0.84
OpenBMI,1,Compact-TG,45,2,0.81,0.8098288459613652,0.79,0.78997899789979,-0.020000000000000018,6.556251525878906,91.42348861694336,0.4701683521270752,2.042605400085449,2.12581467628479,0.84
OpenBMI,1,Compact-TG,34,2,0.7,0.6921182266009853,0.6599999999999999,0.6587715776796468,-0.040000000000000036,4.453871250152588,179.4328842163086,0.11055369675159454,1.3970378637313843,1.966872215270996,0.68
OpenBMI,1,Compact-TG,27,2,0.89,0.8886526976414617,0.9299999999999999,0.9299369432489241,0.039999999999999925,11.276508331298828,105.80802154541016,1.2017958164215088,3.78314208984375,4.337149620056152,0.89
OpenBMI,2,Compact-ERM,49,2,0.8300000000000001,0.8260869565217391,0.87,0.8696741854636592,0.039999999999999925,7.066751956939697,106.88241195678711,0.46723291277885437,2.956787347793579,3.3476617336273193,0.88
OpenBMI,2,Compact-ERM,10,2,0.8,0.7996794871794872,0.79,0.7898108297467722,-0.010000000000000009,7.0302629470825195,164.4539794921875,0.3005375564098358,2.7472634315490723,3.2913198471069336,0.78
OpenBMI,2,Compact-ERM,22,2,0.72,0.7195512820512822,0.75,0.7499749974997499,0.030000000000000027,5.045432090759277,220.9528350830078,0.1152118518948555,1.9798005819320679,1.8452236652374268,0.73
OpenBMI,2,Compact-ERM,19,2,0.73,0.7253585596582239,0.65,0.6499649964996499,-0.07999999999999996,3.9834535121917725,72.0647201538086,0.22018960118293762,1.554113745689392,1.9280030727386475,0.67
OpenBMI,2,Compact-ERM,16,2,0.9299999999999999,0.9298245614035088,0.9299999999999999,0.9299929992999301,0.0,13.306679725646973,141.9019432067871,1.2478173971176147,5.3984575271606445,6.200085639953613,0.92
OpenBMI,2,Compact-ERM,9,2,0.71,0.7085720028137876,0.72,0.7195512820512822,0.010000000000000009,3.8033688068389893,107.63959121704102,0.13438934087753296,1.3669968843460083,1.1928541660308838,0.66
OpenBMI,2,Compact-ERM,53,2,0.8200000000000001,0.8197115384615385,0.84,0.8399359743897559,0.019999999999999907,7.539877414703369,145.98605346679688,0.3894190490245819,3.0613722801208496,3.619469404220581,0.78
OpenBMI,2,Compact-ERM,7,2,0.79,0.78997899789979,0.79,0.78997899789979,0.0,5.618635654449463,150.06394958496094,0.2103707641363144,2.1039366722106934,2.108635902404785,0.77
OpenBMI,2,Compact-ERM,20,2,0.87,0.868407733576273,0.9299999999999999,0.9299929992999301,0.05999999999999994,8.511077880859375,146.76588821411133,0.4935646057128906,3.5780270099639893,4.064888000488281,0.85
OpenBMI,2,Compact-ERM,41,2,0.79,0.78997899789979,0.78,0.7796474358974359,-0.010000000000000009,6.13101863861084,164.7457733154297,0.22816602885723114,2.5222556591033936,2.8864006996154785,0.79
OpenBMI,2,Compact-ERM,46,2,0.67,0.6515679442508711,0.71,0.7076318177235609,0.039999999999999925,6.3079142570495605,179.22824096679688,0.22200621664524078,2.61822509765625,4.141449451446533,0.69
OpenBMI,2,Compact-ERM,21,2,0.95,0.949874686716792,0.95,0.949874686716792,0.0,11.931396484375,90.71929931640625,1.5692164897918701,4.791009426116943,5.244900703430176,0.96
OpenBMI,2,Compact-ERM,44,2,0.81,0.8028841166096068,0.8500000000000001,0.8492613807657521,0.040000000000000036,6.293607234954834,87.2671127319336,0.4538879692554474,2.617124319076538,3.115190267562866,0.77
OpenBMI,2,Compact-TG,49,2,0.84,0.8376623376623376,0.8400000000000001,0.8397435897435896,1.1102230246251565e-16,8.611322402954102,121.5455436706543,0.6100994944572449,2.7273948192596436,3.369980812072754,0.83
OpenBMI,2,Compact-TG,10,2,0.75,0.7497747973175859,0.75,0.7497747973175859,0.0,7.54604434967041,149.40264892578125,0.38113638758659363,2.397946357727051,3.005889654159546,0.76
OpenBMI,2,Compact-TG,22,2,0.6699999999999999,0.6576408341114224,0.71,0.7092731829573935,0.040000000000000036,5.271693706512451,190.19904327392578,0.1461140513420105,1.973200798034668,1.7691211700439453,0.72
OpenBMI,2,Compact-TG,19,2,0.69,0.6783898744683057,0.73,0.7293233082706766,0.040000000000000036,5.506056785583496,97.91143035888672,0.3096335232257843,1.6798869371414185,1.8130578994750977,0.7
OpenBMI,2,Compact-TG,16,2,0.9299999999999999,0.9299929992999301,0.9299999999999999,0.9299929992999301,0.0,13.781805992126465,133.34864044189453,1.424372673034668,4.7457594871521,5.439865589141846,0.95
OpenBMI,2,Compact-TG,9,2,0.63,0.6254681647940075,0.61,0.6096486838154338,-0.020000000000000018,3.903754949569702,134.3367691040039,0.11344103515148163,1.1372463703155518,1.2521883249282837,0.63
OpenBMI,2,Compact-TG,53,2,0.83,0.8299829982998299,0.83,0.8299829982998299,0.0,8.92760944366455,145.64458465576172,0.5472376942634583,3.1204090118408203,3.8071088790893555,0.85
OpenBMI,2,Compact-TG,7,2,0.8,0.7999199679871949,0.8,0.7999199679871949,0.0,7.383265972137451,154.0948944091797,0.3537600338459015,2.463752508163452,3.1879613399505615,0.79
OpenBMI,2,Compact-TG,20,2,0.88,0.8787878787878789,0.8999999999999999,0.8996386993175431,0.019999999999999907,9.779762268066406,135.66351699829102,0.7050071954727173,3.239797592163086,3.706932306289673,0.85
OpenBMI,2,Compact-TG,41,2,0.76,0.7599039615846339,0.77,0.769792813532179,0.010000000000000009,7.46612548828125,149.5,0.3728630840778351,2.5609235763549805,3.2405645847320557,0.77
OpenBMI,2,Compact-TG,46,2,0.6900000000000001,0.6726850385386971,0.71,0.7064480210547626,0.019999999999999907,6.27351713180542,152.8650131225586,0.2574625611305237,2.170198440551758,2.828378200531006,0.69
OpenBMI,2,Compact-TG,21,2,0.94,0.94,0.94,0.94,0.0,13.60843276977539,99.84173965454102,1.8548297882080078,4.511627674102783,5.208327770233154,0.96
OpenBMI,2,Compact-TG,44,2,0.76,0.7519636213311285,0.81,0.8090644156366193,0.050000000000000044,7.313501834869385,109.35639953613281,0.48910999298095703,2.3559365272521973,3.020716905593872,0.77
WBCIC,0,Compact-ERM,sub-6,2,0.895,0.8948712172411204,0.885,0.8849280800500313,-0.010000000000000009,10.869755744934082,132.4207000732422,0.8922441005706787,3.8371284008026123,4.205104827880859,0.89
WBCIC,0,Compact-ERM,sub-22,2,0.69,0.6868686868686869,0.685,0.6848030018761726,-0.004999999999999893,3.4774413108825684,94.65019607543945,0.12776093184947968,1.2648509740829468,1.3246839046478271,0.695
WBCIC,0,Compact-ERM,sub-44,2,0.7949999999999999,0.794377993430126,0.8,0.8000000000000002,0.0050000000000001155,6.690597057342529,99.04733276367188,0.4519464075565338,2.462458372116089,2.6125519275665283,0.805
WBCIC,0,Compact-ERM,sub-35,2,0.9550000000000001,0.9549448073890516,0.9550000000000001,0.9549448073890516,0.0,13.11236572265625,75.23270034790039,2.2853641510009766,4.857013702392578,5.66699743270874,0.95
WBCIC,0,Compact-ERM,sub-18,2,0.625,0.6199741582427606,0.63,0.6290726817042607,0.0050000000000000044,2.9824209213256836,167.69412231445312,0.05304201692342758,0.9318252801895142,1.082669973373413,0.625
WBCIC,0,Compact-ERM,sub-9,2,0.5650000000000001,0.5591700235616022,0.55,0.5498199279711885,-0.015000000000000013,1.846659779548645,112.21945571899414,0.03038824535906315,0.6055929660797119,0.4503691792488098,0.55
WBCIC,0,Compact-ERM,sub-49,2,0.88,0.88,0.885,0.8849971249281232,0.0050000000000000044,8.989663124084473,176.8967514038086,0.45684295892715454,3.1557488441467285,3.363504648208618,0.895
WBCIC,0,Compact-ERM,sub-28,2,0.585,0.5325392132015432,0.73,0.7295673076923077,0.14500000000000002,3.210359811782837,71.11782836914062,0.1449202001094818,1.0218485593795776,0.6746224164962769,0.565
WBCIC,0,Compact-ERM,sub-37,2,0.7649999999999999,0.7640029123044865,0.765,0.7647117719206027,1.1102230246251565e-16,5.150515079498291,98.1137809753418,0.2703779637813568,1.88018000125885,2.0762553215026855,0.75
WBCIC,0,Compact-ERM,sub-12,2,0.75,0.7487689679429204,0.775,0.7749493636068114,0.025000000000000022,5.752810955047607,95.29315948486328,0.34729495644569397,2.130690097808838,1.8576421737670898,0.785
WBCIC,0,Compact-ERM,sub-30,2,0.78,0.7749360613810743,0.8400000000000001,0.8395989974937343,0.06000000000000005,8.774060249328613,147.7298469543457,0.5211142897605896,3.037226915359497,3.8495116233825684,0.805
WBCIC,0,Compact-TG,sub-6,2,0.845,0.8432720746227155,0.87,0.8697916666666666,0.025000000000000022,9.677306175231934,105.93976974487305,0.8839952349662781,2.9056386947631836,3.208279848098755,0.85
WBCIC,0,Compact-TG,sub-22,2,0.7,0.6940024479804162,0.69,0.6895032051282051,-0.010000000000000009,4.45784854888916,113.88265991210938,0.1744990348815918,1.307499647140503,1.4113959074020386,0.725
WBCIC,0,Compact-TG,sub-44,2,0.74,0.7390606182256123,0.755,0.7548467792370231,0.015000000000000013,6.124953746795654,98.34435272216797,0.3814662992954254,1.9235202074050903,2.513435125350952,0.77
WBCIC,0,Compact-TG,sub-35,2,0.9550000000000001,0.9549718574108819,0.9550000000000001,0.9549718574108819,0.0,13.975074768066406,72.08304214477539,2.7094125747680664,4.248018264770508,4.906078338623047,0.96
WBCIC,0,Compact-TG,sub-18,2,0.645,0.6417669466939125,0.655,0.6549223575304444,0.010000000000000009,2.9180736541748047,149.07889556884766,0.05711843818426132,0.76739901304245,0.8460522890090942,0.645
WBCIC,0,Compact-TG,sub-9,2,0.57,0.5637175324675325,0.575,0.5747342088805503,0.0050000000000000044,2.036195993423462,110.00064849853516,0.037691544741392136,0.5361116528511047,0.35590267181396484,0.56
WBCIC,0,Compact-TG,sub-49,2,0.845,0.8449961249031226,0.86,0.8599859985998599,0.015000000000000013,9.521003723144531,170.7460174560547,0.530902624130249,2.9166295528411865,3.4363794326782227,0.86
WBCIC,0,Compact-TG,sub-28,2,0.5549999999999999,0.4727331970733731,0.675,0.6736210489317367,0.1200000000000001,3.2148239612579346,86.29217147827148,0.11976860463619232,0.8259852528572083,0.8257498741149902,0.58
WBCIC,0,Compact-TG,sub-37,2,0.77,0.7688674505074867,0.7949999999999999,0.7947485669945683,0.02499999999999991,6.194118022918701,99.06921768188477,0.38727566599845886,1.8357161283493042,2.0611839294433594,0.78
WBCIC,0,Compact-TG,sub-12,2,0.7250000000000001,0.7244419950399559,0.76,0.76,0.03499999999999992,5.778430938720703,103.3069953918457,0.32321393489837646,1.728050947189331,1.8884906768798828,0.705
WBCIC,0,Compact-TG,sub-30,2,0.785,0.784865540963102,0.795,0.7949948748718718,0.010000000000000009,7.995349884033203,107.12763214111328,0.5967239141464233,2.2612569332122803,2.708700180053711,0.805
WBCIC,1,Compact-ERM,sub-45,2,0.9550000000000001,0.9549718574108819,0.9550000000000001,0.9549718574108819,0.0,7.97709321975708,32.28593921661377,1.9709514379501343,2.7456510066986084,2.9522738456726074,0.945
WBCIC,1,Compact-ERM,sub-7,2,0.81,0.8090644156366193,0.8400000000000001,0.8397435897435896,0.030000000000000027,4.801557540893555,54.41911697387695,0.4236554205417633,1.5432623624801636,1.4410080909729004,0.8
WBCIC,1,Compact-ERM,sub-50,2,0.9299999999999999,0.9299719887955181,0.9299999999999999,0.9299719887955181,0.0,7.9665422439575195,25.717313766479492,2.4678235054016113,2.771258592605591,3.052030563354492,0.93
WBCIC,1,Compact-ERM,sub-14,2,0.595,0.5941782108770259,0.595,0.5941782108770259,0.0,0.5004538297653198,18.522945404052734,0.013521285727620125,0.09723513573408127,0.15723979473114014,0.58
WBCIC,1,Compact-ERM,sub-1,2,0.92,0.9199919991999201,0.925,0.9249981249531238,0.0050000000000000044,3.723517656326294,15.05517292022705,0.9209182858467102,1.2731564044952393,1.242520809173584,0.915
WBCIC,1,Compact-ERM,sub-32,2,0.605,0.5987301587301587,0.5900000000000001,0.5893429487179487,-0.014999999999999902,1.8019452095031738,34.233985900878906,0.09484746307134628,0.5017714500427246,0.32349568605422974,0.605
WBCIC,1,Compact-ERM,sub-23,2,0.9450000000000001,0.9449876222149983,0.9299999999999999,0.9299369432489241,-0.015000000000000124,7.0781426429748535,29.382773399353027,1.7050840854644775,2.4368813037872314,2.662527561187744,0.94
WBCIC,1,Compact-ERM,sub-34,2,0.545,0.5408562274527612,0.55,0.55,0.0050000000000000044,0.6975796818733215,19.064842224121094,0.025524334982037544,0.19509078562259674,0.17917129397392273,0.545
WBCIC,1,Compact-ERM,sub-24,2,0.9016729797979798,0.9020592667001507,0.9076704545454546,0.9076704545454546,0.005997474747474807,7.4857354164123535,40.83402633666992,1.3722926378250122,2.6046764850616455,2.7580065727233887,0.8974358974358975
WBCIC,1,Compact-ERM,sub-13,2,0.87,0.8698828946051447,0.87,0.8699869986998701,0.0,5.740261077880859,28.46334934234619,1.1576499938964844,1.968239426612854,2.1758837699890137,0.87
WBCIC,1,Compact-TG,sub-45,2,0.95,0.9499799919967986,0.94,0.93999399939994,-0.010000000000000009,11.720992088317871,56.66884803771973,2.424288749694824,3.1749942302703857,3.595067024230957,0.94
WBCIC,1,Compact-TG,sub-7,2,0.8,0.7992773986350863,0.79,0.78997899789979,-0.010000000000000009,6.702037334442139,85.2278060913086,0.5270264148712158,1.787388563156128,2.3051743507385254,0.775
WBCIC,1,Compact-TG,sub-50,2,0.94,0.94,0.94,0.94,0.0,12.733275413513184,49.92398262023926,3.2476634979248047,3.433886766433716,3.963982105255127,0.945
WBCIC,1,Compact-TG,sub-14,2,0.55,0.5495946351716544,0.5449999999999999,0.5447154471544715,-0.0050000000000001155,0.8467283844947815,43.377227783203125,0.016528233885765076,0.13751110434532166,0.16624628007411957,0.545
WBCIC,1,Compact-TG,sub-1,2,0.895,0.8946814112690891,0.915,0.9149808706959066,0.020000000000000018,7.661628723144531,44.19927406311035,1.328088641166687,2.067744255065918,2.2147927284240723,0.905
WBCIC,1,Compact-TG,sub-32,2,0.61,0.60996099609961,0.615,0.6149133555049886,0.0050000000000000044,2.820406913757324,83.84329986572266,0.09487573802471161,0.6911411881446838,0.6161462068557739,0.62
WBCIC,1,Compact-TG,sub-23,2,0.935,0.9349853717086344,0.925,0.9249981249531238,-0.010000000000000009,10.633557319641113,56.47911834716797,2.002023935317993,2.891157865524292,3.244760513305664,0.94
WBCIC,1,Compact-TG,sub-34,2,0.52,0.5198079231692677,0.515,0.5146966854283928,-0.0050000000000000044,1.1106940507888794,50.711496353149414,0.024326657876372337,0.21100784838199615,0.13340499997138977,0.53
WBCIC,1,Compact-TG,sub-24,2,0.8869949494949495,0.8871052631578947,0.8770517676767677,0.8769198401009888,-0.009943181818181768,10.754024505615234,68.54139709472656,1.687287449836731,2.9297282695770264,3.425004482269287,0.8769230769230769
WBCIC,1,Compact-TG,sub-13,2,0.865,0.8649966249156229,0.86,0.8599439775910365,-0.0050000000000000044,8.58824634552002,55.26839828491211,1.3345415592193604,2.290919542312622,2.7667531967163086,0.86
WBCIC,2,Compact-ERM,sub-11,2,0.745,0.744993624840621,0.75,0.7499749974997499,0.0050000000000000044,4.165085315704346,151.99636840820312,0.11413388699293137,1.6156388521194458,1.5156934261322021,0.735
WBCIC,2,Compact-ERM,sub-29,2,0.875,0.8749968749218731,0.885,0.8849971249281232,0.010000000000000009,8.070425033569336,193.2220458984375,0.3370824456214905,3.300530195236206,3.681490421295166,0.88
WBCIC,2,Compact-ERM,sub-26,2,0.655,0.6518580186180276,0.6599999999999999,0.6594551282051282,0.004999999999999893,3.572293758392334,201.03082275390625,0.0634792372584343,1.4091395139694214,1.5686911344528198,0.68
WBCIC,2,Compact-ERM,sub-47,2,0.8500000000000001,0.8497596153846154,0.86,0.8599859985998599,0.009999999999999898,6.050849437713623,132.70281982421875,0.2759005129337311,2.431877613067627,2.565286636352539,0.835
WBCIC,2,Compact-ERM,sub-36,2,0.965,0.9649921232277263,0.96,0.96,-0.0050000000000000044,10.082712173461914,48.23817825317383,2.1074819564819336,4.076218128204346,4.225116729736328,0.96
WBCIC,2,Compact-ERM,sub-16,2,0.5700000000000001,0.5481294661622531,0.625,0.6249156060113525,0.05499999999999994,2.218062162399292,113.30044174194336,0.043422598391771317,0.5977944731712341,0.3864203989505768,0.56
WBCIC,2,Compact-ERM,sub-48,2,0.85,0.8478084415584415,0.835,0.8347976270931892,-0.015000000000000013,7.024895668029785,189.24651336669922,0.26076653599739075,2.948922634124756,3.3045647144317627,0.845
WBCIC,2,Compact-ERM,sub-41,2,0.825,0.822654607179955,0.86,0.859775641025641,0.03500000000000003,9.861729621887207,144.03047561645508,0.675230085849762,4.038196086883545,5.1542253494262695,0.815
WBCIC,2,Compact-ERM,sub-5,2,0.75,0.75,0.745,0.744993624840621,-0.0050000000000000044,5.468991756439209,178.89582061767578,0.1671915501356125,2.2198143005371094,2.368056297302246,0.765
WBCIC,2,Compact-ERM,sub-27,2,0.56,0.5588972431077694,0.5700000000000001,0.569827931172469,0.010000000000000009,0.8674349188804626,28.036678314208984,0.026837820187211037,0.2852950692176819,0.3449247479438782,0.555
