task,fold,basis_type,basis_draw,direction,train_candidate,train_U_P,train_ci_lower,train_ci_upper,discovery_U_P,discovery_ci_lower,discovery_ci_upper,validated_status,route_type,train_U_C_subject_equal_mean,discovery_U_C_subject_equal_mean,train_U_total_subject_equal_mean,discovery_U_total_subject_equal_mean,train_U_int_subject_equal_mean,discovery_U_int_subject_equal_mean,train_delta_p_norm_subject_equal_mean,discovery_delta_p_norm_subject_equal_mean
OpenBMI_MI,0,PCA,0,11,C_MINUS_CANDIDATE,-0.005764714073358426,-0.009170429781079292,-0.0025357084814459085,-0.0031886602422067276,-0.00989097636193037,0.0022186217829585075,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0007168179794322127,-0.005278491968056187,-0.006160433451161505,-0.008237462034837032,0.0003210985019520124,0.00022968995064805617,0.06274948272710809,0.05452917252356807
OpenBMI_MI,0,PCA,0,12,C_UNSTABLE_OR_NEUTRAL,-0.0016080191585038288,-0.004557181149721146,0.0012514195404946804,-0.001665590893632422,-0.006456011440604925,0.004721303470432758,NOT_STABLY_SIGNED,NOT_VALIDATED,0.0003710045118798287,0.007327109560719691,-0.0038100093107249658,0.0039035497466102242,-0.0025729946568250083,-0.001757968542127249,0.08299035285241328,0.07244791214664777
OpenBMI_MI,0,PCA,0,13,C_PLUS_CANDIDATE,0.01582238439116806,0.008963385596871376,0.022569121792912483,0.005404709353266905,-0.0008769399719312787,0.011997036635875702,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.007248345822937643,-0.01155111581707994,0.010098594443451684,-0.005437411101108107,0.0015245562738597912,0.0007089971498620192,0.13889366904130349,0.1258836816996336
OpenBMI_MI,0,PCA,0,14,C_MINUS_CANDIDATE,-0.001980410735856052,-0.0033391881734132767,-0.000732159533072263,-0.0020849760355001004,-0.005362767726182938,0.0006842748261988163,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002664478843843636,-0.004152311804621907,-0.0021613747303490527,-0.0062298009494649404,8.548378160902267e-05,7.487232172328125e-06,0.05264467663633136,0.04754524972910682
OpenBMI_MI,0,PCA,0,15,C_MINUS_CANDIDATE,-0.0023308703828381393,-0.003308865474537015,-0.0013789687072858214,-0.0012478866598636766,-0.004379348363727331,0.0014335933374240994,NOT_STABLY_SIGNED,NOT_VALIDATED,0.02470318605446664,0.014871234035429856,0.02144021328869992,0.012989936377077052,-0.0009321034025945734,-0.0006334107141204489,0.04033386490594309,0.03839547544096907
OpenBMI_MI,0,RANDOM,0,0,C_UNSTABLE_OR_NEUTRAL,-1.0981586840968634e-05,-0.0001194234355352819,9.776120714377612e-05,6.242234288933446e-05,-0.00015776725194882601,0.0002804435498546809,NOT_STABLY_SIGNED,NOT_VALIDATED,2.4326505563994244e-05,0.0004320163006070743,1.9900771943726934e-05,0.0005001759624671346,6.5558547258563005e-06,5.73736927359884e-06,0.008960853903912581,0.008792822326843938
OpenBMI_MI,0,RANDOM,0,1,C_UNSTABLE_OR_NEUTRAL,-1.389399557620681e-05,-0.00011480474495328963,8.612363308202475e-05,6.350875628413633e-05,-0.0001213218056363985,0.0002597624552436173,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.000545354395049239,-0.00017081162513932213,-0.0005568713641668393,-0.00010580619997805722,2.377028935394667e-06,1.4966726335311857e-06,0.0057173788932581935,0.0053797048749402165
OpenBMI_MI,0,RANDOM,0,2,C_UNSTABLE_OR_NEUTRAL,-0.00013637366478528397,-0.00037931196857243776,0.00010735691466834396,-5.436092305899365e-05,-0.00040615216130390763,0.0002915419463533908,NOT_STABLY_SIGNED,NOT_VALIDATED,0.00010253594686778692,5.507150369036632e-05,-5.7427752485986835e-05,-1.3089829735690728e-05,-2.3590049907467732e-05,-1.3800338024338998e-05,0.007412256816258797,0.0071025639384364085
OpenBMI_MI,0,RANDOM,0,3,C_UNSTABLE_OR_NEUTRAL,0.000123223826449248,-3.564172220649198e-05,0.0002737226604949683,7.047581433046919e-05,-0.00013950983702670783,0.00028046147781424224,NOT_STABLY_SIGNED,NOT_VALIDATED,0.00019156900652188386,-0.0002593475104125294,0.00031686525874017837,-0.0001875163167521047,2.0724219728352777e-06,1.3553909963270883e-06,0.011018515080929948,0.01022892821735392
OpenBMI_MI,0,RANDOM,0,4,C_PLUS_CANDIDATE,0.0003043339322455442,2.9346294468268752e-05,0.0005808256682939827,7.740360039557952e-05,-0.0003669159486889839,0.0004725425969809294,NOT_STABLY_SIGNED,NOT_VALIDATED,0.0007023588812164514,0.00062290483523005,0.0010233518206195396,0.0007083318487275392,1.6659023926352416e-05,8.023344037155766e-06,0.007863715891009914,0.007358722233523925
OpenBMI_MI,0,RANDOM,0,5,C_UNSTABLE_OR_NEUTRAL,-1.6172909979034626e-05,-8.537411486031488e-05,5.091240018373355e-05,7.467974432984192e-05,-7.693198858760297e-05,0.00021633203141391277,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00021182099684525523,-2.577218280445474e-05,-0.00022733575240880993,4.949573569016744e-05,6.581542011385721e-07,5.881798834650454e-07,0.00822545362349886,0.008095373205530146
OpenBMI_MI,0,RANDOM,0,6,C_MINUS_CANDIDATE,-5.182186730661005e-05,-0.00010101010411744937,-3.383696821401827e-06,1.7845654667780764e-05,-0.00010732824011938646,0.00015114493726287037,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00016751728259997925,-7.282678529918485e-05,-0.00022116268448367184,-5.6117943265358385e-05,-1.8235382095614757e-06,-1.1368033696612656e-06,0.009376817060491214,0.008941302580448488
OpenBMI_MI,0,RANDOM,0,7,C_UNSTABLE_OR_NEUTRAL,-6.808115302065359e-05,-0.00013977556955069304,6.25307802692987e-06,7.634814088911905e-05,-8.433960465481505e-05,0.00023989482724573463,NOT_STABLY_SIGNED,NOT_VALIDATED,0.001124314330494459,-0.0005395793850766495,0.0010550159444252271,-0.0004644497190990175,-1.217287326527893e-06,-1.2185486267431618e-06,0.00896377985079128,0.008630988731359443
OpenBMI_MI,0,RANDOM,0,8,C_UNSTABLE_OR_NEUTRAL,3.020200655284428e-05,-3.049468796234578e-05,8.62547240103595e-05,-1.7767275645989383e-05,-0.00011631028610281646,7.411577826132998e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,7.078022736970105e-05,5.578568743658252e-05,0.00010253483287669951,3.9062940838145245e-05,1.5525992689792754e-06,1.0445341285247878e-06,0.004534495300434243,0.00424939178628847
OpenBMI_MI,0,RANDOM,0,9,C_UNSTABLE_OR_NEUTRAL,-7.504030474172815e-05,-0.00035393828875385225,0.00020546164887491614,0.0007794962476358099,3.2136289519257843e-05,0.0015663506928831339,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00014582328035080887,-0.0014584578796833132,-0.00022901988119463986,-0.0006808353923588584,-8.156273774663812e-06,-1.8737030700322066e-06,0.009985115952216662,0.00952747145978113
OpenBMI_MI,0,RANDOM,0,10,C_UNSTABLE_OR_NEUTRAL,0.00028105565215460397,-5.8892292145174e-05,0.0006354036158882082,-0.0005884655038244091,-0.001293963985517621,4.7676439862698317e-07,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0005530262177881713,0.000946957830668301,-0.00028748486518172565,0.00034981402086486924,-1.551429377855129e-05,-8.678299764142139e-06,0.0059290674801629325,0.005742757096110533
OpenBMI_MI,0,RANDOM,0,11,C_UNSTABLE_OR_NEUTRAL,2.209865650662288e-05,-3.703643233166076e-05,8.173264359356835e-05,2.7531266217314016e-05,-0.00018162782362196594,0.00019324464665260166,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0003692309725850534,-0.0001780032735041459,-0.00034559531162323343,-0.00014965681754119942,1.5370074836762448e-06,8.151866452976719e-07,0.008507424168503629,0.007964684744365513
OpenBMI_MI,0,RANDOM,0,12,C_UNSTABLE_OR_NEUTRAL,-0.00015175156875976917,-0.0004029239353258163,9.095700806938112e-05,0.00013551284973800648,-0.00034660386154428124,0.0006755858776159585,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.000331053850634187,0.00026111550262915745,-0.00047801788535322814,0.00040047567805837997,4.787523873954587e-06,3.847293546262638e-06,0.010479776090225922,0.010194889851845801
OpenBMI_MI,0,RANDOM,0,13,C_UNSTABLE_OR_NEUTRAL,-1.5315041449726916e-05,-0.00036699260817840695,0.00033443851862102747,3.052821193705313e-05,-0.0005554310628212988,0.0006811421480961144,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002123611995225124,-0.0002459623731686141,-0.00022380795794910786,-0.00021238538223163536,3.868286969069055e-06,3.0488023578338166e-06,0.007300813915207982,0.006894650830266376
OpenBMI_MI,0,RANDOM,0,14,C_UNSTABLE_OR_NEUTRAL,5.662906578698732e-05,-2.350305976506206e-06,0.00011175718100275844,0.0001387786825641039,-2.1150915927137248e-05,0.0002916378143709153,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0001798950429299741,3.710423940598654e-05,-0.00012108899724038425,0.00017724320484073056,2.1769679451247944e-06,1.360289756983472e-06,0.004656812158198311,0.004402056782661627
OpenBMI_MI,0,RANDOM,0,15,C_UNSTABLE_OR_NEUTRAL,0.00010312847888809092,-0.0002994728565681726,0.0005414375918917358,8.742802917064789e-05,-0.0008425642154179513,0.0009301046375185251,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002558837748858003,-0.00011805869174471202,-0.0001611652780647651,-3.706346130153785e-05,-8.41000328714122e-06,-6.432806515022094e-06,0.007956014829687774,0.00741903573119392
OpenBMI_MI,0,RANDOM,1,0,C_UNSTABLE_OR_NEUTRAL,-1.5429084984274457e-05,-0.00020634490647353232,0.00017377888434566557,5.979994178536193e-05,-0.00039102844311855733,0.0005106283351778984,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0001631011118224006,6.002967529639136e-05,-0.00017509365002647077,0.00012192611645408154,3.436535901794986e-06,2.096525079764433e-06,0.004816156516496379,0.004599890477644901
OpenBMI_MI,0,RANDOM,1,1,C_UNSTABLE_OR_NEUTRAL,-1.5402086415423793e-05,-0.00026406775577925146,0.00025496288435533643,0.0004834279425267596,0.0002180981682613492,0.0006977987941354513,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00019805242071085487,-7.744408912913059e-05,-0.00021222086619533142,0.00040733411272716086,1.2336427780850884e-06,1.3502439024648538e-06,0.004051888540673714,0.003955125420664747
OpenBMI_MI,0,RANDOM,1,2,C_UNSTABLE_OR_NEUTRAL,8.564799446730831e-05,-0.00010010140249505639,0.00028075597947463393,3.26224663543447e-05,-0.00016798220167402178,0.00023567507741972804,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00010650366556756826,3.1197399342393815e-05,-1.845457112582293e-05,6.533301166200545e-05,2.4010914312537598e-06,1.5131446190845093e-06,0.006514718917270119,0.006037675659172237
OpenBMI_MI,0,RANDOM,1,3,C_UNSTABLE_OR_NEUTRAL,0.00015867151917238795,-4.717952833743766e-05,0.00037275065551511943,1.731183647279977e-05,-0.00013975694309920073,0.00015179566980805248,NOT_STABLY_SIGNED,NOT_VALIDATED,0.0006372543500149802,0.0004868249246404351,0.0008178469271605046,0.0005164577087271027,2.1921058243450192e-05,1.2320975315560645e-05,0.004316994244268594,0.003991646769767006
OpenBMI_MI,0,RANDOM,1,4,C_PLUS_CANDIDATE,0.0007244273077906025,0.00035541775287128985,0.00110522226896137,0.0005530630684612939,-1.891310057544615e-05,0.0010941560612991452,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0003535120525926826,-0.0002440487551211845,0.00037206192594779324,0.0003091916690512638,1.1466686943551763e-06,1.7735488455628e-07,0.006142139197506297,0.006062959126817684
OpenBMI_MI,0,RANDOM,1,5,C_UNSTABLE_OR_NEUTRAL,3.0060538637581674e-05,-9.902755846269429e-05,0.0001505515247117728,3.3131342206615955e-05,-0.00022935449669603258,0.0003216703189536929,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00014338415215976196,-0.00010557868214770376,-0.00011135410302533553,-7.123643263184931e-05,1.969516549678201e-06,1.2108745721661762e-06,0.007874157861806452,0.007488305719258885
OpenBMI_MI,0,RANDOM,1,6,C_PLUS_CANDIDATE,0.000942070380145966,0.00011764486407628283,0.0017559709958732128,0.0006318362720776349,-0.0007240351988002658,0.0021319487132132053,NOT_STABLY_SIGNED,NOT_VALIDATED,0.00016396187728308684,1.3452140895727402e-05,0.0011205807559935448,0.0006590359989786521,1.4548463656620488e-05,1.3747631176859917e-05,0.009621116744640928,0.009532192217496535
OpenBMI_MI,0,RANDOM,1,7,C_PLUS_CANDIDATE,0.0004129798405231738,0.00016146880807355046,0.0006606578244827688,0.00012102751816200907,-0.0002489134785719216,0.0006083630723878741,NOT_STABLY_SIGNED,NOT_VALIDATED,0.0003615384283735833,0.00023798964290714744,0.0007870753028538064,0.00036826173406249535,1.2557025178567143e-05,9.244562448884608e-06,0.006471813893697869,0.005910539960799118
OpenBMI_MI,0,RANDOM,1,8,C_MINUS_CANDIDATE,-0.0005006036649669673,-0.0008061727858148515,-0.0002059043472399935,0.0002332815929548815,-0.0004634061479009688,0.0008943655993789434,NOT_STABLY_SIGNED,NOT_VALIDATED,0.0001105867838235169,-0.0004205691681515115,-0.0003983493900600129,-0.000194909424862999,-8.332514414045333e-06,-7.621838472952429e-06,0.005548130577573409,0.005101429783583929
OpenBMI_MI,0,RANDOM,1,9,C_UNSTABLE_OR_NEUTRAL,-1.1097160233055967e-05,-8.060775871854275e-05,5.613996836473234e-05,2.072924989230766e-05,-9.564831998432055e-05,0.0001398254098603502,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002128872418569909,-0.000232524986131466,-0.00022283613417619982,-0.00021118405516062921,1.1482662932630424e-06,6.116678269070993e-07,0.003254586674022273,0.0028889369762813053
OpenBMI_MI,0,RANDOM,1,10,C_MINUS_CANDIDATE,-0.0001447569737382974,-0.00027401320403441787,-1.0160030797123909e-05,-0.00011414095812748808,-0.00034618956851772964,0.00011612017260631546,NOT_STABLY_SIGNED,NOT_VALIDATED,3.3160275052068755e-05,0.00022319343512814763,-0.00011525761286835544,0.00010656186835452293,-3.6609172690250402e-06,-2.490629749255883e-06,0.004785651318693103,0.004494769246472667
OpenBMI_MI,0,RANDOM,1,11,C_UNSTABLE_OR_NEUTRAL,0.00018810984287343812,-0.00017295902944169939,0.000558657746296376,0.0008505699030744532,4.6757410018472e-05,0.0016240176046267152,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002505930175402682,8.091198045197719e-05,-5.79607241469113e-05,0.0009346063282767622,4.5224658736541505e-06,3.1244630349647196e-06,0.009533171774819493,0.00866448956852158
OpenBMI_MI,0,RANDOM,1,12,C_UNSTABLE_OR_NEUTRAL,-0.0001131489514311677,-0.0002470078179612756,1.457014604966389e-05,-0.0002321363426744938,-0.00044249839265830815,2.233487794001121e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00037647669383799297,-0.00045528145831970807,-0.00048772236098889503,-0.0006863715085880054,1.9032966661187017e-06,1.046272602186112e-06,0.004003772865801763,0.003643189382273704
OpenBMI_MI,0,RANDOM,1,13,C_UNSTABLE_OR_NEUTRAL,8.818975888621375e-05,-5.214456177782267e-05,0.00022665322467219085,0.0004516502184894004,0.00022513337898999453,0.0006593895377591252,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0005652345677600141,-0.0011093400298705092,-0.000479728845011078,-0.0006590417221256454,-2.684037288356824e-06,-1.3519140704687516e-06,0.006521339219314261,0.005869249696843326
OpenBMI_MI,0,RANDOM,1,14,C_UNSTABLE_OR_NEUTRAL,-0.0001740648506081645,-0.00045964756282046437,0.00010416671284474432,-0.00019190348575648386,-0.00044682095176540315,8.345993410330266e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-8.924027126620506e-05,-7.495400859625079e-05,-0.0002682672892520853,-0.00027062319592611556,-4.962168348973032e-06,-3.7657035344788405e-06,0.007803878917072255,0.007294532920544346
OpenBMI_MI,0,RANDOM,1,15,C_UNSTABLE_OR_NEUTRAL,0.00015147018173313251,-4.6756304072914645e-05,0.00036176503635942936,0.0002324887148764295,-0.00014526746235787868,0.0005932562053203583,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0004093674744686163,-0.0007282676451723091,-0.0002684658203669152,-0.0005039937071747621,-1.0568528195493014e-05,-8.214774330402482e-06,0.004361277535701027,0.004079578075713168
OpenBMI_MI,0,RANDOM,2,0,C_UNSTABLE_OR_NEUTRAL,-0.00011878302099760801,-0.0005488129681907594,0.0003242841921746731,0.00040459591036778875,-8.193100075004622e-05,0.0008583271410316229,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00020116227366228346,-0.000649140475919315,-0.0003218067837364148,-0.00024723618116695434,-1.861496024128192e-06,-2.6916277420241386e-06,0.009878314019610675,0.009663778240792453
OpenBMI_MI,0,RANDOM,2,1,C_UNSTABLE_OR_NEUTRAL,1.1402220847090715e-05,-8.603789319749922e-05,0.0001069833233486861,-5.920521046694679e-05,-0.00017267357907257974,0.00011897041258635,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0001084548759903415,-0.0011363134308339795,-9.187084546843274e-05,-0.00119328117701419,5.181804304156866e-06,2.2374528185764575e-06,0.002707050289385594,0.0024115866399370134
OpenBMI_MI,0,RANDOM,2,2,C_UNSTABLE_OR_NEUTRAL,9.3952193712819e-05,-3.277862924733199e-05,0.0002178222348447889,2.8442067559808493e-05,-0.00017017142090480775,0.000270675664069131,NOT_STABLY_SIGNED,NOT_VALIDATED,0.00033882546036833304,0.00013137306996213738,0.0004410603354559638,0.000165530435576026,8.282662876104916e-06,5.715253479365856e-06,0.0032331894281714293,0.003080954891629517
OpenBMI_MI,0,RANDOM,2,3,C_PLUS_CANDIDATE,0.00026256378280847386,2.6627849365468137e-06,0.0005146103794686496,0.00041366611056522135,0.00011676230496959761,0.0006553132552653551,VALIDATED_C_PLUS,ROUTE_TO_P,-0.0006515795964962587,-0.0005849685549037531,-0.00039189340707078093,-0.00017339618383023966,-2.877593344189441e-06,-2.093718710701372e-06,0.009561118087731302,0.00926857841356347
OpenBMI_MI,0,RANDOM,2,4,C_PLUS_CANDIDATE,0.0002964048997700257,0.00013081092038191855,0.0004600052780006081,9.892519240869053e-05,-5.371471343096346e-05,0.00025506693054921925,NOT_STABLY_SIGNED,NOT_VALIDATED,0.0009172178629691749,0.00024819491560871637,0.0012216414268970345,0.00035095069521654904,8.018673034152576e-06,3.830573214476847e-06,0.006562962035576885,0.006287474418058991
OpenBMI_MI,0,RANDOM,2,5,C_UNSTABLE_OR_NEUTRAL,-0.0002009938011374638,-0.0006185980746522546,0.00023946422152221203,-0.0012354908385532326,-0.0020822251681238413,-0.0004052302101626992,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0005393527747820861,-0.0010809163189454314,-0.0007302890895656534,-0.0023105824535984234,1.0057491474996665e-05,5.82469624947161e-06,0.006892514164344623,0.006129107088781893
OpenBMI_MI,0,RANDOM,2,6,C_UNSTABLE_OR_NEUTRAL,-3.6713471098655995e-05,-0.0001151870092144236,4.057749538333155e-05,-0.00010878074643490739,-0.0003040178562514484,6.942529580555856e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0001319239368757945,-0.0001393621754080717,-0.00016997896238115992,-0.00024910202535011194,-1.3415515355702084e-06,-9.591070286122754e-07,0.006785871984902769,0.006334987818263471
OpenBMI_MI,0,RANDOM,2,7,C_UNSTABLE_OR_NEUTRAL,-3.121768252010672e-05,-0.00039448891766369343,0.00033327648998238146,4.0763797490702323e-05,-0.0007166446885094047,0.0007315492257475853,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002072631837895992,-0.00010373419081588509,-0.00024000261076323042,-6.447795461402468e-05,-1.5217524351740508e-06,-1.507531826779503e-06,0.00681330027202001,0.006402438855729997
OpenBMI_MI,0,RANDOM,2,8,C_UNSTABLE_OR_NEUTRAL,7.762714460363567e-05,-6.973807467147708e-05,0.00022027405793778598,-8.794019879587722e-05,-0.00032741946051828563,0.0001655368396313861,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00030538169169001497,0.00012005399912595749,-0.00023382911296301664,2.953886481312414e-05,-6.074552936424355e-06,-2.5749299427483643e-06,0.00700675330321806,0.006813255061085026
OpenBMI_MI,0,RANDOM,2,9,C_UNSTABLE_OR_NEUTRAL,-0.00015885492428843953,-0.00037079231697134674,5.4934094805503264e-05,0.00017779069457901642,-0.00024975708220154047,0.0005650086095556617,NOT_STABLY_SIGNED,NOT_VALIDATED,-9.821578536362862e-05,-0.00025181824412356946,-0.00025573576483741187,-7.245718673705899e-05,1.3349405888058313e-06,1.5703650986242934e-06,0.005768846890602548,0.005461711281289657
OpenBMI_MI,0,RANDOM,2,10,C_UNSTABLE_OR_NEUTRAL,9.178411115639252e-05,-0.0001652873179409653,0.000325908389640972,0.00043926913076575147,2.5057446691789664e-05,0.0008944622240960598,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.0002774518295784499,-0.00013586859555895595,-0.00018383032763197733,0.0003046271182635489,1.8373962626255363e-06,1.2265828649068073e-06,0.009249914473352524,0.008511224063113332
OpenBMI_MI,0,RANDOM,2,11,C_UNSTABLE_OR_NEUTRAL,-6.395140623611111e-05,-0.0004649986221920699,0.000358199147740379,6.901587767060846e-06,-0.0008548758341930807,0.0009151530102826655,NOT_STABLY_SIGNED,NOT_VALIDATED,-3.842467301113244e-05,-0.00013624665613557832,-0.00011662997898243842,-0.00013943681642558658,-1.4253899199554955e-05,-1.0091761699489629e-05,0.006572510321767857,0.006100653321482241
OpenBMI_MI,0,RANDOM,2,12,C_UNSTABLE_OR_NEUTRAL,1.2922049904773303e-05,-6.402576400432736e-05,8.543922012904659e-05,0.00012911440262541873,7.537103374488652e-05,0.00020336666784714907,NOT_STABLY_SIGNED,NOT_VALIDATED,-3.4587031765253276e-05,-0.00030685123298705247,-2.1562807467909388e-05,-0.00017740386829245836,1.0217611509014765e-07,3.329664496713273e-07,0.005844516111000513,0.0056129835041550296
OpenBMI_MI,0,RANDOM,2,13,C_UNSTABLE_OR_NEUTRAL,-6.228445139500903e-05,-0.00027312873862683773,0.00013069990382064134,0.0003216506286965644,3.862978701363318e-05,0.000626171997282654,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.000658358779140564,-6.822564804072802e-05,-0.000714951244180366,0.0002584644413824814,5.69198280249321e-06,5.039417506698858e-06,0.007134661042632965,0.006755036340715985
OpenBMI_MI,0,RANDOM,2,14,C_UNSTABLE_OR_NEUTRAL,2.1741111053275883e-05,-0.00014323677169159055,0.00020142830908298492,-0.0002073531002982539,-0.00038606717134825885,-2.9350656404858455e-05,NOT_STABLY_SIGNED,NOT_VALIDATED,-0.00039773159845096344,0.00017844324732626168,-0.00038616108818482293,-3.456928000863021e-05,-1.0170588373407205e-05,-5.659436235797936e-06,0.003810354374134197,0.0034736598803040883
