K_C,c_basis_hash,c_reconstruction_max_abs,checkpoint_sha256,explained_variance_ratio,fold,orthogonality_error,pca_seed,projector_hash,protected_overlap_error,random_basis_draws,random_basis_hashes,random_basis_seeds,singular_values,spatial_reconstruction_max_abs,status,task,train_data_hash,train_sigma,train_subject_count,train_trial_count
16,96076ea0af62251ff41aad659490f032e7e798d351408ca6094f888810bd9f46,0.0,845b6bcecd6cced7774da1328bd3fd6cd29316376e45d39d878df99ec35391cb,"[0.03478499874472618, 0.024831080809235573, 0.018878668546676636, 0.017806170508265495, 0.015745006501674652, 0.013519633561372757, 0.012481488287448883, 0.01162804290652275, 0.011564535088837147, 0.010609370656311512, 0.00965192075818777, 0.009021454490721226, 0.00850742682814598, 0.00811329111456871, 0.007614383473992348, 0.007247252855449915]",0,2.384185791015625e-07,4291808786,ed0f04fc0bb4fa8af1c569524f6bbe7a5b2216b61fff4c1640771534827242dd,4.8836227506399155e-08,20,"['0127fcf0e6981038a34c664fd8aaf0434e21f35993510bb72ecc436003c696c6', 'e8fe6ab3926154a9577a6c8ecca01746dcef76b48ce107960d30df715c874ed7', 'f524c071f9d346f967d9b4881ab178ec20f2351e99acca2afe249e98cdbaf4b5', 'd9d98237ee91260f2667bbb50237982ce4a116153d899f801b1a1582fde226cc', 'a26ac712842fdd39938f4cfd9e6a817a3898fc28a39c6d021e27d2c60397a45f', 'b188cf354308866001e6270424f53cee34625c19c24f28b524afc9564acd5197', 'efa36942fefc208d4b6c4bf799e8b19c5df2136b289408c772c37dd79efb9c34', '9108b1169e5551c72bb5016b31344a3b4db148ee0e91abfc65e8ea5468e7e0be', '5f81b7aea29e50c1956a5ef6f090b39ecf64e645cb79476bbbb3a55aa6dfaedd', '57edf2ab02ef566c16dd7c85656ead57f4e9f930609c5428485649a662cfe106', '4a7189e5f6709231d204fc4f2ce5a98fdc3f5ce29640cfd9e4906fc863822c5e', 'fb61a844eca75018f66b6cd25a9cf95f450edc0d391e15aaec145dcee8faee71', '24fa6d3249ebe19e9172b960cae5dde7bd28cd78ab8f5f5655466cd1b675a6c1', '82c2889339ded5b923c9152152fc84cfabe695bab45aa16fa7f8ae1d4ecc645d', '3073c0c22edd675fa8087712acece066b30e7217ec38fa8ed5c131c207d42178', 'e739ed1ef44ba4fac5032bf51248b9d5f4bf14b4cf6c46a13cd5278c56fd7404', 'ec42f052a37dfb0330bf2b4b22275d8237b3ca1f8ce70488e661e14e634bfe86', '5c542f3a13ade6b22703dcf5d3ae1b002149b9ff6455813e47a4f404a9b0fb7b', '8fa5deae370776be2c2d1574d3cf99882c0152997418ccde4c7600b03f65b5e7', '800460635adf3a9ccafabaa281da59c584ab071c02ba0cc6e993382f236d5c87']","[1234193977, 4048224796, 4046340296, 1528242145, 1033295571, 18008169, 3124204329, 2354792442, 445700714, 1879707380, 2585529664, 1298587499, 39248690, 153810691, 4265626959, 3487422918, 1674837891, 2308661786, 1202409454, 3824800454]","[572.7035522460938, 483.8733215332031, 421.9097595214844, 409.7501525878906, 385.3055725097656, 357.03955078125, 343.0576171875, 331.121337890625, 330.21588134765625, 316.2850646972656, 301.6759948730469, 291.6568298339844, 283.2259216308594, 276.58740234375, 267.9484558105469, 261.4090270996094]",0.0,COMPLETE,OpenBMI_MI,de3600fc226d614a96bea765569351409f6abca04ab3cb48521392b9358dce4a,"[7.9427313804626465, 6.7107625007629395, 5.851398468017578, 5.682748794555664, 5.343751430511475, 4.951725959777832, 4.757814884185791, 4.5922722816467285, 4.579715728759766, 4.386519432067871, 4.183923721313477, 4.045030117034912, 3.928173303604126, 3.8360445499420166, 3.7166428565979004, 3.6269960403442383]",26,5200
16,eb530070a5e9ff29921cd87f8ee65c18d45cc3f08e97e2cff7f0d95570a185a5,0.0,31ece43171bf5373a32bc0aa46adc23920f1296ad9d59cc83d3f421c9f536afd,"[0.03196713700890541, 0.021492425352334976, 0.018858807161450386, 0.016559137031435966, 0.014663835987448692, 0.013701565563678741, 0.01171126775443554, 0.011176703497767448, 0.010845661163330078, 0.009912829846143723, 0.009821178391575813, 0.009088914841413498, 0.008898292668163776, 0.00819380208849907, 0.008001555688679218, 0.007279002107679844]",1,2.384185791015625e-07,2893375415,688234e44d41b73baf7651470c7dbddd74d49c797cb02376121f0797f0fbc1e8,2.9802322387695312e-08,20,"['c04e53a61a012b66c3ee7ef38226ffb30df5b75597758e591b591fde0fc74b2b', '5cedc97130a0420e0b5df5e995921ce1b804a83e08d2c7a9e2313c0b5d3779e9', 'fdd0939213a543a163bf3095cf1df037894708e49c0378bb7e21d31bcf5eb031', '9a9bba21d45ec41c44775f16731efddb1be8230e3d1bde4df91185c61fe11b61', 'b9aef987553cddcab92ca9ff25437fd55970fd735d737e21eed61ac1bd698ceb', '6e9110060e1ff5bfb535b68c9b403908c7b892580bb2329e18e9bcca76e14bf2', '51614b86818d30c0d550b122c9a516c493419e712759eb0ed578475267789794', '9bff2cd6b581a77506685fbe5af6839ec2091942901559c713ae9b09436cad69', '03a0e696f99b0df2ff9a4aac61a53bdb8b2317aa2f5fe3cfade856dacb1d38f8', '8f6e19770992c7ea3b24b71a20589412672ac143c0b836e09f4e2f2227cee9c4', '92bf6cdc6a9167ac1ee8f8008d8734e6aacff0c93af44bc25eb870e4f6e058c3', '427c7fabb9d5f67d8e63b8090d247b0bfa1f411fd153453587fe146c9464165f', 'dc3349b66f20b790a2d47bea85735fafcef17bb9c617b3cfa21b2dcdef3de9ef', '62ec2f64a38e6d3d7429ed3d6988e6dced625126c34f0e92bad4a82567564e3c', 'cb4e1ea033c5a215655d91400f6b9886d238e8d53e50dece8f78e9173d0ce4a9', '11bd5e72fb434383831314bf7ce73bcf8396a9a207f47b56c1ccdd6c8f92daf6', 'ebb1d03f4e26ba75a9b68f0c139f633f7390de5b1a48ad76ed41d4a13feff3cb', '22d73701409506bd5ead86a54a4f5403301bfc3dfe09b7930f86af541b7918c7', '00c1e943d06f6b9c69f837fb0482882a2ae7d40f134ece87a6b1b852a6fe08f8', 'b3275c1722ce55c19b720faa943d8af70f3c43350f717bb8548b8262dfb5637b']","[653476116, 1898811106, 3904759892, 2829957238, 4105646679, 2543395289, 1951566503, 1587751188, 4019722971, 3159506339, 1201462184, 3902673426, 1017522834, 2877637911, 1040025257, 641730389, 176378463, 2728531123, 1213802465, 1670298610]","[562.074951171875, 460.8770446777344, 431.71734619140625, 404.5397644042969, 380.68536376953125, 367.9827575683594, 340.2078552246094, 332.35272216796875, 327.3937683105469, 312.99774169921875, 311.54742431640625, 299.7080383300781, 296.5484924316406, 284.5673828125, 281.209228515625, 268.2120666503906]",0.0,COMPLETE,OpenBMI_MI,460b39ac09b8327defc957ea429cfca94cc70cf6085c9da7766ffb35fb798b20,"[7.795328617095947, 6.391826629638672, 5.987419128417969, 5.61050271987915, 5.279661178588867, 5.103501796722412, 4.718282222747803, 4.60936975479126, 4.540586948394775, 4.340928554534912, 4.320851802825928, 4.157040119171143, 4.113144874572754, 3.9470863342285156, 3.900456190109253, 3.72116756439209]",26,5200
16,010e7f6ea68cd26211e99020f9f492a9369fba77648a1a532c4cdf35a808ed6b,0.0,e05e706370a70479056262c6acd3d50303eaeedcebb34c25c1975683b5a1b31b,"[0.027822867035865784, 0.02619064971804619, 0.02028239145874977, 0.018171878531575203, 0.01720680110156536, 0.014154487289488316, 0.013691645115613937, 0.012612272053956985, 0.011858392506837845, 0.011164618656039238, 0.01041772123426199, 0.010077448561787605, 0.009707842022180557, 0.009408807381987572, 0.008993410505354404, 0.008543199859559536]",2,2.384185791015625e-07,3735305581,f0f8a47bcf71f9e764e9da510a52a0e7d3525d736973e8a98c5d8253244a03cc,1.862645149230957e-08,20,"['177c88e4b188f6eb0e60c5b2ee19c8213d9ac8d378b370ed811d4fb635700112', '451842cf91e672ac685a3ffc164390e36855c78a5b7d891aa1966655961348b0', '88b76f15c7bc80226f7b9f7f1f35b3cf2ffa395cdfb39bc426fa892e21fa07ff', 'a83aaee2339b0c3c6843766697232989277fba930cf64a9462a14706a9c639b1', '9bcaab3cd3444301617cb891461f010a7f090956a133cd12125de28f757c5470', '83988506245e7f5032605eeeea9de40e07bb0b78d1f1a16624cc66b967cbfe8c', 'd3f4961d38782235e05065994f66be557cdb80eef111e8af6f6a9257c82b4f83', '7ef10d5fdde8792034884fb15450aeb5627d3bcac901c5170ae6029860a72193', '7cf991a166dcd43e83910b45fb257015a72f8aab9e02e69b31c39a5db8edf18d', '10bfd5682af981301c6cd6e4881410c5cacbde459d3737411f87ec0161c9cdf3', 'aaa714e54639ef2a50163ee0692ed54d0e234ea2884b580296362f4ecf5f97fc', '2940cd1e96b621be3f20b2411d655e25baa7946dba1a8a2a7fa0f7bddbecd0ce', 'b995e0df10c8bb7f49d1c58d46d779166ac79867e5ecfd1a9d3d593e7abee136', 'bcf9e825ef0712399cbaf50d3846f96b0fe9f628f7b5d190c09fa979e1c962a9', '7685cdbd7afa99e197591e24a640b5c4994ae1aaf528bb913e87c58f718a32fb', 'f1a31164591f9413cb398fc2fbe7cc9f49c46524fa4cc91529ebeaea871e50f8', 'af60e42bc35f69411fe9283ef2a925584f1439ca2a349be720ffd5b81b478e1a', '76d1ede7fc1f567dd36791503f7b46b7258ac7c2d3a0d2973b71098f9e10a9d7', '46dee85a89221f67d2bba8d61b2d4bd9d052331df9a36aa76165147903b091e7', '293fb3b2f4dd4104b15ddef2d8274b978a9a382e2a6551b041c1c7dd8e343d6a']","[289281702, 283707808, 2974812238, 842763739, 2794201586, 2760970956, 472017144, 3409383121, 615436873, 1789982629, 1682362401, 477818531, 710760782, 3738996570, 4047548628, 2067194499, 3129541415, 2365913499, 933078174, 2191584634]","[505.41851806640625, 490.369384765625, 431.52880859375, 408.4605712890625, 397.4662780761719, 360.4933776855469, 354.5504455566406, 340.2881774902344, 329.9613952636719, 320.16375732421875, 309.2691345214844, 304.1763916015625, 298.54620361328125, 293.9121398925781, 287.3507995605469, 280.0660705566406]",0.0,COMPLETE,OpenBMI_MI,578bf756fff12fc3c94093090242a34988ee4838ea315fb1439d7df0db4de1a5,"[7.0095648765563965, 6.800854682922363, 5.984795570373535, 5.6648664474487305, 5.512389659881592, 4.999619960784912, 4.917202949523926, 4.7194061279296875, 4.57619571685791, 4.440349102020264, 4.2892165184021, 4.2185959815979, 4.1406378746032715, 4.076633453369141, 3.985330104827881, 3.8849806785583496]",26,5200
16,9c9229d2256d5a647d22099a69b560b91ff1f340ad0d1fe8cb39e8d5226e6577,0.0,bb6d51d2dadc12c03a159b73194845094b24093d251dd44713055016f30b09c8,"[0.032729703933000565, 0.02166164480149746, 0.019018659368157387, 0.016093675047159195, 0.014605403877794743, 0.013594528660178185, 0.012299814261496067, 0.011982991360127926, 0.0106991371139884, 0.010420547798275948, 0.00993417575955391, 0.009170744568109512, 0.00883655808866024, 0.008659539744257927, 0.008392272517085075, 0.00831575132906437]",3,2.384185791015625e-07,2324073405,8da39f9f8b850a9bf38ea333546446df73e92bea6842917315ef52e2746429a0,2.0023435354232788e-08,20,"['793c39995b45a40559ebbdabfff965a456bee037180b7480b205a99431c13099', 'c48910f445122871b4ed905a342ce34709e668d0e072715e7bbb263f5b2f6eba', 'bd02caff03453b2b724142938f9a6a3dfb919eb97645447b03776d32d66c3b76', '2222b79bbb5951932344a1c6f555d09173b5b0a6a0981d0839cd3f3dbeed653b', '8fd35f6b6ea79c37195a4c7ababb6447b85f86325f9f1e0d3461f458cf5c03de', '89cdb38625ed682eb49fbb18228f1d7c2c3334170118b68fab5fadf7559e9295', '88599c29da74d80e0c0ffbf2682938176474cbadcd9d621eac776ece98ab043e', 'd65c57eff358ac0b0a64e47cbd38acf56560f86a9942fc711336d1206d437b24', '06cd7015cac3241862675b95b8563c04f20255199340668cb32b32ead2952942', '81ca9f525606e092b1e24c671a4f641fd6758e8ea56c76bcfb0433e08b74074e', '23c854f4346705c55271cb046d7fa124f122d1bfe1e00b8854675b39a2ca899b', '35c596b81012fa4fdd0f4e97ac46d001283ede7e578de26c387759c81f707f36', '79e746803518282fed415adb3dda2dbef639c99e389dd91716756ea25a0a49e5', '0e013a9e5b12b7a4c4451f9e0368d32d444208e2f4f28200912bd4a440f980ee', '5ce7d20d18701bcd9ce235d0aa219d35343df946985d01d31f2c0054ce56c658', '2caa1a29b5dcf800c6195fc3a09b5895dffe56cbeecd6c125fd869801154ec41', '4d87d83fb11befb19df9fd22d0d1a31209e8e007b266d6dd9a8365e1587d299b', 'b833d18bbbd924e8ecb81a83978f56cf782c0e79bb761cb4061300fd7d8ff54a', '9f74296e04c22e6367808c328e99b2c4ba9cc7a32bbdb6bd450ce98c66cbf595', '632c3c61f9ac73b05310d3f558ce586639dcfc14a7b7350f5851aac9828f16d0']","[933068299, 4216863850, 3670970921, 814881900, 2792062964, 48912320, 1819594393, 1184093682, 2255833775, 1367114989, 1395930287, 3006984830, 712777820, 978759152, 3173592442, 4258126330, 3060854487, 2500665195, 1029616749, 811220301]","[598.2396850585938, 486.68719482421875, 456.03076171875, 419.4998779296875, 399.6326599121094, 385.554931640625, 366.7359313964844, 361.98187255859375, 342.04132080078125, 337.558837890625, 329.5870361328125, 316.669677734375, 310.8463439941406, 307.7170715332031, 302.9311828613281, 301.5469665527344]",0.0,COMPLETE,OpenBMI_MI,c78cfd4d62b129074f9263e74077d3264e1cd4422e59ce4983e3b6ac6c6c33e6,"[8.296891212463379, 6.74977970123291, 6.324615478515625, 5.8179779052734375, 5.542441368103027, 5.34720516204834, 5.086197853088379, 5.020269870758057, 4.743735313415527, 4.681561470031738, 4.571005344390869, 4.3920159339904785, 4.311395645141602, 4.268022060394287, 4.201577186584473, 4.1829514503479]",26,5200
16,7fc5ec3c1654befa0fe772fba82a37ed91c14caa10f3c80e32b2ecb2d39bf69d,0.0,92f2de1b95d785fd5f801b05625a2b8a9b475cfc3831262a63cf406d5b896462,"[0.027080083265900612, 0.0214530136436224, 0.017889687791466713, 0.016425708308815956, 0.014493684284389019, 0.013537273742258549, 0.012007670477032661, 0.011533929966390133, 0.01100216805934906, 0.010564202442765236, 0.010178818367421627, 0.009488076902925968, 0.00909526739269495, 0.008692151866853237, 0.008137722499668598, 0.007908488623797894]",4,2.384185791015625e-07,543362050,9731d8e577fbd18a63195c4f5eaa3cffd64a9c5905b99433c790cfff92d04e21,5.681067705154419e-08,20,"['0edef8ada6b877d56cab3ba93fea394b0ead54b9245d908349a6144581a2cf0a', '622a6c78ab39bd3f91480b910fc69a24ef7144b40eafdd2fe3ec736047914056', '769be9eb0762b83669501c9bbe2d90b25c022b0db8e8a9fd9f24650f6216bc0d', '08ec2531b6ee0897e28c6f5319b7ab525fd510f187c36dfa0ab5258d79a2f6d2', '416b5fd8331d5c8476885a383d15fc60bd010eb77482a8b252d3c9d27f9b7f3b', 'ae62651c19470858e1f4f3e5da549c9b716385cd3a5856426f06039e70d3da40', '7237e2c588a592137b906c3d02df178081a0adb3fae803490a76c622a28ce40f', '9c6d92dba77bbb90a17a4e08a4d0befdb4be82cac5bebc8e39008edc9f76a446', 'dff8e86d0d56e746c088826d5ddef240255e1e5481ebb153bb6a0adcaccbbfe0', 'e03bbf472b4ca574991e26f30f660e20a8592320e918a27eba26da1f6c4aeb62', 'b6a6ec1f32bb6ee70880a1daa7906df34e3af10398ebe5d44f0a67f17bf108f4', '8639470c350a37ddfc5045db4e02d7ce3a42e59d00b01af7898b98bab215cc98', '54fe9cc80f587a8a3ad3464d320b2cf0cdbda9e4b7ebb7c160d148b619516613', '67e8d8ac4270d9dc88b5fe89b5f9afd6792980f5f3fc378718c1317dd1219f9f', 'f05cc07b47f0469d5ab087e1cb0fe5143d8a18feaed1ff4b0fbfe7f0e5d2a5d0', '05a3018060db34a60c742b1687d80d9f3190fa668f1b081a7ee3b1bf146b642b', '9494c7e91c9b4d62cbfa0dbd56f8a552c64f90ca76535550752bcb9ee69cc6f0', '1c93fd261b4e5674720783b7c85502a89363d2b91cf6782987cf245907a34f12', 'ed1cb423a0930b3dce1e9e0b324a974bef5e6b23308379db033f7b8d5347627e', '5e51de69365646c671c54acd49bddd316a4c6dfe42847cf4384e902920ce011e']","[53731485, 1450424053, 4162578047, 2746070684, 3104414339, 3589081415, 586827666, 1467784067, 2390386487, 3417405702, 3245353921, 2992809884, 2876193677, 1380878836, 845060110, 984242261, 1080386210, 2154309203, 1270037529, 98446281]","[516.6392211914062, 459.83978271484375, 419.91729736328125, 402.3689270019531, 377.9651794433594, 365.2817687988281, 344.0263977050781, 337.171630859375, 329.30743408203125, 322.68646240234375, 316.7459411621094, 305.8098449707031, 299.4126281738281, 292.7022399902344, 283.2134094238281, 279.1959533691406]",0.0,COMPLETE,OpenBMI_MI,5b9c05a513b2242715ef136b364abbf525ded0d763bbad1b9c4e9b044231788b,"[7.16519021987915, 6.377444744110107, 5.823761940002441, 5.580388069152832, 5.241936206817627, 5.066040515899658, 4.771244525909424, 4.6761860847473145, 4.567124366760254, 4.475380897521973, 4.3929643630981445, 4.241294860839844, 4.152814865112305, 4.060479164123535, 3.9288365840911865, 3.872457504272461]",26,5200
16,c5864f6290f233055b5bcc0d89c3d22103f0735d69d4497d37ccceb14fed3753,0.0,d803e953355c6d326d7889b057412049edcd96cc800f9782d7fb36782a175b89,"[0.05554519221186638, 0.03788488358259201, 0.024426626041531563, 0.020583922043442726, 0.019711889326572418, 0.01896263100206852, 0.0172931756824255, 0.016931846737861633, 0.015917757526040077, 0.015527190640568733, 0.014882642775774002, 0.014284905046224594, 0.014022687450051308, 0.013529311865568161, 0.01321575790643692, 0.012909618206322193]",0,2.980232238769531e-07,4103653908,d4f0c77cc9bb7854659a7947f81e9e1e04f8149f79400fbbd3c696a0554a7bcf,5.168840289115906e-08,20,"['bb26a7f102fcb7228b0ccb5b4656290a4c4e02698538d4f3bb7adb0a89712ed7', 'f4b4b87c1ac86f1d1bd1e9badf12213e84ab76e90da7c12f620f36596ebc9a2f', '23cc669a4f497c4e4fd1b3d86c97409e83c7dc429028ce5c8901790a5c3a866c', 'b56a87995ab580fa52c0d08f2c8d0262423f3ab8c736078d133306580a4eca95', 'b1941d9a3a00163df9a800e57cc95631da38b12b1c2576bfaa08670908ce4a89', 'd5549f032edecd405442e0075af7ac88190d57561f37a5787c17042c144d75ca', '73d6fd3ac94402a229330bea0b4424adf3643415050323714976db1d501da022', '0d71becee48545ee17d6c8ab9b23b331adfe627aee17a6394243be828e7b6060', '64caecdcc577ff3c48cedab2b49a3060b9b36e758db7d74d199eebaa2efa0a64', '12c957e4ea8903bf28672dce649ecf0c10cb60affa6ef3c71bfc9a02130a3e45', '93e05689b04f057a69e20bdd9a3409b8c9efc6d46256e3adc57be5f6db0d2adf', '639dbcf2c74c13066320e7d8a4cae4cac83f71b1f069fadc7734ca8ff609169d', '1ab3bd23ae3048f9a1d6cdd9a479f05f5f43e834b009b717b2cc164f2229d339', 'fec2e8c5ae23ec60b037d412bd64e5eae131ee2c05109a7b6cc11efe1b97293c', 'aeacbdd24a234e5b922692302333a63d9327bc4cf904221da107461834471cce', '0ab2629bb65791fff40bb26179bed4a97182a1f3148265cec9f1970d97e95d2b', '0194d39170429d56b9b22d92c646a22e065fde91113ab6b2fda796cb452103f7', '40b88c714305cc21fc27593ecbd54dba7ccb2e66c3b37074b8ae90239c4bea49', '0737c9ea5cc5790959354bdf026c78299c9b56e6793ba23e835ba0bae8ffbc16', '57db9d8866897c90b1ddc32acc95a4c1af55dff9565537b27f86a2ee3daf1dc7']","[2991413225, 657957798, 3968977044, 3759896197, 1527069049, 354131509, 2792829793, 1054498550, 2857188277, 1622986059, 3433582854, 3172471176, 980690392, 1873387848, 3527296244, 754932218, 374319255, 904739, 3430609050, 3327361005]","[1598.7784423828125, 1320.377197265625, 1060.221923828125, 973.260498046875, 952.4214477539062, 934.1450805664062, 892.0771484375, 882.7083129882812, 855.866455078125, 845.3012084960938, 827.5706176757812, 810.7813110351562, 803.3053588867188, 789.0470581054688, 779.8500366210938, 770.7645874023438]",0.0,COMPLETE,OpenBMI_ERP,ffe4de847ec238be10fc3305ac4558abfeec281f124f29a43a057ca3367c31f8,"[4.982538223266602, 4.114893913269043, 3.3041441440582275, 3.033153772354126, 2.9681966304779053, 2.9112582206726074, 2.780151844024658, 2.7509427070617676, 2.6673173904418945, 2.6344151496887207, 2.5791239738464355, 2.5268959999084473, 2.503661632537842, 2.459284543991089, 2.4309651851654053, 2.4027838706970215]",26,102960
16,e00b62736bc4f78b9fdad68b2ccd4ab2d795f0a92f104d803086b8bf5c30e494,0.0,f4e2e9272eb01443de43cf8b91fa12040b46238aa312729ccda9311950ca2b05,"[0.14494265615940094, 0.08510168641805649, 0.035457443445920944, 0.025655701756477356, 0.022594518959522247, 0.019575607031583786, 0.017131932079792023, 0.015394468791782856, 0.014089814387261868, 0.013364664278924465, 0.012095372192561626, 0.01173277385532856, 0.010859351605176926, 0.010425133630633354, 0.010021790862083435, 0.009753388352692127]",1,2.980232238769531e-07,1024387431,b35f03909e13944207d5c144abb624bee18b5bfeead3ed09521b5dab79f49a70,4.284083843231201e-08,20,"['3817dcac0ba32dcb8cabe115fc11e298187b3cb92fe4a37b5847492729078a17', '357b5a777f231aae15a42e40e872e7b2ae447c36a84b3714ef62bfca20953f08', 'bb264b1b77949447e33ba9918379dff33a6a0795dded4738b10720ae3d796680', '6b43306b4be0f5d25a79444555ae9f0a64a0bf9b10d87a0090eb8af6e9d95e08', 'adc67e8c8546c6b7dcf6ffbc28628c3be54c3be0ff81af6cf2f1e4fb38d495e1', '7ad09f705825bc921ecd2704aed0197f25731fa9df11deac82ed1e536a6767bf', 'bf0ba0fb503e8661f9426697e97a2b870f346322d794a1399d89976ad2d685ab', 'ac581f90132dcf4ed1cdc0d1db72e70a36f3648311fc1e17ed454c73927a68b2', '1b6738181e5ac597365fb03c727bfc5b8fe7dd8d70bba5866fc928455be63a01', '13642aba2cbf2333ec46b331d3ce192757f1ee0bc9932dafdb059d925fe3916a', '261f2c013a92212bf870752856a5f431d28855445bc09fd60051e3d0216dc4c2', '29072e04e44874bdbf8793742c3964add3cae08c95f1fa68d3ab5add8c5b3472', '6320f500bc6a0680fd02ec5bb1f8b2a009144906f154973982f9dde570afa485', 'a44f276408bc7a23ebc35504c1ac1df2486438baad43933372dccfe3f078e8ed', '5858d3577ac357d0f22fd62e68f69589cc52d109f51cac7f497932ad4c6c19c9', '031395f6f80627e2ab8e49c6a9fd070fb735a8aa73ef84f170fe6f907a4a5432', '42b1074e7739cfa9837eadc650f4bf5d91450a73ea2048c5718e802050e74a39', '3cb1f63cc6cfeccc5738de3376692a26f28ebcb37c8c7ac5bd67b08b7564990c', 'b6ee6e6c0892f31655260a6c5c21ccb60fa5c4f7c93f80b390021f8b6da404ef', 'b45c0406971bcb74a2e66a03924cca08e7104b86e784c7f5129847b5ee536700']","[1340273054, 1600736504, 2266970010, 4097880095, 2245887340, 3749423971, 2280996910, 1662038493, 179157395, 2752623528, 3626933205, 1049889570, 1334337508, 4084847256, 241279851, 1972378519, 445441000, 572618618, 3379912159, 1513941253]","[3146.985107421875, 2411.380126953125, 1556.504150390625, 1324.001708984375, 1242.5050048828125, 1156.5228271484375, 1081.9315185546875, 1025.6021728515625, 981.1812133789062, 955.5988159179688, 909.0885620117188, 895.3584594726562, 861.387451171875, 843.9901733398438, 827.5023803710938, 816.3461303710938]",0.0,COMPLETE,OpenBMI_ERP,0ba7e206a7bceb1344c8bf93b8e8dc8ebd32b5598583b7b3c30391987c23dad2,"[9.807352066040039, 7.514773845672607, 4.850755214691162, 4.126199245452881, 3.8722102642059326, 3.6042563915252686, 3.3717992305755615, 3.1962575912475586, 3.057844638824463, 2.9781126976013184, 2.833193063735962, 2.7903943061828613, 2.6849234104156494, 2.630357265472412, 2.579169511795044, 2.5446417331695557]",26,102960
16,63f5a10d43776cfdc3f7beded2129479f0b32c47158c115d99a354bacda82db7,0.0,ffd6833609988d619825e0fcb74978d240924d22c7538ce7b5897e89b3b643d2,"[0.036410290747880936, 0.02805769070982933, 0.02576894499361515, 0.020052112638950348, 0.01817735843360424, 0.017197828739881516, 0.016434570774435997, 0.016184868291020393, 0.01580641232430935, 0.014280005358159542, 0.014202740974724293, 0.013107677921652794, 0.012699642218649387, 0.012404176406562328, 0.012275055050849915, 0.011942580342292786]",2,2.384185791015625e-07,4103672877,afef5952b0af95fcb79c141df4bbb9d5f1bf4931b6cb2fab50cce4cb93de6841,2.60770320892334e-08,20,"['7aed19f58994647bf81a2b967b99ee6e926658122b7fe589335c7d676608cb03', '280860a8077e3d8ffb64db148e2318d591f8fe8bc687cb7b47da019636b279be', 'bfb5b8f08cd759606ed4d47cf8d7e12c4a8c4c40c8e8ce447b67901d32ed51f7', '86ef197f1617abeca005a0357028c1afba32cbf47e751125c9de602a30844c95', 'e9c945bd4c5039ca456547edadac584261fa7542e8e392d2a8ecb7bad0c7797b', '6a0a111735ea96b6818f3396f27483bdd8e59165d716f9190231e25b38054297', '2a6d5fa880e9fbd12fcd007f9ef1f0e126c1c407ce5f706a446f1901feed352a', '539156b9ae03be08ea4887d144c603297d36a508840b0cbf0d2c20321755b954', '285f375cf050df68606cc25598a27c4ca9a83ef38ec31cb309563afaefeb0938', '18110df4ee89e9532db31e6a21daf4b9898f7e60eab5366bb119be7102f992fc', 'e172bfd91802ad47e680819f0fe45c4a7ca8969c5112b5f3474cec6ad77b0750', '64f396f4fd0897bebccfb822bdb325cae4e20fd7bc11ee78af6df91ce9d33919', '9f7b8f92cf7867e56b2b2eae01575d5c8f5690eadc5e90a1e9e142a3c0795ef6', '08a7730ae36109b07069f8d8e3243b3e138f63d2f20cc447c40fac2347e66c85', '2f5112a047f8b72fba12eed64cbad14dc6178a9d04b8e3d10d95f8f26f197999', 'ca6227f5098f4aaeb220a4aad63d3df1919221c9449f8d2beecfee521f5546f9', 'd8516eaf2fa6818b6b8ba41a69051bc4c881d1e737499e1c8153d8d3c6838c71', '27061de9ee8fb18452c3e678e553392f303324a36fe61a34f1662f30f7a911fa', '18a2304c6923526f26507c9a2113410976d8a78d86b35a23ba6298a3b2b49902', '6b63b14232af28a53b5eafc9a82f69c764fe1a69efbd85ad22052e1909541b18']","[828928344, 138939786, 172966641, 367046756, 3600162740, 946533802, 16575174, 4018608413, 1940723911, 2013476551, 36975501, 2895070034, 2353179818, 3912402929, 369298319, 1793003459, 975741288, 2322786931, 651602001, 1066953225]","[1315.0400390625, 1154.390869140625, 1106.305908203125, 975.9037475585938, 929.163818359375, 903.7821044921875, 883.4990844726562, 876.7615966796875, 866.4501342773438, 823.5521240234375, 821.3211059570312, 789.0232543945312, 776.6452026367188, 767.5574340820312, 763.552001953125, 753.1405029296875]",0.0,COMPLETE,OpenBMI_ERP,d0640bd3d229c0ffea02e374ad96cce6b3ebae329fdf2edfeb5f0cce23a93c8f,"[4.098296642303467, 3.5975983142852783, 3.4477741718292236, 3.041382312774658, 2.895709753036499, 2.816619873046875, 2.753404140472412, 2.7324390411376953, 2.700303077697754, 2.566831350326538, 2.5596845149993896, 2.459146738052368, 2.420616865158081, 2.3922641277313232, 2.37974214553833, 2.3475940227508545]",26,102960
