epoch,loss,clean_ce,branch_ce,consistency,drift
0,0.7280347352487999,0.3625584976714954,0.3654444899998213,0.00030670030237320533,1.0802487580506973e-05
1,0.7283405170106051,0.3630082395515944,0.36530175700522305,0.0002650255135673082,4.018776158581635e-05
2,0.6739125748475393,0.33545388150633426,0.33841284547458617,0.0003901746439575953,6.82664611846568e-05
3,0.7110285555061541,0.3539260929090935,0.3570504387219747,0.00040764989267029847,0.0001126196659338587
