dataset,method_id,baseline,subjects,mean_subject_BA,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,accuracy,macro_f1,NLL,Brier,ECE,switch_rate,rescue_count,harm_count,rescue_precision,oracle_headroom_recovered,OUTER_TEST_USED,architecture_family,target_prior_sessions_used
WBCIC_NEMAR_nm000348_authorized_development_S3,M13_CSP_AUGMENTED_TRAIN3,current,41,0.8181479428430648,0.011359170978073423,0.0016203382914510957,0.021219512195121963,0.010000000000000009,0.6097560975609756,0.6585365853658537,-0.08000000000000007,1.0,0.8180597925564369,0.815511965177114,0.3655989382697949,0.12042343653226531,0.017947961879847492,0.1087248322147651,492,399,0.5521885521885522,0.3647146034099333,False,csp_augmented_stack,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M13_CSP_AUGMENTED_REFIT4,current,41,0.8177820891845283,0.010993317319536832,0.001968927075634393,0.020243902439024374,0.010000000000000009,0.6341463414634146,0.7073170731707317,-0.06000000000000005,1.0,0.8176937156802928,0.8155126561744525,0.363637139749445,0.11973856726229616,0.020247361762989313,0.10640634533251983,481,391,0.551605504587156,0.35656041512231285,False,csp_augmented_stack,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M13_SUBJECT_CSP_CONTROL,current,41,0.5798107600394186,-0.22697801182557276,-0.27295362158167036,-0.17944315872135996,-0.22999999999999998,0.0975609756097561,0.0975609756097561,-0.48,0.0,0.5796217205613179,0.5213060500205231,0.8066430188542852,0.25902465194129376,0.09835273245985791,0.42623550945698596,816,2677,0.23361007729745203,0.6048925129725723,False,subject_csp_control,True
