dataset,method_id,baseline,subjects,mean_subject_BA,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,accuracy,macro_f1,NLL,Brier,ECE,switch_rate,rescue_count,harm_count,rescue_precision,oracle_headroom_recovered,OUTER_TEST_USED,architecture_family
WBCIC_NEMAR_nm000348_authorized_development_S3,M8_THREE_TWO_ALL_EXTRATREES,current,41,0.8072765767430403,0.0004878048780487809,-0.0012195121951219523,0.0021951219512195193,0.0,0.17073170731707318,0.926829268292683,-0.020000000000000018,0.4,0.8071995118974985,0.803753829422947,0.3813104656583121,0.12620663598662676,0.01773597798335473,0.0031726662599145822,15,11,0.5769230769230769,0.01111934766493699,False,minority_rescue
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_MULTILABEL_ALL_EXTRATREES,current,41,0.8042342633653611,-0.002554508499630459,-0.0075609756097560965,0.0019576866223207645,0.0,0.36585365853658536,0.6585365853658537,-0.04999999999999993,0.2,0.8041488712629652,0.8019652406882293,0.39650291486009004,0.13074259757869441,0.022592998519633884,0.06284319707138498,247,268,0.4796116504854369,0.18309859154929578,False,multi_label_correctness
WBCIC_NEMAR_nm000348_authorized_development_S3,M9_CORRELATION_AWARE,current,41,0.8032497228381376,-0.0035390490268539096,-0.007804878048780473,0.0003658536585365803,0.0,0.34146341463414637,0.5609756097560976,-0.03500000000000003,0.2,0.8031726662599146,0.8013021076952955,0.3932927227165078,0.12837769074153377,0.030382417319096293,0.035021354484441734,129,158,0.44947735191637633,0.09562638991845812,False,correlation_aware
WBCIC_NEMAR_nm000348_authorized_development_S3,M8_OUTPUT_ERROR_HISTGB,current,41,0.8025294099531902,-0.004259361911800934,-0.00803984971667898,-0.0006008253264350767,-0.004999999999999893,0.3170731707317073,0.4878048780487805,-0.039999999999999925,0.0,0.8024405125076266,0.7999489273075397,0.3885546290464268,0.12878921660142828,0.018377434476782188,0.03355704697986577,120,155,0.43636363636363634,0.08895478131949593,False,minority_rescue
WBCIC_NEMAR_nm000348_authorized_development_S3,M7_PAIRWISE_SHARED_HISTGB,current,41,0.8017850763734911,-0.00500369549150036,-0.010739098300073907,0.0006061529933481264,0.0,0.2926829268292683,0.5365853658536586,-0.04999999999999982,0.2,0.8017083587553386,0.8004562491349956,0.3917313872868362,0.1297560939210446,0.02325005454719809,0.05942647956070775,223,264,0.45790554414784396,0.1653076352853966,False,pairwise_ranking
WBCIC_NEMAR_nm000348_authorized_development_S3,M5_LOCAL_KNN_ERROR,current,41,0.8009338814979059,-0.005854890367085484,-0.011100024636610006,-0.001097560975609768,0.0,0.24390243902439024,0.5121951219512195,-0.06499999999999995,0.0,0.8008541793776693,0.7981794158170717,0.38659816899378174,0.12848433494729902,0.018645897363324445,0.040512507626601586,142,190,0.42771084337349397,0.10526315789473684,False,local_knn
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_MULTILABEL_SHARED_LOGISTIC,current,41,0.7983755235279626,-0.008413248337028825,-0.01438750692904658,-0.0029254434589800374,-0.0050000000000000044,0.3170731707317073,0.4634146341463415,-0.07499999999999996,0.2,0.7982916412446613,0.7965182191086301,0.39003622314729025,0.12937387408221035,0.0189888196646695,0.06089078706528371,215,284,0.4308617234468938,0.15937731653076354,False,multi_label_correctness
WBCIC_NEMAR_nm000348_authorized_development_S3,M8_SHARED_ERROR_LOGISTIC,current,41,0.7944907920670116,-0.012297979797979804,-0.017748075264843566,-0.006951219512195118,-0.010000000000000009,0.21951219512195122,0.36585365853658536,-0.04499999999999993,0.0,0.7943868212324589,0.7930249414091164,0.3936515019579124,0.13143415716993415,0.027285987210645554,0.07943868212324588,275,376,0.42242703533026116,0.2038547071905115,False,minority_rescue
