dataset,method_id,baseline,subjects,mean_subject_BA,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,accuracy,macro_f1,NLL,Brier,ECE,switch_rate,rescue_count,harm_count,rescue_precision,oracle_headroom_recovered,OUTER_TEST_USED,feature_set,model_family,anchored,fold_compatible_representation
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_LOGISTIC,current,41,0.8082661985710766,0.0014774267060852402,-0.0035085612219758586,0.006477777007883692,0.0,0.43902439024390244,0.6097560975609756,-0.040000000000000036,0.4,0.8081757169005491,0.8063501613635766,0.382112444838749,0.12700568748535723,0.01782811903539968,0.06296522269676633,264,252,0.5116279069767442,0.19570051890289103,False,OUTPUT_SHARED,logistic,True,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_ALL_SHARED_EXTRATREES,current,41,0.8075320275930031,0.0007432557280118239,-0.0015738174427198882,0.0029383776792313433,0.0,0.4146341463414634,0.7560975609756098,-0.025000000000000022,0.8,0.8074435631482612,0.8056858127892018,0.384005242907073,0.12632950889463698,0.019936646749655763,0.024893227577791336,105,99,0.5147058823529411,0.07783543365455893,False,OUTPUT_COMPACT_SHARED,extra_trees,True,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_OUTPUT_SHARED_HISTGB,current,41,0.8068040157674304,1.5243902439021358e-05,-0.007195121951219526,0.006600609756097553,0.0,0.4878048780487805,0.5853658536585366,-0.07999999999999996,0.4,0.8067114093959732,0.804497102181554,0.38153823667114933,0.12669965119318086,0.01574923031843449,0.0612568639414277,251,251,0.5,0.18606375092661231,False,OUTPUT_SHARED,histgb,True,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M2_SHARED_EMBEDDING_DIRECT_CONTROL,current,41,0.7942279502340479,-0.012560821630943577,-0.020853658536585343,-0.004512041143138713,-0.014999999999999902,0.2682926829268293,0.2682926829268293,-0.10999999999999999,0.0,0.7941427699816962,0.7936680940796396,0.4016121638073896,0.1331784222733289,0.010715805427890104,0.11214154972544234,408,511,0.4439608269858542,0.30244625648628615,False,SHARED,logistic,False,True
