dataset,method_id,baseline,subjects,mean_subject_BA,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,accuracy,macro_f1,NLL,Brier,ECE,switch_rate,rescue_count,harm_count,rescue_precision,oracle_headroom_recovered,OUTER_TEST_USED,architecture_family,target_prior_sessions_used
WBCIC_NEMAR_nm000348_authorized_development_S3,M11_FIXED_SIMPLE_STACK_C1,current,41,0.8154587028824832,0.00866993101749199,0.000521988174427198,0.017195121951219496,0.010000000000000009,0.5853658536585366,0.6829268292682927,-0.04999999999999993,1.0,0.8153752287980476,0.8137133042109765,0.3686915693814608,0.12176460114469188,0.016410110252369586,0.09847467968273338,439,368,0.5439900867410161,0.3254262416604892,False,variance_reduced_stack,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M11_FIXED_SIMPLE_STACK_AVG,current,41,0.8148527962552353,0.008064024390243904,-0.001097560975609757,0.01733231707317073,0.010000000000000009,0.5609756097560976,0.7317073170731707,-0.08499999999999996,0.8,0.8147651006711409,0.813035810315598,0.3641563268112231,0.12077933259046576,0.019176905163894215,0.09469188529591215,421,355,0.5425257731958762,0.31208302446256486,False,variance_reduced_stack,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M11_RELIABILITY_STACK_LOGISTIC,current,41,0.8109528208918453,0.004164049026853899,-0.002909121704853422,0.010993317319536816,0.009999999999999898,0.5365853658536586,0.6585365853658537,-0.07000000000000006,0.8,0.8108602806589383,0.8065350919476911,0.36696255896727603,0.12112347683549402,0.019551331201801705,0.09054301403294691,388,354,0.522911051212938,0.2876204595997035,False,reliability_interacted_stack,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M11_RELIABILITY_STACK_HISTGB,current,41,0.8091197031288495,0.002330931263858091,-0.00524390243902439,0.009417960088691795,0.0,0.4634146341463415,0.6341463414634146,-0.06499999999999995,0.8,0.8090298962782184,0.8076589365487636,0.373270193191698,0.12372492304229392,0.0204469623536175,0.07773032336790726,328,309,0.5149136577708007,0.24314306893995552,False,reliability_interacted_stack,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M11_RELIABILITY_ERROR_THREE_TWO,current,41,0.804593649913772,-0.002195121951219514,-0.005609756097560975,0.00012195121951219523,0.0,0.024390243902439025,0.926829268292683,-0.04500000000000004,0.0,0.8045149481391092,0.8015350561643204,0.38257063766545235,0.1267828382764108,0.016497527459242437,0.009762050030506406,31,49,0.3875,0.022979985174203115,False,history_conditioned_rescue,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M11_FIXED_RELIABILITY_STACK_AVG,current,41,0.8042416543483616,-0.002547117516629724,-0.015948240022172967,0.009431818181818168,0.0050000000000000044,0.5609756097560976,0.6341463414634146,-0.135,0.8,0.8041488712629652,0.7979723131410206,0.37473783639062247,0.12520134227168947,0.02672167483316917,0.12117144600366077,486,507,0.48942598187311176,0.3602668643439585,False,reliability_interacted_stack,True
