dataset,method_id,baseline,subjects,mean_subject_BA,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,accuracy,macro_f1,NLL,Brier,ECE,switch_rate,rescue_count,harm_count,rescue_precision,oracle_headroom_recovered,OUTER_TEST_USED,architecture_family,fit_scope,refit_nonoutcome,target_prior_sessions_used
WBCIC_NEMAR_nm000348_authorized_development_S3,M12_SIMPLE_ALL_REFIT4,current,41,0.8160696908105445,0.00928091894555309,0.0018292682926829122,0.01731707317073169,0.010000000000000009,0.6341463414634146,0.7560975609756098,-0.05500000000000005,1.0,0.8159853569249542,0.8144571951173359,0.3676573143110403,0.12134390641997528,0.016535269247290447,0.09640024405125076,433,357,0.5481012658227848,0.32097850259451444,False,loss_aligned_subject_local_stack,all,True,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M12_SIMPLE_DISAGREEMENT_REFIT4,current,41,0.8142430401576743,0.007454268292682927,-0.0003353658536585376,0.015625000000000007,0.0050000000000001155,0.5365853658536586,0.7073170731707317,-0.04500000000000015,1.0,0.8141549725442343,0.8127384416132732,0.36952541584906046,0.12204621896172056,0.018580732925678006,0.10067114093959731,443,382,0.536969696969697,0.3283914010378058,False,loss_aligned_subject_local_stack,disagreement,True,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M12_LEAN_ALL_REFIT4,current,41,0.8136306664203007,0.00684189455530919,-0.0008536585365853747,0.015256528701650656,0.0050000000000001155,0.5853658536585366,0.6585365853658537,-0.05499999999999994,0.8,0.8135448444173277,0.8121185332230815,0.36878104248337573,0.1218014203377697,0.016742749336395694,0.09517998779743746,418,362,0.5358974358974359,0.30985915492957744,False,loss_aligned_subject_local_stack,all,True,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M12_LEAN_ALL_TRAIN3,current,41,0.8120479182064547,0.005259146341463405,-0.002423780487804878,0.01304878048780488,0.004999999999999893,0.5121951219512195,0.6829268292682927,-0.04999999999999993,0.8,0.8119585112873704,0.8106997698474855,0.36983959872859545,0.12210922362118866,0.01663950730020347,0.09408175716900549,407,364,0.5278858625162127,0.301704966641957,False,loss_aligned_subject_local_stack,all,False,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M12_LEAN_DISAGREEMENT_REFIT4,current,41,0.8108296378418329,0.004040865976841577,-0.0028048780487804985,0.011114036708548884,0.0050000000000000044,0.5609756097560976,0.6341463414634146,-0.040000000000000036,1.0,0.810738255033557,0.809302130802814,0.37109139829105253,0.12255414396967625,0.019768519612814655,0.09798657718120805,418,385,0.5205479452054794,0.30985915492957744,False,loss_aligned_subject_local_stack,disagreement,True,True
WBCIC_NEMAR_nm000348_authorized_development_S3,M12_LEAN_DISAGREEMENT_TRAIN3,current,41,0.8099747474747474,0.0031859756097560974,-0.004390243902439031,0.011112804878048792,0.004999999999999893,0.5121951219512195,0.5853658536585366,-0.04500000000000015,0.6,0.8098840756558877,0.8082750685119269,0.3733282444532882,0.12319640074687827,0.021417156716233128,0.09957291031116534,421,395,0.5159313725490197,0.31208302446256486,False,loss_aligned_subject_local_stack,disagreement,False,True
