fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
4,1,0,0.523440293142246,0.8731852481749952,0.17313481635551758,True,-0.0003515967161385455,0.048526470974787156,-0.048878067690925696,-0.06229898058284666,-0.03671634633984481,False,0.1556999581948714,0.5432234245812995,0.28662231993195125,False,False,False,False
4,1,1,0.26256873781341067,0.7598296620390024,0.09239423197210872,True,0.00023757703136399554,0.018283488347288265,-0.01804591131592427,-0.02094027150038399,-0.015581121517038226,False,0.018072183084230774,0.3507564820224782,0.05152344720766306,False,False,False,False
4,1,2,0.23625066978912035,0.8363484689999972,0.07965722288293095,True,0.0015284507145072934,0.01557533103268674,-0.014046880318179448,-0.01637480118243871,-0.012009123149856585,False,0.09243697371675114,0.32041940841288846,0.28848743643405644,False,False,False,False
4,1,3,0.12124459507156715,0.756269176209748,0.03220775025121937,True,0.00017403442803564788,0.01635948585812709,-0.016185451430091438,-0.017880806629303598,-0.014573524011167613,False,0.01603472605683343,0.3302584399859929,0.048552055346453835,False,False,False,False
4,1,4,0.10167486839015248,0.8397033756832062,0.031188166841073808,True,0.0020580222225902826,0.011922272131656394,-0.009864249909066113,-0.012034578174188673,-0.007789016511918695,False,0.13130716707923068,0.2720512444390275,0.48265600604028636,False,False,False,False
4,1,5,0.09487569739846906,0.8879283363236509,0.02857440784975326,True,0.2054928571784957,0.033037687454560045,0.17245516972393565,0.14874054785889404,0.1972079479172302,True,1.439231428027381,0.5571430954739396,2.5832347914194,True,True,False,False
4,1,6,0.08400038246015713,0.7592398587219485,0.0323559740942533,True,0.014433503943718297,0.011373249320260738,0.003060254623457558,-0.002730691775656305,0.009009278302132159,False,0.3356012112347035,0.2664709403401145,1.2594289298726289,True,False,False,False
4,1,7,0.0728890104986481,0.8083586312381685,0.023126739759680333,True,0.04207033649509895,0.018073068183041982,0.02399726831205696,0.0155898356542947,0.03278928510509389,True,0.5672812357831422,0.347374307746928,1.6330546708031803,True,True,False,False
4,1,8,0.06226216316392612,0.6242222796510681,0.02543475576000382,True,0.025204204148171615,0.017313172440380966,0.007891031707790652,0.001695198354279919,0.014408248235337717,True,0.49758489707423,0.32834486130478463,1.5154337884165912,True,True,False,False
4,1,9,0.054094342626760605,0.8244130805712646,0.018494364093440258,True,0.09678650447267662,0.024211035596112724,0.0725754688765639,0.05685565034253649,0.08843580980821465,True,0.9359414694643106,0.4238136798569428,2.2083795638220907,True,True,False,False
