version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714287,0.8742857142857143,-0.0007142857142856673,0,0,14.93293309211731
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7978571428571428,0.7992857142857143,-0.0014285714285714457,0,1,16.96208691596985
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8992857142857142,0.905,-0.005714285714285783,5,4,26.67371940612793
V0,V0__lg0.3__ld0.1__lr0.0003__b8,stage1,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7925,0.7975000000000001,-0.0050000000000001155,1,1,18.120121240615845
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8035714285714286,0.8035714285714286,0.0,2,2,19.867576122283936
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714287,0.8742857142857143,-0.0007142857142856673,0,0,15.036787033081055
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7992857142857143,0.7992857142857143,0.0,2,1,20.001220226287842
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8978571428571429,0.905,-0.0071428571428571175,3,4,24.540709733963013
V0,V0__lg1__ld0.1__lr0.0003__b8,stage1,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7908333333333333,0.7975000000000001,-0.006666666666666821,1,1,17.937408924102783
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8035714285714286,0.8028571428571429,0.0007142857142856673,2,1,19.665673971176147
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714286,0.8742857142857143,-0.0007142857142857784,2,2,19.62657880783081
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856673,0,0,14.466375827789307
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8992857142857142,0.8985714285714286,0.0007142857142856673,6,3,29.257935523986816
V0,V0__lg0.03__ld0.01__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333526,0,0,15.11975383758545
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8071428571428572,0.8035714285714286,0.0035714285714285587,2,2,19.337661266326904
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571429,0.8742857142857143,-0.0014285714285714457,0,0,14.499549627304077
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7992857142857144,0.7992857142857143,1.1102230246251565e-16,1,1,17.065810918807983
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9021428571428571,0.905,-0.0028571428571428914,4,4,24.45806384086609
V0,V0__lg0.03__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7949999999999999,0.7983333333333333,-0.0033333333333334103,1,1,17.838460683822632
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8035714285714286,0.8028571428571429,0.0007142857142856673,2,1,19.562318563461304
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8735714285714286,0.8742857142857143,-0.0007142857142857784,2,2,19.74909210205078
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7971428571428572,0.7964285714285715,0.0007142857142856673,0,0,14.77682089805603
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8992857142857142,0.8985714285714286,0.0007142857142856673,6,3,29.15978455543518
V0,V0__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333526,0,0,14.89911150932312
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8071428571428572,0.8035714285714286,0.0035714285714285587,2,2,19.644583225250244
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8728571428571429,0.8742857142857143,-0.0014285714285714457,0,0,14.565600633621216
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7992857142857144,0.7992857142857143,1.1102230246251565e-16,1,1,17.325035333633423
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9021428571428571,0.905,-0.0028571428571428914,4,4,25.1255784034729
V0,V0__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7949999999999999,0.7975000000000001,-0.0025000000000001688,1,1,17.999446630477905
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8071428571428572,0.8028571428571429,0.004285714285714226,6,1,29.468443155288696
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,2,2,19.610107421875
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7978571428571428,0.7964285714285715,0.0014285714285713347,0,0,15.012528896331787
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.8985714285714286,0.0,5,3,27.09360694885254
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333526,0,0,15.389843940734863
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8035714285714286,0.8035714285714286,0.0,2,2,19.625185251235962
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,14.725226879119873
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7978571428571428,0.7992857142857143,-0.0014285714285714457,0,1,17.23165249824524
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9,0.905,-0.0050000000000000044,4,4,24.87817096710205
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7916666666666666,0.7983333333333333,-0.00666666666666671,1,1,17.716864109039307
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8071428571428572,0.8057142857142857,0.0014285714285714457,6,21,58.931522846221924
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,2,2,19.512165546417236
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7978571428571428,0.7964285714285715,0.0014285714285713347,0,0,14.812630891799927
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.8985714285714286,0.8985714285714286,0.0,5,3,26.89973497390747
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7991666666666667,0.8,-0.0008333333333333526,0,0,15.172370910644531
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['41', '10', '50', '31', '23', '47', '20']",27,7,0.8035714285714286,0.8035714285714286,0.0,2,2,19.69732356071472
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['45', '3', '1', '2', '37', '8', '19']",27,7,0.8742857142857143,0.8742857142857143,0.0,0,0,14.563380002975464
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['38', '46', '15', '11', '53', '33', '40']",27,7,0.7978571428571428,0.7992857142857143,-0.0014285714285714457,0,1,18.072655200958252
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['36', '28', '48', '35', '27', '32', '39']",27,7,0.9,0.905,-0.0050000000000000044,4,4,26.833168983459473
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['42', '13', '21', '24', '12', '43']",28,6,0.7916666666666666,0.7975000000000001,-0.005833333333333468,1,1,19.77424931526184
