fold,seed,direction,rho,persistence_correlation,permutation_p95,P_pass,utility_harm_mean,matched_random_utility_mean,utility_specific_mean,utility_specific_CI95_L,utility_specific_CI95_U,U_pass,D_finite,D_finite_matched_random_mean,D_finite_ratio,D_pass,PUD_pass,D_flip_used,identity_used
2,1,0,0.5791150269032367,0.9018284309468714,0.15745740623645357,True,0.0011127734527639108,0.052373740799593636,-0.05126096734682973,-0.06646135025423304,-0.037640555896100394,False,0.1412916368127025,0.5890232101683546,0.23987448096029784,False,False,False,False
2,1,1,0.2326822378435472,0.8071695039348451,0.0695728768848186,True,0.004978494177570285,0.031050243069636017,-0.026071748892065736,-0.031134438516139076,-0.021573983900942364,False,0.16116199275171816,0.4597809216572322,0.3505190954222864,False,False,False,False
2,1,2,0.1697181689934215,0.7958120223409211,0.04173963807280046,True,0.0053180596932780756,0.01732424053404525,-0.012006180840767173,-0.018134763677687682,-0.0063222445073856754,False,0.32796308645210653,0.3521699959717328,0.9312635664692762,False,False,False,False
2,1,3,0.1564020056733329,0.7601341945387606,0.06207429079774522,True,0.001584269781454713,0.014959107999501679,-0.013374838218046966,-0.017351028272543735,-0.010135749806149105,False,0.1396996073458369,0.31491295825460497,0.44361339755632007,False,False,False,False
2,1,4,0.11437448854484474,0.7083062198414429,0.03736769677090921,True,0.006664701596457895,0.013012702154334203,-0.006348000557876309,-0.010817429864940447,-0.001912702287868622,False,0.21838011022998755,0.30029016488927435,0.7272303117569987,False,False,False,False
2,1,5,0.09488161508868495,0.7601467283641972,0.03408303147791879,True,0.07107718673470508,0.02793929723083536,0.04313788950386971,0.03204689985925873,0.05404792506282895,True,0.7968130321103954,0.4538876133035975,1.755529361796928,True,True,False,False
2,1,6,0.08435052520046989,0.9098032431351232,0.02557186617215582,True,0.24202674047071449,0.040077026365405166,0.20194971410530932,0.17700324840979684,0.2279433571902527,True,1.5107331023946768,0.6454250198164764,2.340679484077402,True,True,False,False
2,1,7,0.07498263988130713,0.7002095550065293,0.025931410711576,True,0.030925131575597356,0.016522732070692176,0.01440239950490518,0.007891820577001987,0.021360250019088648,True,0.5406952334520274,0.3450798524639318,1.566869898637567,True,True,False,False
2,1,8,0.06646192327577005,0.7549549173664222,0.021140559539685674,True,0.03845714822865401,0.01924472703644852,0.019212421192205488,0.011418252475279587,0.02706596321659727,True,0.5548803058364252,0.36697775304391783,1.5120270949231636,True,True,False,False
2,1,9,0.04573644827838051,0.6663217585604216,0.017334011265492513,True,0.009080742825501222,0.01283144508713524,-0.0037507022616340186,-0.008376823086192964,0.0007683595463655028,False,0.3039760932510358,0.29639780648844016,1.025567958320539,True,False,False,False
