benchmark,method_id,subjects,mean_subject_BA,accuracy,macro_f1,NLL,Brier,ECE,exploratory,target_future_labels_used_for_fit,OUTER_TEST_USED,reference_method_id,Delta_BA,CI95_L,CI95_U,median_subject_delta,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,positive_fold_fraction,positive_folds
OpenBMI_MI_S1_to_S2,B_DEEP_FBCSP_FUSION,54,0.7611111111111112,0.7611111111111111,0.7470956031519463,0.5073000506991446,0.16418796205939462,0.0663971403759781,True,False,False,B_HISTORY_FUSION_LDA,-0.005185185185185182,-0.01999999999999999,0.008888888888888887,0.0,0.42592592592592593,0.5370370370370371,-0.18999999999999995,0.4,2
OpenBMI_MI_S1_to_S2,B_FBCSP,54,0.636851851851852,0.6368518518518519,0.612260283535173,1.1322381935517831,0.2676533041506054,0.1956707622735219,True,False,False,B_HISTORY_FUSION_LDA,-0.12944444444444445,-0.1653703703703704,-0.09537037037037038,-0.09500000000000003,0.07407407407407407,0.09259259259259259,-0.51,0.0,0
