fold,seed,block,dimensions,coordinate_ids,persistence_supported,u_abs_mean,u_spec_mean,u_abs_CI95_low,u_spec_CI95_low,outer_test_used
1,1,0,4,"[0, 1, 2, 3]",True,0.0013117294095677302,-0.08319728105329366,-0.0023987419123014165,-0.09443183331944072,False
1,1,1,4,"[4, 5, 6, 7]",True,0.0265548516421088,-0.04105541898486741,0.022149082856367353,-0.04503958613420929,False
1,1,2,4,"[8, 9, 10, 11]",True,0.014677308448884374,-0.06173662007520102,0.005988458429453935,-0.08343743385891811,False
1,1,3,4,"[12, 13, 14, 15]",True,0.166068766792057,0.12174822158976369,0.13219159427909966,0.09115136250132685,False
1,1,4,4,"[16, 17, 18, 19]",False,0.12751182697098287,0.07973943295504923,0.11581684366254122,0.0686789060998387,False
