task,block,directions,rank,persistence_strength,raw_utility_CE,raw_BA_drop,random_draws,random_mean_utility_CE,random_std_utility_CE,random_percentile_utility_CE,calibrated_utility_CE,calibrated_BA_drop,inner_fit_subjects,inner_eval_subjects,probe_refit_after_intervention,task_base_risk_CE,task_base_BA
mi,0,"[0, 1, 2, 3, 4, 5]",6,0.6122843027114868,0.0019395859414503835,0.006251736593498092,100,0.04306440834970031,0.01673480988899837,0.0,-0.041124822408249925,-0.05435343150875246,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5182196496767355,0.8223256460127812
mi,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.21757860481739044,0.026289452394129054,0.0432064462350652,100,0.04644566858798993,0.02494534983630863,0.25,-0.020156216193860876,-0.030536537927201998,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5182196496767355,0.8223256460127812
mi,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.06809286773204803,0.10125074277965995,0.1558210614059461,100,0.013198618440502524,0.005161674805450417,1.0,0.08805212433915743,0.13505390386218402,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5182196496767355,0.8223256460127812
erp,0,"[0, 1, 2, 3, 4, 5]",6,0.6122843027114868,0.0003472650646237918,0.008103287841191076,100,0.005047237756808428,0.003782146922894566,0.05,-0.004699972692184636,-0.001741237593052147,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5187715818246218,0.512794665012407
erp,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.21757860481739044,0.003452824046479064,0.007599255583126574,100,0.004434984474897767,0.0038492845304596074,0.57,-0.0009821604284187034,-0.002548852357320124,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5187715818246218,0.512794665012407
erp,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.06809286773204803,0.011575201866076856,0.012794665012407003,100,0.0016553700953730887,0.001666432652141183,1.0,0.009919831770703767,0.006554745657568231,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.5187715818246218,0.512794665012407
ssvep,0,"[0, 1, 2, 3, 4, 5]",6,0.6122843027114868,-0.0009705251576136442,0.0007695055334417944,100,0.13559548338200464,0.07330789717267984,0.0,-0.13656600853961828,-0.08052480351044063,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.8098901643316514,0.9653805933669415
ssvep,1,"[6, 7, 8, 9, 10, 11, 12]",7,0.21757860481739044,0.01718591063584174,0.012077986480716896,100,0.1396970422927364,0.07750173850171847,0.01,-0.12251113165689467,-0.06738510252019918,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.8098901643316514,0.9653805933669415
ssvep,2,"[13, 14, 15, 16, 17, 18, 19]",7,0.06809286773204803,0.33363333824196006,0.23123708497713036,100,0.007210012788588255,0.005420018235703461,1.0,0.3264233254533718,0.22198786510859878,"['4', '5', '7', '8', '9', '11', '12', '15', '16', '18', '20', '21', '22', '23', '24', '25', '26']","['27', '29', '30', '31', '34', '35', '37', '38', '39', '41', '42', '43', '44', '46', '49', '51', '52']",True,0.8098901643316514,0.9653805933669415
