seed,task,TFFormer,LiteBN,delta_vs_LiteBN_pp,benchmark,delta_vs_benchmark_pp,PASS
1,OpenBMI_SSVEP,0.9109999999999998,0.9112857142857141,-0.028571428571430184,0.9234,-1.2400000000000189,False
1,OpenBMI_ERP,0.8460303030303029,0.8445064935064935,0.15238095238095145,0.8557,-0.9669696969697106,False
1,OpenBMI_MI,0.7534285714285714,0.7507142857142857,0.2714285714285693,0.7555,-0.2071428571428502,False
1,WBCIC_MI,0.7981,0.7965,0.1599999999999968,0.7918,0.6300000000000083,True
