version,status,rank,readout,best_epoch,validation_macro_BA,semantic_zp_AUROC,semantic_hf_AUROC,semantic_gap,held_out_test_used,mi_BA,mi_minus_historical_reference,mi_budget_mean,mi_active_dimensions,mi_learned_minus_zero_BA,erp_BA,erp_minus_historical_reference,erp_budget_mean,erp_active_dimensions,erp_learned_minus_zero_BA,ssvep_BA,ssvep_minus_historical_reference,ssvep_budget_mean,ssvep_active_dimensions,ssvep_learned_minus_zero_BA,check_semantic_gap_at_least_0_05,check_no_task_worse_than_historical_reference_by_over_1pp,check_noncollapsed_budgets,check_task_dependent_budget_range_at_least_0_03,check_MI_uses_persistence,check_geometry_valid
V0,DEVELOPMENT_GATES_FAIL,8,concat,39,0.772884399551066,0.8016533243312756,0.7348009902263374,0.06685233410493818,False,0.7333333333333333,-0.028888888888888964,0.16844099760055542,0,0.0005555555555555314,0.638097643097643,0.007222222222222241,0.21741615235805511,0,-0.003383838383838489,0.9472222222222222,-0.004444444444444473,0.3138101100921631,0,-0.004444444444444473,True,False,True,True,False,True
V1,DEVELOPMENT_GATES_FAIL,8,concat,27,0.7746071829405162,0.7960471322016461,0.7495137281378601,0.04653340406378603,False,0.7472222222222222,-0.015000000000000013,0.39760422706604004,0,0.0016666666666667052,0.6288215488215488,-0.0020538720538719746,0.3776579797267914,0,-0.004730639730639696,0.9477777777777778,-0.0038888888888888307,0.4892670214176178,2,-0.0016666666666665941,False,False,True,True,False,True
V2,DEVELOPMENT_GATES_FAIL,8,residual,48,0.7622446689113356,0.7863940329218106,0.7615178112139919,0.02487622170781878,False,0.7327777777777778,-0.029444444444444495,0.4450933635234833,0,0.01722222222222225,0.6022895622895623,-0.028585858585858492,0.39978688955307007,0,0.008013468013468028,0.9516666666666667,0.0,0.4581923484802246,0,-0.002777777777777768,False,False,True,True,True,True
V3,DEVELOPMENT_GATES_FAIL,4,residual,56,0.7753367003367003,0.7917550797325102,0.7744261188271605,0.017328960905349744,False,0.7755555555555556,0.013333333333333308,0.3025878667831421,0,0.01666666666666672,0.6337878787878788,0.0029124579124579775,0.3891882300376892,0,0.0060606060606061,0.9166666666666667,-0.03499999999999992,0.48702406883239746,1,-0.01055555555555543,False,False,True,True,True,True
