method,fold,seed,subject_id,protected_representation_drift,adaptive_representation_drift,protected_decision_logit_drift,adaptive_decision_logit_drift,protected_D_finite_after,combined_BA,protected_branch_erasure_harm_BA,adaptive_branch_erasure_harm_BA,protected_parameter_update_l2,adaptive_parameter_update_l2,protected_buffer_update_l2,adaptation_seed,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used,functional_distillation_RMSE_before,functional_distillation_correlation_before,functional_distillation_RMSE_after,functional_distillation_correlation_after
A2_DUAL_CONTROL,1,1,40,0.0,0.35445359349250793,0.0,0.7297636465238225,0.8162591102488127,0.8300000000000001,0.010000000000000009,0.13000000000000012,0.0,0.07484418638505018,0.0,2630638660,False,False,False,,,,
A6_PUD_ALL_ADAPT,1,1,40,0.14681842923164368,0.1970612108707428,0.25476109765947036,0.15156337333867323,1.991167298091504,0.8200000000000001,0.13000000000000012,0.06000000000000005,0.05453166824790197,0.0580758444550671,69.28645457698138,2630638660,False,False,False,0.841019351481823,0.8301586020626696,0.81134801554101,0.8359589460374254
A7_IDENTITY_PROTECTED,1,1,40,0.0,0.3296211361885071,0.0,0.40800367609929383,0.5221217719878496,0.8,-0.010000000000000009,0.37,0.0,0.057487803825260905,0.0,2630638660,False,False,False,,,,
A8_RANDOM_PROTECTED,1,1,40,0.0,0.32916170358657837,0.0,0.3442517362021241,0.36353466424328207,0.8,-0.029999999999999916,0.33000000000000007,0.0,0.058379748790389166,0.0,2630638660,False,False,False,,,,
A10_FULL_PUD_FREEZE,1,1,40,0.0,0.19927914440631866,0.0,0.15500424433533047,2.063721026853151,0.8200000000000001,0.15000000000000002,0.07000000000000006,0.0,0.05957158610650507,0.0,2630638660,False,False,False,0.841019351481823,0.8301586020626696,0.841019351481823,0.8301586020626696
A2_DUAL_CONTROL,1,1,43,0.0,0.10485352575778961,0.0,0.14788983371096825,1.3266281300245732,0.89,0.039999999999999925,0.2400000000000001,0.0,0.062289934213910984,0.0,1513012784,False,False,False,,,,
A6_PUD_ALL_ADAPT,1,1,43,0.04972947761416435,0.1286529302597046,0.1646463851509845,0.1113108019448649,1.4189654520872248,0.84,0.04999999999999993,0.020000000000000018,0.06085484991616189,0.055778810278422714,69.28646633787018,1513012784,False,False,False,0.9069805737904818,0.8110176563261985,0.8756378364102022,0.8266363862314331
A7_IDENTITY_PROTECTED,1,1,43,0.0,0.10166803747415543,0.0,0.22524402780124808,0.2748719643429112,0.91,0.0,0.31000000000000005,0.0,0.05318793379023194,0.0,1513012784,False,False,False,,,,
A8_RANDOM_PROTECTED,1,1,43,0.0,0.0999148041009903,0.0,0.1880192953983506,0.3330601724309583,0.91,0.010000000000000009,0.32000000000000006,0.0,0.05527483076046928,0.0,1513012784,False,False,False,,,,
A10_FULL_PUD_FREEZE,1,1,43,0.0,0.1250315010547638,0.0,0.11765409525460288,1.3906352902544064,0.86,0.06999999999999995,0.07999999999999996,0.0,0.06118669319771071,0.0,1513012784,False,False,False,0.9069805737904818,0.8110176563261985,0.9069805737904818,0.8110176563261985
A2_DUAL_CONTROL,1,1,44,0.0,0.3331492841243744,0.0,0.28372560439228506,1.1818354741460733,0.8400000000000001,0.07000000000000006,0.06000000000000005,0.0,0.07896033302052836,0.0,3491129705,False,False,False,,,,
A6_PUD_ALL_ADAPT,1,1,44,0.1447259783744812,0.35128164291381836,0.2647175363571774,0.12632353028205826,1.4890298481270088,0.8,0.15000000000000002,0.09000000000000008,0.060412122414438864,0.059139820787051836,69.31283203803196,3491129705,False,False,False,1.101824469657531,0.6897679871139109,1.020190452712414,0.741814928984958
A7_IDENTITY_PROTECTED,1,1,44,0.0,0.6070217490196228,0.0,0.8692888951302317,0.23852184281302297,0.78,-0.020000000000000018,0.1100000000000001,0.0,0.05887790903401622,0.0,3491129705,False,False,False,,,,
A8_RANDOM_PROTECTED,1,1,44,0.0,0.6340671181678772,0.0,0.8167566430816884,0.24988201754850403,0.8200000000000001,0.020000000000000018,0.22000000000000008,0.0,0.05827384956158663,0.0,3491129705,False,False,False,,,,
A10_FULL_PUD_FREEZE,1,1,44,0.0,0.3615478575229645,0.0,0.13817307560095643,1.3622668500143995,0.78,0.14,0.06000000000000005,0.0,0.06054257135470658,0.0,3491129705,False,False,False,1.101824469657531,0.6897679871139109,1.101824469657531,0.6897679871139109
A2_DUAL_CONTROL,1,1,48,0.0,0.20897285640239716,0.0,0.28488798394410453,2.0154763894058263,0.61,-0.050000000000000044,0.13,0.0,0.058298788965193526,0.0,564574649,False,False,False,,,,
A6_PUD_ALL_ADAPT,1,1,48,0.09329723566770554,0.14944683015346527,0.2532299056802501,0.16068205661715157,1.2200445015276082,0.6699999999999999,0.16999999999999993,0.019999999999999907,0.05692356860895963,0.054714103384636184,69.30102274985012,564574649,False,False,False,0.9578328620841834,0.6701901704432297,1.0002548804957023,0.6328025641122881
A7_IDENTITY_PROTECTED,1,1,48,0.0,0.12999612092971802,0.0,0.2452823361169006,0.24434065779922243,0.69,0.0,0.1399999999999999,0.0,0.05090809353266077,0.0,564574649,False,False,False,,,,
A8_RANDOM_PROTECTED,1,1,48,0.0,0.12882868945598602,0.0,0.19576479314079537,0.28131703001865555,0.69,-0.010000000000000009,0.18999999999999995,0.0,0.05207625739656034,0.0,564574649,False,False,False,,,,
A10_FULL_PUD_FREEZE,1,1,48,0.0,0.14586667716503143,0.0,0.1188150341480931,1.2421292475461954,0.69,0.15999999999999992,0.020000000000000018,0.0,0.054272458764903594,0.0,564574649,False,False,False,0.9578328620841834,0.6701901704432297,0.9578328620841834,0.6701901704432297
A2_DUAL_CONTROL,1,1,50,0.0,0.4719710052013397,0.0,0.602378687361824,1.194448741583658,0.61,0.010000000000000009,0.06999999999999995,0.0,0.052733019148290455,0.0,3069054635,False,False,False,,,,
A6_PUD_ALL_ADAPT,1,1,50,0.09835287928581238,0.37645184993743896,0.304548115763615,0.32884793960214886,1.1266521274985728,0.6,0.14999999999999997,-1.1102230246251565e-16,0.059479547465883964,0.05190794405473402,69.2968796840859,3069054635,False,False,False,0.6978346776892992,0.7860546331522068,0.7729709131418818,0.7244452800557756
A7_IDENTITY_PROTECTED,1,1,50,0.0,0.27875909209251404,0.0,0.43838904415411034,0.19062944078744723,0.64,-0.010000000000000009,0.05999999999999994,0.0,0.05508178241445212,0.0,3069054635,False,False,False,,,,
A8_RANDOM_PROTECTED,1,1,50,0.0,0.2884383797645569,0.0,0.46195465945585634,0.23882571505253145,0.65,0.030000000000000027,0.12,0.0,0.055120944816576325,0.0,3069054635,False,False,False,,,,
A10_FULL_PUD_FREEZE,1,1,50,0.0,0.38639965653419495,0.0,0.3893473462709947,1.1305497559795696,0.62,0.09999999999999998,-0.030000000000000027,0.0,0.0559768000625085,0.0,3069054635,False,False,False,0.6978346776892992,0.7860546331522068,0.6978346776892992,0.7860546331522068
