method,fold,seed,subject_id,BA,macro_f1,n_trials,source_model_noadapt_BA,adaptation_delta_BA,negative_transfer,adaptation_time_s,target_trainable_parameters,target_future_labels_used_for_fit,internal_holdout_used,outer_test_used
A7_IDENTITY_PROTECTED,1,1,34,0.69,0.6884735202492211,100,0.62,0.06999999999999995,False,1.1787999999942258,26146,False,False,False
A8_RANDOM_PROTECTED,1,1,34,0.69,0.6899689968996899,100,0.6499999999999999,0.040000000000000036,False,1.2640108999912627,26146,False,False,False
A10_FULL_PUD_FREEZE,1,1,34,0.65,0.64996499649965,100,0.63,0.020000000000000018,False,1.2216502000228502,26146,False,False,False
B0_VANILLA_EEGNET,1,1,40,0.78,0.7726333195535345,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,1,40,0.83,0.8270776116366596,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,1,40,0.8200000000000001,0.8164014687882497,100,0.83,-0.009999999999999898,True,0.9431343000032939,68514,False,False,False
A2_DUAL_CONTROL,1,1,40,0.8300000000000001,0.8291628982011858,100,0.8400000000000001,-0.010000000000000009,True,1.2146000000066124,26146,False,False,False
A6_PUD_ALL_ADAPT,1,1,40,0.8200000000000001,0.8164014687882497,100,0.81,0.010000000000000009,False,1.7583292999770492,52292,False,False,False
A7_IDENTITY_PROTECTED,1,1,40,0.8,0.7947454844006567,100,0.81,-0.010000000000000009,True,1.3397928000194952,26146,False,False,False
A8_RANDOM_PROTECTED,1,1,40,0.8,0.7933030177759405,100,0.8,0.0,False,1.1552270000101998,26146,False,False,False
A10_FULL_PUD_FREEZE,1,1,40,0.8200000000000001,0.8164014687882497,100,0.81,0.010000000000000009,False,1.0990430999663658,26146,False,False,False
B0_VANILLA_EEGNET,1,1,43,0.8999999999999999,0.8998397435897436,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,1,43,0.9299999999999999,0.9299369432489241,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,1,43,0.9099999999999999,0.9097744360902256,100,0.9299999999999999,-0.020000000000000018,True,1.2813751999638043,68514,False,False,False
A2_DUAL_CONTROL,1,1,43,0.89,0.8899009108197378,100,0.9099999999999999,-0.019999999999999907,True,1.3230179999954998,26146,False,False,False
A6_PUD_ALL_ADAPT,1,1,43,0.84,0.8399359743897559,100,0.85,-0.010000000000000009,True,1.8195730000152253,52292,False,False,False
A7_IDENTITY_PROTECTED,1,1,43,0.91,0.90999099909991,100,0.9199999999999999,-0.009999999999999898,True,1.1544898000429384,26146,False,False,False
A8_RANDOM_PROTECTED,1,1,43,0.91,0.90999099909991,100,0.9199999999999999,-0.009999999999999898,True,1.1459471000125632,26146,False,False,False
A10_FULL_PUD_FREEZE,1,1,43,0.86,0.859775641025641,100,0.85,0.010000000000000009,False,1.2237713999929838,26146,False,False,False
B0_VANILLA_EEGNET,1,1,44,0.75,0.7457023700539112,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,1,44,0.8200000000000001,0.8139727159983464,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,1,44,0.87,0.8677652324280338,100,0.8200000000000001,0.04999999999999993,False,1.0748829999938607,68514,False,False,False
A2_DUAL_CONTROL,1,1,44,0.8400000000000001,0.8357963875205254,100,0.85,-0.009999999999999898,True,1.1314623999642208,26146,False,False,False
A6_PUD_ALL_ADAPT,1,1,44,0.8,0.797077922077922,100,0.77,0.030000000000000027,False,1.7742057999712415,52292,False,False,False
A7_IDENTITY_PROTECTED,1,1,44,0.78,0.7785829307568438,100,0.73,0.050000000000000044,False,1.2155651000211947,26146,False,False,False
A8_RANDOM_PROTECTED,1,1,44,0.8200000000000001,0.818840579710145,100,0.75,0.07000000000000006,False,1.134874099981971,26146,False,False,False
A10_FULL_PUD_FREEZE,1,1,44,0.78,0.7756017951856384,100,0.77,0.010000000000000009,False,0.9558185000205413,26146,False,False,False
B0_VANILLA_EEGNET,1,1,48,0.71,0.7085720028137876,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,1,48,0.73,0.7297567811029927,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,1,48,0.73,0.7297567811029927,100,0.73,0.0,False,0.9700143999652937,68514,False,False,False
A2_DUAL_CONTROL,1,1,48,0.61,0.5953937130407718,100,0.61,0.0,False,1.016644500021357,26146,False,False,False
A6_PUD_ALL_ADAPT,1,1,48,0.6699999999999999,0.6691729323308271,100,0.69,-0.020000000000000018,True,1.3647237999830395,52292,False,False,False
A7_IDENTITY_PROTECTED,1,1,48,0.69,0.6892230576441103,100,0.7,-0.010000000000000009,True,0.856005700014066,26146,False,False,False
A8_RANDOM_PROTECTED,1,1,48,0.69,0.6892230576441103,100,0.6699999999999999,0.020000000000000018,False,0.9755342999706045,26146,False,False,False
A10_FULL_PUD_FREEZE,1,1,48,0.69,0.6897207486738064,100,0.69,0.0,False,0.9037709999829531,26146,False,False,False
B0_VANILLA_EEGNET,1,1,50,0.6,0.5659722222222222,100,,,False,0.0,0,False,False,False
B1_STRONG_EEGNET,1,1,50,0.63,0.6269785260610949,100,,,False,0.0,0,False,False,False
B2_STRONG_GENERIC,1,1,50,0.58,0.5738636363636364,100,0.63,-0.050000000000000044,True,0.8238475999678485,68514,False,False,False
A2_DUAL_CONTROL,1,1,50,0.61,0.6010230179028133,100,0.6000000000000001,0.009999999999999898,False,0.9027819999610074,26146,False,False,False
A6_PUD_ALL_ADAPT,1,1,50,0.6,0.6,100,0.63,-0.030000000000000027,True,1.3535931999795139,52292,False,False,False
A7_IDENTITY_PROTECTED,1,1,50,0.64,0.6398559423769508,100,0.64,0.0,False,1.0265684999758378,26146,False,False,False
A8_RANDOM_PROTECTED,1,1,50,0.65,0.64996499649965,100,0.65,0.0,False,1.0228448999696411,26146,False,False,False
A10_FULL_PUD_FREEZE,1,1,50,0.62,0.62,100,0.63,-0.010000000000000009,True,0.9044070999952964,26146,False,False,False
