task,model,biological_subjects,protected_rank_mean,protected_rank_min,protected_rank_max,protected_coverage_nonempty_runs,protected_coverage_total_runs,protected_coverage,protected_only_WSBA,random_only_WSBA,PSWA_mean_pp,PSWA_median_pp,PSWA_CI95_low_pp,PSWA_CI95_high_pp,significant_positive,random_draws,bootstrap_draws,protected_BA_S1,random_BA_S1,protected_minus_random_S1_pp,protected_BA_S2,random_BA_S2,protected_minus_random_S2_pp,protected_BA_S0,random_BA_S0,protected_minus_random_S0_pp,future_session_advantage_mean_pp,future_session_advantage_CI95_low_pp,future_session_advantage_CI95_high_pp,recovery_status
OpenBMI_ERP,B1_SAME_SCALE_63,14,4.8,4,5,5,5,1.0,0.6222680464875735,0.5274583186189189,9.480972786865449,6.901515151515149,6.16151454410255,13.339751064596404,True,100,20000,0.6542680464875736,0.5364140626484896,11.785398383908388,0.6557619047619047,0.5371634632034631,11.859844155844156,,,,11.859844155844156,8.453242965367966,15.539751623376619,PASS
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,14,5.8,4,9,5,5,1.0,0.6194845885870749,0.5446086625240535,7.487592606302129,5.7585454545454535,4.980519662579183,10.352577791144574,True,100,20000,0.6522767963792827,0.5575953118379499,9.468148454133294,0.6489004329004329,0.5574389177489179,9.146151515151514,,,,9.146151515151514,6.833432467532468,11.708101948051945,PASS
OpenBMI_MI,B1_SAME_SCALE_63,14,5.2,2,8,5,5,1.0,0.6429999999999999,0.5591357142857144,8.38642857142857,7.826000000000003,6.872142857142857,10.132867857142855,True,100,20000,0.6791428571428572,0.5921414285714286,8.700142857142854,0.6931428571428572,0.5984142857142857,9.472857142857142,,,,9.472857142857142,7.389685714285713,11.870021428571423,PASS
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,14,7.2,4,8,5,5,1.0,0.6877142857142857,0.5991314285714285,8.858285714285712,8.970999999999997,7.49368214285714,10.223999999999995,True,100,20000,0.7174285714285713,0.6277185714285716,8.970999999999998,0.7304285714285713,0.6421442857142857,8.82842857142857,,,,8.82842857142857,7.35942142857143,10.200721428571429,PASS
OpenBMI_SSVEP,B1_SAME_SCALE_63,14,5.6,4,8,5,5,1.0,0.7434285714285714,0.5982228571428572,14.520571428571428,15.510999999999996,12.740135714285712,16.215460714285708,True,100,20000,0.8072857142857142,0.6545371428571428,15.274857142857142,0.7715714285714286,0.6279628571428572,14.36085714285714,,,,14.36085714285714,12.66185357142857,15.949999999999998,PASS
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,14,5.6,4,8,5,5,1.0,0.7487142857142857,0.6081171428571429,14.059714285714284,14.270000000000005,12.563264285714283,15.491289285714283,True,100,20000,0.8161428571428572,0.6648099999999999,15.133285714285718,0.7738571428571429,0.6391914285714285,13.466571428571429,,,,13.466571428571429,12.068242857142856,14.867864285714287,PASS
WBCIC_MI,B1_SAME_SCALE_63,10,2.4,1,4,5,5,1.0,0.7095,0.521176,18.8324,18.869999999999997,10.7467,27.111212499999997,True,100,20000,0.8010000000000002,0.563946,23.705400000000004,0.7880999999999999,0.564049,22.4051,0.7802,0.562531,21.7669,22.4051,14.906199999999998,29.183194999999984,PASS
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,10,3.8,3,4,5,5,1.0,0.7147,0.5575429999999999,15.715700000000002,16.695500000000003,9.1279375,22.44345749999999,True,100,20000,0.8012,0.6036880000000001,19.751199999999997,0.7975,0.60579,19.171000000000003,0.7825,0.602263,18.023699999999998,19.171000000000003,13.152802499999998,24.49372,PASS
