artifact_type,task,model,fold,seed,path,sha256,status
frozen_64d_embeddings,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_ERP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.npz,36f398af92adc2f82ce813867ebd2c83378c4d43f1a17419d0d409b760c62dc5,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.json,8da8a3f08e46505cf614950278b54444eb85601dcf7b1a0f0157132a572c4341,REUSED_EXACT
protected_union,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.json#protected_coordinates,af04a60537a8b3c0f6f076e3b30c2f0e675c0e55147c1dd2654b8af08b733701,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold3_seed0_litebn/selected_best.pt,116e47d97d6b3c9e5e55bc077a0ba3ce8d06c99f4b575aebcbd42cef2363dca6,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold3.npz,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",339567bc13047c450ef2cc814d7010003a37d2239690067b164d081a6988f42d,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_ERP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.npz,704a11d9a293dba2bd714332a10cb0a143f6b7fb90266f436f0adb7c3368fe89,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.json,ff17b7e388dfca6a66c0b8d38b6633dd53d7e0cd9c041e6167d3433ec0bc7a34,REUSED_EXACT
protected_union,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.json#protected_coordinates,21214a533c30e5786256a2b751a4b400bea8fa83610fff72cd9ce43d1e59a89c,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/openbmi_task_generality_runtime/erp_fold4_seed0_litebn/selected_best.pt,4caeea4ba87063b74c542024a30a05d044454583c0d10a10dccb5228513f421b,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",2d3533a210cebdf35ce7c03b5efeef93987e53b53c40a167707b12ca3288507e,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_ERP/B1_SAME_SCALE_63/fold0_seed0.npz,e3e8cc35bebb1a9818cacfb73540154264b312b84fda6fb210b933d18eed2a8f,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold0_seed0.json,ed1e4d2768565c161054b2eef50397182345cbea4fe5dc023fbc329d7962fee5,REUSED_EXACT
protected_union,OpenBMI_ERP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold0_seed0.json#protected_coordinates,30b5fcc48536512d38205b8b49d5d60a3b9491d683d369039daf8987a30967b6,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold0/selected.pt,7b82685b20cc3accd8863b7d15c295dd5f9773f48f03fa2bb1d8cf4ca232b6ba,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold0.npz,157ab9a161f64861f1eb4db5fa530988c5f3ff7689c0fc2ba62374476ed4a9ee,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,B1_SAME_SCALE_63,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",db86c47d61ba8613e9a695a34e0f72ea2214b522372e1d404f790834bb5f50ad,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_ERP/B1_SAME_SCALE_63/fold1_seed0.npz,415fea9fb38f859a588594ee98dbb603fd512e67ac8fa32c1ef07d02a13cb0b8,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold1_seed0.json,19bd56f041479c7b0976736eb52a51910a3e19acfde18e2a884761ed95c71505,REUSED_EXACT
protected_union,OpenBMI_ERP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold1_seed0.json#protected_coordinates,495028ca1ccd0965e51405f8fb99d326e6fcbcbd19c08cd9da6797c0762ed56a,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold1/selected.pt,47aaba8020ac6ee096e95ca32365a8e67cc570d2935a908ea8cb47508f86ec76,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold1.npz,24f7a1e037c0eca04ff78d27016e206247a8a946f1272e017bbc121f2e0d4045,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,B1_SAME_SCALE_63,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",1eb86b8fbecb7e6a28448c5cd29d2a0028cbce72ebb43b35357de280f744dbe0,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_ERP/B1_SAME_SCALE_63/fold2_seed0.npz,f873fd6bc69d7cd79ed1e0e41efa7fea24584e2a33e286db0a5cf917dc0181e1,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold2_seed0.json,832bbfd577b693c077f17ceec2e3ad8a57d6b92079a2977fe1a192daa278ba5d,REUSED_EXACT
protected_union,OpenBMI_ERP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold2_seed0.json#protected_coordinates,c7608021b8114e9178c9acaa123928143f4780c829ecbd8485aca2a865792ecc,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold2/selected.pt,9d7b1a9673674fee8f9d7c79b10b1a5bea78324f01e9ea6259354ff4e735e50a,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,B1_SAME_SCALE_63,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold2.npz,d5f7ca145b87d0a478fb0ca36e5e7a777d712c79a7119634a6343cbd39bcf225,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,B1_SAME_SCALE_63,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",4d5323c0997e1f7c4d0a207275a965fd5f975e7cbf69efd89e63155c88eeca13,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_ERP/B1_SAME_SCALE_63/fold3_seed0.npz,1582ce623e385ece29138513b513cca50bcce1579f0ba9f81be287fb2c473590,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold3_seed0.json,46563148e6eeea66065088096170a5433ac2235fbc41430b17486f20aaf9261e,REUSED_EXACT
protected_union,OpenBMI_ERP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold3_seed0.json#protected_coordinates,dd5f426b9e49b065e54c1be2983bbdb4aa2e2ac03088e6c05296f4eae442dae6,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold3/selected.pt,b2d97ca63a9ef94b44c0f8aadd76e4f671cfd754f6216eaa7c81d63341677e77,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,B1_SAME_SCALE_63,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold3.npz,5821e8c7ef69d9aff8440c3cbf6966e726b98e08599c3d45ed7a3afaae56c870,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,B1_SAME_SCALE_63,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",c829151673d795fcf2753e0dfea6c61a279b55d50c2f9179966434e6b5821b59,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_ERP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_ERP/B1_SAME_SCALE_63/fold4_seed0.npz,b90b232488789f00149cdb0eb704c07bd6111ae2664a9a094e39be50dc38dd3f,REUSED_EXACT
corrected_peeh_run,OpenBMI_ERP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold4_seed0.json,154483db95d5c52e1bc329436a0bea502de33b4c3ffc166e3050396b569b31f2,REUSED_EXACT
protected_union,OpenBMI_ERP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_ERP/B1_SAME_SCALE_63/fold4_seed0.json#protected_coordinates,c4f2aa5f9551e689a9eb9789459fa7535f31db63d1eb468112487b5aa0753c6c,REUSED_EXACT
frozen_checkpoint,OpenBMI_ERP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_ERP/B1_SAME_SCALE_63/fold4/selected.pt,8442a3ac1d9055c2a2d5f85c3f1b9495ed30fb98564563b8de945e1ab24635ab,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_ERP,B1_SAME_SCALE_63,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_erp_fold4.npz,6e42f76db49d66b0397ae56932e7570f022ef1cc147f2fba45c004c15421ac36,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_ERP,B1_SAME_SCALE_63,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",deabafe1e518bcc1f3a4320575f3dfb1f0ce64c4347f15059db338f460bb525d,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold0_seed0.npz,126b1eebb72caa11ca43a94a74d89be078546ab0251cbcbf681b24c73e9dda0d,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold0_seed0.json,98a761e50eac5620fbfa23962178052ecbfea51b42d9869bd39d1ea3c228919e,REUSED_EXACT
protected_union,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold0_seed0.json#protected_coordinates,75dbce4f7cf1b9b722674e9c103f8db46ee52c7caa6b641322e93ecfdd280a79,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold0_seed0_litebn/selected_best.pt,6b46c3e8d910d5f469accbd9561b3f5b2eaf1d9b21f237d46229d5f85f3347a2,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",9be66fca7399ada8c118fe2a002533eadb121757d61e8275f71ce85cbbc1fd56,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold1_seed0.npz,2e4ee4f6d989998324fd75c9a103024f2c7e66f2fc4a40f64c55e55c0b3e58b5,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold1_seed0.json,5508af0204e30e76f7c08f1edf4c68609be71a235bc2733a6f4568292c466dc6,REUSED_EXACT
protected_union,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold1_seed0.json#protected_coordinates,7d0ceec09c87c140b838b0528e566d53df878626e97d6f6ff22e2037c2c32996,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold1_seed0_litebn/selected_best.pt,4a461aa942074529c03f69729feea592406dbb9a3d16657d7a05e51274a0ab91,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold1.npz,0a6c3470fb47219953f0463b1b71fd52e1a83b893e8287d2cd889d5504961afb,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,1,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",543c2071ce75a8740a42490b430b3ef87febf37977c38e73fe13fbe405c132dc,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold2_seed0.npz,cf6201c0810042dcdf590e6bafbc382fcb0567f69097ac8027ea3b63469e396d,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold2_seed0.json,c401c0f85c05afac4bfc94fb441dc05d58153be195a401eff96eec2e13a0b407,REUSED_EXACT
protected_union,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold2_seed0.json#protected_coordinates,f6b733f89e799048c92d90dc0d404ce1f96300bf1f2964184cc681bdcc2457e7,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold2_seed0_litebn/selected_best.pt,393369f8bbeb7ed6cf7d11ff2e8634ec97c659caac0a69d0e16b4ee09210e5b8,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold2.npz,2cf3d93d2dbbd20c388ecc03d41b33867ea12910a767f615301721da7e989500,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,2,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",43cae89b60fb61f6dacc991fcd9e2ba584e90626cff2aaf6a5c3d5fbe45e7f65,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.npz,14b59695e0dd18f43de64c885e3a5cb348b31e70926a0dcbf9c700eb42169ef6,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.json,53afaad8746a1a915778e01e2fadbd5a62a45690b3d58c87ca0490081b42229a,REUSED_EXACT
protected_union,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold3_seed0.json#protected_coordinates,dd6f3ae29ce79743652d9e3cf1e09e26fb9310b48e6ab840a69e77853a3def70,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold3_seed0_litebn/selected_best.pt,69f2772a3ba8dc5ffb15cf63533bb9e590293fb58e7d095b4121b3fd78786fd0,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold3.npz,5de151ef256588f67ce9b022f53352da1103a16dc00e30dfc67c540377e9a0ea,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,3,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",866b55bcf5fd5d9aa4b19f88036a6489b8f5c2fdc50fd3d7a012abbde64c8d82,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.npz,7849490f8f37d0dad58b3bc742887f0bce26a0f65235a246660b33cd3f354416,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.json,bebdd8296e65802fd35c0627e60f0133b325c1e8102d8bb85e1173fa83425777,REUSED_EXACT
protected_union,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/OFFICIAL_FINAL_LITEBN_REFERENCE/fold4_seed0.json#protected_coordinates,6f890fcee42d0237f62f40852ab197971ec080764525c873709b2b9e0811c733,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/openbmi_task_generality_runtime/ssvep_fold4_seed0_litebn/selected_best.pt,ade61a2103ff649aa1d4810b29c9006dcfdee9f80bde04ebe2af941681c32273,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold4.npz,a6d450f79a67753b82b934a01a5c0e726e68f69a0d3a20949440ee73b446376d,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",0b6757862c0238bb0461e1e14cc7edf139ae421b7d82ae4eb2fbcbf10af7b753,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold0_seed0.npz,ea2beaffd0f7b3a29ce907051208ae97bafea7d144ef07c293dcf1cf9e0c9170,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold0_seed0.json,f7c5864770e2dfeef4cd9888307b685fe567d9594c6afca8673d02d97b78aae7,REUSED_EXACT
protected_union,OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold0_seed0.json#protected_coordinates,15225829a74894d4d186cc6d46095a2847e22d6223b6ec9ecc74e9e1d043175b,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold0/selected.pt,89ab99801503da8316ef7d047e8b20b2412de7f856bcb632eaadac2e219e0591,VERIFIED_EXACT
frozen_train_only_normalizer,OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,/root/rivermind-data/litebn_x_singlemodel_seed0_runtime/normalizers/openbmi_ssvep_fold0.npz,8b87a52a8f24f8c1a54be04b246ee89940af491206239c8450fa3d992ec2e894,VERIFIED_EXACT
revised_final_random_sets,OpenBMI_SSVEP,B1_SAME_SCALE_63,0,0,"revised PSWA rule#stable_seed(final-random,model,task,fold,draw)",3abc0ec4c30229201740024b722638604c0f50edaf0e2accf3144a0fdd7235e0,EXACT_DETERMINISTIC_RECONSTRUCTION_NO_REDRAW
frozen_64d_embeddings,OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/embeddings/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold1_seed0.npz,f08164b5886c1d31c21f107223d56c3311f06d9da969cf5033bc0e6085e6f5a1,REUSED_EXACT
corrected_peeh_run,OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold1_seed0.json,4c297792bcefbb08a9721d35471e56d046d0df44098954c1667f77701578eb2d,REUSED_EXACT
protected_union,OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/litebn_ablation_v2_peeh_runtime/run_results/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold1_seed0.json#protected_coordinates,dd6f3ae29ce79743652d9e3cf1e09e26fb9310b48e6ab840a69e77853a3def70,REUSED_EXACT
frozen_checkpoint,OpenBMI_SSVEP,B1_SAME_SCALE_63,1,0,/root/rivermind-data/CRCICLR_TFF_REMAIN_WORK/experiments/persist_eeg_litebn_ablation_v2_seed0/runtime/checkpoints/OpenBMI_SSVEP/B1_SAME_SCALE_63/fold1/selected.pt,aa937c5fc13b3dbc5437ed88f067783dac16ca81ad3392549d90f14ae61bfa28,VERIFIED_EXACT
