task,model,subject_id,protected_only_WSBA,random_only_WSBA,PSWA_pp,valid_fold_seed_runs,protected_rank_mean,protected_BA_S1,random_BA_S1,protected_minus_random_S1_pp,protected_BA_S2,random_BA_S2,protected_minus_random_S2_pp,protected_BA_S0,random_BA_S0,protected_minus_random_S0_pp
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0.5646060606060607,0.5266472727272727,3.795878787878782,5,5.8,0.5646060606060607,0.527589090909091,3.701696969696968,0.6373333333333333,0.5510963636363636,8.62369696969697,,,
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.6474545454545455,0.5567272727272727,9.072727272727272,5,5.8,0.7331515151515152,0.5764866666666666,15.666484848484847,0.6474545454545455,0.5637357575757576,8.371878787878792,,,
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.6003030303030303,0.5234309090909091,7.687212121212125,5,5.8,0.6683030303030304,0.5564139393939393,11.188909090909092,0.6052121212121212,0.5258448484848485,7.936727272727273,,,
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.5555757575757576,0.5172490909090909,3.832666666666662,5,5.8,0.5612121212121212,0.5198660606060607,4.134606060606056,0.5716969696969697,0.526529090909091,4.5167878787878735,,,
OpenBMI_MI,B1_SAME_SCALE_63,12,0.692,0.5852999999999999,10.670000000000002,5,5.2,0.736,0.6127,12.329999999999998,0.692,0.6051,8.690000000000001,,,
OpenBMI_MI,B1_SAME_SCALE_63,13,0.624,0.53732,8.667999999999997,5,5.2,0.666,0.57372,9.228,0.636,0.55542,8.057999999999998,,,
OpenBMI_MI,B1_SAME_SCALE_63,17,0.5900000000000001,0.5194,7.060000000000004,5,5.2,0.718,0.60212,11.588000000000001,0.5980000000000001,0.53618,6.182,,,
OpenBMI_MI,B1_SAME_SCALE_63,18,0.608,0.5426200000000001,6.537999999999997,5,5.2,0.65,0.5874,6.259999999999999,0.624,0.55506,6.893999999999998,,,
OpenBMI_MI,B1_SAME_SCALE_63,24,0.562,0.5112400000000001,5.075999999999996,5,5.2,0.5900000000000001,0.56308,2.6920000000000033,0.564,0.5260800000000001,3.7919999999999954,,,
OpenBMI_MI,B1_SAME_SCALE_63,25,0.714,0.58784,12.615999999999996,5,5.2,0.714,0.5993,11.469999999999994,0.954,0.75068,20.331999999999994,,,
OpenBMI_MI,B1_SAME_SCALE_63,29,0.612,0.5505000000000001,6.15,5,5.2,0.612,0.56462,4.7379999999999995,0.764,0.63148,13.251999999999999,,,
OpenBMI_MI,B1_SAME_SCALE_63,36,0.8460000000000001,0.68082,16.517999999999997,5,5.2,0.85,0.69458,15.541999999999996,0.8719999999999999,0.71148,16.052,,,
OpenBMI_MI,B1_SAME_SCALE_63,37,0.616,0.55776,5.824000000000001,5,5.2,0.6799999999999999,0.58864,9.136,0.626,0.5809200000000001,4.507999999999998,,,
OpenBMI_MI,B1_SAME_SCALE_63,39,0.6799999999999999,0.58812,9.187999999999997,5,5.2,0.754,0.6369,11.709999999999997,0.6799999999999999,0.60154,7.845999999999999,,,
OpenBMI_MI,B1_SAME_SCALE_63,4,0.5900000000000001,0.5468400000000001,4.316,5,5.2,0.6020000000000001,0.55906,4.294000000000002,0.702,0.61598,8.602,,,
OpenBMI_MI,B1_SAME_SCALE_63,42,0.6199999999999999,0.55346,6.653999999999999,5,5.2,0.6399999999999999,0.5812999999999999,5.869999999999997,0.658,0.57332,8.467999999999998,,,
OpenBMI_MI,B1_SAME_SCALE_63,51,0.624,0.53808,8.592000000000002,5,5.2,0.6719999999999999,0.58494,8.705999999999996,0.63,0.55058,7.942,,,
OpenBMI_MI,B1_SAME_SCALE_63,54,0.624,0.5286000000000001,9.539999999999997,5,5.2,0.624,0.54162,8.237999999999998,0.704,0.58398,12.001999999999999,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,12,0.666,0.60054,6.545999999999998,5,7.2,0.736,0.64188,9.412,0.674,0.61852,5.548,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,13,0.6739999999999999,0.5895,8.449999999999992,5,7.2,0.6839999999999999,0.60904,7.495999999999993,0.732,0.61378,11.822000000000005,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,17,0.612,0.5413,7.069999999999993,5,7.2,0.718,0.6330600000000001,8.493999999999996,0.612,0.5454,6.660000000000004,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,18,0.674,0.59002,8.398000000000003,5,7.2,0.704,0.63156,7.244000000000002,0.7,0.60446,9.553999999999998,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,24,0.56,0.53106,2.8940000000000055,5,7.2,0.616,0.57884,3.7160000000000037,0.5660000000000001,0.5403800000000001,2.562,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,25,0.75,0.65246,9.753999999999996,5,7.2,0.75,0.65564,9.436000000000003,0.978,0.8630599999999999,11.494,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.626,0.55236,7.363999999999995,5,7.2,0.626,0.5657,6.029999999999997,0.692,0.6093,8.270000000000005,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,36,0.9219999999999999,0.7745,14.75,5,7.2,0.9400000000000001,0.7855800000000001,15.441999999999998,0.9259999999999999,0.807,11.9,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.6799999999999999,0.604,7.599999999999996,5,7.2,0.694,0.6147400000000001,7.925999999999995,0.718,0.65106,6.694,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.75,0.6353,11.470000000000002,5,7.2,0.782,0.6763199999999999,10.568000000000001,0.756,0.64784,10.815999999999999,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0.696,0.60108,9.491999999999999,5,7.2,0.696,0.60994,8.605999999999998,0.796,0.67486,12.114000000000004,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.688,0.5827,10.52999999999999,5,7.2,0.722,0.6104,11.159999999999997,0.69,0.60312,8.687999999999994,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.6659999999999999,0.56938,9.66199999999999,5,7.2,0.712,0.60302,10.897999999999996,0.6679999999999999,0.59414,7.385999999999993,,,
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.6639999999999999,0.56364,10.035999999999994,5,7.2,0.6639999999999999,0.57234,9.165999999999997,0.718,0.6171,10.089999999999993,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,12,0.868,0.6794,18.86,5,5.6,0.962,0.79576,16.623999999999995,0.868,0.6808400000000001,18.716,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,13,0.556,0.45252,10.347999999999997,5,5.6,0.708,0.5371,17.089999999999996,0.556,0.45802,9.797999999999998,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,17,0.732,0.5546000000000001,17.73999999999999,5,5.6,0.75,0.5635399999999999,18.646,0.78,0.6079,17.21,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,18,0.914,0.78026,13.374,5,5.6,0.914,0.7826,13.14,0.9719999999999999,0.83984,13.216,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,24,0.62,0.4603400000000001,15.966,5,5.6,0.712,0.5471199999999999,16.488000000000003,0.62,0.46286000000000005,15.713999999999999,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,25,0.7979999999999999,0.6389,15.909999999999993,5,5.6,0.874,0.7558,11.819999999999999,0.7979999999999999,0.6399,15.809999999999992,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,29,0.754,0.5674,18.659999999999993,5,5.6,0.772,0.5825400000000001,18.946,0.774,0.5994400000000001,17.456,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,36,0.954,0.8120799999999999,14.192000000000007,5,5.6,0.954,0.8246399999999999,12.935999999999998,0.986,0.8256399999999999,16.036,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,37,0.8859999999999999,0.72334,16.266000000000002,5,5.6,0.8859999999999999,0.7263,15.970000000000008,0.9480000000000001,0.78328,16.472,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,39,0.79,0.6157600000000001,17.424,5,5.6,0.79,0.6220399999999999,16.796,0.8320000000000001,0.66176,17.023999999999994,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,4,0.9199999999999999,0.76888,15.111999999999998,5,5.6,0.9199999999999999,0.77416,14.584000000000003,0.968,0.8369,13.109999999999996,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,42,0.49800000000000005,0.41265999999999997,8.534000000000002,5,5.6,0.892,0.7066600000000001,18.533999999999995,0.49800000000000005,0.4126600000000001,8.533999999999997,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,51,0.5359999999999999,0.4439,9.210000000000004,5,5.6,0.584,0.4718,11.219999999999997,0.5700000000000001,0.47215999999999997,9.784000000000002,,,
OpenBMI_SSVEP,B1_SAME_SCALE_63,54,0.5820000000000001,0.46508000000000005,11.692000000000002,5,5.6,0.584,0.47346000000000005,11.054000000000002,0.632,0.5102800000000001,12.171999999999995,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,12,0.8480000000000001,0.7083999999999999,13.959999999999997,5,5.6,0.9400000000000001,0.7920999999999999,14.790000000000001,0.8480000000000001,0.7116800000000001,13.631999999999994,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,13,0.562,0.47476,8.724,5,5.6,0.738,0.5634399999999999,17.456,0.562,0.47812,8.388000000000002,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,17,0.74,0.55866,18.134,5,5.6,0.74,0.5669,17.310000000000002,0.798,0.6171599999999999,18.084,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,18,0.9279999999999999,0.7877599999999998,14.02400000000001,5,5.6,0.9279999999999999,0.7915599999999999,13.644,0.966,0.8387,12.729999999999999,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,24,0.622,0.47684,14.516,5,5.6,0.724,0.56392,16.008000000000003,0.622,0.48107999999999995,14.092000000000004,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,25,0.8019999999999999,0.64572,15.628000000000004,5,5.6,0.898,0.77614,12.185999999999998,0.8019999999999999,0.6458600000000001,15.613999999999999,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,29,0.77,0.6150800000000001,15.492,5,5.6,0.798,0.63134,16.665999999999997,0.788,0.64222,14.577999999999998,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,36,0.9400000000000001,0.7871,15.289999999999997,5,5.6,0.9460000000000001,0.8055199999999999,14.048000000000002,0.96,0.79982,16.018,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,37,0.858,0.72682,13.117999999999995,5,5.6,0.858,0.72924,12.876,0.908,0.79452,11.347999999999995,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,39,0.8140000000000001,0.62562,18.838,5,5.6,0.8160000000000001,0.6324799999999999,18.351999999999997,0.8539999999999999,0.68044,17.355999999999998,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,4,0.932,0.7740800000000001,15.791999999999991,5,5.6,0.9399999999999998,0.77898,16.101999999999997,0.958,0.84698,11.102,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,42,0.53,0.43030000000000007,9.969999999999997,5,5.6,0.8939999999999999,0.72226,17.174,0.53,0.4303,9.970000000000002,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,51,0.544,0.41340000000000005,13.060000000000006,5,5.6,0.6140000000000001,0.45847999999999994,15.552000000000007,0.55,0.42572,12.428,,,
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,54,0.592,0.4891,10.290000000000003,5,5.6,0.592,0.49498,9.702000000000002,0.688,0.55608,13.191999999999997,,,
WBCIC_MI,B1_SAME_SCALE_63,sub-10,0.621,0.5072099999999999,11.379,5,2.4,0.692,0.5378700000000001,15.413000000000002,0.8230000000000001,0.58697,23.603,0.621,0.52307,9.792999999999997
WBCIC_MI,B1_SAME_SCALE_63,sub-15,0.667,0.5084899999999999,15.850999999999999,5,2.4,0.716,0.53818,17.782,0.683,0.53194,15.105999999999998,0.761,0.55623,20.477000000000004
WBCIC_MI,B1_SAME_SCALE_63,sub-20,0.477,0.48504,-0.8040000000000047,5,2.4,0.8710000000000001,0.57172,29.927999999999997,0.477,0.50206,-2.506000000000003,0.9400000000000001,0.60102,33.897999999999996
WBCIC_MI,B1_SAME_SCALE_63,sub-39,0.51,0.45792,5.208000000000005,5,2.4,0.743,0.55186,19.113999999999997,0.7969999999999999,0.5722799999999999,22.472,0.51,0.49373000000000006,1.6270000000000007
WBCIC_MI,B1_SAME_SCALE_63,sub-4,0.537,0.48349000000000003,5.351000000000003,5,2.4,0.556,0.5060800000000001,4.992000000000001,0.645,0.5276099999999999,11.739,0.5429999999999999,0.51056,3.2440000000000047
WBCIC_MI,B1_SAME_SCALE_63,sub-40,0.738,0.51474,22.326000000000004,5,2.4,0.738,0.54504,19.296,0.8280000000000001,0.55353,27.447000000000003,0.842,0.55417,28.782999999999998
WBCIC_MI,B1_SAME_SCALE_63,sub-43,0.985,0.5970099999999999,38.79900000000001,5,2.4,0.985,0.63042,35.458000000000006,0.99,0.6205,36.95,0.9949999999999999,0.63944,35.556
WBCIC_MI,B1_SAME_SCALE_63,sub-46,0.96,0.5768,38.32,5,2.4,0.9730000000000001,0.61132,36.168,0.962,0.59094,37.106,0.985,0.62155,36.345
WBCIC_MI,B1_SAME_SCALE_63,sub-51,0.751,0.53211,21.889,5,2.4,0.825,0.5654600000000001,25.954,0.7809999999999999,0.57375,20.724999999999998,0.751,0.55227,19.872999999999998
WBCIC_MI,B1_SAME_SCALE_63,sub-8,0.849,0.5489499999999999,30.004999999999995,5,2.4,0.9109999999999999,0.58151,32.949,0.8949999999999999,0.58091,31.409000000000002,0.8539999999999999,0.5732700000000001,28.072999999999997
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-10,0.607,0.52471,8.229,5,3.8,0.7150000000000001,0.5607200000000001,15.427999999999997,0.8029999999999999,0.6131800000000001,18.982000000000003,0.607,0.5408999999999999,6.610000000000002
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-15,0.713,0.53323,17.977000000000004,5,3.8,0.713,0.5542300000000001,15.876999999999999,0.733,0.56185,17.115000000000002,0.767,0.58226,18.474
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-20,0.48999999999999994,0.49371,-0.37099999999999905,5,3.8,0.8280000000000001,0.59561,23.239000000000004,0.48999999999999994,0.50799,-1.7990000000000017,0.9359999999999999,0.66186,27.413999999999998
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-39,0.528,0.48929999999999996,3.8700000000000068,5,3.8,0.782,0.59248,18.951999999999998,0.826,0.6194900000000001,20.651000000000003,0.528,0.51568,1.232000000000002
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-4,0.5559999999999999,0.4994199999999999,5.658,5,3.8,0.5660000000000001,0.52881,3.719000000000001,0.631,0.5477399999999999,8.326000000000002,0.579,0.5182399999999999,6.075999999999998
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-40,0.72,0.5515800000000001,16.842,5,3.8,0.72,0.5709500000000001,14.905000000000001,0.842,0.59655,24.544999999999998,0.8530000000000001,0.6075900000000001,24.540999999999997
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-43,0.9869999999999999,0.66925,31.775,5,3.8,0.994,0.68588,30.812,0.992,0.69435,29.764999999999997,0.991,0.70509,28.59099999999999
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-46,0.968,0.65398,31.401999999999987,5,3.8,0.983,0.6824600000000001,30.054000000000002,0.969,0.67023,29.877,0.986,0.6971999999999999,28.879999999999995
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-51,0.729,0.56351,16.549000000000003,5,3.8,0.807,0.6216700000000001,18.532999999999998,0.8029999999999999,0.6174000000000001,18.559999999999995,0.729,0.57868,15.032000000000002
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,sub-8,0.849,0.5967399999999999,25.226000000000003,5,3.8,0.9039999999999999,0.6440699999999999,25.993000000000002,0.8859999999999999,0.62912,25.688000000000006,0.849,0.61513,23.387000000000004
