task,model,protected_minus_random_S1_pp,protected_minus_random_S2_pp,protected_minus_random_S0_pp,future_session_advantage_mean_pp,future_session_advantage_CI95_low_pp,future_session_advantage_CI95_high_pp
OpenBMI_ERP,B1_SAME_SCALE_63,11.785398383908388,11.859844155844156,,11.859844155844156,8.453242965367966,15.539751623376619
OpenBMI_ERP,OFFICIAL_FINAL_LITEBN_REFERENCE,9.468148454133294,9.146151515151514,,9.146151515151514,6.833432467532468,11.708101948051945
OpenBMI_MI,B1_SAME_SCALE_63,8.700142857142854,9.472857142857142,,9.472857142857142,7.389685714285713,11.870021428571423
OpenBMI_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,8.970999999999998,8.82842857142857,,8.82842857142857,7.35942142857143,10.200721428571429
OpenBMI_SSVEP,B1_SAME_SCALE_63,15.274857142857142,14.36085714285714,,14.36085714285714,12.66185357142857,15.949999999999998
OpenBMI_SSVEP,OFFICIAL_FINAL_LITEBN_REFERENCE,15.133285714285718,13.466571428571429,,13.466571428571429,12.068242857142856,14.867864285714287
WBCIC_MI,B1_SAME_SCALE_63,23.705400000000004,22.4051,21.7669,22.4051,14.906199999999998,29.183194999999984
WBCIC_MI,OFFICIAL_FINAL_LITEBN_REFERENCE,19.751199999999997,19.171000000000003,18.023699999999998,19.171000000000003,13.152802499999998,24.49372
