epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.7661111111111112,0.7683333333333333,1.678051149341422,0.40424127813795924,4.246792487695184,3.8814686737083945e-05,71,2.172651767730713
1,0.7711111111111111,0.7705555555555555,1.6706062253092375,0.39607744989260824,4.248891437557382,0.0002504064810944354,71,4.378404855728149
2,0.7616666666666667,0.7638888888888888,1.5405382581160103,0.37121167380205344,3.897070696656133,0.0009918478465127483,71,6.514997720718384
3,0.7627777777777778,0.7633333333333333,1.5014511691012853,0.37512736148397685,3.742898212352269,0.002533342026856164,71,8.725226163864136
4,0.7644444444444445,0.7655555555555555,1.4010289563259608,0.35983751945092646,3.4520123290344022,0.005637435085127052,71,10.883960962295532
5,0.7638888888888888,0.7655555555555555,1.3531504181069387,0.37360682642795673,3.241314859457419,0.010625444273923484,71,13.113973379135132
6,0.76,0.7616666666666667,1.3211025444554612,0.37953476230023614,3.112374653278942,0.018689623732172266,71,15.258681774139404
7,0.7638888888888888,0.7633333333333334,1.1513384446291857,0.3656952219529891,2.57288615804323,0.02965174061836491,71,17.437782049179077
8,0.7577777777777778,0.7611111111111111,1.1051457205288846,0.36335809276977055,2.424806980180069,0.04481772149742489,71,19.596984386444092
9,0.7588888888888888,0.76,1.102888990875701,0.3693590751835998,2.3826428223663654,0.063539425724409,71,21.794195413589478
10,0.7577777777777778,0.7605555555555557,1.0845974801291882,0.3881393467456522,2.2598675019304517,0.0781472079245977,71,23.99312996864319
11,0.7583333333333333,0.758888888888889,0.9960997981924407,0.3837060344890809,1.9671541402037716,0.10200116988009131,71,26.159677267074585
12,0.7594444444444445,0.7561111111111111,0.9172088012728893,0.3686109204107607,1.7491759103788456,0.1253494658100773,71,28.408942699432373
13,0.7605555555555555,0.7611111111111111,0.9555396932951161,0.3822210653566978,1.8214058632582006,0.15328612262514277,71,30.587799310684204
14,0.76,0.7577777777777778,0.8261749622687488,0.36423605596515496,1.4553181369539718,0.18038381762068037,71,32.77832365036011
15,0.7611111111111111,0.7594444444444444,0.8689933242932172,0.3670786331656953,1.5630164457039095,0.2020704725258787,71,34.97193193435669
16,0.758888888888889,0.7561111111111112,0.8493463854554674,0.3737366923563917,1.4779634542868172,0.23673815636987416,71,37.19283080101013
17,0.7605555555555555,0.7611111111111111,0.774866371087625,0.3671022664073487,1.237239359550073,0.26657877736528157,71,39.363574266433716
18,0.7577777777777778,0.7555555555555555,0.8097932040691376,0.3773469568138391,1.3122521756400525,0.2900003423573266,71,41.6065559387207
19,0.7511111111111111,0.7555555555555555,0.7982494461704308,0.36974201529798373,1.28942752933838,0.311296886121723,71,43.804370641708374
20,0.7616666666666667,0.7566666666666666,0.7932344675064087,0.3746388871485079,1.2472352551322587,0.34794366422673345,71,45.992685317993164
21,0.7638888888888888,0.7622222222222221,0.8172660386058647,0.3865930675201013,1.284810139259822,0.38619214569179106,71,48.18558406829834
22,0.7538888888888888,0.7522222222222222,0.7763980194716387,0.36011957849415255,1.2240686534156262,0.40582464299571347,71,50.401386737823486
23,0.7605555555555555,0.7616666666666667,0.7777412244131867,0.3741505284544448,1.167984016344581,0.4472098686325718,71,52.64560079574585
