dataset,method_id,subjects,mean_subject_BA,Delta_BA_vs_B_STRONG,CI95_L,CI95_U,accuracy,macro_f1,NLL,Brier,ECE,positive_subject_fraction,nonnegative_subject_fraction,worst_subject_delta,switch_rate,rescue_count,harm_count,rescue_precision,harm_rate,OUTER_TEST_USED,positive_fold_fraction
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B6_THRESHOLD_ONLY,52,0.8452884615384616,-0.0011538461538461654,-0.0038461538461538516,0.0014423076923076807,0.8452884615384615,0.8438128714988633,0.36535664908283555,0.11390110596292095,0.056622502671590635,0.2692307692307692,0.6346153846153846,-0.030000000000000027,0.018461538461538463,90,102,0.46875,0.53125,False,0.2
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_B4_THRESHOLD_ONLY,52,0.8450961538461541,-0.0013461538461538602,-0.004326923076923089,0.0014423076923076828,0.8450961538461539,0.8436318559857111,0.3708690555960082,0.11556999338840399,0.06740629936453256,0.3076923076923077,0.6153846153846154,-0.03499999999999992,0.019807692307692307,96,110,0.46601941747572817,0.5339805825242718,False,0.2
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_KEEP_SUMMARY_LINEAR,52,0.8454807692307692,-0.0009615384615384687,-0.004038461538461551,0.0026923076923076775,0.8454807692307692,0.8444198958008478,0.3547195799342976,0.11047230452239779,0.01987859187237084,0.23076923076923078,0.5769230769230769,-0.03500000000000014,0.024615384615384615,123,133,0.48046875,0.51953125,False,0.2
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_KEEP_RAW_LINEAR,52,0.8471153846153847,0.0006730769230769173,-0.003269230769230772,0.004519230769230756,0.8471153846153846,0.8451413918418427,0.3578875933714707,0.11141456192702125,0.028150720315746128,0.40384615384615385,0.6153846153846154,-0.040000000000000036,0.031634615384615386,168,161,0.5106382978723404,0.48936170212765956,False,0.4
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_KEEP_NO_SESSION_LINEAR,52,0.8462500000000001,-0.00019230769230769675,-0.002980769230769227,0.002692307692307684,0.84625,0.8444210956002902,0.35050419451812587,0.10893334973813742,0.00897957837011871,0.34615384615384615,0.5769230769230769,-0.025000000000000022,0.029615384615384616,153,155,0.4967532467532468,0.5032467532467533,False,0.6
OpenBMI_SSVEP_NEMAR_nm000273_offline,M1_MASKED_POSITIVE_POOL,52,0.8491346153846154,0.002692307692307697,-0.0005769230769230732,0.005865384615384625,0.8491346153846154,0.84755047272725,0.3554080754223719,0.11016093907972502,0.022079322491313128,0.5192307692307693,0.6923076923076923,-0.025000000000000022,0.020384615384615383,120,92,0.5660377358490566,0.4339622641509434,False,0.8
