BA_on_minus_off,L_off,L_on,L_preserve,bad_epochs,dataset,eligible_for_selection,epoch,fold,gate_off_val_BA,gate_off_val_accuracy,gate_off_val_macro_F1,gate_on_val_BA,gate_on_val_accuracy,gate_on_val_macro_F1,lambda_channel,mean_abs_channel_residual,patience,rms_channel_residual,selected,steps,stopped_early,task,total_loss
-0.0017676767676767513,0.5292828074708489,0.5289407733804691,0.029675645806959697,0,OpenBMI,False,1,0,0.8101515151515151,0.8088383838383838,0.7310290048796036,0.8083838383838383,0.8095959595959595,0.7309404188044315,-0.05593230947852135,0.013938695303401591,5,0.0,False,805,False,OpenBMI_ERP,0.7965497414888062
-0.0011111111111108407,0.3799029503734956,0.37960720426917816,0.03530845658980911,0,OpenBMI,False,2,0,0.8428787878787878,0.8586700336700336,0.7843715135592572,0.8417676767676769,0.8611952861952862,0.7861852890739388,-0.10922116041183472,0.03269600246263587,5,0.0,False,805,False,OpenBMI_ERP,0.573089525566338
-0.00010101010101004615,0.3124081346003906,0.3137767458369273,0.03969895232885336,0,OpenBMI,False,3,0,0.8559595959595958,0.8851851851851852,0.8143969145550162,0.8558585858585858,0.8873737373737374,0.8164443160883486,-0.15311431884765625,0.031414245226368404,5,0.0,False,805,False,OpenBMI_ERP,0.4739507090230906
-0.00010101010100993513,0.28268089566541754,0.28153103504862104,0.04008290314271768,0,OpenBMI,False,4,0,0.8655555555555555,0.8843434343434343,0.816405669684995,0.8654545454545456,0.8848484848484848,0.8168537276486124,-0.19052749872207642,0.01883924022224379,5,0.0,False,805,False,OpenBMI_ERP,0.42687977284007933
-0.0006565656565656885,0.2586294834102903,0.2571788962213149,0.041549158349679496,0,OpenBMI,False,5,0,0.8656060606060606,0.9066498316498316,0.8396516718976551,0.8649494949494949,0.9058922558922559,0.8383469653089145,-0.21806173026561737,0.018024799986655668,5,0.0,False,805,False,OpenBMI_ERP,0.3906485541081577
5.050505050518961e-05,0.24010915099093633,0.23672730678819723,0.04300212602923561,0,OpenBMI,False,6,0,0.8664646464646464,0.8962962962962964,0.8302661216314808,0.8665151515151516,0.8936868686868685,0.8273913168136713,-0.230117529630661,0.029752079744516692,5,0.0,False,805,False,OpenBMI_ERP,0.36108209538904035
0.007626262626262426,0.22073809306906617,0.2183008057499154,0.046083287539550606,0,OpenBMI,False,7,0,0.8541414141414142,0.9053872053872053,0.834738369125431,0.8617676767676766,0.9046296296296297,0.8369315873283458,-0.2395356148481369,0.039616024420128106,5,0.0,False,805,False,OpenBMI_ERP,0.3332781799368977
0.006010101010101021,0.20968791633289052,0.20623292426885284,0.04758134054378693,0,OpenBMI,False,8,0,0.857979797979798,0.9097643097643098,0.8404316275231163,0.863989898989899,0.9083333333333333,0.8410879250712684,-0.2535341680049896,0.04693300235345497,5,0.0,False,805,False,OpenBMI_ERP,0.3158350164105433
0.008282828282828225,0.19644832039564292,0.1945070632311128,0.051199263105203646,0,OpenBMI,False,9,0,0.8532323232323232,0.8964646464646465,0.8249900901823782,0.8615151515151515,0.8957912457912457,0.8276911865857909,-0.2577051520347595,0.06244772206182065,5,0.0,False,805,False,OpenBMI_ERP,0.2978511495157058
0.005808080808080707,0.1852685915340918,0.18286178213376436,0.053249567330624005,0,OpenBMI,True,10,0,0.8590909090909092,0.9163299663299663,0.8490615220961981,0.86489898989899,0.9142255892255893,0.8491096903106211,-0.2600227892398834,0.0662938846564441,5,0.0,True,805,False,OpenBMI_ERP,0.2808210347981557
