version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8492857142857143,0.8521428571428571,-0.0028571428571427804,15,15,39.874215841293335
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8664285714285714,0.8628571428571429,0.0035714285714285587,20,21,45.041149616241455
V0,V0__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.785,0.7858333333333334,-0.0008333333333333526,1,1,13.480941534042358
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8042857142857143,0.8042857142857143,0.0,1,1,13.322876453399658
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,0,13.320249080657959
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8500000000000001,0.0007142857142856673,4,7,24.58933186531067
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8635714285714285,0.0007142857142857784,6,4,23.556678533554077
V0,V0__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7875000000000001,0.7966666666666666,-0.009166666666666545,11,11,35.9405951499939
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8028571428571428,0.8028571428571429,-1.1102230246251565e-16,4,8,26.729971647262573
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8035714285714286,0.8035714285714286,0.0,0,0,11.996855735778809
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8492857142857143,0.8507142857142858,-0.0014285714285714457,15,15,39.94955921173096
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8664285714285714,0.8628571428571429,0.0035714285714285587,20,21,45.4614782333374
V0,V0__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7841666666666667,0.7858333333333334,-0.0016666666666667052,1,1,13.038175582885742
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['21', '54', '23', '12', '51', '29', '13']",27,7,0.8042857142857143,0.8035714285714286,0.0007142857142856673,1,1,11.912829399108887
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['34', '44', '28', '52', '30', '2', '4']",27,7,0.8057142857142857,0.8042857142857143,0.0014285714285714457,1,0,11.10913872718811
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['20', '41', '36', '46', '37', '32', '49']",27,7,0.8507142857142858,0.8507142857142858,0.0,4,7,20.163696765899658
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['8', '14', '31', '18', '33', '47', '39']",27,7,0.8642857142857143,0.8635714285714285,0.0007142857142857784,6,4,17.656673908233643
V0,V0__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['15', '53', '26', '9', '24', '27']",28,6,0.7866666666666666,0.7975,-0.010833333333333361,11,11,25.129425287246704
