epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.6977777777777778,0.6966666666666668,1.6888359264588693,0.3981010139408246,4.30279930880372,0.00011051431406717967,71,1.285003423690796
1,0.6950000000000001,0.6966666666666668,1.56304420299933,0.3843954627362775,3.929197227451163,0.0009103596766321907,71,2.573225259780884
2,0.6938888888888889,0.6938888888888889,1.6743042108038781,0.3964076795628373,4.252787433879476,0.0029453837614454013,71,3.8243134021759033
3,0.6961111111111111,0.695,1.528524830307759,0.37728920557969053,3.825426375362235,0.007133174867985744,71,5.070702075958252
4,0.6944444444444444,0.7033333333333334,1.6099144220352173,0.3960812203061413,4.020619540147378,0.012078283984266537,71,6.362461090087891
5,0.6961111111111111,0.6961111111111111,1.5066428171916746,0.3789116444302277,3.7305450305132797,0.0206856806434586,71,7.64423942565918
6,0.6933333333333334,0.6994444444444444,1.5255904013002421,0.3828009461433115,3.769294629634266,0.031975172669954706,71,8.903360843658447
7,0.6955555555555555,0.7033333333333334,1.472813695249423,0.38596026431506786,3.5688641155269782,0.041321689499096134,71,10.198225498199463
8,0.6972222222222222,0.7038888888888889,1.3601548906782983,0.3926048536955471,3.172718011157613,0.05955326607004857,71,11.493403196334839
9,0.6983333333333334,0.7016666666666667,1.419564985473391,0.38644287074115913,3.3720601352167803,0.07521205411200792,71,12.749455451965332
10,0.6927777777777777,0.6977777777777778,1.3633751277352724,0.3813506157045633,3.178431332950861,0.09891651088083295,71,14.034777641296387
11,0.6938888888888889,0.6994444444444444,1.2891835154781879,0.3954968964549857,2.886684192738063,0.11992940852339838,71,15.346374273300171
12,0.7016666666666667,0.7022222222222223,1.2012295252840284,0.37218875049705236,2.6660617699085827,0.15283859783494977,71,16.642016172409058
13,0.6977777777777778,0.6994444444444444,1.2918153417782046,0.3810809720569933,2.917542516345709,0.17835446027382998,71,17.9275119304657
14,0.7011111111111111,0.7011111111111111,1.2386687175488809,0.37938560944207955,2.7371958015670237,0.19790801815163922,71,19.211371183395386
15,0.6994444444444445,0.6988888888888889,1.2218523012920164,0.3828861486743873,2.667965512880137,0.22344325021119185,71,20.48979425430298
16,0.6977777777777778,0.6977777777777778,1.2119372189044952,0.3846008208855777,2.6109100206637046,0.243978222491036,71,21.776437759399414
17,0.6977777777777778,0.6988888888888889,1.196315953849067,0.3919303624982565,2.540944327351073,0.2689603706690627,71,23.066973209381104
18,0.701111111111111,0.6972222222222222,1.1960981097859396,0.37921192339608367,2.559120131210542,0.29751432130874045,71,24.34192967414856
19,0.6988888888888889,0.6972222222222222,1.1629296725904439,0.3859716210986527,2.4195144478703887,0.31831085304139367,71,25.615400552749634
20,0.6950000000000001,0.701111111111111,1.181109456109329,0.37712487095678354,2.5083240136294296,0.34113423295424017,71,26.89512610435486
21,0.6966666666666667,0.6977777777777778,1.1326267060259698,0.39602347222012535,2.2781226861644797,0.37258767766851775,71,28.17257261276245
22,0.6966666666666667,0.7,1.0510480878218798,0.3785736305822789,2.046288964614062,0.3892813140237835,71,29.468703031539917
23,0.6988888888888889,0.7005555555555556,1.1008935793184897,0.378610598159508,2.2115613217924683,0.4117729875823142,71,30.7582266330719
