version,candidate,stage,inner_fold,held_subjects,n_train_subjects,n_held_subjects,method_BA,control_BA,delta_BA,method_epoch,control_epoch,elapsed_seconds
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428572,-0.005714285714285672,4,8,34.29101824760437
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7685714285714286,0.7685714285714286,0.0,5,5,27.11942148208618
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.785,0.7864285714285715,-0.0014285714285714457,2,6,29.44477677345276
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.87,0.87,0.0,0,0,14.522356033325195
V1,V1__lg0.03__ld0.1__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333526,0,0,15.26111650466919
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8157142857142857,0.8278571428571428,-0.012142857142857122,3,7,31.700176000595093
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7714285714285714,0.7749999999999999,-0.0035714285714285587,2,2,19.437934398651123
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7885714285714286,0.7878571428571428,0.0007142857142857784,1,1,16.95771884918213
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.002142857142857224,2,2,19.1810405254364
V1,V1__lg0.03__ld0.1__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.3241548538208
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428571,-0.005714285714285561,4,4,24.441847562789917
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857142,0.7685714285714286,0.0007142857142856673,5,5,27.13727855682373
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7857142857142858,0.7864285714285715,-0.0007142857142856673,2,6,29.263193607330322
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.87,-0.0007142857142857784,0,0,14.704846143722534
V1,V1__lg0.1__ld0.01__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333526,0,0,15.001976013183594
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8142857142857143,0.8285714285714285,-0.014285714285714235,6,7,31.59355401992798
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857144,0.7749999999999999,-0.005714285714285561,2,2,19.782419681549072
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7878571428571428,0.7878571428571428,0.0,1,1,17.156620979309082
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.8707142857142858,-0.0014285714285715567,7,2,31.84967827796936
V1,V1__lg0.1__ld0.01__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,15.376595258712769
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8164285714285715,0.8221428571428572,-0.005714285714285672,4,8,34.17933893203735
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857142,0.7685714285714286,0.0007142857142856673,5,5,26.868881940841675
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7857142857142858,0.7864285714285715,-0.0007142857142856673,2,6,32.458168268203735
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8692857142857142,0.87,-0.0007142857142857784,0,0,16.115845203399658
V1,V1__lg0.1__ld0.1__lr0.0001__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8016666666666666,0.8025,-0.0008333333333333526,0,0,15.716556310653687
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,0,"['40', '1', '28', '20', '12', '46', '37']",27,7,0.8142857142857143,0.8278571428571428,-0.013571428571428568,6,7,32.25963068008423
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,1,"['42', '45', '10', '32', '38', '24', '11']",27,7,0.7692857142857144,0.7749999999999999,-0.005714285714285561,2,2,20.74917244911194
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,2,"['27', '13', '53', '2', '3', '19', '31']",27,7,0.7878571428571428,0.7878571428571428,0.0,1,1,17.451323986053467
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,3,"['8', '43', '35', '21', '33', '39', '48']",27,7,0.8685714285714285,0.8707142857142858,-0.002142857142857224,7,2,32.05371570587158
V1,V1__lg0.1__ld0.1__lr0.0003__b8,stage2,4,"['47', '41', '23', '50', '15', '36']",28,6,0.8008333333333333,0.8008333333333333,0.0,0,0,14.273037433624268
