epoch,macro_BA,BA_mi,BA_erp,BA_ssvep,loss
0,0.7396313567066223,0.6982574679943101,0.5637075062177394,0.9569290959078172,0.532232016324997
1,0.7333526470617961,0.6975106685633001,0.5449003923455471,0.9576468802765412,0.4803047875563304
2,0.73421976985639,0.7058143669985775,0.5404834093377533,0.9563615332328395,0.448260356982549
3,0.7313161271220802,0.7028449502133712,0.5347273569919939,0.9563760741608756,0.43423157930374146
4,0.7266530542382575,0.7030405405405405,0.520537113624544,0.956381508549688,0.42303016781806946
5,0.7258894265962826,0.7010312944523471,0.5215683915955268,0.9550685937409739,0.42428473631540936
