epoch,method_strict_inductive_BA,control_strict_inductive_BA,method_loss,control_loss,geometry_loss,drift_loss,steps,elapsed_seconds
0,0.6966666666666667,0.6961111111111111,1.6943440806697792,0.39816125429851906,4.320940244365746,4.3938207137963295e-05,71,1.2875962257385254
1,0.6950000000000001,0.6966666666666667,1.5822396421096694,0.3845033507112046,3.993066433449866,0.00037371513196414756,71,2.604417324066162
2,0.6938888888888889,0.6955555555555556,1.7075924999277357,0.3963977679820128,4.366217408381718,0.0012663078345161614,71,3.890348434448242
3,0.6905555555555556,0.6933333333333334,1.573954872682061,0.3773318814559722,3.9814510815580126,0.003302754057099072,71,5.156268119812012
4,0.6972222222222222,0.7055555555555555,1.6628850026869437,0.3960906602966953,4.205127719422461,0.005935173734209277,71,6.462275505065918
5,0.6933333333333334,0.6961111111111111,1.5675163999409742,0.3789290233816899,3.942382617735527,0.01095299018074719,71,7.741415977478027
6,0.6938888888888889,0.6994444444444444,1.5917045230596838,0.38286954794131534,3.9999613627581527,0.01823926732127725,71,9.013641119003296
7,0.6933333333333334,0.7033333333333334,1.5497751261146975,0.38605068624019623,3.837817494298371,0.024573148975909596,71,10.315911293029785
8,0.6955555555555555,0.7033333333333334,1.4450589871742356,0.39274153281265584,3.4669174526778743,0.03726122965117995,71,11.62380862236023
9,0.6988888888888889,0.7016666666666667,1.5030452680419868,0.38651306297577603,3.6627146207110983,0.0492040890360802,71,12.881236791610718
10,0.695,0.6994444444444445,1.4560426855590982,0.3815135682972384,3.5010420646466,0.06698858297206986,71,14.195716857910156
11,0.6961111111111111,0.6983333333333333,1.3908338168977012,0.3957443648660687,3.2369928452330576,0.08486662589958016,71,15.510433435440063
12,0.7016666666666667,0.7022222222222222,1.3040201529650621,0.3722845179514146,3.022887238314454,0.11274235191899286,71,16.813175201416016
13,0.6994444444444444,0.6988888888888889,1.379515634456151,0.3813709484439501,3.223697069665076,0.13542696560772371,71,18.110732793807983
14,0.7005555555555556,0.7005555555555556,1.3350333092917859,0.37955381920639897,3.069173171486653,0.1562640841158343,71,19.389944314956665
15,0.7022222222222223,0.6983333333333334,1.3248878322856528,0.38305555053160223,3.0210160042198613,0.1830402717623912,71,20.693004369735718
16,0.6955555555555556,0.6961111111111111,1.3146678708808524,0.38478217158519046,2.9606794832457957,0.20460593847321792,71,21.99043917655945
17,0.6938888888888889,0.6994444444444444,1.295540409188875,0.39214422522296366,2.87661874294281,0.23478090542722757,71,23.31253480911255
18,0.6938888888888889,0.6977777777777778,1.296817250654731,0.3793914391541145,2.8963676657475217,0.2681316537126689,71,24.599514484405518
19,0.7005555555555556,0.6988888888888889,1.2856405813929062,0.3862283553036166,2.827821350433457,0.29305368934718656,71,25.900624752044678
20,0.6938888888888889,0.7022222222222223,1.278091760588364,0.3772422671318054,2.826800689311095,0.32859117695143525,71,27.165862321853638
21,0.6961111111111111,0.6972222222222222,1.2372020180796233,0.39615065363091484,2.618345580470394,0.37036433648055705,71,28.441603899002075
22,0.6950000000000001,0.7016666666666667,1.1623478817268156,0.3787409928692898,2.4064841375384534,0.3894777600194367,71,29.752891302108765
23,0.6944444444444444,0.7005555555555556,1.2195216392127561,0.3787581381243719,2.5895100227544003,0.4258944576894733,71,31.069487810134888
