epoch,loss,clean_ce,branch_ce,consistency,drift
0,0.7704217267238488,0.37674656434584475,0.3930446624250735,0.0062996909866835605,5.32151965629891e-06
1,0.7636985218120833,0.3692822453834243,0.3937117131584782,0.007028620544094908,1.6956523430022665e-05
2,0.7477558346117957,0.3620891990297932,0.38495235877521966,0.007105624370308498,3.719256615036333e-05
3,0.7672288619865806,0.3705392010131125,0.3959204640428899,0.007622537218918235,6.953935359379719e-05
