H_sspg,H_task,L_before,L_sspg_proposal,L_task_proposal,dataset,epoch,fold,method,sspg_harm,step,subject_id,task_harm,trial_count
0.00040584802627563477,-0.00013947486877441406,0.24622857570648193,0.24663442373275757,0.24608910083770752,OpenBMI,1,0,SSPG,True,1,51,False,32
0.0002663731575012207,0.00024813413619995117,0.33412599563598633,0.33439236879348755,0.3343741297721863,OpenBMI,1,0,SSPG,True,1,18,True,32
6.893277168273926e-05,0.00029331445693969727,0.3079717457294464,0.30804067850112915,0.3082650601863861,OpenBMI,1,0,SSPG,True,1,26,True,32
-0.0012917518615722656,-0.0006264150142669678,0.46194425225257874,0.46065250039100647,0.46131783723831177,OpenBMI,1,0,SSPG,False,1,37,False,32
0.0005312561988830566,0.0004495680332183838,0.46464675664901733,0.4651780128479004,0.4650963246822357,OpenBMI,1,0,SSPG,True,1,54,True,32
0.0002726614475250244,0.000559583306312561,0.1838449090719223,0.18411757051944733,0.18440449237823486,OpenBMI,1,0,SSPG,True,1,31,True,32
-0.0005962252616882324,-0.0004572570323944092,0.2911645174026489,0.2905682921409607,0.2907072603702545,OpenBMI,1,0,SSPG,False,1,7,False,32
0.00031372904777526855,1.932680606842041e-05,0.232884019613266,0.23319774866104126,0.2329033464193344,OpenBMI,1,0,SSPG,True,1,5,True,32
-0.001070261001586914,0.00022834539413452148,0.5873717069625854,0.5863014459609985,0.58760005235672,OpenBMI,1,0,SSPG,False,1,1,True,32
0.0008756816387176514,0.0008160769939422607,0.33944153785705566,0.3403172194957733,0.3402576148509979,OpenBMI,1,0,SSPG,True,34,22,True,32
-0.00042742490768432617,-0.00031769275665283203,0.5000012516975403,0.49957382678985596,0.49968355894088745,OpenBMI,1,0,SSPG,False,34,24,False,32
1.788884401321411e-05,7.799267768859863e-05,0.10153774917125702,0.10155563801527023,0.10161574184894562,OpenBMI,1,0,SSPG,True,34,6,True,32
0.00019727647304534912,0.00023184716701507568,0.17113256454467773,0.17132984101772308,0.1713644117116928,OpenBMI,1,0,SSPG,True,34,28,True,32
-0.0007070600986480713,-0.000700533390045166,0.4261326193809509,0.42542555928230286,0.42543208599090576,OpenBMI,1,0,SSPG,False,34,12,False,32
0.00030635297298431396,0.0003466755151748657,0.19896744191646576,0.19927379488945007,0.19931411743164062,OpenBMI,1,0,SSPG,True,34,27,True,32
-0.00010445713996887207,-9.310245513916016e-05,0.39544665813446045,0.3953422009944916,0.3953535556793213,OpenBMI,1,0,SSPG,False,34,45,False,32
-0.00030297040939331055,-0.00026422739028930664,0.5170778632164001,0.5167748928070068,0.5168136358261108,OpenBMI,1,0,SSPG,False,34,46,False,32
-3.0934810638427734e-05,9.03010368347168e-06,0.17330455780029297,0.17327362298965454,0.17331358790397644,OpenBMI,1,0,SSPG,False,68,29,True,32
-0.00014448165893554688,-0.00011157989501953125,0.4603689908981323,0.4602245092391968,0.4602574110031128,OpenBMI,1,0,SSPG,False,68,42,False,32
-0.0001531839370727539,1.6123056411743164e-05,0.41633129119873047,0.4161781072616577,0.4163474142551422,OpenBMI,1,0,SSPG,False,68,34,True,32
-7.56680965423584e-05,-0.000151902437210083,0.3040604889392853,0.3039848208427429,0.3039085865020752,OpenBMI,1,0,SSPG,False,68,44,False,32
7.9423189163208e-06,-0.00015547871589660645,0.1292557269334793,0.12926366925239563,0.1291002482175827,OpenBMI,1,0,SSPG,True,68,35,False,32
-0.00011920928955078125,-0.00011056661605834961,0.36270999908447266,0.3625907897949219,0.3625994324684143,OpenBMI,1,0,SSPG,False,68,17,False,32
2.5272369384765625e-05,7.092952728271484e-06,0.16523370146751404,0.1652589738368988,0.1652407944202423,OpenBMI,1,0,SSPG,True,68,52,True,32
0.00017815828323364258,0.00023615360260009766,0.2119625061750412,0.21214066445827484,0.2121986597776413,OpenBMI,1,0,SSPG,True,68,25,True,32
-3.415346145629883e-05,0.00010293722152709961,0.3508831858634949,0.3508490324020386,0.350986123085022,OpenBMI,1,0,SSPG,False,68,41,True,32
-0.00032961368560791016,-0.0004229545593261719,0.35553550720214844,0.3552058935165405,0.35511255264282227,OpenBMI,2,0,SSPG,False,102,22,False,32
-0.00017112493515014648,-0.00013276934623718262,0.4891403913497925,0.48896926641464233,0.4890076220035553,OpenBMI,2,0,SSPG,False,102,24,False,32
0.00031472742557525635,0.0003203973174095154,0.09749305248260498,0.09780777990818024,0.0978134498000145,OpenBMI,2,0,SSPG,True,102,6,True,32
-0.00023628771305084229,-0.00023914873600006104,0.1767950803041458,0.17655879259109497,0.17655593156814575,OpenBMI,2,0,SSPG,False,102,28,False,32
-6.312131881713867e-05,1.1920928955078125e-05,0.42186516523361206,0.4218020439147949,0.42187708616256714,OpenBMI,2,0,SSPG,False,102,12,True,32
0.00011916458606719971,0.00010930001735687256,0.203767791390419,0.2038869559764862,0.20387709140777588,OpenBMI,2,0,SSPG,True,102,27,True,32
-8.285045623779297e-05,-0.00010398030281066895,0.3922504484653473,0.3921675980091095,0.3921464681625366,OpenBMI,2,0,SSPG,False,102,45,False,32
-0.00020521879196166992,-0.00012308359146118164,0.5067906379699707,0.506585419178009,0.5066675543785095,OpenBMI,2,0,SSPG,False,102,46,False,32
-8.657574653625488e-06,1.0192394256591797e-05,0.17455732822418213,0.1745486706495285,0.17456752061843872,OpenBMI,2,0,SSPG,False,136,29,True,32
0.0001322329044342041,0.00014907121658325195,0.46574270725250244,0.46587494015693665,0.4658917784690857,OpenBMI,2,0,SSPG,True,136,42,True,32
-0.00044339895248413086,-0.00034672021865844727,0.4145025610923767,0.4140591621398926,0.41415584087371826,OpenBMI,2,0,SSPG,False,136,34,False,32
-0.0001539289951324463,-0.0002187490463256836,0.3068079352378845,0.3066540062427521,0.30658918619155884,OpenBMI,2,0,SSPG,False,136,44,False,32
0.00016644597053527832,7.742643356323242e-05,0.1291855275630951,0.12935197353363037,0.12926295399665833,OpenBMI,2,0,SSPG,True,136,35,True,32
0.00012668967247009277,0.00012639164924621582,0.36726436018943787,0.36739104986190796,0.3673907518386841,OpenBMI,2,0,SSPG,True,136,17,True,32
-4.917383193969727e-07,-2.771615982055664e-06,0.16110599040985107,0.16110549867153168,0.16110321879386902,OpenBMI,2,0,SSPG,False,136,52,False,32
2.288818359375e-05,5.823373794555664e-05,0.21504345536231995,0.2150663435459137,0.2151016891002655,OpenBMI,2,0,SSPG,True,136,25,True,32
-0.0003427863121032715,-0.00029593706130981445,0.3458530902862549,0.3455103039741516,0.34555715322494507,OpenBMI,2,0,SSPG,False,136,41,False,32
7.459521293640137e-05,0.0008713603019714355,0.2621927857398987,0.2622673809528351,0.2630641460418701,OpenBMI,1,1,SSPG,True,1,49,True,32
0.0009391903877258301,0.0014547556638717651,0.17045827209949493,0.17139746248722076,0.1719130277633667,OpenBMI,1,1,SSPG,True,1,18,True,32
-0.00011225417256355286,0.0001010596752166748,0.03709656745195389,0.036984313279390335,0.03719762712717056,OpenBMI,1,1,SSPG,False,1,36,True,32
-0.0001608729362487793,0.0008857250213623047,0.5248262882232666,0.5246654152870178,0.5257120132446289,OpenBMI,1,1,SSPG,False,1,46,True,32
-0.0005083680152893066,-0.00039580464363098145,0.2803366482257843,0.279828280210495,0.2799408435821533,OpenBMI,1,1,SSPG,False,1,7,False,32
-0.0005367398262023926,-6.751716136932373e-05,0.0782717913389206,0.0777350515127182,0.07820427417755127,OpenBMI,1,1,SSPG,False,1,47,False,32
-0.0017888545989990234,-0.0011936426162719727,0.6257750988006592,0.6239862442016602,0.6245814561843872,OpenBMI,1,1,SSPG,False,1,24,False,32
0.0008856058120727539,0.0010976195335388184,0.5944631099700928,0.5953487157821655,0.5955607295036316,OpenBMI,1,1,SSPG,True,1,22,True,32
-0.00021949410438537598,0.00034108757972717285,0.188527911901474,0.18830841779708862,0.18886899948120117,OpenBMI,1,1,SSPG,False,1,30,True,32
-0.0007194578647613525,-0.00041672587394714355,0.3067883253097534,0.30606886744499207,0.3063715994358063,OpenBMI,1,1,SSPG,False,34,38,False,32
0.00017489492893218994,0.0004744976758956909,0.17901502549648285,0.17918992042541504,0.17948952317237854,OpenBMI,1,1,SSPG,True,34,15,True,32
-0.00018703937530517578,0.0002681910991668701,0.3088240623474121,0.30863702297210693,0.309092253446579,OpenBMI,1,1,SSPG,False,34,8,True,32
-0.00012049078941345215,-0.0007141828536987305,0.33095550537109375,0.3308350145816803,0.330241322517395,OpenBMI,1,1,SSPG,False,34,40,False,32
6.198883056640625e-06,-0.00016039609909057617,0.18118935823440552,0.18119555711746216,0.18102896213531494,OpenBMI,1,1,SSPG,True,34,27,False,32
-0.0005586147308349609,-0.0008858144283294678,0.27166327834129333,0.2711046636104584,0.27077746391296387,OpenBMI,1,1,SSPG,False,34,14,False,32
-0.0007681846618652344,-0.0007333755493164062,0.6705279350280762,0.6697597503662109,0.6697945594787598,OpenBMI,1,1,SSPG,False,34,50,False,32
0.0008012652397155762,0.0014531612396240234,0.36652109026908875,0.3673223555088043,0.36797425150871277,OpenBMI,1,1,SSPG,True,34,53,True,32
4.8279762268066406e-05,-0.00019377470016479492,0.29394423961639404,0.2939925193786621,0.29375046491622925,OpenBMI,1,1,SSPG,True,68,26,False,32
-6.249547004699707e-05,-0.00031928718090057373,0.14965519309043884,0.14959269762039185,0.14933590590953827,OpenBMI,1,1,SSPG,False,68,37,False,32
-0.00018425285816192627,-2.104043960571289e-05,0.16162347793579102,0.1614392250776291,0.1616024374961853,OpenBMI,1,1,SSPG,False,68,31,False,32
-0.00030750036239624023,-0.00035265088081359863,0.2506312429904938,0.25032374262809753,0.2502785921096802,OpenBMI,1,1,SSPG,False,68,20,False,32
-8.341670036315918e-05,-0.0003245621919631958,0.09605985879898071,0.09597644209861755,0.09573529660701752,OpenBMI,1,1,SSPG,False,68,3,False,32
-3.7357211112976074e-05,-0.000239446759223938,0.23977439105510712,0.23973703384399414,0.23953494429588318,OpenBMI,1,1,SSPG,False,68,39,False,32
-0.00017789006233215332,0.00022383034229278564,0.20118048787117004,0.2010025978088379,0.20140431821346283,OpenBMI,1,1,SSPG,False,68,19,True,32
0.00033599138259887695,0.00040078163146972656,0.3905746340751648,0.39091062545776367,0.3909754157066345,OpenBMI,1,1,SSPG,True,68,54,True,32
-0.00012293457984924316,-0.00015470385551452637,0.3814762532711029,0.38135331869125366,0.3813215494155884,OpenBMI,1,1,SSPG,False,68,2,False,32
0.0006198883056640625,0.0007579326629638672,0.29658243060112,0.29720231890678406,0.29734036326408386,OpenBMI,2,1,SSPG,True,102,38,True,32
0.0001027137041091919,1.5780329704284668e-05,0.17484039068222046,0.17494310438632965,0.17485617101192474,OpenBMI,2,1,SSPG,True,102,15,True,32
0.00042703747749328613,0.00043389201164245605,0.3033077120780945,0.30373474955558777,0.30374160408973694,OpenBMI,2,1,SSPG,True,102,8,True,32
-0.0012362003326416016,-0.0011167526245117188,0.32725489139556885,0.32601869106292725,0.32613813877105713,OpenBMI,2,1,SSPG,False,102,40,False,32
-0.00010326504707336426,-9.649991989135742e-05,0.1816973090171814,0.18159404397010803,0.18160080909729004,OpenBMI,2,1,SSPG,False,102,27,False,32
-0.0002110600471496582,2.22623348236084e-05,0.26576006412506104,0.2655490040779114,0.26578232645988464,OpenBMI,2,1,SSPG,False,102,14,True,32
0.00031131505966186523,0.0005271434783935547,0.6619592905044556,0.6622706055641174,0.6624864339828491,OpenBMI,2,1,SSPG,True,102,50,True,32
1.5854835510253906e-05,-0.00029152631759643555,0.3726012110710144,0.37261706590652466,0.37230968475341797,OpenBMI,2,1,SSPG,True,102,53,False,32
-7.778406143188477e-06,9.575486183166504e-05,0.28977835178375244,0.28977057337760925,0.2898741066455841,OpenBMI,2,1,SSPG,False,136,26,True,32
0.00011628866195678711,0.0002543330192565918,0.15053677558898926,0.15065306425094604,0.15079110860824585,OpenBMI,2,1,SSPG,True,136,37,True,32
5.190074443817139e-05,-3.30805778503418e-05,0.15726496279239655,0.15731686353683472,0.1572318822145462,OpenBMI,2,1,SSPG,True,136,31,False,32
0.0001291334629058838,0.0001391768455505371,0.25499773025512695,0.25512686371803284,0.2551369071006775,OpenBMI,2,1,SSPG,True,136,20,True,32
0.0001610293984413147,0.0002668052911758423,0.09435780346393585,0.09451883286237717,0.0946246087551117,OpenBMI,2,1,SSPG,True,136,3,True,32
-9.18358564376831e-05,-2.086162567138672e-05,0.24199040234088898,0.2418985664844513,0.2419695407152176,OpenBMI,2,1,SSPG,False,136,39,False,32
-2.1442770957946777e-05,-0.00019875168800354004,0.19477716088294983,0.19475571811199188,0.1945784091949463,OpenBMI,2,1,SSPG,False,136,19,False,32
8.034706115722656e-05,9.274482727050781e-05,0.3943788409233093,0.39445918798446655,0.39447158575057983,OpenBMI,2,1,SSPG,True,136,54,True,32
0.00019603967666625977,0.00024631619453430176,0.3799048662185669,0.38010090589523315,0.3801511824131012,OpenBMI,2,1,SSPG,True,136,2,True,32
-0.00023281574249267578,-0.000391542911529541,0.3832097053527832,0.3829768896102905,0.38281816244125366,OpenBMI,1,2,SSPG,False,1,16,False,32
-0.00011923164129257202,0.0004226565361022949,0.03863859549164772,0.03851936385035515,0.039061252027750015,OpenBMI,1,2,SSPG,False,1,21,True,32
-0.0012389495968818665,-0.0010094121098518372,0.08242269605398178,0.08118374645709991,0.08141328394412994,OpenBMI,1,2,SSPG,False,1,35,False,32
-0.0016878247261047363,-0.0014594793319702148,0.46338850259780884,0.4617006778717041,0.4619290232658386,OpenBMI,1,2,SSPG,False,1,11,False,32
-4.458427429199219e-05,0.0005774497985839844,0.5259623527526855,0.5259177684783936,0.5265398025512695,OpenBMI,1,2,SSPG,False,1,9,True,32
0.0003584325313568115,0.0004177987575531006,0.20429259538650513,0.20465102791786194,0.20471039414405823,OpenBMI,1,2,SSPG,True,1,45,True,32
0.0004566982388496399,0.00034233182668685913,0.07525210827589035,0.07570880651473999,0.07559444010257721,OpenBMI,1,2,SSPG,True,1,6,True,32
-0.0008194148540496826,0.00039067864418029785,0.2123754322528839,0.21155601739883423,0.2127661108970642,OpenBMI,1,2,SSPG,False,1,3,True,32
0.00014781951904296875,0.0003650486469268799,0.33414965867996216,0.3342974781990051,0.33451470732688904,OpenBMI,1,2,SSPG,True,1,17,True,32
-9.137392044067383e-05,1.055002212524414e-05,0.28619760274887085,0.2861062288284302,0.2862081527709961,OpenBMI,1,2,SSPG,False,34,2,True,32
0.00010761618614196777,0.00029608607292175293,0.2667006850242615,0.26680830121040344,0.2669967710971832,OpenBMI,1,2,SSPG,True,34,37,True,32
-0.00010463595390319824,-0.000294417142868042,0.29785093665122986,0.29774630069732666,0.2975565195083618,OpenBMI,1,2,SSPG,False,34,49,False,32
-0.00039693713188171387,-0.0006292611360549927,0.19977083802223206,0.19937390089035034,0.19914157688617706,OpenBMI,1,2,SSPG,False,34,43,False,32
-0.00015482306480407715,-0.0007730424404144287,0.35199174284935,0.3518369197845459,0.35121870040893555,OpenBMI,1,2,SSPG,False,34,8,False,32
1.7881393432617188e-06,-7.957220077514648e-06,0.278788685798645,0.2787904739379883,0.2787807285785675,OpenBMI,1,2,SSPG,True,34,31,False,32
6.219744682312012e-05,-0.0001875162124633789,0.37536758184432983,0.37542977929115295,0.37518006563186646,OpenBMI,1,2,SSPG,True,34,30,False,32
0.0004418492317199707,0.0004234015941619873,0.4135455787181854,0.4139874279499054,0.4139689803123474,OpenBMI,1,2,SSPG,True,34,42,True,32
-0.00014249980449676514,-8.565187454223633e-05,0.14334332942962646,0.1432008296251297,0.14325767755508423,OpenBMI,1,2,SSPG,False,68,33,False,32
-0.00022782385349273682,-0.0003668069839477539,0.18100909888744354,0.1807812750339508,0.1806422919034958,OpenBMI,1,2,SSPG,False,68,27,False,32
