fold,seed,control_id,protected_block_ids,protected_coordinate_ids,coordinate_ids,rank,match_distance,match_max_abs_z,N_rho_mean,N_rho_std,N_coordinate_variance_mean,N_coordinate_energy_mean,N_train_identity_balanced_accuracy,N_dewhitened_direction_norm_mean,N_train_task_margin_magnitude,P_rho_mean,P_rho_std,P_coordinate_variance_mean,P_coordinate_energy_mean,P_train_identity_balanced_accuracy,P_dewhitened_direction_norm_mean,P_train_task_margin_magnitude,outer_test_used,outer_membership_enumerated
1,1,N001,[4],"[9, 10, 11, 12]","[5, 6, 8, 15]",4,0.9947288586506341,1.8298245346374782,0.1517595686018467,0.07448084339283133,0.6540173292160034,0.6936807036399841,0.08176470588235295,1.7360328992610832,0.19533643790296396,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N002,[4],"[9, 10, 11, 12]","[6, 7, 8, 15]",4,1.0037723575877924,1.819544138143675,0.14022284746170044,0.06589184071193283,0.6479825973510742,0.6951994299888611,0.09147058823529412,1.7387202336931389,0.18952164747943565,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N003,[4],"[9, 10, 11, 12]","[5, 7, 8, 15]",4,1.0041258815358622,2.0604387529831247,0.1445038691163063,0.07031669736636456,0.5548230409622192,0.6159864664077759,0.0976470588235294,1.675749472463738,0.18727196051736322,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N004,[4],"[9, 10, 11, 12]","[6, 8, 15, 16]",4,1.0375331369300325,2.0978187115779687,0.10288193309679627,0.07690758355053766,0.5861905813217163,0.6065593957901001,0.06294117647058824,1.6659782102501366,0.18384387542251476,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N005,[4],"[9, 10, 11, 12]","[6, 8, 13, 15]",4,1.0468322204062064,2.43070430829343,0.11528890766203403,0.0668135451870937,0.6075226068496704,0.6473515629768372,0.07882352941176471,1.5789606592706487,0.20844889379376835,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N006,[4],"[9, 10, 11, 12]","[5, 6, 15, 16]",4,1.062030176617717,2.2387858154358993,0.12056145677343011,0.09241065999038284,0.5985520482063293,0.6441610455513,0.09176470588235294,1.6291288774240207,0.19563354430557078,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N007,[4],"[9, 10, 11, 12]","[5, 8, 15, 16]",4,1.0919998543296006,2.338713326417419,0.10716295475140214,0.08268732786640877,0.49303096532821655,0.5273464322090149,0.07029411764705883,1.6030074490207356,0.18717877509878567,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N008,[4],"[9, 10, 11, 12]","[6, 7, 15, 16]",4,1.1037163537161623,2.228505418942096,0.10902473563328385,0.08132786046140844,0.5925173163414001,0.6456797122955322,0.09029411764705882,1.6318162118560764,0.17916412331149167,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N009,[4],"[9, 10, 11, 12]","[5, 6, 7, 15]",4,1.1268403564672043,1.9605112420016064,0.15790237113833427,0.07514219311038892,0.660344123840332,0.732801079750061,0.10999999999999999,1.7018709008670228,0.19611663199840146,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
1,1,N010,[4],"[9, 10, 11, 12]","[5, 8, 13, 15]",4,1.1314220797640504,2.67159892313288,0.1195699293166399,0.07266524994113767,0.5143629908561707,0.568138599395752,0.07441176470588236,1.5159898980412478,0.19789921867879864,0.11190290749073029,0.014845114038163446,0.5193045139312744,0.5930581092834473,0.07941176470588235,2.2143559366571286,0.24895184220371697,False,False
