fold,variant,subject_id,future_BA,future_macro_F1,WSBA
0,B0_FULL_EXISTING,15,0.8666666666666667,0.8662184362440833,0.8666666666666667
0,B0_FULL_EXISTING,3,0.8966666666666666,0.8966302816179054,0.8433333333333334
0,B0_FULL_EXISTING,32,0.7433333333333333,0.7415958201777663,0.6633333333333333
0,B0_FULL_EXISTING,33,0.8966666666666666,0.896610297273415,0.8966666666666666
0,B0_FULL_EXISTING,38,0.7533333333333333,0.7441975109373282,0.6766666666666667
0,B0_FULL_EXISTING,47,0.8799999999999999,0.8791603228763982,0.8799999999999999
0,B0_FULL_EXISTING,5,0.7533333333333333,0.7502713060591294,0.7533333333333333
0,B0_FULL_EXISTING,6,0.9333333333333332,0.933294637976393,0.9333333333333332
0,B1_SAME_SCALE_63,15,0.8466666666666667,0.8462730936923989,0.8466666666666667
0,B1_SAME_SCALE_63,3,0.89,0.8897983632880995,0.8300000000000001
0,B1_SAME_SCALE_63,32,0.6933333333333334,0.6850674551051646,0.6366666666666667
0,B1_SAME_SCALE_63,33,0.84,0.838471930677685,0.84
0,B1_SAME_SCALE_63,38,0.7366666666666667,0.7248405814577934,0.6666666666666666
0,B1_SAME_SCALE_63,47,0.8966666666666666,0.8962031148320415,0.8966666666666666
0,B1_SAME_SCALE_63,5,0.6866666666666665,0.6752269814366892,0.6866666666666665
0,B1_SAME_SCALE_63,6,0.9,0.8996743541267788,0.9
0,B2_SCALE_COLLAPSE,15,0.8733333333333334,0.8723663914901566,0.8733333333333334
0,B2_SCALE_COLLAPSE,3,0.88,0.87999133246658,0.7766666666666667
0,B2_SCALE_COLLAPSE,32,0.6566666666666666,0.6554885685160915,0.6033333333333334
0,B2_SCALE_COLLAPSE,33,0.8366666666666668,0.8343170884788099,0.8366666666666668
0,B2_SCALE_COLLAPSE,38,0.7266666666666666,0.714730099409482,0.6366666666666667
0,B2_SCALE_COLLAPSE,47,0.7999999999999999,0.7909642299886203,0.7999999999999999
0,B2_SCALE_COLLAPSE,5,0.7133333333333333,0.709114375163488,0.7133333333333333
0,B2_SCALE_COLLAPSE,6,0.94,0.9399452629675733,0.9233333333333333
0,B4_ONE_STAGE_BACKEND,15,0.8766666666666666,0.8761844867662596,0.8766666666666666
0,B4_ONE_STAGE_BACKEND,3,0.8833333333333333,0.883169372067275,0.7533333333333333
0,B4_ONE_STAGE_BACKEND,32,0.6933333333333334,0.6886211123742351,0.6933333333333334
0,B4_ONE_STAGE_BACKEND,33,0.8633333333333333,0.8622851026715335,0.8633333333333333
0,B4_ONE_STAGE_BACKEND,38,0.71,0.6999298312514856,0.6166666666666666
0,B4_ONE_STAGE_BACKEND,47,0.8666666666666666,0.8655638510710975,0.8666666666666666
0,B4_ONE_STAGE_BACKEND,5,0.7233333333333333,0.7226380943557009,0.7233333333333333
0,B4_ONE_STAGE_BACKEND,6,0.92,0.9199633088474838,0.92
1,B0_FULL_EXISTING,14,0.7200000000000001,0.7173150833270006,0.7200000000000001
1,B0_FULL_EXISTING,2,0.7433333333333333,0.7401782101471138,0.7433333333333333
1,B0_FULL_EXISTING,26,0.8533333333333334,0.853198386117755,0.79
1,B0_FULL_EXISTING,28,0.9266666666666667,0.926388203151162,0.9166666666666666
1,B0_FULL_EXISTING,31,0.8133333333333334,0.8114969326310967,0.8133333333333334
1,B0_FULL_EXISTING,35,0.8166666666666668,0.810661173968691,0.8166666666666668
1,B0_FULL_EXISTING,40,0.82,0.8182317384099367,0.7733333333333334
1,B0_FULL_EXISTING,43,0.8966666666666666,0.8959473465838479,0.8966666666666666
1,B1_SAME_SCALE_63,14,0.7133333333333333,0.7112409408623809,0.69
1,B1_SAME_SCALE_63,2,0.7399999999999999,0.7388155060849223,0.7399999999999999
1,B1_SAME_SCALE_63,26,0.8533333333333334,0.852816421198845,0.7733333333333334
1,B1_SAME_SCALE_63,28,0.89,0.8885939548750384,0.89
1,B1_SAME_SCALE_63,31,0.8466666666666667,0.8464957264957264,0.8433333333333334
1,B1_SAME_SCALE_63,35,0.8466666666666667,0.8445395096937748,0.8466666666666667
1,B1_SAME_SCALE_63,40,0.8033333333333333,0.7988472340517924,0.7600000000000001
1,B1_SAME_SCALE_63,43,0.87,0.8676307491697267,0.87
1,B2_SCALE_COLLAPSE,14,0.65,0.6417052776739819,0.65
1,B2_SCALE_COLLAPSE,2,0.7566666666666667,0.7562724818356621,0.7566666666666667
1,B2_SCALE_COLLAPSE,26,0.8466666666666667,0.8462073134362781,0.7566666666666667
1,B2_SCALE_COLLAPSE,28,0.8300000000000001,0.8297141694502015,0.8300000000000001
1,B2_SCALE_COLLAPSE,31,0.7566666666666667,0.74925146206971,0.7566666666666667
1,B2_SCALE_COLLAPSE,35,0.8433333333333334,0.8399650271413792,0.8433333333333334
1,B2_SCALE_COLLAPSE,40,0.7033333333333333,0.6803542293873389,0.7033333333333333
1,B2_SCALE_COLLAPSE,43,0.8300000000000001,0.828757088918838,0.8133333333333335
1,B4_ONE_STAGE_BACKEND,14,0.6566666666666666,0.6549991850668709,0.65
1,B4_ONE_STAGE_BACKEND,2,0.7166666666666667,0.7160164688691381,0.7166666666666667
1,B4_ONE_STAGE_BACKEND,26,0.8566666666666666,0.8565281656690763,0.77
1,B4_ONE_STAGE_BACKEND,28,0.8366666666666666,0.8363098935335014,0.8366666666666666
1,B4_ONE_STAGE_BACKEND,31,0.7933333333333333,0.7891387578881718,0.7933333333333333
1,B4_ONE_STAGE_BACKEND,35,0.8033333333333333,0.8002871559410135,0.8033333333333333
1,B4_ONE_STAGE_BACKEND,40,0.6933333333333334,0.6721798977917649,0.6933333333333334
1,B4_ONE_STAGE_BACKEND,43,0.8066666666666666,0.8056851359126102,0.8066666666666666
2,B0_FULL_EXISTING,1,0.68,0.6584359317863154,0.68
2,B0_FULL_EXISTING,11,0.6933333333333334,0.6913048218814243,0.6933333333333334
2,B0_FULL_EXISTING,23,0.75,0.7433745251591847,0.75
2,B0_FULL_EXISTING,30,0.7066666666666667,0.684323433226942,0.7066666666666667
2,B0_FULL_EXISTING,48,0.6266666666666666,0.6049958237458237,0.6266666666666666
2,B0_FULL_EXISTING,50,0.5966666666666667,0.5546548383066157,0.5633333333333334
2,B0_FULL_EXISTING,52,0.7966666666666667,0.7916509207542237,0.7966666666666667
2,B0_FULL_EXISTING,8,0.8366666666666668,0.8355997001790034,0.77
2,B1_SAME_SCALE_63,1,0.68,0.6686060017536312,0.68
2,B1_SAME_SCALE_63,11,0.6533333333333333,0.6457913807278614,0.6533333333333333
2,B1_SAME_SCALE_63,23,0.7166666666666667,0.7074473927220263,0.68
2,B1_SAME_SCALE_63,30,0.7166666666666667,0.7147375451830897,0.71
2,B1_SAME_SCALE_63,48,0.6333333333333333,0.6225427610983567,0.6333333333333333
2,B1_SAME_SCALE_63,50,0.5966666666666667,0.5518821696302002,0.5766666666666667
2,B1_SAME_SCALE_63,52,0.75,0.739428626623955,0.75
2,B1_SAME_SCALE_63,8,0.8000000000000002,0.7984574637654348,0.7766666666666667
2,B2_SCALE_COLLAPSE,1,0.68,0.666658997346202,0.68
2,B2_SCALE_COLLAPSE,11,0.6733333333333333,0.6712541435949557,0.6533333333333333
2,B2_SCALE_COLLAPSE,23,0.65,0.6449218297261344,0.65
2,B2_SCALE_COLLAPSE,30,0.71,0.7090095564178266,0.71
2,B2_SCALE_COLLAPSE,48,0.68,0.6792493258987734,0.68
2,B2_SCALE_COLLAPSE,50,0.5266666666666667,0.43098194371539017,0.5266666666666667
2,B2_SCALE_COLLAPSE,52,0.7366666666666667,0.7292981068382497,0.7366666666666667
2,B2_SCALE_COLLAPSE,8,0.7566666666666667,0.7536603483585648,0.7333333333333334
2,B4_ONE_STAGE_BACKEND,1,0.66,0.6362088212356394,0.66
2,B4_ONE_STAGE_BACKEND,11,0.6833333333333332,0.6782160560830605,0.6833333333333332
2,B4_ONE_STAGE_BACKEND,23,0.6866666666666666,0.6827040982371907,0.6866666666666666
2,B4_ONE_STAGE_BACKEND,30,0.6233333333333334,0.6101863441312982,0.6233333333333334
2,B4_ONE_STAGE_BACKEND,48,0.6699999999999999,0.6624039063198355,0.6699999999999999
2,B4_ONE_STAGE_BACKEND,50,0.5533333333333333,0.48997193296211666,0.5533333333333333
2,B4_ONE_STAGE_BACKEND,52,0.7466666666666667,0.7426843654405143,0.7466666666666667
2,B4_ONE_STAGE_BACKEND,8,0.8033333333333333,0.8014787668602229,0.7433333333333333
3,B0_FULL_EXISTING,10,0.7566666666666667,0.752662699053768,0.7233333333333333
3,B0_FULL_EXISTING,16,0.8733333333333334,0.8731623168341511,0.7399999999999999
3,B0_FULL_EXISTING,19,0.7433333333333333,0.7382094834352803,0.7433333333333333
3,B0_FULL_EXISTING,22,0.6833333333333332,0.6825441003585514,0.6433333333333333
3,B0_FULL_EXISTING,27,0.9266666666666666,0.926471101786134,0.75
3,B0_FULL_EXISTING,34,0.6466666666666666,0.6322539405827766,0.5933333333333333
3,B0_FULL_EXISTING,45,0.7633333333333333,0.7628604392291459,0.7466666666666667
3,B0_FULL_EXISTING,49,0.8300000000000001,0.8285233285233286,0.7966666666666667
3,B1_SAME_SCALE_63,10,0.6866666666666665,0.6767114506225242,0.6866666666666665
3,B1_SAME_SCALE_63,16,0.8033333333333333,0.8029314101990037,0.73
3,B1_SAME_SCALE_63,19,0.6999999999999998,0.6918672951266828,0.6999999999999998
3,B1_SAME_SCALE_63,22,0.6066666666666666,0.5909166538932576,0.6066666666666666
3,B1_SAME_SCALE_63,27,0.88,0.8780037093207188,0.7633333333333333
3,B1_SAME_SCALE_63,34,0.64,0.6204730191225546,0.5066666666666667
3,B1_SAME_SCALE_63,45,0.7166666666666667,0.7130917053791342,0.6766666666666667
3,B1_SAME_SCALE_63,49,0.86,0.8586647597726916,0.7799999999999999
3,B2_SCALE_COLLAPSE,10,0.6766666666666666,0.6709751842727635,0.6733333333333333
3,B2_SCALE_COLLAPSE,16,0.8333333333333334,0.8333006569964719,0.7133333333333333
3,B2_SCALE_COLLAPSE,19,0.7000000000000001,0.6920511793410803,0.7000000000000001
3,B2_SCALE_COLLAPSE,22,0.6333333333333333,0.6156623270903671,0.6333333333333333
3,B2_SCALE_COLLAPSE,27,0.9,0.8996260887199782,0.7399999999999999
3,B2_SCALE_COLLAPSE,34,0.6366666666666667,0.6235951998124142,0.5466666666666667
3,B2_SCALE_COLLAPSE,45,0.65,0.6408993018586334,0.65
3,B2_SCALE_COLLAPSE,49,0.8433333333333334,0.8421503584530851,0.7766666666666667
3,B4_ONE_STAGE_BACKEND,10,0.7266666666666666,0.7256143579560819,0.6733333333333333
3,B4_ONE_STAGE_BACKEND,16,0.84,0.8397997019320549,0.7133333333333334
3,B4_ONE_STAGE_BACKEND,19,0.7166666666666667,0.7138341470237416,0.7166666666666667
3,B4_ONE_STAGE_BACKEND,22,0.66,0.6582828395621517,0.63
3,B4_ONE_STAGE_BACKEND,27,0.9266666666666666,0.9266453247965852,0.7000000000000001
3,B4_ONE_STAGE_BACKEND,34,0.62,0.6024597410533311,0.5833333333333334
3,B4_ONE_STAGE_BACKEND,45,0.7133333333333334,0.7103018783285372,0.6966666666666667
3,B4_ONE_STAGE_BACKEND,49,0.8533333333333334,0.8527983124126949,0.7833333333333333
4,B0_FULL_EXISTING,20,0.9,0.8997470410766636,0.8233333333333333
4,B0_FULL_EXISTING,21,0.9133333333333334,0.9130833790945111,0.8933333333333334
4,B0_FULL_EXISTING,41,0.7533333333333333,0.751044328644288,0.7066666666666667
4,B0_FULL_EXISTING,44,0.8366666666666666,0.8332298559002833,0.7966666666666667
4,B0_FULL_EXISTING,46,0.6699999999999999,0.6410861212695474,0.6466666666666666
4,B0_FULL_EXISTING,53,0.7666666666666666,0.7575640177151538,0.7666666666666666
4,B0_FULL_EXISTING,7,0.7366666666666667,0.7287622662445176,0.7000000000000001
4,B0_FULL_EXISTING,9,0.6466666666666666,0.6408448567319304,0.6466666666666666
4,B1_SAME_SCALE_63,20,0.8633333333333333,0.8629054639060473,0.79
4,B1_SAME_SCALE_63,21,0.8666666666666667,0.8665490550562525,0.8500000000000001
4,B1_SAME_SCALE_63,41,0.7166666666666667,0.7090569864388518,0.68
4,B1_SAME_SCALE_63,44,0.7833333333333333,0.7736024859760621,0.7666666666666666
4,B1_SAME_SCALE_63,46,0.6866666666666666,0.659274803152892,0.6333333333333333
4,B1_SAME_SCALE_63,53,0.7633333333333333,0.7614752238489374,0.7633333333333333
4,B1_SAME_SCALE_63,7,0.7600000000000001,0.7579212466198108,0.69
4,B1_SAME_SCALE_63,9,0.61,0.6097755153173937,0.61
4,B2_SCALE_COLLAPSE,20,0.8433333333333333,0.8409153657856739,0.7766666666666667
4,B2_SCALE_COLLAPSE,21,0.7766666666666667,0.7751041267513664,0.7766666666666667
4,B2_SCALE_COLLAPSE,41,0.6933333333333334,0.6808835144465338,0.66
4,B2_SCALE_COLLAPSE,44,0.7066666666666667,0.6836727716727716,0.6966666666666667
4,B2_SCALE_COLLAPSE,46,0.66,0.6263744139475836,0.6233333333333334
4,B2_SCALE_COLLAPSE,53,0.75,0.7458360403970626,0.75
4,B2_SCALE_COLLAPSE,7,0.7433333333333333,0.740183373276832,0.6866666666666665
4,B2_SCALE_COLLAPSE,9,0.5566666666666666,0.5464331618112875,0.5566666666666666
4,B4_ONE_STAGE_BACKEND,20,0.8366666666666668,0.834315473800777,0.8133333333333334
4,B4_ONE_STAGE_BACKEND,21,0.8933333333333332,0.8925076451970372,0.84
4,B4_ONE_STAGE_BACKEND,41,0.7399999999999999,0.737472326374439,0.68
4,B4_ONE_STAGE_BACKEND,44,0.7566666666666667,0.7349956622477225,0.7566666666666667
4,B4_ONE_STAGE_BACKEND,46,0.6866666666666666,0.6547126397872667,0.6566666666666667
4,B4_ONE_STAGE_BACKEND,53,0.7333333333333334,0.7234667983956594,0.7333333333333334
4,B4_ONE_STAGE_BACKEND,7,0.7333333333333334,0.7248693827592237,0.6466666666666666
4,B4_ONE_STAGE_BACKEND,9,0.6333333333333333,0.6266521767199172,0.6333333333333333
