frame_index,global_index,task,subject_id,session_id,event_label,fold,seed,purpose,group_count_before,selected_count
15233,15233,ssvep,12,1,6.67,1,0,train_geometry,25,25
15234,15234,ssvep,12,1,8.57,1,0,train_geometry,25,25
15235,15235,ssvep,12,1,6.67,1,0,train_geometry,25,25
15236,15236,ssvep,12,1,5.45,1,0,train_geometry,25,25
15237,15237,ssvep,12,1,6.67,1,0,train_geometry,25,25
15238,15238,ssvep,12,1,12.0,1,0,train_geometry,25,25
15239,15239,ssvep,12,1,12.0,1,0,train_geometry,25,25
15240,15240,ssvep,12,1,5.45,1,0,train_geometry,25,25
15241,15241,ssvep,12,1,8.57,1,0,train_geometry,25,25
15242,15242,ssvep,12,1,6.67,1,0,train_geometry,25,25
15243,15243,ssvep,12,1,6.67,1,0,train_geometry,25,25
15244,15244,ssvep,12,1,12.0,1,0,train_geometry,25,25
15245,15245,ssvep,12,1,8.57,1,0,train_geometry,25,25
15246,15246,ssvep,12,1,5.45,1,0,train_geometry,25,25
15247,15247,ssvep,12,1,8.57,1,0,train_geometry,25,25
15248,15248,ssvep,12,1,12.0,1,0,train_geometry,25,25
15249,15249,ssvep,12,1,6.67,1,0,train_geometry,25,25
15250,15250,ssvep,12,1,5.45,1,0,train_geometry,25,25
15251,15251,ssvep,12,1,6.67,1,0,train_geometry,25,25
15252,15252,ssvep,12,1,6.67,1,0,train_geometry,25,25
15253,15253,ssvep,12,1,12.0,1,0,train_geometry,25,25
15254,15254,ssvep,12,1,12.0,1,0,train_geometry,25,25
15255,15255,ssvep,12,1,8.57,1,0,train_geometry,25,25
15256,15256,ssvep,12,1,5.45,1,0,train_geometry,25,25
15257,15257,ssvep,12,1,12.0,1,0,train_geometry,25,25
15258,15258,ssvep,12,1,8.57,1,0,train_geometry,25,25
15259,15259,ssvep,12,1,5.45,1,0,train_geometry,25,25
17340,17340,ssvep,12,2,5.45,1,0,train_geometry,25,25
17341,17341,ssvep,12,2,5.45,1,0,train_geometry,25,25
17342,17342,ssvep,12,2,12.0,1,0,train_geometry,25,25
17343,17343,ssvep,12,2,8.57,1,0,train_geometry,25,25
17344,17344,ssvep,12,2,5.45,1,0,train_geometry,25,25
17345,17345,ssvep,12,2,5.45,1,0,train_geometry,25,25
17346,17346,ssvep,12,2,8.57,1,0,train_geometry,25,25
17347,17347,ssvep,12,2,6.67,1,0,train_geometry,25,25
17348,17348,ssvep,12,2,12.0,1,0,train_geometry,25,25
17349,17349,ssvep,12,2,8.57,1,0,train_geometry,25,25
17350,17350,ssvep,12,2,5.45,1,0,train_geometry,25,25
17351,17351,ssvep,12,2,12.0,1,0,train_geometry,25,25
17352,17352,ssvep,12,2,6.67,1,0,train_geometry,25,25
17353,17353,ssvep,12,2,5.45,1,0,train_geometry,25,25
17354,17354,ssvep,12,2,12.0,1,0,train_geometry,25,25
17355,17355,ssvep,12,2,12.0,1,0,train_geometry,25,25
17356,17356,ssvep,12,2,12.0,1,0,train_geometry,25,25
17357,17357,ssvep,12,2,6.67,1,0,train_geometry,25,25
17358,17358,ssvep,12,2,8.57,1,0,train_geometry,25,25
17359,17359,ssvep,12,2,8.57,1,0,train_geometry,25,25
17360,17360,ssvep,12,2,5.45,1,0,train_geometry,25,25
17361,17361,ssvep,12,2,8.57,1,0,train_geometry,25,25
17362,17362,ssvep,12,2,5.45,1,0,train_geometry,25,25
17363,17363,ssvep,12,2,6.67,1,0,train_geometry,25,25
17364,17364,ssvep,12,2,6.67,1,0,train_geometry,25,25
17365,17365,ssvep,12,2,5.45,1,0,train_geometry,25,25
17366,17366,ssvep,12,2,12.0,1,0,train_geometry,25,25
17367,17367,ssvep,12,2,5.45,1,0,train_geometry,25,25
17368,17368,ssvep,12,2,8.57,1,0,train_geometry,25,25
17369,17369,ssvep,12,2,6.67,1,0,train_geometry,25,25
17370,17370,ssvep,12,2,12.0,1,0,train_geometry,25,25
17371,17371,ssvep,12,2,6.67,1,0,train_geometry,25,25
17372,17372,ssvep,12,2,12.0,1,0,train_geometry,25,25
17373,17373,ssvep,12,2,5.45,1,0,train_geometry,25,25
17374,17374,ssvep,12,2,5.45,1,0,train_geometry,25,25
17375,17375,ssvep,12,2,5.45,1,0,train_geometry,25,25
17376,17376,ssvep,12,2,8.57,1,0,train_geometry,25,25
17377,17377,ssvep,12,2,6.67,1,0,train_geometry,25,25
17378,17378,ssvep,12,2,6.67,1,0,train_geometry,25,25
17379,17379,ssvep,12,2,6.67,1,0,train_geometry,25,25
17380,17380,ssvep,12,2,8.57,1,0,train_geometry,25,25
17381,17381,ssvep,12,2,8.57,1,0,train_geometry,25,25
17382,17382,ssvep,12,2,8.57,1,0,train_geometry,25,25
17383,17383,ssvep,12,2,12.0,1,0,train_geometry,25,25
17384,17384,ssvep,12,2,6.67,1,0,train_geometry,25,25
17385,17385,ssvep,12,2,12.0,1,0,train_geometry,25,25
17386,17386,ssvep,12,2,8.57,1,0,train_geometry,25,25
17387,17387,ssvep,12,2,8.57,1,0,train_geometry,25,25
17388,17388,ssvep,12,2,6.67,1,0,train_geometry,25,25
17389,17389,ssvep,12,2,8.57,1,0,train_geometry,25,25
17390,17390,ssvep,12,2,6.67,1,0,train_geometry,25,25
17391,17391,ssvep,12,2,12.0,1,0,train_geometry,25,25
17392,17392,ssvep,12,2,8.57,1,0,train_geometry,25,25
17393,17393,ssvep,12,2,8.57,1,0,train_geometry,25,25
17394,17394,ssvep,12,2,12.0,1,0,train_geometry,25,25
17395,17395,ssvep,12,2,6.67,1,0,train_geometry,25,25
17396,17396,ssvep,12,2,6.67,1,0,train_geometry,25,25
17397,17397,ssvep,12,2,5.45,1,0,train_geometry,25,25
17398,17398,ssvep,12,2,12.0,1,0,train_geometry,25,25
17399,17399,ssvep,12,2,5.45,1,0,train_geometry,25,25
17400,17400,ssvep,12,2,5.45,1,0,train_geometry,25,25
17401,17401,ssvep,12,2,6.67,1,0,train_geometry,25,25
17402,17402,ssvep,12,2,12.0,1,0,train_geometry,25,25
17403,17403,ssvep,12,2,8.57,1,0,train_geometry,25,25
17404,17404,ssvep,12,2,5.45,1,0,train_geometry,25,25
17405,17405,ssvep,12,2,5.45,1,0,train_geometry,25,25
17406,17406,ssvep,12,2,5.45,1,0,train_geometry,25,25
17407,17407,ssvep,12,2,5.45,1,0,train_geometry,25,25
17408,17408,ssvep,12,2,8.57,1,0,train_geometry,25,25
17409,17409,ssvep,12,2,8.57,1,0,train_geometry,25,25
17410,17410,ssvep,12,2,8.57,1,0,train_geometry,25,25
17411,17411,ssvep,12,2,5.45,1,0,train_geometry,25,25
17412,17412,ssvep,12,2,8.57,1,0,train_geometry,25,25
17413,17413,ssvep,12,2,8.57,1,0,train_geometry,25,25
17414,17414,ssvep,12,2,12.0,1,0,train_geometry,25,25
17415,17415,ssvep,12,2,12.0,1,0,train_geometry,25,25
17416,17416,ssvep,12,2,6.67,1,0,train_geometry,25,25
17417,17417,ssvep,12,2,6.67,1,0,train_geometry,25,25
17418,17418,ssvep,12,2,5.45,1,0,train_geometry,25,25
17419,17419,ssvep,12,2,8.57,1,0,train_geometry,25,25
17420,17420,ssvep,12,2,5.45,1,0,train_geometry,25,25
17421,17421,ssvep,12,2,6.67,1,0,train_geometry,25,25
17422,17422,ssvep,12,2,6.67,1,0,train_geometry,25,25
17423,17423,ssvep,12,2,12.0,1,0,train_geometry,25,25
17424,17424,ssvep,12,2,6.67,1,0,train_geometry,25,25
17425,17425,ssvep,12,2,12.0,1,0,train_geometry,25,25
17426,17426,ssvep,12,2,5.45,1,0,train_geometry,25,25
17427,17427,ssvep,12,2,12.0,1,0,train_geometry,25,25
17428,17428,ssvep,12,2,12.0,1,0,train_geometry,25,25
17429,17429,ssvep,12,2,6.67,1,0,train_geometry,25,25
17430,17430,ssvep,12,2,12.0,1,0,train_geometry,25,25
17431,17431,ssvep,12,2,8.57,1,0,train_geometry,25,25
17432,17432,ssvep,12,2,12.0,1,0,train_geometry,25,25
17433,17433,ssvep,12,2,6.67,1,0,train_geometry,25,25
17434,17434,ssvep,12,2,6.67,1,0,train_geometry,25,25
17435,17435,ssvep,12,2,12.0,1,0,train_geometry,25,25
17436,17436,ssvep,12,2,6.67,1,0,train_geometry,25,25
17437,17437,ssvep,12,2,5.45,1,0,train_geometry,25,25
17438,17438,ssvep,12,2,12.0,1,0,train_geometry,25,25
17439,17439,ssvep,12,2,8.57,1,0,train_geometry,25,25
19520,19520,ssvep,13,1,5.45,1,0,train_geometry,25,25
19521,19521,ssvep,13,1,5.45,1,0,train_geometry,25,25
19522,19522,ssvep,13,1,5.45,1,0,train_geometry,25,25
19523,19523,ssvep,13,1,5.45,1,0,train_geometry,25,25
19524,19524,ssvep,13,1,12.0,1,0,train_geometry,25,25
19525,19525,ssvep,13,1,6.67,1,0,train_geometry,25,25
19526,19526,ssvep,13,1,6.67,1,0,train_geometry,25,25
19527,19527,ssvep,13,1,6.67,1,0,train_geometry,25,25
19528,19528,ssvep,13,1,8.57,1,0,train_geometry,25,25
19529,19529,ssvep,13,1,5.45,1,0,train_geometry,25,25
19530,19530,ssvep,13,1,5.45,1,0,train_geometry,25,25
19531,19531,ssvep,13,1,12.0,1,0,train_geometry,25,25
19532,19532,ssvep,13,1,12.0,1,0,train_geometry,25,25
19533,19533,ssvep,13,1,12.0,1,0,train_geometry,25,25
19534,19534,ssvep,13,1,6.67,1,0,train_geometry,25,25
19535,19535,ssvep,13,1,12.0,1,0,train_geometry,25,25
19536,19536,ssvep,13,1,8.57,1,0,train_geometry,25,25
19537,19537,ssvep,13,1,6.67,1,0,train_geometry,25,25
19538,19538,ssvep,13,1,6.67,1,0,train_geometry,25,25
19539,19539,ssvep,13,1,12.0,1,0,train_geometry,25,25
19540,19540,ssvep,13,1,12.0,1,0,train_geometry,25,25
19541,19541,ssvep,13,1,6.67,1,0,train_geometry,25,25
19542,19542,ssvep,13,1,5.45,1,0,train_geometry,25,25
19543,19543,ssvep,13,1,5.45,1,0,train_geometry,25,25
19544,19544,ssvep,13,1,6.67,1,0,train_geometry,25,25
19545,19545,ssvep,13,1,8.57,1,0,train_geometry,25,25
19546,19546,ssvep,13,1,8.57,1,0,train_geometry,25,25
19547,19547,ssvep,13,1,12.0,1,0,train_geometry,25,25
19548,19548,ssvep,13,1,12.0,1,0,train_geometry,25,25
19549,19549,ssvep,13,1,8.57,1,0,train_geometry,25,25
19550,19550,ssvep,13,1,12.0,1,0,train_geometry,25,25
19551,19551,ssvep,13,1,8.57,1,0,train_geometry,25,25
19552,19552,ssvep,13,1,12.0,1,0,train_geometry,25,25
19553,19553,ssvep,13,1,12.0,1,0,train_geometry,25,25
19554,19554,ssvep,13,1,8.57,1,0,train_geometry,25,25
19555,19555,ssvep,13,1,8.57,1,0,train_geometry,25,25
19556,19556,ssvep,13,1,12.0,1,0,train_geometry,25,25
19557,19557,ssvep,13,1,5.45,1,0,train_geometry,25,25
19558,19558,ssvep,13,1,8.57,1,0,train_geometry,25,25
19559,19559,ssvep,13,1,8.57,1,0,train_geometry,25,25
19560,19560,ssvep,13,1,6.67,1,0,train_geometry,25,25
19561,19561,ssvep,13,1,6.67,1,0,train_geometry,25,25
19562,19562,ssvep,13,1,8.57,1,0,train_geometry,25,25
19563,19563,ssvep,13,1,12.0,1,0,train_geometry,25,25
19564,19564,ssvep,13,1,6.67,1,0,train_geometry,25,25
19565,19565,ssvep,13,1,6.67,1,0,train_geometry,25,25
19566,19566,ssvep,13,1,12.0,1,0,train_geometry,25,25
19567,19567,ssvep,13,1,6.67,1,0,train_geometry,25,25
19568,19568,ssvep,13,1,6.67,1,0,train_geometry,25,25
19569,19569,ssvep,13,1,6.67,1,0,train_geometry,25,25
19570,19570,ssvep,13,1,5.45,1,0,train_geometry,25,25
19571,19571,ssvep,13,1,6.67,1,0,train_geometry,25,25
19572,19572,ssvep,13,1,12.0,1,0,train_geometry,25,25
19573,19573,ssvep,13,1,8.57,1,0,train_geometry,25,25
19574,19574,ssvep,13,1,8.57,1,0,train_geometry,25,25
19575,19575,ssvep,13,1,5.45,1,0,train_geometry,25,25
19576,19576,ssvep,13,1,12.0,1,0,train_geometry,25,25
19577,19577,ssvep,13,1,12.0,1,0,train_geometry,25,25
19578,19578,ssvep,13,1,12.0,1,0,train_geometry,25,25
19579,19579,ssvep,13,1,8.57,1,0,train_geometry,25,25
19580,19580,ssvep,13,1,5.45,1,0,train_geometry,25,25
19581,19581,ssvep,13,1,5.45,1,0,train_geometry,25,25
19582,19582,ssvep,13,1,6.67,1,0,train_geometry,25,25
19583,19583,ssvep,13,1,12.0,1,0,train_geometry,25,25
19584,19584,ssvep,13,1,5.45,1,0,train_geometry,25,25
19585,19585,ssvep,13,1,5.45,1,0,train_geometry,25,25
19586,19586,ssvep,13,1,12.0,1,0,train_geometry,25,25
19587,19587,ssvep,13,1,5.45,1,0,train_geometry,25,25
19588,19588,ssvep,13,1,5.45,1,0,train_geometry,25,25
19589,19589,ssvep,13,1,6.67,1,0,train_geometry,25,25
19590,19590,ssvep,13,1,6.67,1,0,train_geometry,25,25
19591,19591,ssvep,13,1,8.57,1,0,train_geometry,25,25
19592,19592,ssvep,13,1,6.67,1,0,train_geometry,25,25
19593,19593,ssvep,13,1,5.45,1,0,train_geometry,25,25
19594,19594,ssvep,13,1,8.57,1,0,train_geometry,25,25
19595,19595,ssvep,13,1,12.0,1,0,train_geometry,25,25
19596,19596,ssvep,13,1,6.67,1,0,train_geometry,25,25
19597,19597,ssvep,13,1,8.57,1,0,train_geometry,25,25
19598,19598,ssvep,13,1,6.67,1,0,train_geometry,25,25
19599,19599,ssvep,13,1,8.57,1,0,train_geometry,25,25
19600,19600,ssvep,13,1,5.45,1,0,train_geometry,25,25
19601,19601,ssvep,13,1,5.45,1,0,train_geometry,25,25
19602,19602,ssvep,13,1,5.45,1,0,train_geometry,25,25
19603,19603,ssvep,13,1,12.0,1,0,train_geometry,25,25
19604,19604,ssvep,13,1,12.0,1,0,train_geometry,25,25
19605,19605,ssvep,13,1,8.57,1,0,train_geometry,25,25
19606,19606,ssvep,13,1,8.57,1,0,train_geometry,25,25
19607,19607,ssvep,13,1,8.57,1,0,train_geometry,25,25
19608,19608,ssvep,13,1,8.57,1,0,train_geometry,25,25
19609,19609,ssvep,13,1,12.0,1,0,train_geometry,25,25
19610,19610,ssvep,13,1,5.45,1,0,train_geometry,25,25
19611,19611,ssvep,13,1,6.67,1,0,train_geometry,25,25
19612,19612,ssvep,13,1,8.57,1,0,train_geometry,25,25
19613,19613,ssvep,13,1,6.67,1,0,train_geometry,25,25
19614,19614,ssvep,13,1,8.57,1,0,train_geometry,25,25
19615,19615,ssvep,13,1,6.67,1,0,train_geometry,25,25
19616,19616,ssvep,13,1,5.45,1,0,train_geometry,25,25
19617,19617,ssvep,13,1,5.45,1,0,train_geometry,25,25
19618,19618,ssvep,13,1,8.57,1,0,train_geometry,25,25
19619,19619,ssvep,13,1,5.45,1,0,train_geometry,25,25
21700,21700,ssvep,13,2,5.45,1,0,train_geometry,25,25
21701,21701,ssvep,13,2,5.45,1,0,train_geometry,25,25
21702,21702,ssvep,13,2,5.45,1,0,train_geometry,25,25
21703,21703,ssvep,13,2,5.45,1,0,train_geometry,25,25
21704,21704,ssvep,13,2,5.45,1,0,train_geometry,25,25
21705,21705,ssvep,13,2,12.0,1,0,train_geometry,25,25
21706,21706,ssvep,13,2,6.67,1,0,train_geometry,25,25
21707,21707,ssvep,13,2,6.67,1,0,train_geometry,25,25
21708,21708,ssvep,13,2,6.67,1,0,train_geometry,25,25
21709,21709,ssvep,13,2,5.45,1,0,train_geometry,25,25
21710,21710,ssvep,13,2,5.45,1,0,train_geometry,25,25
21711,21711,ssvep,13,2,12.0,1,0,train_geometry,25,25
21712,21712,ssvep,13,2,12.0,1,0,train_geometry,25,25
21713,21713,ssvep,13,2,12.0,1,0,train_geometry,25,25
21714,21714,ssvep,13,2,6.67,1,0,train_geometry,25,25
21715,21715,ssvep,13,2,12.0,1,0,train_geometry,25,25
21716,21716,ssvep,13,2,8.57,1,0,train_geometry,25,25
21717,21717,ssvep,13,2,6.67,1,0,train_geometry,25,25
21718,21718,ssvep,13,2,6.67,1,0,train_geometry,25,25
21719,21719,ssvep,13,2,12.0,1,0,train_geometry,25,25
21720,21720,ssvep,13,2,12.0,1,0,train_geometry,25,25
21721,21721,ssvep,13,2,6.67,1,0,train_geometry,25,25
21722,21722,ssvep,13,2,5.45,1,0,train_geometry,25,25
21723,21723,ssvep,13,2,5.45,1,0,train_geometry,25,25
21724,21724,ssvep,13,2,6.67,1,0,train_geometry,25,25
21725,21725,ssvep,13,2,8.57,1,0,train_geometry,25,25
21726,21726,ssvep,13,2,8.57,1,0,train_geometry,25,25
21727,21727,ssvep,13,2,12.0,1,0,train_geometry,25,25
21728,21728,ssvep,13,2,8.57,1,0,train_geometry,25,25
21729,21729,ssvep,13,2,12.0,1,0,train_geometry,25,25
21730,21730,ssvep,13,2,8.57,1,0,train_geometry,25,25
21731,21731,ssvep,13,2,12.0,1,0,train_geometry,25,25
21732,21732,ssvep,13,2,12.0,1,0,train_geometry,25,25
21733,21733,ssvep,13,2,8.57,1,0,train_geometry,25,25
21734,21734,ssvep,13,2,8.57,1,0,train_geometry,25,25
21735,21735,ssvep,13,2,12.0,1,0,train_geometry,25,25
21736,21736,ssvep,13,2,5.45,1,0,train_geometry,25,25
21737,21737,ssvep,13,2,8.57,1,0,train_geometry,25,25
21738,21738,ssvep,13,2,8.57,1,0,train_geometry,25,25
21739,21739,ssvep,13,2,6.67,1,0,train_geometry,25,25
21740,21740,ssvep,13,2,6.67,1,0,train_geometry,25,25
21741,21741,ssvep,13,2,8.57,1,0,train_geometry,25,25
21742,21742,ssvep,13,2,12.0,1,0,train_geometry,25,25
21743,21743,ssvep,13,2,6.67,1,0,train_geometry,25,25
21744,21744,ssvep,13,2,6.67,1,0,train_geometry,25,25
21745,21745,ssvep,13,2,12.0,1,0,train_geometry,25,25
21746,21746,ssvep,13,2,6.67,1,0,train_geometry,25,25
21747,21747,ssvep,13,2,6.67,1,0,train_geometry,25,25
21748,21748,ssvep,13,2,6.67,1,0,train_geometry,25,25
21749,21749,ssvep,13,2,5.45,1,0,train_geometry,25,25
21750,21750,ssvep,13,2,6.67,1,0,train_geometry,25,25
21751,21751,ssvep,13,2,12.0,1,0,train_geometry,25,25
21752,21752,ssvep,13,2,8.57,1,0,train_geometry,25,25
21753,21753,ssvep,13,2,8.57,1,0,train_geometry,25,25
21754,21754,ssvep,13,2,5.45,1,0,train_geometry,25,25
21755,21755,ssvep,13,2,12.0,1,0,train_geometry,25,25
21756,21756,ssvep,13,2,12.0,1,0,train_geometry,25,25
21757,21757,ssvep,13,2,12.0,1,0,train_geometry,25,25
21758,21758,ssvep,13,2,8.57,1,0,train_geometry,25,25
21759,21759,ssvep,13,2,5.45,1,0,train_geometry,25,25
21760,21760,ssvep,13,2,5.45,1,0,train_geometry,25,25
21761,21761,ssvep,13,2,6.67,1,0,train_geometry,25,25
21762,21762,ssvep,13,2,12.0,1,0,train_geometry,25,25
21763,21763,ssvep,13,2,6.67,1,0,train_geometry,25,25
21764,21764,ssvep,13,2,5.45,1,0,train_geometry,25,25
21765,21765,ssvep,13,2,12.0,1,0,train_geometry,25,25
21766,21766,ssvep,13,2,5.45,1,0,train_geometry,25,25
21767,21767,ssvep,13,2,5.45,1,0,train_geometry,25,25
21768,21768,ssvep,13,2,6.67,1,0,train_geometry,25,25
21769,21769,ssvep,13,2,6.67,1,0,train_geometry,25,25
21770,21770,ssvep,13,2,8.57,1,0,train_geometry,25,25
21771,21771,ssvep,13,2,6.67,1,0,train_geometry,25,25
21772,21772,ssvep,13,2,5.45,1,0,train_geometry,25,25
21773,21773,ssvep,13,2,8.57,1,0,train_geometry,25,25
21774,21774,ssvep,13,2,12.0,1,0,train_geometry,25,25
21775,21775,ssvep,13,2,6.67,1,0,train_geometry,25,25
21776,21776,ssvep,13,2,12.0,1,0,train_geometry,25,25
21777,21777,ssvep,13,2,8.57,1,0,train_geometry,25,25
21778,21778,ssvep,13,2,8.57,1,0,train_geometry,25,25
21779,21779,ssvep,13,2,6.67,1,0,train_geometry,25,25
21780,21780,ssvep,13,2,8.57,1,0,train_geometry,25,25
21781,21781,ssvep,13,2,5.45,1,0,train_geometry,25,25
21782,21782,ssvep,13,2,5.45,1,0,train_geometry,25,25
21783,21783,ssvep,13,2,5.45,1,0,train_geometry,25,25
21784,21784,ssvep,13,2,12.0,1,0,train_geometry,25,25
21785,21785,ssvep,13,2,12.0,1,0,train_geometry,25,25
21786,21786,ssvep,13,2,8.57,1,0,train_geometry,25,25
21787,21787,ssvep,13,2,8.57,1,0,train_geometry,25,25
21788,21788,ssvep,13,2,8.57,1,0,train_geometry,25,25
21789,21789,ssvep,13,2,8.57,1,0,train_geometry,25,25
21790,21790,ssvep,13,2,12.0,1,0,train_geometry,25,25
21791,21791,ssvep,13,2,5.45,1,0,train_geometry,25,25
21792,21792,ssvep,13,2,6.67,1,0,train_geometry,25,25
21793,21793,ssvep,13,2,8.57,1,0,train_geometry,25,25
21794,21794,ssvep,13,2,6.67,1,0,train_geometry,25,25
21795,21795,ssvep,13,2,8.57,1,0,train_geometry,25,25
21796,21796,ssvep,13,2,5.45,1,0,train_geometry,25,25
21797,21797,ssvep,13,2,5.45,1,0,train_geometry,25,25
21798,21798,ssvep,13,2,8.57,1,0,train_geometry,25,25
21799,21799,ssvep,13,2,5.45,1,0,train_geometry,25,25
23880,23880,ssvep,14,1,5.45,1,0,train_geometry,25,25
23881,23881,ssvep,14,1,5.45,1,0,train_geometry,25,25
23882,23882,ssvep,14,1,5.45,1,0,train_geometry,25,25
23883,23883,ssvep,14,1,5.45,1,0,train_geometry,25,25
23884,23884,ssvep,14,1,6.67,1,0,train_geometry,25,25
23885,23885,ssvep,14,1,6.67,1,0,train_geometry,25,25
23886,23886,ssvep,14,1,6.67,1,0,train_geometry,25,25
23887,23887,ssvep,14,1,8.57,1,0,train_geometry,25,25
23888,23888,ssvep,14,1,5.45,1,0,train_geometry,25,25
23889,23889,ssvep,14,1,5.45,1,0,train_geometry,25,25
23890,23890,ssvep,14,1,12.0,1,0,train_geometry,25,25
23891,23891,ssvep,14,1,12.0,1,0,train_geometry,25,25
23892,23892,ssvep,14,1,12.0,1,0,train_geometry,25,25
23893,23893,ssvep,14,1,6.67,1,0,train_geometry,25,25
23894,23894,ssvep,14,1,12.0,1,0,train_geometry,25,25
23895,23895,ssvep,14,1,8.57,1,0,train_geometry,25,25
23896,23896,ssvep,14,1,6.67,1,0,train_geometry,25,25
23897,23897,ssvep,14,1,6.67,1,0,train_geometry,25,25
23898,23898,ssvep,14,1,12.0,1,0,train_geometry,25,25
23899,23899,ssvep,14,1,12.0,1,0,train_geometry,25,25
23900,23900,ssvep,14,1,6.67,1,0,train_geometry,25,25
