Future_BA,Model,Task,WS_BA,fold,seed,selector,subject_id
0.859375,TeCh,OpenBMI_ERP,0.859375,1,0,PERSISTENCE_ONLY,36
0.859375,TeCh,OpenBMI_ERP,0.609375,1,0,PERSISTENCE_ONLY,37
0.75,TeCh,OpenBMI_ERP,0.65625,1,0,PERSISTENCE_ONLY,39
0.71875,TeCh,OpenBMI_ERP,0.71875,1,0,PERSISTENCE_ONLY,42
0.671875,TeCh,OpenBMI_ERP,0.671875,1,0,PERSISTENCE_ONLY,51
0.671875,TeCh,OpenBMI_ERP,0.59375,1,0,PERSISTENCE_ONLY,54
0.78125,TeCh,OpenBMI_ERP,0.6875,1,0,UTILITY_ONLY,4
0.890625,TeCh,OpenBMI_ERP,0.890625,1,0,UTILITY_ONLY,12
0.875,TeCh,OpenBMI_ERP,0.875,1,0,UTILITY_ONLY,13
0.59375,TeCh,OpenBMI_ERP,0.5625,1,0,UTILITY_ONLY,17
0.90625,TeCh,OpenBMI_ERP,0.640625,1,0,UTILITY_ONLY,18
0.578125,TeCh,OpenBMI_ERP,0.578125,1,0,UTILITY_ONLY,24
0.65625,TeCh,OpenBMI_ERP,0.65625,1,0,UTILITY_ONLY,25
0.75,TeCh,OpenBMI_ERP,0.703125,1,0,UTILITY_ONLY,29
0.859375,TeCh,OpenBMI_ERP,0.859375,1,0,UTILITY_ONLY,36
0.859375,TeCh,OpenBMI_ERP,0.609375,1,0,UTILITY_ONLY,37
0.75,TeCh,OpenBMI_ERP,0.65625,1,0,UTILITY_ONLY,39
0.71875,TeCh,OpenBMI_ERP,0.71875,1,0,UTILITY_ONLY,42
0.671875,TeCh,OpenBMI_ERP,0.671875,1,0,UTILITY_ONLY,51
0.671875,TeCh,OpenBMI_ERP,0.59375,1,0,UTILITY_ONLY,54
0.78125,TeCh,OpenBMI_ERP,0.6875,1,0,JOINT,4
0.890625,TeCh,OpenBMI_ERP,0.890625,1,0,JOINT,12
0.875,TeCh,OpenBMI_ERP,0.875,1,0,JOINT,13
0.59375,TeCh,OpenBMI_ERP,0.5625,1,0,JOINT,17
0.90625,TeCh,OpenBMI_ERP,0.640625,1,0,JOINT,18
0.578125,TeCh,OpenBMI_ERP,0.578125,1,0,JOINT,24
0.65625,TeCh,OpenBMI_ERP,0.65625,1,0,JOINT,25
0.75,TeCh,OpenBMI_ERP,0.703125,1,0,JOINT,29
0.859375,TeCh,OpenBMI_ERP,0.859375,1,0,JOINT,36
0.859375,TeCh,OpenBMI_ERP,0.609375,1,0,JOINT,37
0.75,TeCh,OpenBMI_ERP,0.65625,1,0,JOINT,39
0.71875,TeCh,OpenBMI_ERP,0.71875,1,0,JOINT,42
0.671875,TeCh,OpenBMI_ERP,0.671875,1,0,JOINT,51
0.671875,TeCh,OpenBMI_ERP,0.59375,1,0,JOINT,54
0.68,TeCh,OpenBMI_ERP,0.63875,1,0,RANDOM,4
0.8284375,TeCh,OpenBMI_ERP,0.8071875,1,0,RANDOM,12
0.75,TeCh,OpenBMI_ERP,0.729375,1,0,RANDOM,13
0.6271875,TeCh,OpenBMI_ERP,0.55484375,1,0,RANDOM,17
0.77828125,TeCh,OpenBMI_ERP,0.6528125,1,0,RANDOM,18
0.57953125,TeCh,OpenBMI_ERP,0.57921875,1,0,RANDOM,24
0.634375,TeCh,OpenBMI_ERP,0.6096875,1,0,RANDOM,25
0.67328125,TeCh,OpenBMI_ERP,0.65484375,1,0,RANDOM,29
0.75703125,TeCh,OpenBMI_ERP,0.7409375,1,0,RANDOM,36
0.77328125,TeCh,OpenBMI_ERP,0.6284375,1,0,RANDOM,37
0.62109375,TeCh,OpenBMI_ERP,0.59296875,1,0,RANDOM,39
0.654375,TeCh,OpenBMI_ERP,0.6509375,1,0,RANDOM,42
0.596875,TeCh,OpenBMI_ERP,0.58546875,1,0,RANDOM,51
0.588125,TeCh,OpenBMI_ERP,0.54125,1,0,RANDOM,54
0.65625,TeCh,OpenBMI_ERP,0.453125,2,0,PERSISTENCE_ONLY,4
0.765625,TeCh,OpenBMI_ERP,0.734375,2,0,PERSISTENCE_ONLY,12
0.75,TeCh,OpenBMI_ERP,0.75,2,0,PERSISTENCE_ONLY,13
0.546875,TeCh,OpenBMI_ERP,0.53125,2,0,PERSISTENCE_ONLY,17
0.515625,TeCh,OpenBMI_ERP,0.421875,2,0,PERSISTENCE_ONLY,18
0.40625,TeCh,OpenBMI_ERP,0.40625,2,0,PERSISTENCE_ONLY,24
0.515625,TeCh,OpenBMI_ERP,0.484375,2,0,PERSISTENCE_ONLY,25
0.484375,TeCh,OpenBMI_ERP,0.484375,2,0,PERSISTENCE_ONLY,29
0.71875,TeCh,OpenBMI_ERP,0.71875,2,0,PERSISTENCE_ONLY,36
0.640625,TeCh,OpenBMI_ERP,0.484375,2,0,PERSISTENCE_ONLY,37
0.703125,TeCh,OpenBMI_ERP,0.609375,2,0,PERSISTENCE_ONLY,39
0.546875,TeCh,OpenBMI_ERP,0.546875,2,0,PERSISTENCE_ONLY,42
0.5,TeCh,OpenBMI_ERP,0.5,2,0,PERSISTENCE_ONLY,51
0.546875,TeCh,OpenBMI_ERP,0.546875,2,0,PERSISTENCE_ONLY,54
0.765625,TeCh,OpenBMI_ERP,0.625,2,0,UTILITY_ONLY,4
0.78125,TeCh,OpenBMI_ERP,0.765625,2,0,UTILITY_ONLY,12
0.625,TeCh,OpenBMI_ERP,0.625,2,0,UTILITY_ONLY,13
0.640625,TeCh,OpenBMI_ERP,0.5625,2,0,UTILITY_ONLY,17
0.6875,TeCh,OpenBMI_ERP,0.5625,2,0,UTILITY_ONLY,18
0.65625,TeCh,OpenBMI_ERP,0.65625,2,0,UTILITY_ONLY,24
0.6875,TeCh,OpenBMI_ERP,0.640625,2,0,UTILITY_ONLY,25
0.671875,TeCh,OpenBMI_ERP,0.65625,2,0,UTILITY_ONLY,29
0.703125,TeCh,OpenBMI_ERP,0.609375,2,0,UTILITY_ONLY,36
0.8125,TeCh,OpenBMI_ERP,0.53125,2,0,UTILITY_ONLY,37
0.46875,TeCh,OpenBMI_ERP,0.46875,2,0,UTILITY_ONLY,39
0.65625,TeCh,OpenBMI_ERP,0.65625,2,0,UTILITY_ONLY,42
0.65625,TeCh,OpenBMI_ERP,0.65625,2,0,UTILITY_ONLY,51
0.578125,TeCh,OpenBMI_ERP,0.53125,2,0,UTILITY_ONLY,54
0.765625,TeCh,OpenBMI_ERP,0.625,2,0,JOINT,4
0.78125,TeCh,OpenBMI_ERP,0.765625,2,0,JOINT,12
0.625,TeCh,OpenBMI_ERP,0.625,2,0,JOINT,13
0.640625,TeCh,OpenBMI_ERP,0.5625,2,0,JOINT,17
0.6875,TeCh,OpenBMI_ERP,0.5625,2,0,JOINT,18
0.65625,TeCh,OpenBMI_ERP,0.65625,2,0,JOINT,24
0.6875,TeCh,OpenBMI_ERP,0.640625,2,0,JOINT,25
0.671875,TeCh,OpenBMI_ERP,0.65625,2,0,JOINT,29
0.703125,TeCh,OpenBMI_ERP,0.609375,2,0,JOINT,36
0.8125,TeCh,OpenBMI_ERP,0.53125,2,0,JOINT,37
0.46875,TeCh,OpenBMI_ERP,0.46875,2,0,JOINT,39
0.65625,TeCh,OpenBMI_ERP,0.65625,2,0,JOINT,42
0.65625,TeCh,OpenBMI_ERP,0.65625,2,0,JOINT,51
0.578125,TeCh,OpenBMI_ERP,0.53125,2,0,JOINT,54
0.67140625,TeCh,OpenBMI_ERP,0.59359375,2,0,RANDOM,4
0.71734375,TeCh,OpenBMI_ERP,0.646875,2,0,RANDOM,12
0.635625,TeCh,OpenBMI_ERP,0.62265625,2,0,RANDOM,13
0.57125,TeCh,OpenBMI_ERP,0.541875,2,0,RANDOM,17
0.6715625,TeCh,OpenBMI_ERP,0.57796875,2,0,RANDOM,18
0.54203125,TeCh,OpenBMI_ERP,0.53640625,2,0,RANDOM,24
0.599375,TeCh,OpenBMI_ERP,0.584375,2,0,RANDOM,25
0.62796875,TeCh,OpenBMI_ERP,0.599375,2,0,RANDOM,29
0.64765625,TeCh,OpenBMI_ERP,0.62671875,2,0,RANDOM,36
0.72546875,TeCh,OpenBMI_ERP,0.57890625,2,0,RANDOM,37
0.545625,TeCh,OpenBMI_ERP,0.53890625,2,0,RANDOM,39
0.61640625,TeCh,OpenBMI_ERP,0.58453125,2,0,RANDOM,42
0.51046875,TeCh,OpenBMI_ERP,0.50921875,2,0,RANDOM,51
0.550625,TeCh,OpenBMI_ERP,0.4878125,2,0,RANDOM,54
0.703125,TeCh,OpenBMI_ERP,0.515625,3,0,PERSISTENCE_ONLY,4
0.734375,TeCh,OpenBMI_ERP,0.625,3,0,PERSISTENCE_ONLY,12
0.71875,TeCh,OpenBMI_ERP,0.640625,3,0,PERSISTENCE_ONLY,13
0.578125,TeCh,OpenBMI_ERP,0.578125,3,0,PERSISTENCE_ONLY,17
0.734375,TeCh,OpenBMI_ERP,0.671875,3,0,PERSISTENCE_ONLY,18
0.46875,TeCh,OpenBMI_ERP,0.46875,3,0,PERSISTENCE_ONLY,24
0.6875,TeCh,OpenBMI_ERP,0.65625,3,0,PERSISTENCE_ONLY,25
0.859375,TeCh,OpenBMI_ERP,0.8125,3,0,PERSISTENCE_ONLY,29
0.5625,TeCh,OpenBMI_ERP,0.5625,3,0,PERSISTENCE_ONLY,36
0.609375,TeCh,OpenBMI_ERP,0.578125,3,0,PERSISTENCE_ONLY,37
0.734375,TeCh,OpenBMI_ERP,0.640625,3,0,PERSISTENCE_ONLY,39
0.75,TeCh,OpenBMI_ERP,0.75,3,0,PERSISTENCE_ONLY,42
0.625,TeCh,OpenBMI_ERP,0.625,3,0,PERSISTENCE_ONLY,51
0.703125,TeCh,OpenBMI_ERP,0.453125,3,0,PERSISTENCE_ONLY,54
0.828125,TeCh,OpenBMI_ERP,0.71875,3,0,UTILITY_ONLY,4
0.921875,TeCh,OpenBMI_ERP,0.90625,3,0,UTILITY_ONLY,12
0.921875,TeCh,OpenBMI_ERP,0.890625,3,0,UTILITY_ONLY,13
0.703125,TeCh,OpenBMI_ERP,0.65625,3,0,UTILITY_ONLY,17
0.734375,TeCh,OpenBMI_ERP,0.734375,3,0,UTILITY_ONLY,18
0.5,TeCh,OpenBMI_ERP,0.5,3,0,UTILITY_ONLY,24
0.625,TeCh,OpenBMI_ERP,0.625,3,0,UTILITY_ONLY,25
0.75,TeCh,OpenBMI_ERP,0.703125,3,0,UTILITY_ONLY,29
0.9375,TeCh,OpenBMI_ERP,0.9375,3,0,UTILITY_ONLY,36
0.84375,TeCh,OpenBMI_ERP,0.65625,3,0,UTILITY_ONLY,37
0.640625,TeCh,OpenBMI_ERP,0.640625,3,0,UTILITY_ONLY,39
0.8125,TeCh,OpenBMI_ERP,0.8125,3,0,UTILITY_ONLY,42
0.71875,TeCh,OpenBMI_ERP,0.71875,3,0,UTILITY_ONLY,51
0.703125,TeCh,OpenBMI_ERP,0.640625,3,0,UTILITY_ONLY,54
0.828125,TeCh,OpenBMI_ERP,0.71875,3,0,JOINT,4
0.921875,TeCh,OpenBMI_ERP,0.90625,3,0,JOINT,12
0.921875,TeCh,OpenBMI_ERP,0.890625,3,0,JOINT,13
0.703125,TeCh,OpenBMI_ERP,0.65625,3,0,JOINT,17
0.734375,TeCh,OpenBMI_ERP,0.734375,3,0,JOINT,18
0.5,TeCh,OpenBMI_ERP,0.5,3,0,JOINT,24
0.625,TeCh,OpenBMI_ERP,0.625,3,0,JOINT,25
0.75,TeCh,OpenBMI_ERP,0.703125,3,0,JOINT,29
0.9375,TeCh,OpenBMI_ERP,0.9375,3,0,JOINT,36
0.84375,TeCh,OpenBMI_ERP,0.65625,3,0,JOINT,37
0.640625,TeCh,OpenBMI_ERP,0.640625,3,0,JOINT,39
0.8125,TeCh,OpenBMI_ERP,0.8125,3,0,JOINT,42
0.71875,TeCh,OpenBMI_ERP,0.71875,3,0,JOINT,51
0.703125,TeCh,OpenBMI_ERP,0.640625,3,0,JOINT,54
0.68515625,TeCh,OpenBMI_ERP,0.6046875,3,0,RANDOM,4
0.8209375,TeCh,OpenBMI_ERP,0.723125,3,0,RANDOM,12
0.74546875,TeCh,OpenBMI_ERP,0.70578125,3,0,RANDOM,13
0.59875,TeCh,OpenBMI_ERP,0.55171875,3,0,RANDOM,17
0.68921875,TeCh,OpenBMI_ERP,0.6275,3,0,RANDOM,18
0.59796875,TeCh,OpenBMI_ERP,0.5884375,3,0,RANDOM,24
0.618125,TeCh,OpenBMI_ERP,0.56546875,3,0,RANDOM,25
0.67640625,TeCh,OpenBMI_ERP,0.63234375,3,0,RANDOM,29
0.74078125,TeCh,OpenBMI_ERP,0.7153125,3,0,RANDOM,36
0.725,TeCh,OpenBMI_ERP,0.60359375,3,0,RANDOM,37
0.59875,TeCh,OpenBMI_ERP,0.5775,3,0,RANDOM,39
0.67765625,TeCh,OpenBMI_ERP,0.67,3,0,RANDOM,42
0.59703125,TeCh,OpenBMI_ERP,0.58953125,3,0,RANDOM,51
0.5803125,TeCh,OpenBMI_ERP,0.53109375,3,0,RANDOM,54
0.828125,TeCh,OpenBMI_ERP,0.609375,4,0,PERSISTENCE_ONLY,4
0.828125,TeCh,OpenBMI_ERP,0.828125,4,0,PERSISTENCE_ONLY,12
0.8125,TeCh,OpenBMI_ERP,0.8125,4,0,PERSISTENCE_ONLY,13
0.65625,TeCh,OpenBMI_ERP,0.65625,4,0,PERSISTENCE_ONLY,17
0.78125,TeCh,OpenBMI_ERP,0.609375,4,0,PERSISTENCE_ONLY,18
0.53125,TeCh,OpenBMI_ERP,0.53125,4,0,PERSISTENCE_ONLY,24
0.5625,TeCh,OpenBMI_ERP,0.5625,4,0,PERSISTENCE_ONLY,25
0.703125,TeCh,OpenBMI_ERP,0.703125,4,0,PERSISTENCE_ONLY,29
0.875,TeCh,OpenBMI_ERP,0.875,4,0,PERSISTENCE_ONLY,36
0.875,TeCh,OpenBMI_ERP,0.71875,4,0,PERSISTENCE_ONLY,37
0.5625,TeCh,OpenBMI_ERP,0.5625,4,0,PERSISTENCE_ONLY,39
0.703125,TeCh,OpenBMI_ERP,0.703125,4,0,PERSISTENCE_ONLY,42
0.53125,TeCh,OpenBMI_ERP,0.53125,4,0,PERSISTENCE_ONLY,51
0.546875,TeCh,OpenBMI_ERP,0.484375,4,0,PERSISTENCE_ONLY,54
0.859375,TeCh,OpenBMI_ERP,0.71875,4,0,UTILITY_ONLY,4
0.875,TeCh,OpenBMI_ERP,0.875,4,0,UTILITY_ONLY,12
0.859375,TeCh,OpenBMI_ERP,0.828125,4,0,UTILITY_ONLY,13
0.75,TeCh,OpenBMI_ERP,0.75,4,0,UTILITY_ONLY,17
0.828125,TeCh,OpenBMI_ERP,0.71875,4,0,UTILITY_ONLY,18
0.53125,TeCh,OpenBMI_ERP,0.53125,4,0,UTILITY_ONLY,24
0.6875,TeCh,OpenBMI_ERP,0.6875,4,0,UTILITY_ONLY,25
0.796875,TeCh,OpenBMI_ERP,0.796875,4,0,UTILITY_ONLY,29
0.890625,TeCh,OpenBMI_ERP,0.890625,4,0,UTILITY_ONLY,36
0.890625,TeCh,OpenBMI_ERP,0.609375,4,0,UTILITY_ONLY,37
0.6875,TeCh,OpenBMI_ERP,0.6875,4,0,UTILITY_ONLY,39
0.75,TeCh,OpenBMI_ERP,0.75,4,0,UTILITY_ONLY,42
0.640625,TeCh,OpenBMI_ERP,0.640625,4,0,UTILITY_ONLY,51
0.640625,TeCh,OpenBMI_ERP,0.640625,4,0,UTILITY_ONLY,54
0.859375,TeCh,OpenBMI_ERP,0.71875,4,0,JOINT,4
0.875,TeCh,OpenBMI_ERP,0.875,4,0,JOINT,12
0.859375,TeCh,OpenBMI_ERP,0.828125,4,0,JOINT,13
0.75,TeCh,OpenBMI_ERP,0.75,4,0,JOINT,17
0.828125,TeCh,OpenBMI_ERP,0.71875,4,0,JOINT,18
0.53125,TeCh,OpenBMI_ERP,0.53125,4,0,JOINT,24
0.6875,TeCh,OpenBMI_ERP,0.6875,4,0,JOINT,25
0.796875,TeCh,OpenBMI_ERP,0.796875,4,0,JOINT,29
0.890625,TeCh,OpenBMI_ERP,0.890625,4,0,JOINT,36
0.890625,TeCh,OpenBMI_ERP,0.609375,4,0,JOINT,37
0.6875,TeCh,OpenBMI_ERP,0.6875,4,0,JOINT,39
0.75,TeCh,OpenBMI_ERP,0.75,4,0,JOINT,42
0.640625,TeCh,OpenBMI_ERP,0.640625,4,0,JOINT,51
0.640625,TeCh,OpenBMI_ERP,0.640625,4,0,JOINT,54
0.74296875,TeCh,OpenBMI_ERP,0.63703125,4,0,RANDOM,4
0.8165625,TeCh,OpenBMI_ERP,0.79328125,4,0,RANDOM,12
0.735,TeCh,OpenBMI_ERP,0.7128125,4,0,RANDOM,13
0.60953125,TeCh,OpenBMI_ERP,0.5765625,4,0,RANDOM,17
0.74609375,TeCh,OpenBMI_ERP,0.60234375,4,0,RANDOM,18
0.57609375,TeCh,OpenBMI_ERP,0.575,4,0,RANDOM,24
0.60515625,TeCh,OpenBMI_ERP,0.590625,4,0,RANDOM,25
0.6646875,TeCh,OpenBMI_ERP,0.63734375,4,0,RANDOM,29
0.7684375,TeCh,OpenBMI_ERP,0.73859375,4,0,RANDOM,36
0.7946875,TeCh,OpenBMI_ERP,0.62,4,0,RANDOM,37
0.61265625,TeCh,OpenBMI_ERP,0.576875,4,0,RANDOM,39
0.66515625,TeCh,OpenBMI_ERP,0.63984375,4,0,RANDOM,42
0.59546875,TeCh,OpenBMI_ERP,0.58109375,4,0,RANDOM,51
0.576875,TeCh,OpenBMI_ERP,0.54703125,4,0,RANDOM,54
0.47000000000000003,TeCh,OpenBMI_SSVEP,0.46,0,0,PERSISTENCE_ONLY,4
0.43999999999999995,TeCh,OpenBMI_SSVEP,0.43999999999999995,0,0,PERSISTENCE_ONLY,12
0.19,TeCh,OpenBMI_SSVEP,0.19,0,0,PERSISTENCE_ONLY,13
0.25,TeCh,OpenBMI_SSVEP,0.25,0,0,PERSISTENCE_ONLY,17
0.55,TeCh,OpenBMI_SSVEP,0.47,0,0,PERSISTENCE_ONLY,18
0.35000000000000003,TeCh,OpenBMI_SSVEP,0.35000000000000003,0,0,PERSISTENCE_ONLY,24
0.48,TeCh,OpenBMI_SSVEP,0.45,0,0,PERSISTENCE_ONLY,25
0.41000000000000003,TeCh,OpenBMI_SSVEP,0.41000000000000003,0,0,PERSISTENCE_ONLY,29
0.65,TeCh,OpenBMI_SSVEP,0.65,0,0,PERSISTENCE_ONLY,36
0.33,TeCh,OpenBMI_SSVEP,0.33,0,0,PERSISTENCE_ONLY,37
0.45999999999999996,TeCh,OpenBMI_SSVEP,0.45999999999999996,0,0,PERSISTENCE_ONLY,39
0.27,TeCh,OpenBMI_SSVEP,0.27,0,0,PERSISTENCE_ONLY,42
0.25,TeCh,OpenBMI_SSVEP,0.18999999999999997,0,0,PERSISTENCE_ONLY,51
0.35,TeCh,OpenBMI_SSVEP,0.35,0,0,PERSISTENCE_ONLY,54
0.8,TeCh,OpenBMI_SSVEP,0.77,0,0,UTILITY_ONLY,4
0.6699999999999999,TeCh,OpenBMI_SSVEP,0.6699999999999999,0,0,UTILITY_ONLY,12
0.49,TeCh,OpenBMI_SSVEP,0.49,0,0,UTILITY_ONLY,13
0.58,TeCh,OpenBMI_SSVEP,0.48,0,0,UTILITY_ONLY,17
0.8,TeCh,OpenBMI_SSVEP,0.73,0,0,UTILITY_ONLY,18
0.63,TeCh,OpenBMI_SSVEP,0.63,0,0,UTILITY_ONLY,24
0.62,TeCh,OpenBMI_SSVEP,0.62,0,0,UTILITY_ONLY,25
0.72,TeCh,OpenBMI_SSVEP,0.71,0,0,UTILITY_ONLY,29
0.8400000000000001,TeCh,OpenBMI_SSVEP,0.8200000000000001,0,0,UTILITY_ONLY,36
0.76,TeCh,OpenBMI_SSVEP,0.76,0,0,UTILITY_ONLY,37
0.66,TeCh,OpenBMI_SSVEP,0.66,0,0,UTILITY_ONLY,39
0.37,TeCh,OpenBMI_SSVEP,0.37,0,0,UTILITY_ONLY,42
0.54,TeCh,OpenBMI_SSVEP,0.53,0,0,UTILITY_ONLY,51
0.38,TeCh,OpenBMI_SSVEP,0.38,0,0,UTILITY_ONLY,54
0.8,TeCh,OpenBMI_SSVEP,0.77,0,0,JOINT,4
0.6699999999999999,TeCh,OpenBMI_SSVEP,0.6699999999999999,0,0,JOINT,12
0.49,TeCh,OpenBMI_SSVEP,0.49,0,0,JOINT,13
0.58,TeCh,OpenBMI_SSVEP,0.48,0,0,JOINT,17
0.8,TeCh,OpenBMI_SSVEP,0.73,0,0,JOINT,18
0.63,TeCh,OpenBMI_SSVEP,0.63,0,0,JOINT,24
0.62,TeCh,OpenBMI_SSVEP,0.62,0,0,JOINT,25
0.72,TeCh,OpenBMI_SSVEP,0.71,0,0,JOINT,29
0.8400000000000001,TeCh,OpenBMI_SSVEP,0.8200000000000001,0,0,JOINT,36
0.76,TeCh,OpenBMI_SSVEP,0.76,0,0,JOINT,37
0.66,TeCh,OpenBMI_SSVEP,0.66,0,0,JOINT,39
0.37,TeCh,OpenBMI_SSVEP,0.37,0,0,JOINT,42
0.54,TeCh,OpenBMI_SSVEP,0.53,0,0,JOINT,51
0.38,TeCh,OpenBMI_SSVEP,0.38,0,0,JOINT,54
0.6774,TeCh,OpenBMI_SSVEP,0.5969,0,0,RANDOM,4
0.5033,TeCh,OpenBMI_SSVEP,0.502,0,0,RANDOM,12
0.3506000000000001,TeCh,OpenBMI_SSVEP,0.3317000000000001,0,0,RANDOM,13
0.38870000000000005,TeCh,OpenBMI_SSVEP,0.3685,0,0,RANDOM,17
0.6487,TeCh,OpenBMI_SSVEP,0.5841000000000001,0,0,RANDOM,18
0.4266,TeCh,OpenBMI_SSVEP,0.41529999999999995,0,0,RANDOM,24
0.5301,TeCh,OpenBMI_SSVEP,0.528,0,0,RANDOM,25
0.4968,TeCh,OpenBMI_SSVEP,0.48119999999999996,0,0,RANDOM,29
0.6281,TeCh,OpenBMI_SSVEP,0.6147,0,0,RANDOM,36
0.6294,TeCh,OpenBMI_SSVEP,0.5672,0,0,RANDOM,37
0.4737000000000001,TeCh,OpenBMI_SSVEP,0.4568000000000001,0,0,RANDOM,39
0.32410000000000005,TeCh,OpenBMI_SSVEP,0.32410000000000005,0,0,RANDOM,42
0.34600000000000003,TeCh,OpenBMI_SSVEP,0.31220000000000003,0,0,RANDOM,51
0.34700000000000003,TeCh,OpenBMI_SSVEP,0.3321,0,0,RANDOM,54
1.0,TeCh,OpenBMI_SSVEP,0.96,1,0,PERSISTENCE_ONLY,4
0.8899999999999999,TeCh,OpenBMI_SSVEP,0.8899999999999999,1,0,PERSISTENCE_ONLY,12
0.6300000000000001,TeCh,OpenBMI_SSVEP,0.6300000000000001,1,0,PERSISTENCE_ONLY,13
0.73,TeCh,OpenBMI_SSVEP,0.73,1,0,PERSISTENCE_ONLY,17
0.99,TeCh,OpenBMI_SSVEP,0.95,1,0,PERSISTENCE_ONLY,18
0.8400000000000001,TeCh,OpenBMI_SSVEP,0.8400000000000001,1,0,PERSISTENCE_ONLY,24
0.8799999999999999,TeCh,OpenBMI_SSVEP,0.8799999999999999,1,0,PERSISTENCE_ONLY,25
0.83,TeCh,OpenBMI_SSVEP,0.83,1,0,PERSISTENCE_ONLY,29
1.0,TeCh,OpenBMI_SSVEP,1.0,1,0,PERSISTENCE_ONLY,36
0.98,TeCh,OpenBMI_SSVEP,0.98,1,0,PERSISTENCE_ONLY,37
0.89,TeCh,OpenBMI_SSVEP,0.86,1,0,PERSISTENCE_ONLY,39
0.47000000000000003,TeCh,OpenBMI_SSVEP,0.47000000000000003,1,0,PERSISTENCE_ONLY,42
0.6100000000000001,TeCh,OpenBMI_SSVEP,0.53,1,0,PERSISTENCE_ONLY,51
0.5900000000000001,TeCh,OpenBMI_SSVEP,0.55,1,0,PERSISTENCE_ONLY,54
1.0,TeCh,OpenBMI_SSVEP,0.96,1,0,UTILITY_ONLY,4
0.8899999999999999,TeCh,OpenBMI_SSVEP,0.8899999999999999,1,0,UTILITY_ONLY,12
0.6300000000000001,TeCh,OpenBMI_SSVEP,0.6300000000000001,1,0,UTILITY_ONLY,13
0.73,TeCh,OpenBMI_SSVEP,0.73,1,0,UTILITY_ONLY,17
0.99,TeCh,OpenBMI_SSVEP,0.95,1,0,UTILITY_ONLY,18
0.8400000000000001,TeCh,OpenBMI_SSVEP,0.8400000000000001,1,0,UTILITY_ONLY,24
0.8799999999999999,TeCh,OpenBMI_SSVEP,0.8799999999999999,1,0,UTILITY_ONLY,25
0.83,TeCh,OpenBMI_SSVEP,0.83,1,0,UTILITY_ONLY,29
1.0,TeCh,OpenBMI_SSVEP,1.0,1,0,UTILITY_ONLY,36
0.98,TeCh,OpenBMI_SSVEP,0.98,1,0,UTILITY_ONLY,37
0.89,TeCh,OpenBMI_SSVEP,0.86,1,0,UTILITY_ONLY,39
0.47000000000000003,TeCh,OpenBMI_SSVEP,0.47000000000000003,1,0,UTILITY_ONLY,42
0.6100000000000001,TeCh,OpenBMI_SSVEP,0.53,1,0,UTILITY_ONLY,51
0.5900000000000001,TeCh,OpenBMI_SSVEP,0.55,1,0,UTILITY_ONLY,54
1.0,TeCh,OpenBMI_SSVEP,0.96,1,0,JOINT,4
0.8899999999999999,TeCh,OpenBMI_SSVEP,0.8899999999999999,1,0,JOINT,12
0.6300000000000001,TeCh,OpenBMI_SSVEP,0.6300000000000001,1,0,JOINT,13
0.73,TeCh,OpenBMI_SSVEP,0.73,1,0,JOINT,17
0.99,TeCh,OpenBMI_SSVEP,0.95,1,0,JOINT,18
0.8400000000000001,TeCh,OpenBMI_SSVEP,0.8400000000000001,1,0,JOINT,24
0.8799999999999999,TeCh,OpenBMI_SSVEP,0.8799999999999999,1,0,JOINT,25
0.83,TeCh,OpenBMI_SSVEP,0.83,1,0,JOINT,29
1.0,TeCh,OpenBMI_SSVEP,1.0,1,0,JOINT,36
0.98,TeCh,OpenBMI_SSVEP,0.98,1,0,JOINT,37
0.89,TeCh,OpenBMI_SSVEP,0.86,1,0,JOINT,39
0.47000000000000003,TeCh,OpenBMI_SSVEP,0.47000000000000003,1,0,JOINT,42
0.6100000000000001,TeCh,OpenBMI_SSVEP,0.53,1,0,JOINT,51
0.5900000000000001,TeCh,OpenBMI_SSVEP,0.55,1,0,JOINT,54
0.9931,TeCh,OpenBMI_SSVEP,0.9258,1,0,RANDOM,4
0.7818999999999999,TeCh,OpenBMI_SSVEP,0.7818999999999999,1,0,RANDOM,12
0.5260999999999999,TeCh,OpenBMI_SSVEP,0.5251,1,0,RANDOM,13
0.6106,TeCh,OpenBMI_SSVEP,0.5656,1,0,RANDOM,17
0.9804,TeCh,OpenBMI_SSVEP,0.9172999999999999,1,0,RANDOM,18
0.7133999999999999,TeCh,OpenBMI_SSVEP,0.7111,1,0,RANDOM,24
0.8238000000000001,TeCh,OpenBMI_SSVEP,0.8238000000000001,1,0,RANDOM,25
0.7715,TeCh,OpenBMI_SSVEP,0.7673000000000001,1,0,RANDOM,29
0.9768000000000001,TeCh,OpenBMI_SSVEP,0.9654,1,0,RANDOM,36
0.9663,TeCh,OpenBMI_SSVEP,0.9183999999999999,1,0,RANDOM,37
0.764,TeCh,OpenBMI_SSVEP,0.7091000000000001,1,0,RANDOM,39
0.4383000000000001,TeCh,OpenBMI_SSVEP,0.4383000000000001,1,0,RANDOM,42
0.5179,TeCh,OpenBMI_SSVEP,0.4047,1,0,RANDOM,51
0.48119999999999996,TeCh,OpenBMI_SSVEP,0.4532,1,0,RANDOM,54
0.8200000000000001,TeCh,OpenBMI_SSVEP,0.66,2,0,PERSISTENCE_ONLY,4
0.53,TeCh,OpenBMI_SSVEP,0.53,2,0,PERSISTENCE_ONLY,12
