task,fold,phase,variant,epoch,loss,BA,macro_F1,NLL
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,7,0.321253912789481,0.715,0.7103845766793203,0.6430520365635554
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,8,0.3221208680243719,0.715,0.7103845766793203,0.6430451522270838
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,9,0.3157342445282709,0.715,0.7103845766793203,0.6430345773696899
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,10,0.3184806023325239,0.715,0.7103845766793203,0.6430254975954691
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,11,0.32069013374192373,0.715,0.7103845766793203,0.6430170188347498
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,12,0.31878130776541574,0.715,0.7103845766793203,0.6430059323708216
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,13,0.31734858949979144,0.715,0.7103845766793203,0.6429949800173441
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,14,0.3168046133858817,0.715,0.7103845766793203,0.6429852296908697
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,15,0.31754114514305476,0.715,0.7103845766793203,0.6429739693800608
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,16,0.3204968458130246,0.715,0.7103845766793203,0.6429670651753744
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,17,0.31631564668246676,0.7166666666666667,0.7121575447444233,0.6429517865180969
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,18,0.3173101246356964,0.7166666666666667,0.7121575447444233,0.6429402331511179
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,19,0.3197159951641446,0.7166666666666667,0.7121575447444233,0.642927015821139
OpenBMI_MI,0,1,RANDOM_TRANSFER_GATE,20,0.32248127176648095,0.7166666666666667,0.7121575447444233,0.6429153680801392
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.31919563384283156,0.715,0.7103845766793203,0.6431186000506083
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.31862798475083853,0.715,0.7103845766793203,0.6431518097718557
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,3,0.3140845965771448,0.715,0.7103845766793203,0.6431662837664286
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,4,0.31857415324165705,0.715,0.7103845766793203,0.6431868324677149
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,5,0.32064430841377806,0.715,0.7103845766793203,0.6432034273942312
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.3210893472035726,0.715,0.7103845766793203,0.643224224448204
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,7,0.3211509713104793,0.715,0.7103845766793203,0.6432393689950308
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,8,0.3220072260924748,0.715,0.7103845766793203,0.643269290526708
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,9,0.315605430375962,0.715,0.7103845766793203,0.6432880014181137
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,10,0.3183358595484779,0.715,0.7103845766793203,0.6433234512805939
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,11,0.3205228064741407,0.715,0.7103845766793203,0.6433659791946411
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,12,0.31857433702264515,0.715,0.7103845766793203,0.6434033364057541
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,13,0.31709684218679157,0.715,0.7103845766793203,0.6434419502814611
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,14,0.3165297905604045,0.715,0.7103845766793203,0.6434810012578964
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,15,0.31721354524294537,0.7166666666666667,0.7121575447444233,0.6435319632291794
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,16,0.3201273963564918,0.7166666666666667,0.7121575447444233,0.6435933659474055
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,17,0.3159575973238264,0.7166666666666667,0.7121575447444233,0.6436303953329722
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,18,0.31693472748710994,0.7166666666666667,0.7121575447444233,0.6436727146307627
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,19,0.31930513041360037,0.7166666666666667,0.7121575447444233,0.6437260905901591
OpenBMI_MI,0,1,PROTECTED_NATIVE_TRANSFER_GATE,20,0.32201737307366873,0.7166666666666667,0.7121575447444233,0.6437810907761256
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,1,0.3137191915884614,,,
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,2,0.31120208743959665,,,
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,3,0.31349321780726314,,,
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,4,0.3141092909500003,,,
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,5,0.31442398438230157,,,
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,6,0.31732726003974676,,,
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,7,0.31366629945114255,,,
OpenBMI_MI,0,2,P_ONLY_TRANSFER_GATE,8,0.31232442148029804,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,1,0.31371829472482204,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,2,0.31122574815526605,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,3,0.3135391022078693,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,4,0.31417674431577325,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,5,0.31453095050528646,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,6,0.31744744814932346,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,7,0.313816349953413,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,8,0.3124949592165649,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,9,0.3145516109652817,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,10,0.31163762928918004,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,11,0.31505515752360225,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,12,0.31364285480231047,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,13,0.31481515150517225,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,14,0.3146549272350967,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,15,0.3167452020570636,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,16,0.3163685789331794,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,17,0.3151935595087707,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,18,0.31718403566628695,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,19,0.3153996681794524,,,
OpenBMI_MI,0,2,RANDOM_TRANSFER_GATE,20,0.31663248455151916,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.3137165382504463,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.3111983872950077,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,3,0.3134842636063695,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,4,0.3140825228765607,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,5,0.3144067986868322,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,6,0.3172988761216402,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,7,0.31362591637298465,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,8,0.31228334456682205,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,9,0.3143023978918791,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,10,0.31131688272580504,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,11,0.31472013518214226,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,12,0.3132025757804513,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,13,0.31437885109335184,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,14,0.31421529687941074,,,
OpenBMI_MI,0,2,PROTECTED_NATIVE_TRANSFER_GATE,15,0.31612984277307987,,,
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,1,0.311739315589269,0.75,0.7462773431330647,0.5963729421297709
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,2,0.31348035023325965,0.75,0.7462773431330647,0.5963549564282099
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,3,0.3107852680342538,0.75,0.7462773431330647,0.5963354160388311
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,4,0.3130910581066495,0.75,0.7462773431330647,0.5963124483823776
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,5,0.3118151135387875,0.75,0.7462773431330647,0.5962896297375361
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,6,0.32010787086827414,0.75,0.7462773431330647,0.5962726523478826
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,7,0.3093073226156689,0.75,0.7462773431330647,0.5962537924448649
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,8,0.31272873069558826,0.75,0.7462773431330647,0.5962292850017548
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,9,0.3099239468574524,0.75,0.7462773431330647,0.5962086121241251
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,10,0.31235188245773315,0.75,0.7462773431330647,0.5961879591147105
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,11,0.3120193722702208,0.75,0.7462773431330647,0.5961621105670929
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,12,0.3115026212873913,0.75,0.7462773431330647,0.5961349358161291
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,13,0.3113933602968852,0.75,0.7462773431330647,0.5960995058218638
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,14,0.314822467310088,0.75,0.7462773431330647,0.5960783014694849
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,15,0.31101061616625103,0.75,0.7462773431330647,0.596048171321551
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,16,0.3127455583640507,0.75,0.7462773431330647,0.5960134267807007
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,17,0.3100571958791642,0.75,0.7462773431330647,0.5959852586189905
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,18,0.3148016170376823,0.75,0.7462773431330647,0.595957949757576
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,19,0.3109037684542792,0.75,0.7462773431330647,0.5959202796220779
OpenBMI_MI,1,1,P_ONLY_TRANSFER_GATE,20,0.3096895693313508,0.75,0.7462773431330647,0.5958862652381262
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,1,0.3117342832542601,0.75,0.7462773431330647,0.5963937441507975
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,2,0.31348160334995817,0.75,0.7462773431330647,0.5963956813017527
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,3,0.3107939390909104,0.75,0.7462773431330647,0.596399704615275
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,4,0.31310633818308514,0.75,0.7462773431330647,0.5964022775491079
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,5,0.31182760142144705,0.75,0.7462773431330647,0.5964051733414332
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,6,0.3201305546930858,0.75,0.7462773431330647,0.5964097778002421
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,7,0.3093327255476089,0.75,0.7462773431330647,0.5964136471350988
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,8,0.3127522057011014,0.75,0.7462773431330647,0.5964188526074091
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,9,0.3099602439573833,0.75,0.7462773431330647,0.5964220861593882
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,10,0.31239247747829985,0.75,0.7462773431330647,0.596425473690033
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,11,0.31206861564091276,0.75,0.7462773431330647,0.596429189046224
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,12,0.3115670184294383,0.75,0.7462773431330647,0.5964343051115671
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,13,0.3114337665694101,0.75,0.7462773431330647,0.5964401264985403
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,14,0.3148974542106901,0.75,0.7462773431330647,0.5964457839727402
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,15,0.31107830149786814,0.75,0.7462773431330647,0.5964533438285192
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,16,0.31282811221622286,0.75,0.7462773431330647,0.5964582214752833
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,17,0.3101412937754676,0.75,0.7462773431330647,0.5964643359184265
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,18,0.3149305787824449,0.75,0.7462773431330647,0.5964704304933548
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,19,0.31098202225707827,0.75,0.7462773431330647,0.5964749753475189
OpenBMI_MI,1,1,RANDOM_TRANSFER_GATE,20,0.3098103091830299,0.75,0.7462773431330647,0.5964794903993607
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,1,0.3117392488888332,0.75,0.7462773431330647,0.5963750630617142
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.313481262751988,0.75,0.7462773431330647,0.596352736155192
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,3,0.3107827603816986,0.75,0.7462773431330647,0.5963359872500101
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,4,0.3130896942956107,0.75,0.7462773431330647,0.596309632062912
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,5,0.3118123177971159,0.75,0.7462773431330647,0.5962843348582586
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.32010276189872194,0.75,0.7462773431330647,0.5962613920370737
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,7,0.3092969897247496,0.75,0.7462773431330647,0.59624016781648
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,8,0.3127068884315945,0.75,0.7462773431330647,0.5962110757827759
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,9,0.30991333581152414,0.75,0.7462773431330647,0.5961823960145315
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,10,0.3123224831762768,0.75,0.7462773431330647,0.5961548189322153
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,11,0.3119968033972241,0.75,0.7462773431330647,0.5961232980092367
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,12,0.3114649994032724,0.75,0.7462773431330647,0.596090187629064
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,13,0.311353257724217,0.7483333333333334,0.7447110321087891,0.5960448582967123
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,14,0.3147610305320649,0.7483333333333334,0.7447110321087891,0.5960153043270111
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,15,0.3109473855722518,0.7483333333333334,0.7447110321087891,0.5959755033254623
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,16,0.31264735687346684,0.7483333333333334,0.7447110321087891,0.5959312270085017
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,17,0.30998637207916807,0.7483333333333334,0.7447110321087891,0.5958856890598933
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,18,0.3147048134179342,0.7483333333333334,0.7447110321087891,0.5958487739165624
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,19,0.31079517730644773,0.7483333333333334,0.7447110321087891,0.5957921395699183
OpenBMI_MI,1,1,PROTECTED_NATIVE_TRANSFER_GATE,20,0.30958717351868037,0.7483333333333334,0.7447110321087891,0.5957439839839935
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,1,0.29585304437205195,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,2,0.2937532141804695,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,3,0.2939827460795641,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,4,0.2932708212174475,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,5,0.2981394166126847,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,6,0.2961608096957207,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,7,0.2942932965233922,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,8,0.29742279555648565,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,9,0.2950288732536137,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,10,0.29537947941571474,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,11,0.29326361045241356,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,12,0.29463878413662314,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,13,0.2952411328442395,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,14,0.2954025622457266,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,15,0.29721101094037294,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,16,0.29460367280989885,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,17,0.29655346367508173,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,18,0.295878351200372,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,19,0.29350180737674236,,,
OpenBMI_MI,1,2,P_ONLY_TRANSFER_GATE,20,0.2950357934460044,,,
OpenBMI_MI,1,2,RANDOM_TRANSFER_GATE,1,0.29585448559373617,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,1,0.2958478583022952,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.29374043829739094,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,3,0.29396454244852066,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,4,0.29324466828256845,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,5,0.2980817803181708,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,6,0.29612106131389737,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,7,0.2942180191166699,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,8,0.29733125399798155,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,9,0.294952227268368,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,10,0.29528468986973166,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,11,0.2931888150051236,,,
OpenBMI_MI,1,2,PROTECTED_NATIVE_TRANSFER_GATE,12,0.2944742706604302,,,
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,1,0.2894849862371172,0.7833333333333333,0.7809605345296545,0.513304628431797
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,2,0.2867338905731837,0.7833333333333333,0.7809605345296545,0.5133279313643774
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,3,0.287392150078501,0.7833333333333333,0.7809605345296545,0.5133453781406084
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,4,0.29002603817553746,0.7833333333333333,0.7809605345296545,0.5133834530909857
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,5,0.2873070268403916,0.7833333333333333,0.7809605345296545,0.5134235396981239
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,6,0.2878127169041407,0.7833333333333333,0.7809605345296545,0.5134557237227758
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,7,0.2856402297814687,0.7833333333333333,0.7809605345296545,0.5134927605589231
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,8,0.2910679961953844,0.7833333333333333,0.7809605345296545,0.5135115285714468
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,9,0.2898340906415667,0.7833333333333333,0.7809605345296545,0.5135565673311552
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,10,0.29061126708984375,0.7833333333333333,0.7809605345296545,0.5135839829842249
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,11,0.2896645956096195,0.7833333333333333,0.7809605345296545,0.5136021748185158
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,12,0.29540244880176725,0.7833333333333333,0.7809605345296545,0.5136386578281721
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,13,0.28790666659673053,0.7833333333333333,0.7809605345296545,0.5136638581752777
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,14,0.28819429874420166,0.7833333333333333,0.7809605345296545,0.5136798769235611
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,15,0.2863783126785642,0.7833333333333333,0.7809605345296545,0.5137340923150381
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,16,0.2915563143434979,0.7833333333333333,0.7809605345296545,0.5137567718823751
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,17,0.29093769902274724,0.7833333333333333,0.7809605345296545,0.5138013338049253
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,18,0.2867275738999957,0.7833333333333333,0.7809605345296545,0.5138052528103193
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,19,0.2894324291320074,0.7833333333333333,0.7809605345296545,0.5138330186406771
OpenBMI_MI,2,1,P_ONLY_TRANSFER_GATE,20,0.28785230219364166,0.7833333333333333,0.7809605345296545,0.5138493378957113
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,1,0.28948223236061277,0.7833333333333333,0.7809605345296545,0.5132623215516409
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,2,0.2867444157600403,0.7833333333333333,0.7809605345296545,0.5132629250486692
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,3,0.2874277801740737,0.7833333333333333,0.7809605345296545,0.5132641146580378
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,4,0.290071393762316,0.7833333333333333,0.7809605345296545,0.5132644499341646
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,5,0.28736224060966853,0.7833333333333333,0.7809605345296545,0.5132643133401871
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,6,0.287878387031101,0.7833333333333333,0.7809605345296545,0.5132648299137751
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,7,0.2857206854082289,0.7833333333333333,0.7809605345296545,0.5132656445105871
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,8,0.29117009824230555,0.7833333333333333,0.7809605345296545,0.5132672513524691
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,9,0.289952685435613,0.7833333333333333,0.7809605345296545,0.5132674326499304
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,10,0.2907179437932514,0.7833333333333333,0.7809605345296545,0.5132673556605974
OpenBMI_MI,2,1,RANDOM_TRANSFER_GATE,11,0.28978869318962097,0.7833333333333333,0.7809605345296545,0.5132683664560318
