task,subject,session,variant,baseline_errors_rescued,baseline_correct_damaged,trials,label,tau_norm_all_mean,tau_norm_rescued_mean,tau_norm_damaged_mean,intervention_norm_all_mean,intervention_norm_rescued_mean,intervention_norm_damaged_mean,relative_intervention_all_mean,relative_intervention_rescued_mean,relative_intervention_damaged_mean,gate_mean_all_mean,gate_mean_rescued_mean,gate_mean_damaged_mean,gate_low_fraction_all_mean,gate_low_fraction_rescued_mean,gate_low_fraction_damaged_mean,gate_high_fraction_all_mean,gate_high_fraction_rescued_mean,gate_high_fraction_damaged_mean,direction_dot_pfull_all_mean,direction_dot_pfull_rescued_mean,direction_dot_pfull_damaged_mean,pc_disagreement_all_mean,pc_disagreement_rescued_mean,pc_disagreement_damaged_mean
OpenBMI_MI,18,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7493550181388855,,,0.00758821377530694,,,0.007148897275328636,,,0.9973845481872559,,,0.0,,,0.0,,,-0.07040778547525406,,,0.2460000067949295,,
OpenBMI_MI,18,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.5950000286102295,,,0.01112220250070095,,,0.020812414586544037,,,0.9969756603240967,,,0.014299998059868813,,,0.004800000227987766,,,-0.07777787744998932,,,0.4440000057220459,,
OpenBMI_MI,18,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7493550181388855,,,0.007669013924896717,,,0.007768681272864342,,,0.9953470826148987,,,0.0,,,0.0,,,-0.06650613993406296,,,0.2460000067949295,,
OpenBMI_MI,24,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7987697720527649,,,0.010832928121089935,,,0.008786682970821857,,,0.9962097406387329,,,0.0,,,0.0,,,-0.13579966127872467,,,0.32399997115135193,,
OpenBMI_MI,24,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6107666492462158,,,0.010739374905824661,,,0.020199568942189217,,,0.9985259771347046,,,0.014499999582767487,,,0.005900000222027302,,,-0.05610295385122299,,,0.6800000071525574,,
OpenBMI_MI,24,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7987697720527649,,,0.008180411532521248,,,0.007834548130631447,,,0.9956109523773193,,,0.0,,,0.0,,,-0.12086675316095352,,,0.32399997115135193,,
OpenBMI_MI,25,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8447267413139343,,,0.009563695639371872,,,0.0072641633450984955,,,0.9973102807998657,,,0.0,,,0.0,,,-0.04062916338443756,,,0.21400001645088196,,
OpenBMI_MI,25,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7012531757354736,,,0.011520964093506336,,,0.018247069790959358,,,0.9974141716957092,,,0.013500000350177288,,,0.007000000681728125,,,-0.053546663373708725,,,0.3660000264644623,,
OpenBMI_MI,25,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8447267413139343,,,0.008950864896178246,,,0.006692441646009684,,,0.9957559108734131,,,0.0,,,0.0,,,-0.04311953857541084,,,0.21400001645088196,,
OpenBMI_MI,29,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8312703967094421,,,0.009932457469403744,,,0.00831020437180996,,,0.996853232383728,,,0.0,,,0.0,,,-0.07423543184995651,,,0.30400002002716064,,
OpenBMI_MI,29,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6603973507881165,,,0.009564233012497425,,,0.01749378629028797,,,0.9979761242866516,,,0.01099999900907278,,,0.005499999970197678,,,-0.12181197106838226,,,0.5899999737739563,,
OpenBMI_MI,29,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8312703967094421,,,0.008861658163368702,,,0.008306359872221947,,,0.9961907267570496,,,0.0,,,0.0,,,-0.047272175550460815,,,0.30400002002716064,,
OpenBMI_MI,36,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8303242325782776,,,0.00921128410845995,,,0.007931877858936787,,,0.9980117082595825,,,0.0,,,0.0,,,-0.034563977271318436,,,0.23399999737739563,,
OpenBMI_MI,36,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6919179558753967,,,0.011480429209768772,,,0.017837896943092346,,,0.9965860247612,,,0.014500000514090061,,,0.0035000003408640623,,,-0.15982870757579803,,,0.5199999809265137,,
OpenBMI_MI,36,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8303242325782776,,,0.007724739145487547,,,0.006652217358350754,,,0.9985002875328064,,,0.0,,,0.0,,,-0.026876524090766907,,,0.23399999737739563,,
OpenBMI_MI,37,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.5305421352386475,,,0.018512092530727386,,,0.00881987065076828,,,0.9966042041778564,,,0.0,,,0.0,,,-0.08957880735397339,,,0.3279999792575836,,
OpenBMI_MI,37,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.1021686792373657,,,0.02113116718828678,,,0.020697645843029022,,,0.9970768094062805,,,0.01899999938905239,,,0.005700000561773777,,,-0.08374018967151642,,,0.5080000162124634,,
OpenBMI_MI,37,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.5305421352386475,,,0.01646244525909424,,,0.00813047681003809,,,0.9971357583999634,,,0.0,,,0.0,,,-0.1018114760518074,,,0.3279999792575836,,
OpenBMI_MI,39,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.099218726158142,,,0.014514237642288208,,,0.008363154716789722,,,0.9954048991203308,,,0.0,,,0.0,,,-0.08544100821018219,,,0.1720000058412552,,
OpenBMI_MI,39,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.9600914120674133,,,0.01655004173517227,,,0.019297009333968163,,,0.9981468915939331,,,0.014500000514090061,,,0.007300000172108412,,,-0.09172278642654419,,,0.4099999964237213,,
OpenBMI_MI,39,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.099218726158142,,,0.01120145432651043,,,0.006655620411038399,,,0.9965201020240784,,,0.0,,,0.0,,,-0.11964096873998642,,,0.1720000058412552,,
OpenBMI_MI,42,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.1065845489501953,,,0.013189272955060005,,,0.007900601252913475,,,0.9966066479682922,,,0.0,,,0.0,,,-0.08262204378843307,,,0.3320000171661377,,
OpenBMI_MI,42,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.9699848890304565,,,0.014282329007983208,,,0.01610753871500492,,,0.9977286458015442,,,0.009999999776482582,,,0.007000000681728125,,,-0.0904834195971489,,,0.5519999861717224,,
OpenBMI_MI,42,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.1065845489501953,,,0.010768723674118519,,,0.006316447630524635,,,0.99700528383255,,,0.0,,,0.0,,,-0.01704263873398304,,,0.3320000171661377,,
OpenBMI_MI,51,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8198398351669312,,,0.008408783003687859,,,0.00819519255310297,,,0.9976430535316467,,,0.0,,,0.0,,,-0.05967003479599953,,,0.2800000309944153,,
OpenBMI_MI,51,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.624187707901001,,,0.008989646099507809,,,0.015131065621972084,,,0.9994932413101196,,,0.00800000037997961,,,0.007000000681728125,,,-0.0004008588148280978,,,0.4300000071525574,,
OpenBMI_MI,51,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8198398351669312,,,0.008331695571541786,,,0.008163503371179104,,,0.9954805970191956,,,0.0,,,0.0,,,-0.12247613072395325,,,0.2800000309944153,,
OpenBMI_MI,54,S1,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.1277424097061157,,,0.014414137229323387,,,0.00763468025252223,,,0.9968574047088623,,,0.0,,,0.0,,,-0.11230412125587463,,,0.20200002193450928,,
OpenBMI_MI,54,S1,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.9044358730316162,,,0.014026849530637264,,,0.017802327871322632,,,0.9980582594871521,,,0.014899998903274536,,,0.004900000058114529,,,-0.10089876502752304,,,0.49400001764297485,,
OpenBMI_MI,54,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.1277424097061157,,,0.010987847112119198,,,0.00617970060557127,,,0.9966728091239929,,,0.0,,,0.0,,,-0.09830400347709656,,,0.20200002193450928,,
OpenBMI_MI,4,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8357397317886353,,,0.00955199170857668,,,0.006313553545624018,,,0.9959270358085632,,,0.0,,,0.0,,,-0.19360104203224182,,,0.1459999978542328,,
OpenBMI_MI,4,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6919888257980347,,,0.014196821488440037,,,0.01964392326772213,,,0.9984345436096191,,,0.020399998873472214,,,0.007300000172108412,,,-0.0004462063661776483,,,0.3020000159740448,,
OpenBMI_MI,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8357397317886353,,,0.007501427084207535,,,0.005353584419935942,,,0.9960273504257202,,,0.0,,,0.0,,,-0.15620550513267517,,,0.1459999978542328,,
OpenBMI_MI,12,S2,P_ONLY_TRANSFER_GATE,1,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0248355865478516,0.8319841623306274,,0.012025725096464157,0.01985771581530571,,0.008552846498787403,0.01649622991681099,,0.9980687499046326,0.9983041882514954,,0.0,0.0,,0.0,0.0,,-0.06335034221410751,-0.07199718058109283,,0.2680000066757202,0.6000000238418579,
OpenBMI_MI,12,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8212934136390686,,,0.013199733570218086,,,0.017197828739881516,,,0.9986076354980469,,,0.009499999694526196,,,0.004900000058114529,,,-0.1188470721244812,,,0.47200000286102295,,
OpenBMI_MI,12,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0248355865478516,0.8319841623306274,,0.00981801375746727,0.013605253770947456,,0.006859952583909035,0.010927322320640087,,0.9970146417617798,0.9924236536026001,,0.0,0.0,,0.0,0.0,,-0.09120699763298035,0.02601345255970955,,0.2680000066757202,0.6000000238418579,
OpenBMI_MI,13,S2,P_ONLY_TRANSFER_GATE,0,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.1867676973342896,,1.9761362075805664,0.015353376977145672,,0.026675676926970482,0.010705008171498775,,0.014726780354976654,0.996317446231842,,0.9934733510017395,0.0,,0.0,0.0,,0.0,-0.050968900322914124,,-0.32663336396217346,0.2500000298023224,,0.6000000238418579
OpenBMI_MI,13,S2,RANDOM_TRANSFER_GATE,1,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0884586572647095,1.1936336755752563,,0.016634730622172356,0.04589760676026344,,0.01654953882098198,0.04642156511545181,,0.9971190094947815,0.9963133931159973,,0.00800000037997961,0.05000000074505806,,0.001500000013038516,0.0,,-0.06686028838157654,-0.2376188337802887,,0.47999998927116394,0.4000000059604645,
OpenBMI_MI,13,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,1,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.1867676973342896,1.2032192945480347,1.9761362075805664,0.013816478662192822,0.0130148408934474,0.02765219286084175,0.008779136463999748,0.00932358205318451,0.015805374830961227,0.9961051344871521,1.004577875137329,0.9885109663009644,0.0,0.0,0.0,0.0,0.0,0.0,-0.07241073250770569,0.14957383275032043,-0.12686802446842194,0.2500000298023224,0.20000000298023224,0.6000000238418579
OpenBMI_MI,17,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,2.443016767501831,,,0.029763616621494293,,,0.005960898939520121,,,0.9971108436584473,,,0.0,,,0.0,,,0.006220583338290453,,,0.23800000548362732,,
OpenBMI_MI,17,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,2.382627487182617,,,0.02977222390472889,,,0.014091955497860909,,,0.9976146221160889,,,0.006000000052154064,,,0.001500000013038516,,,-0.1750781387090683,,,0.6360000371932983,,
OpenBMI_MI,17,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,2.443016767501831,,,0.023680413141846657,,,0.004786393139511347,,,0.998942494392395,,,0.0,,,0.0,,,0.10774259269237518,,,0.23800000548362732,,
OpenBMI_MI,18,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6642261743545532,,,0.006976407952606678,,,0.007522336672991514,,,0.9978390336036682,,,0.0,,,0.0,,,-0.04880811646580696,,,0.27799999713897705,,
OpenBMI_MI,18,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.5341880917549133,,,0.009146861732006073,,,0.01823333092033863,,,0.9978967905044556,,,0.011500000022351742,,,0.004999999888241291,,,-0.10760778188705444,,,0.4819999635219574,,
OpenBMI_MI,18,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6642261743545532,,,0.006507255602627993,,,0.007117744069546461,,,0.9959850311279297,,,0.0,,,0.0,,,-0.054606154561042786,,,0.27799999713897705,,
OpenBMI_MI,24,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7551936507225037,,,0.009090330451726913,,,0.007357256021350622,,,0.9969331622123718,,,0.0,,,0.0,,,-0.06553086638450623,,,0.23400001227855682,,
OpenBMI_MI,24,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6484404802322388,,,0.011794270016252995,,,0.02005220204591751,,,0.9982697367668152,,,0.013299998827278614,,,0.006200000178068876,,,-0.07467052340507507,,,0.7200000286102295,,
OpenBMI_MI,24,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7551936507225037,,,0.006930644623935223,,,0.005983924493193626,,,0.996593177318573,,,0.0,,,0.0,,,-0.07201121002435684,,,0.23400001227855682,,
OpenBMI_MI,25,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.6540826559066772,,,0.01945306360721588,,,0.004057557787746191,,,0.9959983825683594,,,0.0,,,0.0,,,-0.1105918437242508,,,0.0280000027269125,,
OpenBMI_MI,25,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.6790090799331665,,,0.031834278255701065,,,0.017816316336393356,,,0.9960830807685852,,,0.01899999938905239,,,0.005499999970197678,,,-0.2502925992012024,,,0.492000013589859,,
OpenBMI_MI,25,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.6540826559066772,,,0.015510831959545612,,,0.00309969624504447,,,0.9970754981040955,,,0.0,,,0.0,,,-0.1010405421257019,,,0.0280000027269125,,
OpenBMI_MI,29,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7769951820373535,,,0.008275071159005165,,,0.007991206832230091,,,0.9974920749664307,,,0.0,,,0.0,,,-0.03835334628820419,,,0.3700000047683716,,
OpenBMI_MI,29,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.6635911464691162,,,0.00959025975316763,,,0.016812922433018684,,,0.9988285899162292,,,0.01099999900907278,,,0.004999999888241291,,,-0.0486028678715229,,,0.5180000066757202,,
OpenBMI_MI,29,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7769951820373535,,,0.00852288119494915,,,0.008548513986170292,,,0.9963499307632446,,,0.0,,,0.0,,,-0.019595559686422348,,,0.3700000047683716,,
OpenBMI_MI,36,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0220693349838257,,,0.01167300809174776,,,0.007437080144882202,,,0.9976153373718262,,,0.0,,,0.0,,,-0.10853255540132523,,,0.22600002586841583,,
OpenBMI_MI,36,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.7823451161384583,,,0.01583525724709034,,,0.020643116906285286,,,0.997413158416748,,,0.019500000402331352,,,0.006899999920278788,,,-0.11365964263677597,,,0.5220000147819519,,
OpenBMI_MI,36,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0220693349838257,,,0.010238545946776867,,,0.007458333391696215,,,0.9985440969467163,,,0.0,,,0.0,,,-0.059740956872701645,,,0.22600002586841583,,
OpenBMI_MI,37,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8101021647453308,,,0.009592637419700623,,,0.009532982483506203,,,0.9968197345733643,,,0.0,,,0.0,,,-0.09543353319168091,,,0.3619999587535858,,
OpenBMI_MI,37,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.5841025114059448,,,0.00963994674384594,,,0.018295802175998688,,,0.9982973337173462,,,0.014999998733401299,,,0.006000000052154064,,,0.006724812556058168,,,0.5839999914169312,,
OpenBMI_MI,37,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8101021647453308,,,0.009046868421137333,,,0.009419770911335945,,,0.9961676001548767,,,0.0,,,0.0,,,-0.09858029335737228,,,0.3619999587535858,,
OpenBMI_MI,39,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0333420038223267,,,0.012007188983261585,,,0.008403969928622246,,,0.9968665242195129,,,0.0,,,0.0,,,-0.10871341824531555,,,0.23000001907348633,,
OpenBMI_MI,39,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8394274115562439,,,0.015317179262638092,,,0.01966952718794346,,,0.9980010390281677,,,0.014999999664723873,,,0.0044999998062849045,,,-0.010669036768376827,,,0.27799999713897705,,
OpenBMI_MI,39,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0333420038223267,,,0.011531779542565346,,,0.008380641229450703,,,0.9972379803657532,,,0.0,,,0.0,,,-0.10963541269302368,,,0.23000001907348633,,
OpenBMI_MI,42,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.4058893918991089,,,0.01863747090101242,,,0.007135550491511822,,,0.996795654296875,,,0.0,,,0.0,,,-0.02072140946984291,,,0.22800001502037048,,
OpenBMI_MI,42,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.2917627096176147,,,0.019608313217759132,,,0.017311671748757362,,,0.9987428188323975,,,0.010899999178946018,,,0.006500000134110451,,,-0.031599804759025574,,,0.5320000052452087,,
OpenBMI_MI,42,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.4058893918991089,,,0.0111931087449193,,,0.004832369275391102,,,0.9980972409248352,,,0.0,,,0.0,,,-0.015442917123436928,,,0.22800001502037048,,
OpenBMI_MI,51,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.141263723373413,,,0.013120731338858604,,,0.007166345603764057,,,0.9968233704566956,,,0.0,,,0.0,,,-0.1248183622956276,,,0.2619999945163727,,
OpenBMI_MI,51,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.9279209971427917,,,0.017885811626911163,,,0.018514759838581085,,,0.9979094862937927,,,0.012000000104308128,,,0.0035000003408640623,,,-0.12396996468305588,,,0.4520000219345093,,
OpenBMI_MI,51,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.141263723373413,,,0.010582327842712402,,,0.00620103906840086,,,0.9969825744628906,,,0.0,,,0.0,,,-0.08113837987184525,,,0.2619999945163727,,
OpenBMI_MI,54,S2,P_ONLY_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0146256685256958,,,0.012695006094872952,,,0.0076651121489703655,,,0.9968653321266174,,,0.0,,,0.0,,,-0.08770671486854553,,,0.21400001645088196,,
OpenBMI_MI,54,S2,RANDOM_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,0.8620840311050415,,,0.01601249724626541,,,0.017984168604016304,,,0.9983251690864563,,,0.013400000520050526,,,0.004000000189989805,,,-0.05329235643148422,,,0.4699999988079071,,
OpenBMI_MI,54,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0,100,POST_HOC_HELDOUT_DIAGNOSTIC,1.0146256685256958,,,0.01035417802631855,,,0.006309036631137133,,,0.9965704083442688,,,0.0,,,0.0,,,-0.07881254702806473,,,0.21400001645088196,,
OpenBMI_ERP,4,S1,P_ONLY_TRANSFER_GATE,5,1,1980,POST_HOC_HELDOUT_DIAGNOSTIC,0.9113949537277222,0.7758105993270874,0.9495318531990051,0.05883793532848358,0.06319992244243622,0.05799727886915207,0.058753691613674164,0.06836151331663132,0.04416579753160477,1.0128434896469116,1.0120854377746582,1.0262830257415771,0.06581369042396545,0.06444444507360458,0.0,0.11455948650836945,0.12333333492279053,0.15555556118488312,0.1347498744726181,0.04814481735229492,0.25848332047462463,0.5119192004203796,0.48000001907348633,0.6000000238418579
