task,fold,session,variant,dimension,mean_gate,std_gate,Pr_gate_lt_0p9,Pr_gate_gt_1p1,label
OpenBMI_MI,4,S1,RANDOM_TRANSFER_GATE,ALL,0.9997352957725525,0.0016883315984159708,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9992146492004395,0.003635773900896311,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,1,1.0014376640319824,0.002334684832021594,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,2,1.0008283853530884,0.0016832842957228422,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,3,0.9993709921836853,0.002092941664159298,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S1,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0002127885818481,0.002714194357395172,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,P_ONLY_TRANSFER_GATE,0,0.9946723580360413,0.005502976942807436,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,P_ONLY_TRANSFER_GATE,1,0.9830778241157532,0.028078710660338402,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,P_ONLY_TRANSFER_GATE,2,1.0138999223709106,0.03129686787724495,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,P_ONLY_TRANSFER_GATE,3,0.9868861436843872,0.022970210760831833,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,P_ONLY_TRANSFER_GATE,ALL,0.9946341514587402,0.02688201144337654,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,RANDOM_TRANSFER_GATE,0,0.9982843995094299,0.0021158710587769747,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,RANDOM_TRANSFER_GATE,1,0.999390721321106,0.0006399161648005247,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,RANDOM_TRANSFER_GATE,2,1.000530481338501,0.001223554601892829,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,RANDOM_TRANSFER_GATE,3,1.0005042552947998,0.0009826418245211244,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,RANDOM_TRANSFER_GATE,ALL,0.9996773600578308,0.0016418603481724858,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9991241693496704,0.003583019832149148,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,1.001261830329895,0.0021587698720395565,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,2,1.0008350610733032,0.0016481457278132439,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,3,0.9994260668754578,0.002058201702311635,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_MI,4,S2,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.00016188621521,0.0026330777909606695,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,0,1.0091215372085571,0.052650872617959976,0.001623435188859627,0.06753490385656048,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,1,1.006201148033142,0.010573423467576504,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,2,0.9671593308448792,0.03714847192168236,0.05346513221977705,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,3,1.0084947347640991,0.06411614269018173,0.03575165049244201,0.09718965330639634,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,4,1.0299866199493408,0.059560175985097885,0.00101013745084599,0.1365128612143295,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,5,1.0030089616775513,0.054268643260002136,0.05021826184205779,0.019517298603845736,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,6,0.9857040643692017,0.033747829496860504,0.00505068725422995,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,7,0.9802424311637878,0.03266294673085213,0.02687687146000938,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,8,1.0220874547958374,0.03255855664610863,0.0,0.021501497168007505,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,P_ONLY_TRANSFER_GATE,ALL,1.0013339519500732,0.04874000325798988,0.019332908434246867,0.038028468238793287,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,0,1.0494526624679565,0.21505644917488098,0.28572459323929433,0.4098993470182907,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,1,1.0580044984817505,0.26983925700187683,0.34041632093509866,0.4430895775460875,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,2,0.9723448157310486,0.07391966134309769,0.1662397633392258,0.03953966593311447,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,3,0.9388834238052368,0.10848868638277054,0.3992207511093474,0.09199466070204552,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,4,1.0350162982940674,0.22013770043849945,0.2767055088567409,0.43176160756160037,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,5,1.1290664672851562,0.16378100216388702,0.1045853025000902,0.6227497384465529,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,6,0.9391510486602783,0.15522980690002441,0.3881453154875717,0.16382264872470148,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,7,1.0395606756210327,0.1180250272154808,0.11861899779934341,0.3043399834048847,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,8,1.0829256772994995,0.1532229781150818,0.12449944081676828,0.44056423391897254,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,RANDOM_TRANSFER_GATE,ALL,1.027156114578247,0.18462765216827393,0.2449062215648312,0.32752905147291667,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9940441846847534,0.13738906383514404,0.26609906562285796,0.24737544644467693,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,1,1.0309885740280151,0.057502131909132004,0.01046213788376204,0.12828745625744076,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,2,0.9293655753135681,0.12740769982337952,0.4146614235722789,0.09607128684295971,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,3,1.0771489143371582,0.12553445994853973,0.088026263573722,0.44676936397416933,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,4,1.1383086442947388,0.12176012247800827,0.010895053934124608,0.6064432338828962,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,5,1.0672636032104492,0.10646242648363113,0.07319888884880407,0.40430751470110754,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.9531174898147583,0.05499802529811859,0.17421263393340308,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,7,0.9004923105239868,0.096969373524189,0.49359645008838704,0.014394458674555358,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,8,1.0757368803024292,0.07829397916793823,0.020383130704570873,0.4259533172192359,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S1,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0184962749481201,0.12877151370048523,0.17239278312910117,0.26328911977744907,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,0,1.0078669786453247,0.05254480242729187,0.001875901875901876,0.0633116883116883,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,1,1.0058232545852661,0.01071147620677948,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,2,0.9667033553123474,0.03721887990832329,0.05230880230880231,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,3,1.0120326280593872,0.06525323539972305,0.03336940836940837,0.10772005772005772,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,4,1.034944772720337,0.0621681734919548,0.0011183261183261184,0.15974025974025974,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,5,1.0051954984664917,0.05383165553212166,0.04505772005772006,0.022402597402597403,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,6,0.9843522906303406,0.03401469439268112,0.006132756132756133,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,7,0.9807013869285583,0.033059194684028625,0.024891774891774892,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,8,1.0247299671173096,0.033878013491630554,0.0,0.025937950937950937,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,P_ONLY_TRANSFER_GATE,ALL,1.0024833679199219,0.0499444343149662,0.018306076639409974,0.042123617123617126,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,0,1.0594000816345215,0.2093975841999054,0.2573953823953824,0.42388167388167386,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,1,1.0601184368133545,0.26578593254089355,0.33434343434343433,0.44253246753246755,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,2,0.9744390249252319,0.07164232432842255,0.15014430014430014,0.03477633477633477,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,3,0.9432197213172913,0.10904579609632492,0.38647186147186147,0.0979076479076479,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,4,1.0400911569595337,0.2191321849822998,0.2698412698412698,0.4409451659451659,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,5,1.1267496347427368,0.1610337793827057,0.10068542568542568,0.6165945165945166,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,6,0.934524416923523,0.15065504610538483,0.3947330447330447,0.14383116883116884,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,7,1.0447674989700317,0.11812403053045273,0.10937950937950938,0.32056277056277055,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,8,1.088248372077942,0.14944060146808624,0.10627705627705628,0.4467893217893218,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,RANDOM_TRANSFER_GATE,ALL,1.0301731824874878,0.182277113199234,0.2343634760301427,0.3297578964245631,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,0.9945569038391113,0.1396624743938446,0.2727994227994228,0.25122655122655124,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,1.0305767059326172,0.056953150779008865,0.00937950937950938,0.12593795093795093,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,2,0.926242470741272,0.12784183025360107,0.42738095238095236,0.0920995670995671,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,3,1.0794345140457153,0.12649448215961456,0.08676046176046176,0.4556277056277056,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,4,1.1469546556472778,0.12180709093809128,0.009235209235209235,0.6341630591630592,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,5,1.0662747621536255,0.1055108979344368,0.0702020202020202,0.4004689754689755,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,6,0.954703152179718,0.05506948381662369,0.17193362193362194,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,7,0.8995835781097412,0.09801604598760605,0.5040764790764791,0.016053391053391052,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,8,1.0802842378616333,0.07703182101249695,0.016666666666666666,0.4479076479076479,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,0,S2,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0198456048965454,0.1305440068244934,0.17427048260381595,0.2692760942760943,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,0,0.9720485806465149,0.10544773936271667,0.23777914066164002,0.11638226487247015,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,1,1.200107455253601,0.09631254523992538,0.0,0.8290703127818464,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,2,0.9514678716659546,0.0841105654835701,0.2588116454417548,0.04689923878927811,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,3,1.1678760051727295,0.13190746307373047,0.03546303979220029,0.7087557271185829,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,4,1.0978584289550781,0.0540945865213871,0.0,0.46924492225549264,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,5,1.1281819343566895,0.12305187433958054,0.033154154190266606,0.579927125798189,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,6,0.9399468302726746,0.12139575928449631,0.36447923806775134,0.07594069050110033,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,7,0.9558571577072144,0.09436549246311188,0.2557451567516866,0.007034885818391717,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,8,1.0630759000778198,0.08969388157129288,0.0365092535805765,0.359356398138461,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,P_ONLY_TRANSFER_GATE,ALL,1.0529354810714722,0.13996312022209167,0.13577129205398625,0.3547346184526458,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,0,1.0153999328613281,0.01093108020722866,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,1,1.079014539718628,0.07082264870405197,0.0,0.363072260904073,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,2,0.7797226905822754,0.1244506761431694,0.8036364948230456,0.0012987481510877016,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,3,1.2516411542892456,0.13258399069309235,0.0006854504130740647,0.8366824200007216,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,4,1.2851394414901733,0.1432255655527115,0.0014430535012085572,0.8631624517478985,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,5,1.0873510837554932,0.06478627771139145,3.6076337530213934e-05,0.44013131786861,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,6,1.089937448501587,0.055856477469205856,0.0,0.43176160756160037,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,7,0.9986928701400757,0.025610823184251785,0.0,0.00014430535012085574,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,8,1.0544902086257935,0.04122702404856682,0.0,0.15361304520365093,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,RANDOM_TRANSFER_GATE,ALL,1.0712655782699585,0.16363899409770966,0.08953345278609538,0.343318461865307,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,0,1.0264116525650024,0.05192653089761734,0.009993145495869259,0.08315595800714312,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,1,1.1686465740203857,0.08970561623573303,0.0,0.7615354089252859,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,2,1.0048891305923462,0.06173459440469742,0.0530682925069447,0.04762076553988239,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,3,1.1348724365234375,0.12458380311727524,0.0248565965583174,0.6004545618528807,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,4,1.0726231336593628,0.06594867259263992,0.014069771636783433,0.3294491143259136,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,5,1.153644323348999,0.1063925102353096,0.006746275118150006,0.6759623363036185,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,6,0.9496601223945618,0.18773123621940613,0.3948555142681915,0.25974963021754033,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,7,0.9915127754211426,0.07968012243509293,0.13810022006565895,0.08625852303474152,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,8,1.087465524673462,0.15050263702869415,0.12594249431797683,0.502363000108229,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S1,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.0655251741409302,0.13242869079113007,0.08529247888532134,0.371838810923915,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,0,0.9692196846008301,0.10760103166103363,0.25036075036075034,0.11515151515151516,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,1,1.1984772682189941,0.09530630707740784,0.0,0.8275613275613276,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,2,0.9526695013046265,0.08585531264543533,0.2591991341991342,0.05165945165945166,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,3,1.1659919023513794,0.13236761093139648,0.03614718614718615,0.7022727272727273,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,4,1.097225546836853,0.05377355217933655,0.0,0.46554834054834054,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,5,1.1240723133087158,0.12143365293741226,0.03149350649350649,0.56497113997114,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,6,0.9432336688041687,0.12190850079059601,0.3549062049062049,0.08005050505050505,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,7,0.9541550874710083,0.0942469909787178,0.2577922077922078,0.0065656565656565654,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,8,1.0604368448257446,0.08853912353515625,0.038203463203463205,0.34393939393939393,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,P_ONLY_TRANSFER_GATE,ALL,1.0517200231552124,0.13930679857730865,0.1364558281224948,0.3508577841911175,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,0,1.0157912969589233,0.011066168546676636,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,1,1.0773509740829468,0.07019268721342087,0.0,0.3492784992784993,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,2,0.7771089673042297,0.12501582503318787,0.8088744588744589,0.001406926406926407,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,3,1.2559268474578857,0.1328141689300537,0.0009018759018759019,0.843001443001443,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,4,1.2884634733200073,0.14322248101234436,0.0013347763347763349,0.8659451659451659,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,5,1.091774344444275,0.06463978439569473,0.0,0.4666666666666667,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,6,1.091936707496643,0.0561748743057251,0.0,0.4492424242424242,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,7,0.9996331334114075,0.026200465857982635,0.0,0.0002886002886002886,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,8,1.054727554321289,0.04145675152540207,0.0,0.15425685425685426,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,RANDOM_TRANSFER_GATE,ALL,1.072523593902588,0.16523565351963043,0.09012345679012346,0.3477873977873978,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,0,1.0248892307281494,0.05118265748023987,0.00937950937950938,0.07305194805194805,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,1,1.1691843271255493,0.08946817368268967,0.0,0.7598484848484849,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,2,1.003843903541565,0.06344369053840637,0.06251803751803751,0.048845598845598845,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,3,1.1337506771087646,0.12672585248947144,0.03235930735930736,0.6035714285714285,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,4,1.0705870389938354,0.06714130192995071,0.017243867243867245,0.3237373737373737,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,5,1.1519219875335693,0.10721759498119354,0.00992063492063492,0.6761183261183261,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,6,0.9490729570388794,0.1926477998495102,0.3956709956709957,0.26814574314574313,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,7,0.9898127317428589,0.08056769520044327,0.14494949494949494,0.08502886002886002,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,8,1.084397315979004,0.15525415539741516,0.14116161616161615,0.5054473304473305,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,1,S2,PROTECTED_NATIVE_TRANSFER_GATE,ALL,1.064162254333496,0.13432930409908295,0.09035594035594036,0.37153278819945484,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,0,1.0029271841049194,0.006629809271544218,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,1,0.9904486536979675,0.014316192828118801,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,2,0.9845803380012512,0.0205001849681139,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
OpenBMI_ERP,2,S1,P_ONLY_TRANSFER_GATE,3,1.0200949907302856,0.013436877168715,0.0,0.0,POST_HOC_HELDOUT_DIAGNOSTIC
