epoch,loss,clean_ce,branch_ce,consistency,drift
0,0.8001686481007358,0.39010007496465715,0.4094688379973696,0.005992069293074964,5.175517499791121e-06
1,0.7381055611267424,0.36163004265542614,0.3758505479547015,0.006237077980155223,1.26788982095349e-05
2,0.7982983714655826,0.3866460903694755,0.41090916750723855,0.007409791176191024,2.141293871797021e-05
3,0.7657497180135626,0.37298920672190816,0.3920851457014419,0.0067200992795589725,3.355708857972722e-05
