model,task,fold,epoch,trajectory_provenance,coordinate_correlation,crossfit,direction,fit_trials,normalized_mse,r2,subject,test_trials
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5865497131930735,0,within_s1,1280,0.6545201643616554,0.3454798356383446,1,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6284165320254285,0,within_s1,1280,0.6788384178186961,0.32116158218130386,8,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6416391976473259,0,within_s1,1280,0.5445568733147063,0.45544312668529374,22,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.665833467193886,0,within_s1,1280,0.5579694436521118,0.44203055634788824,30,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6142885186411664,0,within_s1,1280,0.6793175503585536,0.32068244964144643,40,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6100033085502825,0,within_s1,1280,0.6512312737030485,0.34876872629695155,50,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5729606074529985,1,within_s1,1344,0.7395151784024739,0.26048482159752606,2,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5101801635974819,1,within_s1,1344,0.7876531905396236,0.21234680946037643,10,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6629153870180275,1,within_s1,1344,0.5484018844396394,0.45159811556036056,23,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6965429979577715,1,within_s1,1344,0.5690351836611139,0.43096481633888606,31,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6219660344901013,1,within_s1,1344,0.67920771827039,0.32079228172961005,43,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7059599578722966,2,within_s1,1344,0.5431293100184875,0.4568706899815125,3,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5013017443163208,2,within_s1,1344,0.8747937932663221,0.12520620673367788,14,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7428217860440529,2,within_s1,1344,0.48068406207010994,0.5193159379298901,26,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5475928978041347,2,within_s1,1344,0.8455215452482047,0.15447845475179534,32,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5975814706854701,2,within_s1,1344,0.6839941748447437,0.3160058251552563,45,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7296004703235099,3,within_s1,1344,0.4663174095946229,0.533682590405377,5,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7043528357864787,3,within_s1,1344,0.5310669142429993,0.46893308575700066,16,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6753152947516275,3,within_s1,1344,0.6089892460779301,0.39101075392206985,27,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6216129910241136,3,within_s1,1344,0.6930099874233673,0.3069900125766327,33,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6923562688561397,3,within_s1,1344,0.5487553825882824,0.4512446174117176,47,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7475819618821343,4,within_s1,1344,0.43499447288652704,0.565005527113473,6,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6067602603260638,4,within_s1,1344,0.7577687955609343,0.24223120443906565,19,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6940239413595066,4,within_s1,1344,0.5409230278661775,0.4590769721338225,28,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.8732711672727834,4,within_s1,1344,0.2600738044624427,0.7399261955375573,35,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6502299372316702,4,within_s1,1344,0.595521301490573,0.40447869850942697,49,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6596906795402446,0,within_s2,1280,0.594456330790166,0.405543669209834,1,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6790746826266865,0,within_s2,1280,0.5881422470210192,0.41185775297898075,8,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6328248193253299,0,within_s2,1280,0.6458103697216462,0.3541896302783538,22,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.617459980300148,0,within_s2,1280,0.6266789988049617,0.3733210011950383,30,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7010969961948365,0,within_s2,1280,0.6567092461451433,0.34329075385485674,40,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6304360410404388,0,within_s2,1280,0.6267080461343242,0.3732919538656758,50,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6983756439194131,1,within_s2,1344,0.5361550059322268,0.46384499406777324,2,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5701563711419864,1,within_s2,1344,0.6920697068550188,0.3079302931449812,10,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6306471918046483,1,within_s2,1344,0.716143109252653,0.283856890747347,23,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.7115174631908515,1,within_s2,1344,0.5596743832178047,0.4403256167821953,31,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.5952956909533728,1,within_s2,1344,0.721324850880674,0.278675149119326,43,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6677976206152275,2,within_s2,1344,0.5382297912910189,0.4617702087089811,3,64
EEGNet,OpenBMI_MI,4,6,RETRAINED_REPLICA_TRAJECTORY,0.6342811265588247,2,within_s2,1344,0.5661551996513559,0.43384480034864414,14,64
