model,task,fold,epoch,schedule_tags,trajectory_provenance,protected_rank,persistence_supported_blocks,native_finite_dependence,selected_excess_CE_harm_mean,outer_BA,outer_macro_F1,outer_CE,outer_used_for_selection
EEGNet,OpenBMI_MI,4,6,10pct,RETRAINED_REPLICA_TRAJECTORY,2,5,0.56719487790878,0.026171537798792,0.61,0.6032117206673058,0.6780042573809624,False
EEGNet,OpenBMI_MI,4,15,25pct,RETRAINED_REPLICA_TRAJECTORY,3,5,0.8402411341667175,0.04023496942878308,0.6399999999999999,0.6389646458719748,0.6510285474359989,False
EEGNet,OpenBMI_MI,4,30,50pct,RETRAINED_REPLICA_TRAJECTORY,4,5,0.9986014320300176,0.0406039910523374,0.6975,0.6966028322373314,0.6286124549806118,False
EEGNet,OpenBMI_MI,4,45,75pct,RETRAINED_REPLICA_TRAJECTORY,5,5,1.2211804252404432,0.05402916829048378,0.7124999999999999,0.7110561455931854,0.6206195876002312,False
EEGNet,OpenBMI_MI,4,58,best_legal,RETRAINED_REPLICA_TRAJECTORY,5,5,1.2107586906506465,0.04637793924061451,0.7150000000000001,0.7142274135057527,0.6181496120989323,False
EEGNet,OpenBMI_MI,4,60,final,RETRAINED_REPLICA_TRAJECTORY,6,5,1.3334822883972755,0.03524984279666681,0.715,0.7134076856719084,0.6311545446515083,False
