model,task,fold,epoch,schedule_tags,trajectory_provenance,protected_rank,persistence_supported_blocks,native_finite_dependence,selected_excess_CE_harm_mean,outer_BA,outer_macro_F1,outer_CE,outer_used_for_selection
EEGNet,OpenBMI_SSVEP,1,6,10pct,RETRAINED_REPLICA_TRAJECTORY,7,6,0.8958671138836787,0.0344260906139967,0.69375,0.6860630733990289,0.828020416200161,False
EEGNet,OpenBMI_SSVEP,1,15,25pct,RETRAINED_REPLICA_TRAJECTORY,8,5,1.760918140411377,0.0754052602189008,0.91125,0.9094067531068522,0.265452949795872,False
EEGNet,OpenBMI_SSVEP,1,30,50pct,RETRAINED_REPLICA_TRAJECTORY,8,6,2.1757577107502866,0.069477527593335,0.94,0.9398495162603315,0.19047414866508916,False
EEGNet,OpenBMI_SSVEP,1,39,best_legal,RETRAINED_REPLICA_TRAJECTORY,8,6,2.6458489161271315,0.12123113154540302,0.9475,0.9476115568552406,0.169660359271802,False
EEGNet,OpenBMI_SSVEP,1,45,75pct,RETRAINED_REPLICA_TRAJECTORY,8,6,2.7784678660906277,0.12744775826888055,0.94375,0.9439173677740665,0.16711444841348566,False
EEGNet,OpenBMI_SSVEP,1,60,final,RETRAINED_REPLICA_TRAJECTORY,8,6,2.9735464866344747,0.11698385917372273,0.9525,0.9527002963778539,0.15760740597033873,False
