model,task,fold,epoch,trajectory_provenance,C_effect_norm,C_margin_sign_flip,C_prediction_flip,C_to_C_rep,C_to_P_norm,C_to_P_rep,C_to_P_true_margin,C_total_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_margin_sign_flip,P_prediction_flip,P_to_C_norm,P_to_C_rep,P_to_C_true_margin,P_to_P_rep,P_total_norm,interaction_main_ratio,interaction_norm,pair_count,session,subject
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.137981420693298,0.07291666666666667,0.34375,8.246791447202364,0.6359073682688177,2.476175324370464,-0.026141063310205936,1.137981401445965,0.5416666666666666,1.9691109775255125,0.0,0.6770833333333334,0.7321724750412008,2.4744968954473734,-0.29000080066422623,4.044820773104827,1.9691109287862976,0.11026938222736742,0.339018753322307,96,1,10
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.2486567397912343,0.07291666666666667,0.375,8.495811288555464,0.6592246671983352,2.536617185920477,-0.10060858020248513,1.2486567714562018,0.5729166666666666,2.196563245728612,0.0,0.84375,0.8768648868426681,2.720782938102881,-0.44326655054464936,4.261690624058247,2.1965632159262896,0.09302748835762031,0.3296054992824793,96,2,10
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1428100738363962,0.03125,0.40625,8.092835570375124,0.5638189408928156,2.022242276618878,-0.10221850934127967,1.1428100269598265,0.59375,1.6328298711838822,0.0,0.7083333333333334,0.648076501636145,1.9794281497597694,-0.2143247261022528,3.1681757122278214,1.6328297941945493,0.07157820284677048,0.20561464637285098,96,1,16
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.4405365666995447,0.052083333333333336,0.3229166666666667,8.622883488734564,0.5459553076555798,2.316078849757711,-0.07325230810480814,1.4405365663891037,0.4583333333333333,2.6896056241045394,0.0,0.7395833333333334,1.0352870740462095,3.0873475211362043,-0.3908093112986535,4.796343997120857,2.689605621000131,0.14654046695795842,0.6494736630702391,96,2,16
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.0313081674588223,0.0625,0.3229166666666667,8.862299626072248,0.6533079554016391,2.625806928922733,0.009903744328767061,1.0313082076609135,0.53125,1.7779683199090262,0.0,0.6458333333333334,0.7032196327733496,2.1349572831143937,-0.11420122883282602,3.50205642854174,1.7779683402429025,0.0640664459982266,0.17705491586821154,96,1,19
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1907325529803832,0.08333333333333333,0.3229166666666667,8.855291287104288,0.7012560657846431,2.821048744022846,-0.060868565536414586,1.1907325976838667,0.4895833333333333,2.121006557097038,0.0,0.6666666666666666,0.8768135102000087,2.4843717347830534,-0.34825685317628086,4.013915461798509,2.121006551819543,0.09237123047447919,0.3128011563094333,96,2,19
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.363846382747094,0.09375,0.40625,8.847346862157186,0.6603704249331107,2.52382026736935,-0.10013646011551221,1.3638463583774865,0.46875,2.4213212269047895,0.03125,0.7291666666666666,1.0042404687652986,2.792773639783263,-0.4864403128934403,4.3594220988452435,2.4213212057948112,0.0860333824918295,0.32709480315679684,96,1,20
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.0789204373334844,0.08333333333333333,0.3854166666666667,9.090595583120981,0.6875307461402068,2.635317675769329,0.051436945563182235,1.0789204090833664,0.59375,1.91449504190435,0.010416666666666666,0.75,0.7950491537339985,2.417115343734622,-0.33112157772605616,3.8706649467349052,1.914495048734049,0.08087502868147567,0.2508699621539563,96,2,20
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.341334711605062,0.041666666666666664,0.4479166666666667,9.456253985563913,0.7295967428168902,2.75504306020836,-0.13454584102146327,1.3413347133124869,0.4895833333333333,1.670542065364619,0.0,0.5625,0.663658198978131,2.107878180220723,-0.30457135289907455,3.4181992386778197,1.670542047979931,0.0808705151915395,0.24754467517292747,96,1,21
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1976726255379617,0.03125,0.22916666666666666,8.31626775364081,0.5953675646645328,2.27489190051953,-0.1522233810586234,1.1976726554955046,0.6666666666666666,2.7678272100165486,0.0,0.8333333333333334,1.0390960398751001,3.1381304748356342,-0.4986043994625409,5.011376043160756,2.767827207222581,0.09980050266797964,0.4112007613099801,96,2,21
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.069270838983357,0.10416666666666667,0.4270833333333333,8.942657684286436,0.690530783807238,2.614016310001413,-0.25587477286656696,1.0692708579202492,0.46875,1.7255623573437333,0.041666666666666664,0.6041666666666666,0.6808889247477055,2.2746107758333287,-0.14149031143945953,3.7347365083793798,1.7255623694509268,0.08834108301865247,0.2571266454566891,96,1,22
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1360964966006577,0.052083333333333336,0.3020833333333333,8.702679341038069,0.6232388981928428,2.5377141113082566,0.07037898533356686,1.1360964809233944,0.4895833333333333,2.057140381075442,0.010416666666666666,0.6875,0.8391140233531283,2.453195263321201,-0.2632280660327524,3.816694284478823,2.0571403820067644,0.09650859262910672,0.298568195469367,96,2,22
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1369582023471594,0.03125,0.4479166666666667,9.049258162577948,0.6946739563718438,2.5505055002868176,-0.04947394893194238,1.1369582116603851,0.5520833333333334,1.4857924599200487,0.020833333333333332,0.5625,0.5695194170499841,1.932873439664642,-0.1164682231998692,3.3194121035436788,1.4857924388100703,0.0824612044962123,0.2191507256551025,96,1,23
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.0096931278239936,0.0625,0.4791666666666667,9.13316136598587,0.611915616861855,2.5870294173558555,0.14997767431971928,1.00969310120369,0.4583333333333333,1.4725593416951597,0.020833333333333332,0.6041666666666666,0.5559626127942465,1.8172239592919748,0.0012684028285245101,3.180984559158484,1.4725593303640683,0.08225389231423226,0.2042276922632785,96,2,23
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.5978208282031119,0.041666666666666664,0.4270833333333333,8.39281639456749,0.6452817206736654,2.4222927627464137,-0.03480230857773373,1.597820785517494,0.4583333333333333,2.669324635528028,0.0,0.6770833333333334,1.0541297408441703,3.1143080480396748,-0.4362756876119723,4.798909510175387,2.669324554813405,0.13253678280549744,0.6695394314592704,96,1,27
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1534940882896383,0.052083333333333336,0.28125,8.117986217141151,0.5637524838093668,2.271495836476485,0.03429017270294329,1.153494108778735,0.5833333333333334,2.7327072924623885,0.010416666666666666,0.8229166666666666,1.0927062107560535,3.1613541891177497,-0.5300117498263717,4.90458478902777,2.732707296187679,0.11599523525607462,0.4718352479006474,96,2,27
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.238409420941025,0.0625,0.375,8.398353373010954,0.6651712294357518,2.5939279831945896,-0.05365439644083381,1.2384093867925305,0.625,2.3020838129644594,0.010416666666666666,0.5625,0.8642252226515362,2.827362004046639,-0.37394963918874663,4.497113895912965,2.3020838228985667,0.11697474635730032,0.46648236851130304,96,1,3
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1547014499083161,0.10416666666666667,0.25,8.010966097315153,0.5660472138163944,2.349186503638824,0.030329472773397963,1.1547014565827947,0.6770833333333334,2.676481995421151,0.0,0.8229166666666666,1.0217544154729694,3.1180247807254395,-0.4041380415437743,4.827030908316374,2.6764820124953985,0.10331550276411387,0.38705898033610237,96,2,3
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.569304522126913,0.08333333333333333,0.3958333333333333,8.427817399303118,0.6756630303959051,2.48963153300186,0.009889014841367802,1.5693045295774937,0.3333333333333333,2.674322282895446,0.020833333333333332,0.6458333333333334,1.0394507345433037,3.1418250873684883,-0.41429383656941354,4.6191603144009905,2.6743223033845425,0.16407323812018149,0.7714079468084188,96,1,30
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.4005224667489529,0.020833333333333332,0.4270833333333333,8.804970969756445,0.5405962536266694,2.3356329426169395,0.03889720545460781,1.4005224683011572,0.4583333333333333,2.391860264043013,0.0,0.65625,1.0111307699698955,2.9643893173585334,-0.32328697891595465,4.343577545136213,2.3918602685444057,0.10892646111703168,0.451987664680928,96,2,30
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1603526389226317,0.10416666666666667,0.3958333333333333,8.965765779217085,0.7134596100077033,2.6938006542623043,-0.0920515312658002,1.1603526333346963,0.5416666666666666,2.3878280570109687,0.0,0.75,1.017759922426194,2.8746136780828238,-0.4656635658078206,4.338403859486182,2.3878279997346303,0.07839530846104026,0.2975226124981418,96,1,32
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.2113289525732398,0.09375,0.2916666666666667,8.704814404249191,0.6204505738181373,2.4549206954737506,-0.007838196664427718,1.211328926961869,0.5520833333333334,2.1620650440454483,0.03125,0.6354166666666666,0.8737109517678618,2.6867635970314345,-0.29485278332140297,4.403079021722078,2.162065029144287,0.08899207621774015,0.2972477889464547,96,2,32
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.2758578282470505,0.08333333333333333,0.3854166666666667,8.548602243264517,0.6492728879675269,2.5182518772780895,-0.02609547390602529,1.2758578181577225,0.5104166666666666,2.3656253224859634,0.0,0.75,0.9607028632114331,2.7942632477109632,-0.5104592403707405,4.307162035877506,2.3656253178293505,0.09435828571440652,0.34365861284701776,96,1,33
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.355198254964004,0.0625,0.4583333333333333,8.972375641266504,0.6557327288513383,2.4473207015544176,0.10322167646760742,1.355198236958434,0.5,1.9306125814716022,0.010416666666666666,0.5416666666666666,0.7941911326876531,2.395580859233936,-0.312721182902654,3.857858973244826,1.9306125586541991,0.07151447511084068,0.2347165574125635,96,2,33
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.122889884437124,0.07291666666666667,0.4479166666666667,9.275752946734428,0.6256126427324489,2.559749212116003,-0.10362928368461628,1.1228898946816723,0.5104166666666666,1.8097321751217048,0.0,0.6875,0.7659944282689443,2.2488563805818558,-0.3008331927315642,3.652162724485,1.8097322036822636,0.08296533803028676,0.24861577102759233,96,1,34
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.0978945675306022,0.125,0.3333333333333333,9.127728824814161,0.6454787973780185,2.4478529008726277,0.020172816701233387,1.0978946254278223,0.5520833333333334,1.8570924488206704,0.0,0.6354166666666666,0.7344995680420349,2.3064424929519496,-0.3258562844712287,3.879185408974687,1.8570925150997937,0.08575255879744266,0.2461175961458745,96,2,34
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1660673916339874,0.07291666666666667,0.3541666666666667,8.419907718896866,0.6790101672522724,2.6074674303332963,-0.2256156470005711,1.166067396911482,0.59375,2.4739505077401795,0.020833333333333332,0.7395833333333334,1.0145435089555879,3.181886504093806,-0.5033716672721008,4.867069942255815,2.473950492218137,0.10777223979918442,0.38944102127182606,96,1,38
EEGNet,OpenBMI_SSVEP,1,6,RETRAINED_REPLICA_TRAJECTORY,1.1049331791388493,0.03125,0.3125,8.9537546535333,0.7080522805529957,2.4708286995689073,0.052846827544271946,1.1049331862789888,0.625,2.3494070228965334,0.020833333333333332,0.7083333333333334,0.9665028989935914,2.7793752209593854,-0.46123662202929455,4.184223773578803,2.3494069830824933,0.08907206760098536,0.3024734267576908,96,2,38
