C_effect_norm,C_to_C_norm,C_to_P_norm,PC_prediction_flip_disagreement_rate,P_effect_norm,P_oppose_C_support_rate,P_support_C_oppose_rate,P_to_C_norm,P_to_P_norm,final_C_true_margin,final_P_true_margin,functional_pair_count,interaction_norm,interaction_random_excess,local_C_context_sensitivity,local_P_context_sensitivity,local_sensitivity_definition,outer_scope,protected_top10_interaction_norm,rank_matched_random_draws,rank_matched_random_interaction_norm,session,signature_stage,split,subject
4.230272536476453,2.401090383529663,2.135416269302368,0.6458333333333334,7.207217859725158,0.078125,0.171875,2.24035382270813,5.176568984985352,1.5186296608299017,4.047221841290593,96,3.0358273244152465,-0.0006396908126771461,0.18513450461129347,0.10795159358531237,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.03159164655953646,20,0.032231337372213606,1,depth_point_elu_pool2,TRAIN,3
3.915447512641549,2.1321518421173096,2.10335373878479,0.5729166666666666,6.443965760370095,0.03125,0.125,1.9801870584487915,4.651217937469482,1.3536066934466362,4.514779360964894,96,3.0824383360644183,-0.00106744245626033,0.18971705514316758,0.1055361373970906,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.036996213532984254,20,0.038063655989244584,2,depth_point_elu_pool2,TRAIN,3
3.5368624816959104,1.827770709991455,2.1566741466522217,0.4479166666666667,4.659511956075828,0.265625,0.390625,1.5419431924819946,3.262798547744751,1.216222021728754,1.4854330772068352,96,1.4473188899767895,0.0006661484763026138,0.09015608417879169,0.036059523622194924,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.07704023532569408,20,0.07637408684939147,1,depth_point_elu_pool2,TRAIN,5
3.9712221374114356,2.2112884521484375,2.0842697620391846,0.5729166666666666,6.22805954143405,0.09375,0.140625,2.0166406631469727,4.3737335205078125,1.5148327141068876,3.673977646045387,96,2.866037259809673,8.062576875092486e-05,0.13371494164069495,0.08469329898556073,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.06506220996379852,20,0.0649815841950476,2,depth_point_elu_pool2,TRAIN,5
3.39299956522882,1.858345627784729,1.8328911066055298,0.8125,8.177292635043463,0.03125,0.109375,2.380293130874634,6.0663299560546875,1.7648146818391979,4.740935130044818,96,2.646922206506133,-0.0011996059678494875,0.25773801902929944,0.062302653367320694,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.06491751968860626,20,0.06611712565645575,1,depth_point_elu_pool2,TRAIN,6
2.8198180658121905,1.4861822128295898,1.6351203918457031,0.6770833333333334,7.644626888136069,0.015625,0.15625,2.3950068950653076,5.454085826873779,1.3338152668438852,4.148936111479998,96,2.376029210165143,0.0011938936822116358,0.1919920885314544,0.035540204495191574,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.10634228140115738,20,0.10514838771894575,2,depth_point_elu_pool2,TRAIN,6
3.925349180897077,2.0776593685150146,2.0966134071350098,0.7291666666666666,7.59546838204066,0.0,0.0625,2.271092414855957,5.573763370513916,1.9530288707464933,4.962710170075297,96,3.451842044169704,-0.0004904391616582932,0.26773877038309973,0.10856674580524366,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.03702234011143446,20,0.03751277927309275,1,depth_point_elu_pool2,TRAIN,7
3.2458862472946444,1.7512866258621216,1.8185163736343384,0.6354166666666666,7.4197097445527715,0.0625,0.15625,2.394099473953247,5.266663551330566,1.5645307721570134,3.720721509307623,96,3.0496063251048326,-0.000837285351008174,0.20757441284755865,0.06405847581724326,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.058237311989068986,20,0.05907459734007716,2,depth_point_elu_pool2,TRAIN,7
3.3717249936113753,1.950669288635254,1.7348369359970093,0.7604166666666666,7.415495326121648,0.078125,0.171875,2.307396411895752,5.312777042388916,1.5958274765871465,3.8158342028036714,96,2.457831409138938,-0.0004169306904077408,0.18348027486354113,0.04364196645716826,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.18368557691574097,20,0.1841025076061487,1,depth_point_elu_pool2,TRAIN,9
2.923458288734158,1.7165032625198364,1.5549860000610352,0.7395833333333334,7.691215629378955,0.03125,0.375,2.3007147312164307,5.612032413482666,0.9489823030307889,4.236612053588033,96,1.9736387964027624,0.002785746231675157,0.13682239626844725,0.025493988146384556,ONE_MINUS_FINITE_SWAP_EFFECT_CONTEXT_COSINE_NOT_JACOBIAN,TRAIN_ONLY,0.19165738373994828,20,0.18887163750827313,2,depth_point_elu_pool2,TRAIN,9
